# Time          7.5000E+01
# Units: Mol/kgw
    Distance        SO4--            SO164--         
    2.0000000E-03    9.9886633E-03    9.9888294E-03
    6.0000000E-03    9.9660650E-03    9.9665610E-03
    1.0000000E-02    9.9435414E-03    9.9443652E-03
    1.4000000E-02    9.9210923E-03    9.9222418E-03
    1.8000000E-02    9.8987175E-03    9.9001905E-03
    2.2000000E-02    9.8764167E-03    9.8782111E-03
    2.6000000E-02    9.8541898E-03    9.8563033E-03
    3.0000000E-02    9.8320363E-03    9.8344670E-03
    3.4000000E-02    9.8099562E-03    9.8127019E-03
    3.8000000E-02    9.7879491E-03    9.7910077E-03
    4.2000000E-02    9.7660149E-03    9.7693842E-03
    4.6000000E-02    9.7441532E-03    9.7478312E-03
    5.0000000E-02    9.7223638E-03    9.7263485E-03
    5.4000000E-02    9.7006465E-03    9.7049358E-03
    5.8000000E-02    9.6790011E-03    9.6835929E-03
    6.2000000E-02    9.6574273E-03    9.6623195E-03
    6.6000000E-02    9.6359248E-03    9.6411155E-03
    7.0000000E-02    9.6144935E-03    9.6199806E-03
    7.4000000E-02    9.5931331E-03    9.5989146E-03
    7.8000000E-02    9.5718433E-03    9.5779173E-03
    8.2000000E-02    9.5506240E-03    9.5569883E-03
    8.6000000E-02    9.5294748E-03    9.5361276E-03
    9.0000000E-02    9.5083956E-03    9.5153348E-03
    9.4000000E-02    9.4873861E-03    9.4946098E-03
    9.8000000E-02    9.4664461E-03    9.4739523E-03
    1.0200000E-01    9.4455753E-03    9.4533621E-03
    1.0600000E-01    9.4247735E-03    9.4328390E-03
    1.1000000E-01    9.4040405E-03    9.4123827E-03
    1.1400000E-01    9.3833760E-03    9.3919930E-03
    1.1800000E-01    9.3627799E-03    9.3716698E-03
    1.2200000E-01    9.3422518E-03    9.3514127E-03
    1.2600000E-01    9.3217916E-03    9.3312216E-03
    1.3000000E-01    9.3013990E-03    9.3110962E-03
    1.3400000E-01    9.2810738E-03    9.2910364E-03
    1.3800000E-01    9.2608158E-03    9.2710418E-03
    1.4200000E-01    9.2406246E-03    9.2511123E-03
    1.4600000E-01    9.2205002E-03    9.2312477E-03
    1.5000000E-01    9.2004423E-03    9.2114477E-03
    1.5400000E-01    9.1804506E-03    9.1917122E-03
    1.5800000E-01    9.1605249E-03    9.1720408E-03
    1.6200000E-01    9.1406651E-03    9.1524334E-03
    1.6600000E-01    9.1208708E-03    9.1328898E-03
    1.7000000E-01    9.1011418E-03    9.1134098E-03
    1.7400000E-01    9.0814780E-03    9.0939931E-03
    1.7800000E-01    9.0618791E-03    9.0746395E-03
