# Time          1.0000E+03
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -5.6776956E-05    4.8621375E-03    2.8034377E-05    9.5551379E-03    4.3127038E-04    2.0160709E-05    9.9664557E-03    1.0000000E-08    1.1998879E+00    1.0000000E+00    2.0471273E-03
    6.0000000E-03   -1.6861868E-04    5.0858209E-03    8.3955236E-05    9.5291582E-03    4.3014158E-04    2.0111778E-05    9.9398104E-03    1.0000000E-08    1.1996642E+00    1.0000000E+00    2.0471221E-03
    1.0000000E-02   -2.8016540E-04    5.3089144E-03    1.3972860E-04    9.5032504E-03    4.2901580E-04    2.0062873E-05    9.9132378E-03    1.0000000E-08    1.1994411E+00    1.0000000E+00    2.0471170E-03
    1.4000000E-02   -3.9141790E-04    5.5314194E-03    1.9535485E-04    9.4774141E-03    4.2789302E-04    2.0013994E-05    9.8867375E-03    1.0000000E-08    1.1992186E+00    1.0000000E+00    2.0471121E-03
    1.8000000E-02   -5.0237697E-04    5.7533375E-03    2.5083438E-04    9.4516493E-03    4.2677324E-04    1.9965145E-05    9.8603095E-03    1.0000000E-08    1.1989967E+00    1.0000000E+00    2.0471072E-03
    2.2000000E-02   -6.1304339E-04    5.9746703E-03    3.0616758E-04    9.4259558E-03    4.2565645E-04    1.9916326E-05    9.8339536E-03    1.0000000E-08    1.1987753E+00    1.0000000E+00    2.0471025E-03
    2.6000000E-02   -7.2341793E-04    6.1954194E-03    3.6135485E-04    9.4003333E-03    4.2454264E-04    1.9867541E-05    9.8076695E-03    1.0000000E-08    1.1985546E+00    1.0000000E+00    2.0470979E-03
    3.0000000E-02   -8.3350136E-04    6.4155863E-03    4.1639657E-04    9.3747816E-03    4.2343181E-04    1.9818791E-05    9.7814570E-03    1.0000000E-08    1.1983344E+00    1.0000000E+00    2.0470933E-03
    3.4000000E-02   -9.4329447E-04    6.6351725E-03    4.7129312E-04    9.3493006E-03    4.2232395E-04    1.9770078E-05    9.7553161E-03    1.0000000E-08    1.1981148E+00    1.0000000E+00    2.0470889E-03
    3.8000000E-02   -1.0527980E-03    6.8541796E-03    5.2604489E-04    9.3238900E-03    4.2121905E-04    1.9721403E-05    9.7292464E-03    1.0000000E-08    1.1978958E+00    1.0000000E+00    2.0470846E-03
    4.2000000E-02   -1.1620128E-03    7.0726091E-03    5.8065227E-04    9.2985497E-03    4.2011709E-04    1.9672770E-05    9.7032478E-03    1.0000000E-08    1.1976774E+00    1.0000000E+00    2.0470804E-03
    4.6000000E-02   -1.2709395E-03    7.2904626E-03    6.3511564E-04    9.2732795E-03    4.1901809E-04    1.9624180E-05    9.6773200E-03    1.0000000E-08    1.1974595E+00    1.0000001E+00    2.0470763E-03
    5.0000000E-02   -1.3795790E-03    7.5077415E-03    6.8943538E-04    9.2480792E-03    4.1792202E-04    1.9575633E-05    9.6514630E-03    1.0000000E-08    1.1972423E+00    1.0000001E+00    2.0470723E-03
    5.4000000E-02   -1.4879320E-03    7.7244475E-03    7.4361187E-04    9.2229486E-03    4.1682888E-04    1.9527133E-05    9.6256765E-03    1.0000000E-08    1.1970256E+00    1.0000001E+00    2.0470684E-03
    5.8000000E-02   -1.5959993E-03    7.9405820E-03    7.9764550E-04    9.1978875E-03    4.1573866E-04    1.9478681E-05    9.5999602E-03    1.0000000E-08    1.1968094E+00    1.0000001E+00    2.0470646E-03
    6.2000000E-02   -1.7037815E-03    8.1561466E-03    8.5153664E-04    9.1728957E-03    4.1465135E-04    1.9430278E-05    9.5743142E-03    1.0000000E-08    1.1965939E+00    1.0000001E+00    2.0470609E-03
    6.6000000E-02   -1.8112796E-03    8.3711427E-03    9.0528567E-04    9.1479731E-03    4.1356696E-04    1.9381927E-05    9.5487380E-03    1.0000000E-08    1.1963789E+00    1.0000001E+00    2.0470572E-03
    7.0000000E-02   -1.9184942E-03    8.5855719E-03    9.5889297E-04    9.1231194E-03    4.1248546E-04    1.9333628E-05    9.5232316E-03    1.0000000E-08    1.1961644E+00    1.0000001E+00    2.0470537E-03
    7.4000000E-02   -2.0254261E-03    8.7994357E-03    1.0123589E-03    9.0983345E-03    4.1140685E-04    1.9285383E-05    9.4977948E-03    1.0000000E-08    1.1959506E+00    1.0000001E+00    2.0470502E-03
    7.8000000E-02   -2.1320760E-03    9.0127355E-03    1.0656839E-03    9.0736181E-03    4.1033112E-04    1.9237194E-05    9.4724273E-03    1.0000000E-08    1.1957373E+00    1.0000001E+00    2.0470468E-03
    8.2000000E-02   -2.2384448E-03    9.2254729E-03    1.1188682E-03    9.0489701E-03    4.0925827E-04    1.9189062E-05    9.4471290E-03    1.0000000E-08    1.1955245E+00    1.0000001E+00    2.0470435E-03
    8.6000000E-02   -2.3445330E-03    9.4376494E-03    1.1719124E-03    9.0243903E-03    4.0818829E-04    1.9140989E-05    9.4218997E-03    1.0000000E-08    1.1953124E+00    1.0000001E+00    2.0470403E-03
    9.0000000E-02   -2.4503415E-03    9.6492665E-03    1.2248166E-03    8.9998786E-03    4.0712117E-04    1.9092975E-05    9.3967393E-03    1.0000000E-08    1.1951007E+00    1.0000001E+00    2.0470372E-03
    9.4000000E-02   -2.5558711E-03    9.8603256E-03    1.2775814E-03    8.9754346E-03    4.0605690E-04    1.9045023E-05    9.3716474E-03    1.0000000E-08    1.1948897E+00    1.0000001E+00    2.0470341E-03
    9.8000000E-02   -2.6611224E-03    1.0070828E-02    1.3302070E-03    8.9510583E-03    4.0499548E-04    1.8997133E-05    9.3466240E-03    1.0000000E-08    1.1946792E+00    1.0000001E+00    2.0470311E-03
    1.0200000E-01   -2.7660962E-03    1.0280776E-02    1.3826939E-03    8.9267495E-03    4.0393690E-04    1.8949308E-05    9.3216689E-03    1.0000000E-08    1.1944692E+00    1.0000001E+00    2.0470282E-03
    1.0600000E-01   -2.8707932E-03    1.0490170E-02    1.4350425E-03    8.9025079E-03    4.0288114E-04    1.8901547E-05    9.2967818E-03    1.0000000E-08    1.1942598E+00    1.0000001E+00    2.0470254E-03
    1.1000000E-01   -2.9752142E-03    1.0699012E-02    1.4872530E-03    8.8783335E-03    4.0182822E-04    1.8853853E-05    9.2719627E-03    1.0000000E-08    1.1940510E+00    1.0000001E+00    2.0470226E-03
    1.1400000E-01   -3.0793599E-03    1.0907303E-02    1.5393258E-03    8.8542259E-03    4.0077810E-04    1.8806227E-05    9.2472112E-03    1.0000000E-08    1.1938427E+00    1.0000001E+00    2.0470199E-03
    1.1800000E-01   -3.1832310E-03    1.1115045E-02    1.5912614E-03    8.8301851E-03    3.9973080E-04    1.8758669E-05    9.2225273E-03    1.0000000E-08    1.1936350E+00    1.0000001E+00    2.0470173E-03
    1.2200000E-01   -3.2868283E-03    1.1322240E-02    1.6430600E-03    8.8062109E-03    3.9868630E-04    1.8711181E-05    9.1979107E-03    1.0000000E-08    1.1934278E+00    1.0000001E+00    2.0470147E-03
    1.2600000E-01   -3.3901524E-03    1.1528888E-02    1.6947221E-03    8.7823030E-03    3.9764459E-04    1.8663764E-05    9.1733613E-03    1.0000000E-08    1.1932211E+00    1.0000001E+00    2.0470122E-03
    1.3000000E-01   -3.4932042E-03    1.1734992E-02    1.7462479E-03    8.7584613E-03    3.9660567E-04    1.8616419E-05    9.1488789E-03    1.0000000E-08    1.1930150E+00    1.0000001E+00    2.0470098E-03
    1.3400000E-01   -3.5959843E-03    1.1940552E-02    1.7976380E-03    8.7346856E-03    3.9556953E-04    1.8569147E-05    9.1244632E-03    1.0000000E-08    1.1928094E+00    1.0000001E+00    2.0470074E-03
    1.3800000E-01   -3.6984934E-03    1.2145570E-02    1.8488925E-03    8.7109757E-03    3.9453617E-04    1.8521949E-05    9.1001142E-03    1.0000000E-08    1.1926044E+00    1.0000001E+00    2.0470051E-03
    1.4200000E-01   -3.8007323E-03    1.2350048E-02    1.9000120E-03    8.6873315E-03    3.9350556E-04    1.8474826E-05    9.0758317E-03    1.0000000E-08    1.1924000E+00    1.0000001E+00    2.0470029E-03
