# Time          2.5000E+02
# Units: Mol/kgw
    Distance        SO4--            SO164--         
    2.0000000E-03    9.9865663E-03    9.9867793E-03
    6.0000000E-03    9.9597740E-03    9.9604106E-03
    1.0000000E-02    9.9330564E-03    9.9341147E-03
    1.4000000E-02    9.9064135E-03    9.9078911E-03
    1.8000000E-02    9.8798451E-03    9.8817399E-03
    2.2000000E-02    9.8533508E-03    9.8556607E-03
    2.6000000E-02    9.8269306E-03    9.8296535E-03
    3.0000000E-02    9.8005842E-03    9.8037179E-03
    3.4000000E-02    9.7743114E-03    9.7778538E-03
    3.8000000E-02    9.7481120E-03    9.7520610E-03
    4.2000000E-02    9.7219858E-03    9.7263393E-03
    4.6000000E-02    9.6959327E-03    9.7006885E-03
    5.0000000E-02    9.6699524E-03    9.6751085E-03
    5.4000000E-02    9.6440447E-03    9.6495990E-03
    5.8000000E-02    9.6182094E-03    9.6241598E-03
    6.2000000E-02    9.5924463E-03    9.5987908E-03
    6.6000000E-02    9.5667553E-03    9.5734918E-03
    7.0000000E-02    9.5411360E-03    9.5482626E-03
    7.4000000E-02    9.5155885E-03    9.5231030E-03
    7.8000000E-02    9.4901123E-03    9.4980128E-03
    8.2000000E-02    9.4647074E-03    9.4729918E-03
    8.6000000E-02    9.4393736E-03    9.4480399E-03
    9.0000000E-02    9.4141106E-03    9.4231568E-03
    9.4000000E-02    9.3889183E-03    9.3983423E-03
    9.8000000E-02    9.3637964E-03    9.3735964E-03
    1.0200000E-01    9.3387448E-03    9.3489188E-03
    1.0600000E-01    9.3137633E-03    9.3243093E-03
    1.1000000E-01    9.2888517E-03    9.2997677E-03
    1.1400000E-01    9.2640099E-03    9.2752938E-03
    1.1800000E-01    9.2392375E-03    9.2508876E-03
    1.2200000E-01    9.2145344E-03    9.2265487E-03
    1.2600000E-01    9.1899005E-03    9.2022771E-03
    1.3000000E-01    9.1653356E-03    9.1780724E-03
    1.3400000E-01    9.1408394E-03    9.1539347E-03
    1.3800000E-01    9.1164117E-03    9.1298636E-03
    1.4200000E-01    9.0920525E-03    9.1058589E-03
    1.4600000E-01    9.0677614E-03    9.0819206E-03
    1.5000000E-01    9.0435384E-03    9.0580485E-03
    1.5400000E-01    9.0193832E-03    9.0342422E-03
    1.5800000E-01    8.9952957E-03    9.0105018E-03
    1.6200000E-01    8.9712756E-03    8.9868270E-03
    1.6600000E-01    8.9473228E-03    8.9632176E-03
    1.7000000E-01    8.9234370E-03    8.9396734E-03
    1.7400000E-01    8.8996182E-03    8.9161943E-03
    1.7800000E-01    8.8758662E-03    8.8927802E-03
    1.8200000E-01    8.8521806E-03    8.8694307E-03
    1.8600000E-01    8.8285615E-03    8.8461458E-03
    1.9000000E-01    8.8050085E-03    8.8229253E-03
    1.9400000E-01    8.7815215E-03    8.7997690E-03
    1.9800000E-01    8.7581003E-03    8.7766768E-03
    2.0200000E-01    8.7347448E-03    8.7536484E-03
    2.0600000E-01    8.7114548E-03    8.7306837E-03
    2.1000000E-01    8.6882300E-03    8.7077825E-03
    2.1400000E-01    8.6650704E-03    8.6849447E-03
    2.1800000E-01    8.6419757E-03    8.6621700E-03
    2.2200000E-01    8.6189457E-03    8.6394584E-03
    2.2600000E-01    8.5959803E-03    8.6168096E-03
    2.3000000E-01    8.5730794E-03    8.5942235E-03
    2.3400000E-01    8.5502426E-03    8.5716999E-03
    2.3800000E-01    8.5274699E-03    8.5492386E-03
    2.4200000E-01    8.5047611E-03    8.5268395E-03
    2.4600000E-01    8.4821160E-03    8.5045024E-03
    2.5000000E-01    8.4595345E-03    8.4822272E-03
    2.5400000E-01    8.4370163E-03    8.4600136E-03
    2.5800000E-01    8.4145612E-03    8.4378616E-03
    2.6200000E-01    8.3921692E-03    8.4157709E-03
    2.6600000E-01    8.3698401E-03    8.3937413E-03
    2.7000000E-01    8.3475736E-03    8.3717728E-03
    2.7400000E-01    8.3253696E-03    8.3498651E-03
    2.7800000E-01    8.3032279E-03    8.3280182E-03
    2.8200000E-01    8.2811484E-03    8.3062317E-03
    2.8600000E-01    8.2591309E-03    8.2845056E-03
    2.9000000E-01    8.2371753E-03    8.2628397E-03
    2.9400000E-01    8.2152813E-03    8.2412339E-03
    2.9800000E-01    8.1934487E-03    8.2196879E-03
    3.0200000E-01    8.1716775E-03    8.1982017E-03
    3.0600000E-01    8.1499675E-03    8.1767750E-03
    3.1000000E-01    8.1283184E-03    8.1554077E-03
    3.1400000E-01    8.1067302E-03    8.1340997E-03
    3.1800000E-01    8.0852026E-03    8.1128507E-03
    3.2200000E-01    8.0637355E-03    8.0916607E-03
    3.2600000E-01    8.0423287E-03    8.0705294E-03
    3.3000000E-01    8.0209821E-03    8.0494568E-03
    3.3400000E-01    7.9996955E-03    8.0284426E-03
    3.3800000E-01    7.9784687E-03    8.0074866E-03
    3.4200000E-01    7.9573016E-03    7.9865889E-03
    3.4600000E-01    7.9361940E-03    7.9657491E-03
    3.5000000E-01    7.9151458E-03    7.9449671E-03
    3.5400000E-01    7.8941568E-03    7.9242428E-03
    3.5800000E-01    7.8732267E-03    7.9035761E-03
    3.6200000E-01    7.8523556E-03    7.8829667E-03
    3.6600000E-01    7.8315431E-03    7.8624145E-03
    3.7000000E-01    7.8107892E-03    7.8419194E-03
    3.7400000E-01    7.7900937E-03    7.8214811E-03
    3.7800000E-01    7.7694564E-03    7.8010997E-03
    3.8200000E-01    7.7488772E-03    7.7807748E-03
    3.8600000E-01    7.7283559E-03    7.7605064E-03
    3.9000000E-01    7.7078924E-03    7.7402942E-03
    3.9400000E-01    7.6874864E-03    7.7201383E-03
    3.9800000E-01    7.6671379E-03    7.7000383E-03
    4.0200000E-01    7.6468467E-03    7.6799942E-03
    4.0600000E-01    7.6266126E-03    7.6600057E-03
    4.1000000E-01    7.6064355E-03    7.6400729E-03
    4.1400000E-01    7.5863152E-03    7.6201954E-03
    4.1800000E-01    7.5662516E-03    7.6003732E-03
    4.2200000E-01    7.5462445E-03    7.5806060E-03
    4.2600000E-01    7.5262937E-03    7.5608939E-03
    4.3000000E-01    7.5063992E-03    7.5412365E-03
    4.3400000E-01    7.4865607E-03    7.5216338E-03
    4.3800000E-01    7.4667781E-03    7.5020857E-03
    4.4200000E-01    7.4470512E-03    7.4825919E-03
    4.4600000E-01    7.4273800E-03    7.4631523E-03
    4.5000000E-01    7.4077642E-03    7.4437668E-03
    4.5400000E-01    7.3882036E-03    7.4244352E-03
    4.5800000E-01    7.3686983E-03    7.4051575E-03
    4.6200000E-01    7.3492479E-03    7.3859334E-03
    4.6600000E-01    7.3298524E-03    7.3667627E-03
    4.7000000E-01    7.3105115E-03    7.3476455E-03
    4.7400000E-01    7.2912253E-03    7.3285815E-03
    4.7800000E-01    7.2719934E-03    7.3095705E-03
    4.8200000E-01    7.2528157E-03    7.2906125E-03
    4.8600000E-01    7.2336922E-03    7.2717073E-03
    4.9000000E-01    7.2146226E-03    7.2528547E-03
    4.9400000E-01    7.1956069E-03    7.2340546E-03
    4.9800000E-01    7.1766448E-03    7.2153070E-03
    5.0200000E-01    7.1577362E-03    7.1966115E-03
    5.0600000E-01    7.1388810E-03    7.1779681E-03
    5.1000000E-01    7.1200791E-03    7.1593767E-03
    5.1400000E-01    7.1013302E-03    7.1408371E-03
    5.1800000E-01    7.0826343E-03    7.1223492E-03
    5.2200000E-01    7.0639911E-03    7.1039128E-03
    5.2600000E-01    7.0454006E-03    7.0855278E-03
    5.3000000E-01    7.0268627E-03    7.0671941E-03
    5.3400000E-01    7.0083771E-03    7.0489115E-03
