# Time          7.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0321676E+01   -1.0260066E+01   -2.3044020E+00   -4.2771034E+00   -2.0196654E+00   -3.3651432E+00   -4.6953971E+00   -2.0013630E+00   -7.9999999E+00    7.9104756E-02    1.2283955E-09   -2.6888551E+00   -3.9731718E+00
    6.0000000E-03    1.0796446E+01   -1.0734828E+01   -2.2689440E+00   -3.8003879E+00   -2.0206518E+00   -3.3660663E+00   -4.6962577E+00   -2.0023325E+00   -7.9999999E+00    7.8951952E-02    3.6314802E-09   -2.6888563E+00   -3.4983875E+00
    1.0000000E-02    1.1017568E+01   -1.0955941E+01   -2.2362080E+00   -3.5788637E+00   -2.0216371E+00   -3.3669884E+00   -4.6971195E+00   -2.0033010E+00   -7.9999999E+00    7.8799309E-02    5.9819983E-09   -2.6888575E+00   -3.2772507E+00
    1.4000000E-02    1.1163202E+01   -1.1101567E+01   -2.2058086E+00   -3.4330486E+00   -2.0226215E+00   -3.3679094E+00   -4.6979824E+00   -2.0042684E+00   -7.9999999E+00    7.8646826E-02    8.2810664E-09   -2.6888586E+00   -3.1316018E+00
    1.8000000E-02    1.1271930E+01   -1.1210286E+01   -2.1774372E+00   -3.3242132E+00   -2.0236047E+00   -3.3688294E+00   -4.6988464E+00   -2.0052349E+00   -7.9999999E+00    7.8494504E-02    1.0529779E-08   -2.6888597E+00   -3.0228587E+00
    2.2000000E-02    1.1358699E+01   -1.1297046E+01   -2.1508424E+00   -3.2373703E+00   -2.0245870E+00   -3.3697482E+00   -4.6997114E+00   -2.0062004E+00   -7.9999999E+00    7.8342341E-02    1.2729208E-08   -2.6888608E+00   -2.9360745E+00
    2.6000000E-02    1.1430888E+01   -1.1369226E+01   -2.1258167E+00   -3.1651260E+00   -2.0255682E+00   -3.3706660E+00   -4.7005775E+00   -2.0071648E+00   -7.9999999E+00    7.8190339E-02    1.4880405E-08   -2.6888618E+00   -2.8638709E+00
    3.0000000E-02    1.1492685E+01   -1.1431014E+01   -2.1021872E+00   -3.1032838E+00   -2.0265484E+00   -3.3715826E+00   -4.7014445E+00   -2.0081282E+00   -7.9999999E+00    7.8038497E-02    1.6984399E-08   -2.6888628E+00   -2.8020585E+00
    3.4000000E-02    1.1546699E+01   -1.1485020E+01   -2.0798079E+00   -3.0492315E+00   -2.0275276E+00   -3.3724982E+00   -4.7023125E+00   -2.0090906E+00   -7.9999999E+00    7.7886815E-02    1.9042200E-08   -2.6888638E+00   -2.7480290E+00
    3.8000000E-02    1.1594665E+01   -1.1532977E+01   -2.0585546E+00   -3.0012318E+00   -2.0285057E+00   -3.3734127E+00   -4.7031814E+00   -2.0100520E+00   -7.9999999E+00    7.7735293E-02    2.1054795E-08   -2.6888648E+00   -2.7000474E+00
