# Time          1.0000E+00
# Units: Permil
    Distance        SO4--            SO164--         
    2.0000000E-03    2.2080943E+01    8.8625009E+00
    6.0000000E-03    2.2305719E+01    9.2147812E+00
    1.0000000E-02    2.2521010E+01    9.5480047E+00
    1.4000000E-02    2.2727390E+01    9.8634042E+00
    1.8000000E-02    2.2925399E+01    1.0162126E+01
    2.2000000E-02    2.3115544E+01    1.0445238E+01
    2.6000000E-02    2.3298302E+01    1.0713733E+01
    3.0000000E-02    2.3474119E+01    1.0968537E+01
    3.4000000E-02    2.3643416E+01    1.1210513E+01
    3.8000000E-02    2.3806587E+01    1.1440464E+01
    4.2000000E-02    2.3964003E+01    1.1659143E+01
    4.6000000E-02    2.4116015E+01    1.1867248E+01
    5.0000000E-02    2.4262950E+01    1.2065433E+01
    5.4000000E-02    2.4405119E+01    1.2254309E+01
    5.8000000E-02    2.4542812E+01    1.2434447E+01
    6.2000000E-02    2.4676305E+01    1.2606379E+01
    6.6000000E-02    2.4805855E+01    1.2770604E+01
    7.0000000E-02    2.4931708E+01    1.2927589E+01
    7.4000000E-02    2.5054092E+01    1.3077769E+01
    7.8000000E-02    2.5173224E+01    1.3221554E+01
    8.2000000E-02    2.5289309E+01    1.3359324E+01
    8.6000000E-02    2.5402540E+01    1.3491439E+01
    9.0000000E-02    2.5513099E+01    1.3618234E+01
    9.4000000E-02    2.5621157E+01    1.3740023E+01
    9.8000000E-02    2.5726876E+01    1.3857101E+01
    1.0200000E-01    2.5830411E+01    1.3969744E+01
    1.0600000E-01    2.5931905E+01    1.4078210E+01
    1.1000000E-01    2.6031496E+01    1.4182744E+01
    1.1400000E-01    2.6129311E+01    1.4283573E+01
    1.1800000E-01    2.6225475E+01    1.4380910E+01
    1.2200000E-01    2.6320100E+01    1.4474958E+01
    1.2600000E-01    2.6413298E+01    1.4565903E+01
    1.3000000E-01    2.6505170E+01    1.4653923E+01
    1.3400000E-01    2.6595814E+01    1.4739185E+01
    1.3800000E-01    2.6685323E+01    1.4821844E+01
    1.4200000E-01    2.6773782E+01    1.4902048E+01
    1.4600000E-01    2.6861276E+01    1.4979933E+01
    1.5000000E-01    2.6947881E+01    1.5055629E+01
    1.5400000E-01    2.7033671E+01    1.5129258E+01
    1.5800000E-01    2.7118716E+01    1.5200934E+01
    1.6200000E-01    2.7203081E+01    1.5270765E+01
    1.6600000E-01    2.7286830E+01    1.5338851E+01
    1.7000000E-01    2.7370021E+01    1.5405288E+01
    1.7400000E-01    2.7452709E+01    1.5470163E+01
    1.7800000E-01    2.7534948E+01    1.5533562E+01
    1.8200000E-01    2.7616787E+01    1.5595563E+01
    1.8600000E-01    2.7698274E+01    1.5656240E+01
    1.9000000E-01    2.7779452E+01    1.5715663E+01
    1.9400000E-01    2.7860364E+01    1.5773897E+01
    1.9800000E-01    2.7941050E+01    1.5831002E+01
    2.0200000E-01    2.8021547E+01    1.5887038E+01
    2.0600000E-01    2.8101890E+01    1.5942059E+01
    2.1000000E-01    2.8182114E+01    1.5996114E+01
    2.1400000E-01    2.8262250E+01    1.6049253E+01
    2.1800000E-01    2.8342327E+01    1.6101520E+01
    2.2200000E-01    2.8422374E+01    1.6152957E+01
    2.2600000E-01    2.8502417E+01    1.6203604E+01
    2.3000000E-01    2.8582482E+01    1.6253498E+01
    2.3400000E-01    2.8662591E+01    1.6302674E+01
    2.3800000E-01    2.8742767E+01    1.6351164E+01
    2.4200000E-01    2.8823032E+01    1.6399000E+01
    2.4600000E-01    2.8903403E+01    1.6446210E+01
    2.5000000E-01    2.8983901E+01    1.6492821E+01
    2.5400000E-01    2.9064541E+01    1.6538858E+01
    2.5800000E-01    2.9145341E+01    1.6584346E+01
    2.6200000E-01    2.9226315E+01    1.6629305E+01
    2.6600000E-01    2.9307478E+01    1.6673758E+01
    2.7000000E-01    2.9388843E+01    1.6717723E+01
    2.7400000E-01    2.9470422E+01    1.6761218E+01
    2.7800000E-01    2.9552227E+01    1.6804260E+01
    2.8200000E-01    2.9634269E+01    1.6846865E+01
    2.8600000E-01    2.9716557E+01    1.6889048E+01
    2.9000000E-01    2.9799101E+01    1.6930823E+01
    2.9400000E-01    2.9881909E+01    1.6972202E+01
    2.9800000E-01    2.9964990E+01    1.7013198E+01
    3.0200000E-01    3.0048350E+01    1.7053821E+01
    3.0600000E-01    3.0131996E+01    1.7094081E+01
    3.1000000E-01    3.0215934E+01    1.7133989E+01
    3.1400000E-01    3.0300170E+01    1.7173554E+01
    3.1800000E-01    3.0384709E+01    1.7212783E+01
    3.2200000E-01    3.0469555E+01    1.7251684E+01
