# Time          1.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.3184991E-04    5.0122831E-03    6.5570779E-05    9.5780715E-03    4.3233006E-04    2.0207314E-05    9.9892968E-03    1.0000000E-08    1.1997377E+00    1.0000000E+00    2.0471268E-03
    6.0000000E-03   -3.9383625E-04    5.5362552E-03    1.9656380E-04    9.5979577E-03    4.3332055E-04    2.0251592E-05    1.0008332E-02    1.0000000E-08    1.1992137E+00    1.0000000E+00    2.0471204E-03
    1.0000000E-02   -6.5552371E-04    6.0596295E-03    3.2740738E-04    9.6179113E-03    4.3431385E-04    2.0295886E-05    1.0027436E-02    1.0000000E-08    1.1986904E+00    1.0000000E+00    2.0471142E-03
    1.4000000E-02   -9.1691050E-04    6.5824025E-03    4.5810062E-04    9.6379293E-03    4.3530983E-04    2.0340193E-05    1.0046605E-02    1.0000000E-08    1.1981676E+00    1.0000000E+00    2.0471080E-03
    1.8000000E-02   -1.1779948E-03    7.1045705E-03    5.8864263E-04    9.6580084E-03    4.3630834E-04    2.0384510E-05    1.0065836E-02    1.0000000E-08    1.1976454E+00    1.0000000E+00    2.0471020E-03
    2.2000000E-02   -1.4387749E-03    7.6261300E-03    7.1903250E-04    9.6781457E-03    4.3730924E-04    2.0428834E-05    1.0085126E-02    1.0000000E-08    1.1971239E+00    1.0000000E+00    2.0470961E-03
    2.6000000E-02   -1.6992488E-03    8.1470774E-03    8.4926934E-04    9.6983379E-03    4.3831239E-04    2.0473160E-05    1.0104472E-02    1.0000000E-08    1.1966029E+00    1.0000000E+00    2.0470904E-03
    3.0000000E-02   -1.9594150E-03    8.6674090E-03    9.7935224E-04    9.7185820E-03    4.3931765E-04    2.0517485E-05    1.0123871E-02    1.0000000E-08    1.1960826E+00    1.0000000E+00    2.0470847E-03
    3.4000000E-02   -2.2192714E-03    9.1871212E-03    1.1092803E-03    9.7388749E-03    4.4032488E-04    2.0561805E-05    1.0143320E-02    1.0000000E-08    1.1955629E+00    1.0000001E+00    2.0470791E-03
    3.8000000E-02   -2.4788163E-03    9.7062105E-03    1.2390526E-03    9.7592134E-03    4.4133394E-04    2.0606117E-05    1.0162815E-02    1.0000000E-08    1.1950438E+00    1.0000001E+00    2.0470736E-03
    4.2000000E-02   -2.7380480E-03    1.0224673E-02    1.3686683E-03    9.7795946E-03    4.4234469E-04    2.0650417E-05    1.0182354E-02    1.0000000E-08    1.1945253E+00    1.0000001E+00    2.0470683E-03
    4.6000000E-02   -2.9969645E-03    1.0742506E-02    1.4981264E-03    9.8000152E-03    4.4335698E-04    2.0694701E-05    1.0201934E-02    1.0000000E-08    1.1940075E+00    1.0000001E+00    2.0470630E-03
    5.0000000E-02   -3.2555642E-03    1.1259704E-02    1.6274261E-03    9.8204722E-03    4.4437069E-04    2.0738965E-05    1.0221551E-02    1.0000000E-08    1.1934903E+00    1.0000001E+00    2.0470578E-03
    5.4000000E-02   -3.5138452E-03    1.1776266E-02    1.7565665E-03    9.8409626E-03    4.4538567E-04    2.0783206E-05    1.0241203E-02    1.0000000E-08    1.1929737E+00    1.0000001E+00    2.0470527E-03
    5.8000000E-02   -3.7718057E-03    1.2292186E-02    1.8855466E-03    9.8614833E-03    4.4640177E-04    2.0827418E-05    1.0260886E-02    1.0000000E-08    1.1924578E+00    1.0000001E+00    2.0470477E-03
    6.2000000E-02   -4.0294439E-03    1.2807462E-02    2.0143655E-03    9.8820311E-03    4.4741887E-04    2.0871599E-05    1.0280597E-02    1.0000000E-08    1.1919425E+00    1.0000001E+00    2.0470428E-03
    6.6000000E-02   -4.2867580E-03    1.3322090E-02    2.1430224E-03    9.9026031E-03    4.4843683E-04    2.0915745E-05    1.0300334E-02    1.0000000E-08    1.1914279E+00    1.0000001E+00    2.0470380E-03
    7.0000000E-02   -4.5437462E-03    1.3836066E-02    2.2715164E-03    9.9231962E-03    4.4945549E-04    2.0959850E-05    1.0320094E-02    1.0000000E-08    1.1909139E+00    1.0000001E+00    2.0470333E-03
    7.4000000E-02   -4.8004068E-03    1.4349386E-02    2.3998465E-03    9.9438073E-03    4.5047474E-04    2.1003911E-05    1.0339872E-02    1.0000000E-08    1.1904006E+00    1.0000001E+00    2.0470286E-03
    7.8000000E-02   -5.0567378E-03    1.4862048E-02    2.5280119E-03    9.9644335E-03    4.5149443E-04    2.1047924E-05    1.0359667E-02    1.0000000E-08    1.1898880E+00    1.0000001E+00    2.0470240E-03
    8.2000000E-02   -5.3127376E-03    1.5374047E-02    2.6560116E-03    9.9850716E-03    4.5251441E-04    2.1091885E-05    1.0379475E-02    1.0000000E-08    1.1893760E+00    1.0000001E+00    2.0470196E-03
    8.6000000E-02   -5.5684044E-03    1.5885379E-02    2.7838448E-03    1.0005719E-02    4.5353457E-04    2.1135789E-05    1.0399294E-02    1.0000000E-08    1.1888646E+00    1.0000001E+00    2.0470151E-03
    9.0000000E-02   -5.8237363E-03    1.6396043E-02    2.9115106E-03    1.0026372E-02    4.5455476E-04    2.1179632E-05    1.0419120E-02    1.0000000E-08    1.1883540E+00    1.0000001E+00    2.0470108E-03
    9.4000000E-02   -6.0787315E-03    1.6906033E-02    3.0390081E-03    1.0047028E-02    4.5557484E-04    2.1223411E-05    1.0438951E-02    1.0000000E-08    1.1878440E+00    1.0000001E+00    2.0470065E-03
    9.8000000E-02   -6.3333884E-03    1.7415346E-02    3.1663364E-03    1.0067684E-02    4.5659468E-04    2.1267120E-05    1.0458782E-02    1.0000000E-08    1.1873347E+00    1.0000001E+00    2.0470023E-03
    1.0200000E-01   -6.5877051E-03    1.7923978E-02    3.2934946E-03    1.0088337E-02    4.5761414E-04    2.1310755E-05    1.0478613E-02    1.0000000E-08    1.1868260E+00    1.0000001E+00    2.0469982E-03
    1.0600000E-01   -6.8416798E-03    1.8431927E-02    3.4204818E-03    1.0108985E-02    4.5863310E-04    2.1354312E-05    1.0498439E-02    1.0000000E-08    1.1863181E+00    1.0000001E+00    2.0469942E-03
    1.1000000E-01   -7.0953109E-03    1.8939189E-02    3.5472972E-03    1.0129623E-02    4.5965142E-04    2.1397787E-05    1.0518258E-02    1.0000000E-08    1.1858108E+00    1.0000001E+00    2.0469902E-03
    1.1400000E-01   -7.3485964E-03    1.9445759E-02    3.6739398E-03    1.0150249E-02    4.6066896E-04    2.1441175E-05    1.0538066E-02    1.0000000E-08    1.1853042E+00    1.0000001E+00    2.0469862E-03
    1.1800000E-01   -7.6015347E-03    1.9951635E-02    3.8004088E-03    1.0170861E-02    4.6168559E-04    2.1484472E-05    1.0557861E-02    1.0000000E-08    1.1847984E+00    1.0000001E+00    2.0469824E-03
    1.2200000E-01   -7.8541240E-03    2.0456813E-02    3.9267033E-03    1.0191456E-02    4.6270118E-04    2.1527674E-05    1.0577640E-02    1.0000000E-08    1.1842932E+00    1.0000002E+00    2.0469786E-03
    1.2600000E-01   -8.1063626E-03    2.0961290E-02    4.0528225E-03    1.0212029E-02    4.6371561E-04    2.1570776E-05    1.0597401E-02    1.0000000E-08    1.1837887E+00    1.0000002E+00    2.0469749E-03
    1.3000000E-01   -8.3582487E-03    2.1465061E-02    4.1787654E-03    1.0232580E-02    4.6472873E-04    2.1613773E-05    1.0617139E-02    1.0000000E-08    1.1832849E+00    1.0000002E+00    2.0469712E-03
    1.3400000E-01   -8.6097805E-03    2.1968125E-02    4.3045311E-03    1.0253104E-02    4.6574042E-04    2.1656662E-05    1.0636854E-02    1.0000000E-08    1.1827819E+00    1.0000002E+00    2.0469676E-03
    1.3800000E-01   -8.8609564E-03    2.2470476E-02    4.4301189E-03    1.0273599E-02    4.6675055E-04    2.1699438E-05    1.0656540E-02    1.0000000E-08    1.1822795E+00    1.0000002E+00    2.0469640E-03
    1.4200000E-01   -9.1117746E-03    2.2972112E-02    4.5555279E-03    1.0294062E-02    4.6775900E-04    2.1742096E-05    1.0676197E-02    1.0000000E-08    1.1817779E+00    1.0000002E+00    2.0469605E-03
    1.4600000E-01   -9.3622334E-03    2.3473029E-02    4.6807571E-03    1.0314490E-02    4.6876563E-04    2.1784633E-05    1.0695820E-02    1.0000000E-08    1.1812770E+00    1.0000002E+00    2.0469571E-03
    1.5000000E-01   -9.6123311E-03    2.3973223E-02    4.8058058E-03    1.0334881E-02    4.6977031E-04    2.1827043E-05    1.0715408E-02    1.0000000E-08    1.1807768E+00    1.0000002E+00    2.0469537E-03
    1.5400000E-01   -9.8620659E-03    2.4472692E-02    4.9306731E-03    1.0355231E-02    4.7077293E-04    2.1869323E-05    1.0734957E-02    1.0000000E-08    1.1802773E+00    1.0000002E+00    2.0469503E-03
    1.5800000E-01   -1.0111436E-02    2.4971432E-02    5.0553581E-03    1.0375538E-02    4.7177336E-04    2.1911467E-05    1.0754465E-02    1.0000000E-08    1.1797786E+00    1.0000002E+00    2.0469471E-03
    1.6200000E-01   -1.0360440E-02    2.5469440E-02    5.1798600E-03    1.0395800E-02    4.7277146E-04    2.1953472E-05    1.0773929E-02    1.0000000E-08    1.1792806E+00    1.0000002E+00    2.0469438E-03
    1.6600000E-01   -1.0609076E-02    2.5966712E-02    5.3041779E-03    1.0416013E-02    4.7376713E-04    2.1995333E-05    1.0793346E-02    1.0000000E-08    1.1787833E+00    1.0000002E+00    2.0469406E-03
    1.7000000E-01   -1.0857343E-02    2.6463244E-02    5.4283111E-03    1.0436174E-02    4.7476022E-04    2.2037046E-05    1.0812714E-02    1.0000000E-08    1.1782868E+00    1.0000002E+00    2.0469375E-03
    1.7400000E-01   -1.1105238E-02    2.6959034E-02    5.5522586E-03    1.0456282E-02    4.7575063E-04    2.2078606E-05    1.0832029E-02    1.0000000E-08    1.1777910E+00    1.0000002E+00    2.0469344E-03
    1.7800000E-01   -1.1352761E-02    2.7454078E-02    5.6760196E-03    1.0476333E-02    4.7673824E-04    2.2120010E-05    1.0851290E-02    1.0000000E-08    1.1772959E+00    1.0000002E+00    2.0469314E-03
    1.8200000E-01   -1.1599908E-02    2.7948373E-02    5.7995933E-03    1.0496324E-02    4.7772291E-04    2.2161252E-05    1.0870494E-02    1.0000000E-08    1.1768016E+00    1.0000002E+00    2.0469284E-03
    1.8600000E-01   -1.1846680E-02    2.8441916E-02    5.9229789E-03    1.0516254E-02    4.7870454E-04    2.2202328E-05    1.0889638E-02    1.0000000E-08    1.1763081E+00    1.0000002E+00    2.0469254E-03
    1.9000000E-01   -1.2093073E-02    2.8934702E-02    6.0461756E-03    1.0536119E-02    4.7968299E-04    2.2243235E-05    1.0908719E-02    1.0000000E-08    1.1758153E+00    1.0000002E+00    2.0469225E-03
    1.9400000E-01   -1.2339088E-02    2.9426730E-02    6.1691825E-03    1.0555917E-02    4.8065817E-04    2.2283967E-05    1.0927735E-02    1.0000000E-08    1.1753233E+00    1.0000002E+00    2.0469196E-03
    1.9800000E-01   -1.2584721E-02    2.9917995E-02    6.2919988E-03    1.0575645E-02    4.8162994E-04    2.2324521E-05    1.0946683E-02    1.0000000E-08    1.1748320E+00    1.0000002E+00    2.0469168E-03
    2.0200000E-01   -1.2829971E-02    3.0408495E-02    6.4146237E-03    1.0595301E-02    4.8259819E-04    2.2364892E-05    1.0965561E-02    1.0000000E-08    1.1743415E+00    1.0000002E+00    2.0469140E-03
