# Time          5.0000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -6.6318015E-05    4.8812196E-03    3.2804902E-05    9.5551437E-03    4.3127076E-04    2.0160722E-05    9.9664625E-03    1.0000000E-08    1.1998688E+00    1.0000000E+00    2.0471273E-03
    6.0000000E-03   -1.9724183E-04    5.1430672E-03    9.8266801E-05    9.5291756E-03    4.3014271E-04    2.0111819E-05    9.9398307E-03    1.0000000E-08    1.1996069E+00    1.0000000E+00    2.0471221E-03
    1.0000000E-02   -3.2787058E-04    5.4043247E-03    1.6358116E-04    9.5032794E-03    4.2901768E-04    2.0062941E-05    9.9132715E-03    1.0000000E-08    1.1993457E+00    1.0000000E+00    2.0471169E-03
    1.4000000E-02   -4.5820499E-04    5.6649934E-03    2.2874836E-04    9.4774548E-03    4.2789565E-04    2.0014089E-05    9.8867848E-03    1.0000000E-08    1.1990850E+00    1.0000000E+00    2.0471119E-03
    1.8000000E-02   -5.8824580E-04    5.9250750E-03    2.9376875E-04    9.4517017E-03    4.2677663E-04    1.9965267E-05    9.8603703E-03    1.0000000E-08    1.1988249E+00    1.0000000E+00    2.0471070E-03
    2.2000000E-02   -7.1799374E-04    6.1845709E-03    3.5864271E-04    9.4260197E-03    4.2566059E-04    1.9916476E-05    9.8340279E-03    1.0000000E-08    1.1985654E+00    1.0000000E+00    2.0471022E-03
    2.6000000E-02   -8.4744955E-04    6.4434824E-03    4.2337061E-04    9.4004088E-03    4.2454754E-04    1.9867718E-05    9.8077573E-03    1.0000000E-08    1.1983065E+00    1.0000000E+00    2.0470975E-03
    3.0000000E-02   -9.7661395E-04    6.7018112E-03    4.8795280E-04    9.3748688E-03    4.2343746E-04    1.9818995E-05    9.7815584E-03    1.0000000E-08    1.1980482E+00    1.0000000E+00    2.0470930E-03
    3.4000000E-02   -1.1054877E-03    6.9595586E-03    5.5238965E-04    9.3493994E-03    4.2233035E-04    1.9770309E-05    9.7554309E-03    1.0000000E-08    1.1977904E+00    1.0000000E+00    2.0470885E-03
    3.8000000E-02   -1.2340714E-03    7.2167261E-03    6.1668152E-04    9.3240005E-03    4.2122620E-04    1.9721662E-05    9.7293747E-03    1.0000000E-08    1.1975333E+00    1.0000000E+00    2.0470842E-03
    4.2000000E-02   -1.3623660E-03    7.4733151E-03    6.8082877E-04    9.2986718E-03    4.2012500E-04    1.9673056E-05    9.7033896E-03    1.0000000E-08    1.1972767E+00    1.0000001E+00    2.0470799E-03
    4.6000000E-02   -1.4903720E-03    7.7293271E-03    7.4483176E-04    9.2734133E-03    4.1902675E-04    1.9624492E-05    9.6774754E-03    1.0000000E-08    1.1970207E+00    1.0000001E+00    2.0470758E-03
    5.0000000E-02   -1.6180902E-03    7.9847634E-03    8.0869086E-04    9.2482246E-03    4.1793143E-04    1.9575973E-05    9.6516319E-03    1.0000000E-08    1.1967652E+00    1.0000001E+00    2.0470717E-03
    5.4000000E-02   -1.7455213E-03    8.2396257E-03    8.7240642E-04    9.2231056E-03    4.1683905E-04    1.9527500E-05    9.6258588E-03    1.0000000E-08    1.1965104E+00    1.0000001E+00    2.0470677E-03
    5.8000000E-02   -1.8726661E-03    8.4939151E-03    9.3597879E-04    9.1980561E-03    4.1574958E-04    1.9479075E-05    9.6001561E-03    1.0000000E-08    1.1962561E+00    1.0000001E+00    2.0470639E-03
    6.2000000E-02   -1.9995252E-03    8.7476333E-03    9.9940833E-04    9.1730760E-03    4.1466303E-04    1.9430700E-05    9.5745235E-03    1.0000000E-08    1.1960024E+00    1.0000001E+00    2.0470601E-03
    6.6000000E-02   -2.1260993E-03    9.0007816E-03    1.0626954E-03    9.1481650E-03    4.1357938E-04    1.9382375E-05    9.5489609E-03    1.0000000E-08    1.1957492E+00    1.0000001E+00    2.0470564E-03
