# Time          2.5000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0211614E+01   -1.0150014E+01   -2.3085917E+00   -4.3880226E+00   -2.0197562E+00   -3.3652419E+00   -4.6954870E+00   -2.0014521E+00   -7.9999999E+00    7.9121997E-02    1.1872189E-09   -2.6888551E+00   -4.0832505E+00
    6.0000000E-03    1.0685742E+01   -1.0624153E+01   -2.2806276E+00   -3.9114250E+00   -2.0209250E+00   -3.3663632E+00   -4.6965280E+00   -2.0026006E+00   -7.9999999E+00    7.9003692E-02    3.5079427E-09   -2.6888563E+00   -3.6091425E+00
    1.0000000E-02    1.0906691E+01   -1.0845114E+01   -2.2544018E+00   -3.6899948E+00   -2.0220936E+00   -3.3674844E+00   -4.6975710E+00   -2.0037489E+00   -7.9999999E+00    7.8885569E-02    5.7760770E-09   -2.6888574E+00   -3.3882122E+00
    1.4000000E-02    1.1052221E+01   -1.0990654E+01   -2.2297133E+00   -3.5442702E+00   -2.0232621E+00   -3.3686054E+00   -4.6986159E+00   -2.0048970E+00   -7.9999999E+00    7.8767627E-02    7.9927246E-09   -2.6888584E+00   -3.2427019E+00
    1.8000000E-02    1.1160867E+01   -1.1099311E+01   -2.2063941E+00   -3.4355240E+00   -2.0244305E+00   -3.3697263E+00   -4.6996627E+00   -2.0060450E+00   -7.9999999E+00    7.8649866E-02    1.0158967E-08   -2.6888595E+00   -3.1340749E+00
    2.2000000E-02    1.1247564E+01   -1.1186020E+01   -2.1843025E+00   -3.3487696E+00   -2.0255987E+00   -3.3708470E+00   -4.7007113E+00   -2.0071929E+00   -7.9999999E+00    7.8532285E-02    1.2275863E-08   -2.6888605E+00   -3.0473963E+00
    2.6000000E-02    1.1319687E+01   -1.1258153E+01   -2.1633174E+00   -3.2766132E+00   -2.0267668E+00   -3.3719676E+00   -4.7017618E+00   -2.0083406E+00   -7.9999999E+00    7.8414885E-02    1.4344452E-08   -2.6888615E+00   -2.9752924E+00
    3.0000000E-02    1.1381422E+01   -1.1319899E+01   -2.1433350E+00   -3.2148586E+00   -2.0279348E+00   -3.3730880E+00   -4.7028140E+00   -2.0094882E+00   -7.9999999E+00    7.8297664E-02    1.6365753E-08   -2.6888625E+00   -2.9135763E+00
    3.4000000E-02    1.1435376E+01   -1.1373864E+01   -2.1242655E+00   -3.1608936E+00   -2.0291027E+00   -3.3742082E+00   -4.7038680E+00   -2.0106357E+00   -7.9999999E+00    7.8180624E-02    1.8340764E-08   -2.6888635E+00   -2.8596408E+00
    3.8000000E-02    1.1483284E+01   -1.1421783E+01   -2.1060303E+00   -3.1129810E+00   -2.0302704E+00   -3.3753283E+00   -4.7049236E+00   -2.0117830E+00   -7.9999999E+00    7.8063763E-02    2.0270464E-08   -2.6888644E+00   -2.8117514E+00
    4.2000000E-02    1.1526357E+01   -1.1464867E+01   -2.0885610E+00   -3.0699069E+00   -2.0314380E+00   -3.3764483E+00   -4.7059810E+00   -2.0129302E+00   -7.9999999E+00    7.7947081E-02    2.2155813E-08   -2.6888654E+00   -2.7686962E+00
    4.6000000E-02    1.1565478E+01   -1.1503997E+01   -2.0717970E+00   -3.0307896E+00   -2.0326054E+00   -3.3775681E+00   -4.7070400E+00   -2.0140772E+00   -7.9999999E+00    7.7830577E-02    2.3997751E-08   -2.6888663E+00   -2.7295945E+00
    5.0000000E-02    1.1601304E+01   -1.1539834E+01   -2.0556845E+00   -2.9949684E+00   -2.0337727E+00   -3.3786877E+00   -4.7081006E+00   -2.0152241E+00   -7.9999999E+00    7.7714252E-02    2.5797199E-08   -2.6888671E+00   -2.6937862E+00
    5.4000000E-02    1.1634344E+01   -1.1572885E+01   -2.0401760E+00   -2.9619352E+00   -2.0349399E+00   -3.3798072E+00   -4.7091627E+00   -2.0163708E+00   -7.9999999E+00    7.7598106E-02    2.7555062E-08   -2.6888680E+00   -2.6607642E+00
