# Time          5.0000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.4868094E-04    5.0458216E-03    7.3955405E-05    2.6759726E-02    1.2066585E-03    5.4431280E-05    2.6909555E-02    1.0000000E-08    1.1997042E+00    1.0000000E+00    2.0471258E-03
    6.0000000E-03   -4.4369040E-04    5.6358406E-03    2.2146014E-04    2.6687199E-02    1.2035118E-03    5.4294110E-05    2.6837861E-02    1.0000000E-08    1.1991142E+00    1.0000000E+00    2.0471174E-03
    1.0000000E-02   -7.3789144E-04    6.2242426E-03    3.6856065E-04    2.6614872E-02    1.2003735E-03    5.4157209E-05    2.6766362E-02    1.0000000E-08    1.1985258E+00    1.0000000E+00    2.0471092E-03
    1.4000000E-02   -1.0312862E-03    6.8110322E-03    5.1525804E-04    2.6542745E-02    1.1972436E-03    5.4020579E-05    2.6695058E-02    1.0000000E-08    1.1979390E+00    1.0000000E+00    2.0471010E-03
    1.8000000E-02   -1.3238769E-03    7.3962135E-03    6.6155338E-04    2.6470818E-02    1.1941221E-03    5.3884219E-05    2.6623948E-02    1.0000000E-08    1.1973538E+00    1.0000000E+00    2.0470930E-03
    2.2000000E-02   -1.6156656E-03    7.9797910E-03    8.0744775E-04    2.6399089E-02    1.1910088E-03    5.3748130E-05    2.6553032E-02    1.0000000E-08    1.1967702E+00    1.0000000E+00    2.0470852E-03
    2.6000000E-02   -1.9066546E-03    8.5617689E-03    9.5294224E-04    2.6327559E-02    1.1879039E-03    5.3612313E-05    2.6482309E-02    1.0000000E-08    1.1961882E+00    1.0000001E+00    2.0470774E-03
    3.0000000E-02   -2.1968460E-03    9.1421516E-03    1.0980379E-03    2.6256226E-02    1.1848073E-03    5.3476768E-05    2.6411778E-02    1.0000000E-08    1.1956078E+00    1.0000001E+00    2.0470698E-03
    3.4000000E-02   -2.4862418E-03    9.7209434E-03    1.2427359E-03    2.6185090E-02    1.1817190E-03    5.3341495E-05    2.6341440E-02    1.0000000E-08    1.1950291E+00    1.0000001E+00    2.0470622E-03
    3.8000000E-02   -2.7748444E-03    1.0298148E-02    1.3870371E-03    2.6114151E-02    1.1786389E-03    5.3206495E-05    2.6271293E-02    1.0000000E-08    1.1944519E+00    1.0000001E+00    2.0470548E-03
    4.2000000E-02   -3.0626557E-03    1.0873771E-02    1.5309428E-03    2.6043408E-02    1.1755670E-03    5.3071769E-05    2.6201337E-02    1.0000000E-08    1.1938762E+00    1.0000001E+00    2.0470475E-03
    4.6000000E-02   -3.3496780E-03    1.1447816E-02    1.6744539E-03    2.5972860E-02    1.1725034E-03    5.2937316E-05    2.6131571E-02    1.0000000E-08    1.1933022E+00    1.0000001E+00    2.0470403E-03
    5.0000000E-02   -3.6359133E-03    1.2020286E-02    1.8175716E-03    2.5902508E-02    1.1694479E-03    5.2803138E-05    2.6061995E-02    1.0000000E-08    1.1927297E+00    1.0000001E+00    2.0470332E-03
    5.4000000E-02   -3.9213638E-03    1.2591187E-02    1.9602968E-03    2.5832350E-02    1.1664006E-03    5.2669234E-05    2.5992609E-02    1.0000000E-08    1.1921588E+00    1.0000001E+00    2.0470262E-03
    5.8000000E-02   -4.2060315E-03    1.3160523E-02    2.1026307E-03    2.5762386E-02    1.1633614E-03    5.2535606E-05    2.5923412E-02    1.0000000E-08    1.1915895E+00    1.0000001E+00    2.0470193E-03
    6.2000000E-02   -4.4899186E-03    1.3728297E-02    2.2445743E-03    2.5692615E-02    1.1603304E-03    5.2402252E-05    2.5854404E-02    1.0000000E-08    1.1910217E+00    1.0000001E+00    2.0470125E-03
    6.6000000E-02   -4.7730272E-03    1.4294514E-02    2.3861286E-03    2.5623038E-02    1.1573075E-03    5.2269175E-05    2.5785583E-02    1.0000000E-08    1.1904555E+00    1.0000001E+00    2.0470059E-03
    7.0000000E-02   -5.0553594E-03    1.4859179E-02    2.5272947E-03    2.5553652E-02    1.1542926E-03    5.2136373E-05    2.5716950E-02    1.0000000E-08    1.1898908E+00    1.0000001E+00    2.0469993E-03
    7.4000000E-02   -5.3369173E-03    1.5422294E-02    2.6680736E-03    2.5484459E-02    1.1512858E-03    5.2003848E-05    2.5648504E-02    1.0000000E-08    1.1893277E+00    1.0000001E+00    2.0469928E-03
    7.8000000E-02   -5.6177028E-03    1.5983865E-02    2.8084664E-03    2.5415457E-02    1.1482870E-03    5.1871599E-05    2.5580245E-02    1.0000000E-08    1.1887661E+00    1.0000001E+00    2.0469864E-03
    8.2000000E-02   -5.8977182E-03    1.6543896E-02    2.9484741E-03    2.5346645E-02    1.1452963E-03    5.1739627E-05    2.5512171E-02    1.0000000E-08    1.1882061E+00    1.0000001E+00    2.0469802E-03
    8.6000000E-02   -6.1769655E-03    1.7102391E-02    3.0880977E-03    2.5278024E-02    1.1423135E-03    5.1607933E-05    2.5444283E-02    1.0000000E-08    1.1876476E+00    1.0000002E+00    2.0469740E-03
    9.0000000E-02   -6.4554468E-03    1.7659353E-02    3.2273383E-03    2.5209593E-02    1.1393387E-03    5.1476516E-05    2.5376580E-02    1.0000000E-08    1.1870906E+00    1.0000002E+00    2.0469679E-03
    9.4000000E-02   -6.7331640E-03    1.8214788E-02    3.3661969E-03    2.5141351E-02    1.1363719E-03    5.1345377E-05    2.5309061E-02    1.0000000E-08    1.1865352E+00    1.0000002E+00    2.0469619E-03
    9.8000000E-02   -7.0101193E-03    1.8768698E-02    3.5046746E-03    2.5073298E-02    1.1334130E-03    5.1214516E-05    2.5241726E-02    1.0000000E-08    1.1859813E+00    1.0000002E+00    2.0469560E-03
    1.0200000E-01   -7.2863147E-03    1.9321089E-02    3.6427723E-03    2.5005433E-02    1.1304620E-03    5.1083934E-05    2.5174575E-02    1.0000000E-08    1.1854289E+00    1.0000002E+00    2.0469502E-03
    1.0600000E-01   -7.5617523E-03    1.9871964E-02    3.7804911E-03    2.4937755E-02    1.1275189E-03    5.0953630E-05    2.5107607E-02    1.0000000E-08    1.1848780E+00    1.0000002E+00    2.0469445E-03
    1.1000000E-01   -7.8364341E-03    2.0421328E-02    3.9178320E-03    2.4870265E-02    1.1245837E-03    5.0823605E-05    2.5040822E-02    1.0000000E-08    1.1843287E+00    1.0000002E+00    2.0469389E-03
    1.1400000E-01   -8.1103621E-03    2.0969184E-02    4.0547960E-03    2.4802962E-02    1.1216563E-03    5.0693859E-05    2.4974218E-02    1.0000000E-08    1.1837808E+00    1.0000002E+00    2.0469333E-03
    1.1800000E-01   -8.3835383E-03    2.1515536E-02    4.1913841E-03    2.4735845E-02    1.1187368E-03    5.0564392E-05    2.4907796E-02    1.0000000E-08    1.1832345E+00    1.0000002E+00    2.0469279E-03
    1.2200000E-01   -8.6559648E-03    2.2060389E-02    4.3275973E-03    2.4668913E-02    1.1158251E-03    5.0435204E-05    2.4841555E-02    1.0000000E-08    1.1826896E+00    1.0000002E+00    2.0469225E-03
    1.2600000E-01   -8.9276436E-03    2.2603747E-02    4.4634367E-03    2.4602167E-02    1.1129211E-03    5.0306296E-05    2.4775495E-02    1.0000000E-08    1.1821463E+00    1.0000002E+00    2.0469172E-03
    1.3000000E-01   -9.1985767E-03    2.3145613E-02    4.5989033E-03    2.4535605E-02    1.1100249E-03    5.0177667E-05    2.4709615E-02    1.0000000E-08    1.1816044E+00    1.0000002E+00    2.0469120E-03
