# Time          1.0000E+00
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.8502120E-05    4.7854640E-03    8.8659970E-06    2.6791695E-02    1.2080518E-03    5.4493869E-05    2.6941219E-02    1.0000000E-08    1.1999645E+00    1.0000000E+00    2.0471275E-03
    6.0000000E-03   -5.3157526E-05    4.8547748E-03    2.6193701E-05    2.6783106E-02    1.2076915E-03    5.4481876E-05    2.6932853E-02    1.0000000E-08    1.1998952E+00    1.0000000E+00    2.0471227E-03
    1.0000000E-02   -8.7016565E-05    4.9224929E-03    4.3123222E-05    2.6774714E-02    1.2073395E-03    5.4470148E-05    2.6924679E-02    1.0000000E-08    1.1998275E+00    1.0000000E+00    2.0471180E-03
    1.4000000E-02   -1.2009125E-04    4.9886423E-03    5.9660568E-05    2.6766517E-02    1.2069957E-03    5.4458681E-05    2.6916694E-02    1.0000000E-08    1.1997614E+00    1.0000000E+00    2.0471134E-03
    1.8000000E-02   -1.5239359E-04    5.0532469E-03    7.5811739E-05    2.6758511E-02    1.2066599E-03    5.4447471E-05    2.6908896E-02    1.0000000E-08    1.1996968E+00    1.0000000E+00    2.0471089E-03
    2.2000000E-02   -1.8393557E-04    5.1163309E-03    9.1582726E-05    2.6750693E-02    1.2063320E-03    5.4436516E-05    2.6901282E-02    1.0000000E-08    1.1996337E+00    1.0000000E+00    2.0471045E-03
    2.6000000E-02   -2.1472913E-04    5.1779180E-03    1.0697951E-04    2.6743061E-02    1.2060119E-03    5.4425811E-05    2.6893848E-02    1.0000000E-08    1.1995721E+00    1.0000000E+00    2.0471003E-03
    3.0000000E-02   -2.4478622E-04    5.2380322E-03    1.2200805E-04    2.6735612E-02    1.2056994E-03    5.4415354E-05    2.6886591E-02    1.0000000E-08    1.1995120E+00    1.0000000E+00    2.0470962E-03
    3.4000000E-02   -2.7411872E-04    5.2966972E-03    1.3667431E-04    2.6728342E-02    1.2053945E-03    5.4405140E-05    2.6879510E-02    1.0000000E-08    1.1994533E+00    1.0000000E+00    2.0470921E-03
    3.8000000E-02   -3.0273852E-04    5.3539368E-03    1.5098421E-04    2.6721249E-02    1.2050970E-03    5.4395165E-05    2.6872601E-02    1.0000000E-08    1.1993961E+00    1.0000000E+00    2.0470882E-03
    4.2000000E-02   -3.3065743E-04    5.4097746E-03    1.6494366E-04    2.6714329E-02    1.2048068E-03    5.4385427E-05    2.6865861E-02    1.0000000E-08    1.1993402E+00    1.0000000E+00    2.0470844E-03
    4.6000000E-02   -3.5788723E-04    5.4642342E-03    1.7855857E-04    2.6707580E-02    1.2045237E-03    5.4375922E-05    2.6859287E-02    1.0000000E-08    1.1992858E+00    1.0000000E+00    2.0470807E-03
    5.0000000E-02   -3.8443967E-04    5.5173391E-03    1.9183479E-04    2.6701000E-02    1.2042476E-03    5.4366645E-05    2.6852877E-02    1.0000000E-08    1.1992327E+00    1.0000001E+00    2.0470771E-03
    5.4000000E-02   -4.1032644E-04    5.5691126E-03    2.0477817E-04    2.6694584E-02    1.2039785E-03    5.4357594E-05    2.6846628E-02    1.0000000E-08    1.1991809E+00    1.0000001E+00    2.0470735E-03
    5.8000000E-02   -4.3555916E-04    5.6195781E-03    2.1739453E-04    2.6688330E-02    1.2037162E-03    5.4348765E-05    2.6840537E-02    1.0000000E-08    1.1991304E+00    1.0000001E+00    2.0470701E-03
    6.2000000E-02   -4.6014942E-04    5.6687586E-03    2.2968966E-04    2.6682236E-02    1.2034606E-03    5.4340154E-05    2.6834600E-02    1.0000000E-08    1.1990812E+00    1.0000001E+00    2.0470668E-03
    6.6000000E-02   -4.8410873E-04    5.7166772E-03    2.4166932E-04    2.6676298E-02    1.2032115E-03    5.4331758E-05    2.6828816E-02    1.0000000E-08    1.1990333E+00    1.0000001E+00    2.0470635E-03
    7.0000000E-02   -5.0744854E-04    5.7633568E-03    2.5333923E-04    2.6670513E-02    1.2029689E-03    5.4323572E-05    2.6823182E-02    1.0000000E-08    1.1989866E+00    1.0000001E+00    2.0470604E-03
    7.4000000E-02   -5.3018025E-04    5.8088202E-03    2.6470508E-04    2.6664879E-02    1.2027325E-03    5.4315594E-05    2.6817694E-02    1.0000000E-08    1.1989412E+00    1.0000001E+00    2.0470573E-03
    7.8000000E-02   -5.5231516E-04    5.8530901E-03    2.7577254E-04    2.6659393E-02    1.2025024E-03    5.4307820E-05    2.6812350E-02    1.0000000E-08    1.1988969E+00    1.0000001E+00    2.0470543E-03
    8.2000000E-02   -5.7386452E-04    5.8961888E-03    2.8654722E-04    2.6654052E-02    1.2022784E-03    5.4300246E-05    2.6807148E-02    1.0000000E-08    1.1988538E+00    1.0000001E+00    2.0470514E-03
    8.6000000E-02   -5.9483949E-04    5.9381387E-03    2.9703470E-04    2.6648854E-02    1.2020603E-03    5.4292868E-05    2.6802084E-02    1.0000000E-08    1.1988119E+00    1.0000001E+00    2.0470486E-03
    9.0000000E-02   -6.1525115E-04    5.9789620E-03    3.0724053E-04    2.6643795E-02    1.2018481E-03    5.4285684E-05    2.6797157E-02    1.0000000E-08    1.1987710E+00    1.0000001E+00    2.0470459E-03
    9.4000000E-02   -6.3511050E-04    6.0186807E-03    3.1717021E-04    2.6638873E-02    1.2016417E-03    5.4278689E-05    2.6792362E-02    1.0000000E-08    1.1987313E+00    1.0000001E+00    2.0470433E-03
    9.8000000E-02   -6.5442845E-04    6.0573166E-03    3.2682919E-04    2.6634085E-02    1.2014408E-03    5.4271881E-05    2.6787699E-02    1.0000000E-08    1.1986927E+00    1.0000001E+00    2.0470407E-03
    1.0200000E-01   -6.7321583E-04    6.0948914E-03    3.3622288E-04    2.6629429E-02    1.2012455E-03    5.4265255E-05    2.6783163E-02    1.0000000E-08    1.1986551E+00    1.0000001E+00    2.0470382E-03
    1.0600000E-01   -6.9148337E-04    6.1314265E-03    3.4535665E-04    2.6624902E-02    1.2010556E-03    5.4258808E-05    2.6778753E-02    1.0000000E-08    1.1986186E+00    1.0000001E+00    2.0470358E-03
    1.1000000E-01   -7.0924170E-04    6.1669431E-03    3.5423582E-04    2.6620501E-02    1.2008710E-03    5.4252536E-05    2.6774466E-02    1.0000000E-08    1.1985831E+00    1.0000001E+00    2.0470334E-03
    1.1400000E-01   -7.2650137E-04    6.2014624E-03    3.6286565E-04    2.6616223E-02    1.2006915E-03    5.4246437E-05    2.6770299E-02    1.0000000E-08    1.1985485E+00    1.0000001E+00    2.0470311E-03
    1.1800000E-01   -7.4327281E-04    6.2350053E-03    3.7125137E-04    2.6612066E-02    1.2005172E-03    5.4240507E-05    2.6766251E-02    1.0000000E-08    1.1985150E+00    1.0000001E+00    2.0470289E-03
    1.2200000E-01   -7.5956635E-04    6.2675924E-03    3.7939814E-04    2.6608028E-02    1.2003478E-03    5.4234742E-05    2.6762317E-02    1.0000000E-08    1.1984824E+00    1.0000001E+00    2.0470267E-03
    1.2600000E-01   -7.7539223E-04    6.2992442E-03    3.8731108E-04    2.6604106E-02    1.2001832E-03    5.4229139E-05    2.6758497E-02    1.0000000E-08    1.1984508E+00    1.0000001E+00    2.0470247E-03
    1.3000000E-01   -7.9076057E-04    6.3299808E-03    3.9499525E-04    2.6600297E-02    1.2000235E-03    5.4223694E-05    2.6754786E-02    1.0000000E-08    1.1984200E+00    1.0000001E+00    2.0470226E-03
    1.3400000E-01   -8.0568138E-04    6.3598225E-03    4.0245566E-04    2.6596599E-02    1.1998683E-03    5.4218405E-05    2.6751184E-02    1.0000000E-08    1.1983902E+00    1.0000001E+00    2.0470207E-03
    1.3800000E-01   -8.2016457E-04    6.3887888E-03    4.0969726E-04    2.6593010E-02    1.1997178E-03    5.4213269E-05    2.6747688E-02    1.0000000E-08    1.1983612E+00    1.0000001E+00    2.0470188E-03
    1.4200000E-01   -8.3421992E-04    6.4168995E-03    4.1672493E-04    2.6589526E-02    1.1995716E-03    5.4208280E-05    2.6744295E-02    1.0000000E-08    1.1983331E+00    1.0000001E+00    2.0470169E-03
    1.4600000E-01   -8.4785710E-04    6.4441739E-03    4.2354352E-04    2.6586147E-02    1.1994299E-03    5.4203438E-05    2.6741003E-02    1.0000000E-08    1.1983058E+00    1.0000001E+00    2.0470152E-03
    1.5000000E-01   -8.6108568E-04    6.4706310E-03    4.3015781E-04    2.6582868E-02    1.1992923E-03    5.4198738E-05    2.6737809E-02    1.0000000E-08    1.1982794E+00    1.0000001E+00    2.0470134E-03
    1.5400000E-01   -8.7391508E-04    6.4962898E-03    4.3657251E-04    2.6579689E-02    1.1991589E-03    5.4194177E-05    2.6734712E-02    1.0000000E-08    1.1982537E+00    1.0000001E+00    2.0470118E-03
    1.5800000E-01   -8.8635462E-04    6.5211689E-03    4.4279228E-04    2.6576606E-02    1.1990296E-03    5.4189753E-05    2.6731709E-02    1.0000000E-08    1.1982288E+00    1.0000001E+00    2.0470101E-03
    1.6200000E-01   -8.9841349E-04    6.5452867E-03    4.4882172E-04    2.6573617E-02    1.1989042E-03    5.4185461E-05    2.6728798E-02    1.0000000E-08    1.1982047E+00    1.0000001E+00    2.0470086E-03
    1.6600000E-01   -9.1010077E-04    6.5686612E-03    4.5466536E-04    2.6570721E-02    1.1987827E-03    5.4181299E-05    2.6725976E-02    1.0000000E-08    1.1981813E+00    1.0000001E+00    2.0470070E-03
    1.7000000E-01   -9.2142539E-04    6.5913105E-03    4.6032768E-04    2.6567914E-02    1.1986650E-03    5.4177265E-05    2.6723242E-02    1.0000000E-08    1.1981587E+00    1.0000001E+00    2.0470056E-03
    1.7400000E-01   -9.3239618E-04    6.6132520E-03    4.6581307E-04    2.6565195E-02    1.1985509E-03    5.4173354E-05    2.6720594E-02    1.0000000E-08    1.1981367E+00    1.0000001E+00    2.0470042E-03
    1.7800000E-01   -9.4302183E-04    6.6345033E-03    4.7112589E-04    2.6562562E-02    1.1984404E-03    5.4169565E-05    2.6718029E-02    1.0000000E-08    1.1981155E+00    1.0000001E+00    2.0470028E-03
    1.8200000E-01   -9.5331089E-04    6.6550814E-03    4.7627043E-04    2.6560012E-02    1.1983335E-03    5.4165893E-05    2.6715545E-02    1.0000000E-08    1.1980949E+00    1.0000001E+00    2.0470015E-03
    1.8600000E-01   -9.6327181E-04    6.6750033E-03    4.8125089E-04    2.6557543E-02    1.1982299E-03    5.4162337E-05    2.6713140E-02    1.0000000E-08    1.1980750E+00    1.0000001E+00    2.0470002E-03
    1.9000000E-01   -9.7291288E-04    6.6942854E-03    4.8607142E-04    2.6555154E-02    1.1981297E-03    5.4158893E-05    2.6710813E-02    1.0000000E-08    1.1980557E+00    1.0000001E+00    2.0469989E-03
    1.9400000E-01   -9.8224228E-04    6.7129442E-03    4.9073612E-04    2.6552841E-02    1.1980327E-03    5.4155559E-05    2.6708560E-02    1.0000000E-08    1.1980371E+00    1.0000001E+00    2.0469977E-03
    1.9800000E-01   -9.9126805E-04    6.7309957E-03    4.9524901E-04    2.6550605E-02    1.1979388E-03    5.4152332E-05    2.6706381E-02    1.0000000E-08    1.1980190E+00    1.0000001E+00    2.0469966E-03
    2.0200000E-01   -9.9999810E-04    6.7484558E-03    4.9961403E-04    2.6548441E-02    1.1978481E-03    5.4149210E-05    2.6704274E-02    1.0000000E-08    1.1980015E+00    1.0000001E+00    2.0469955E-03
    2.0600000E-01   -1.0084402E-03    6.7653401E-03    5.0383509E-04    2.6546349E-02    1.1977603E-03    5.4146188E-05    2.6702236E-02    1.0000000E-08    1.1979847E+00    1.0000001E+00    2.0469944E-03
    2.1000000E-01   -1.0166020E-03    6.7816637E-03    5.0791599E-04    2.6544326E-02    1.1976754E-03    5.4143266E-05    2.6700266E-02    1.0000000E-08    1.1979683E+00    1.0000001E+00    2.0469933E-03
    2.1400000E-01   -1.0244910E-03    6.7974417E-03    5.1186051E-04    2.6542371E-02    1.1975934E-03    5.4140440E-05    2.6698361E-02    1.0000000E-08    1.1979526E+00    1.0000001E+00    2.0469923E-03
