# Time          5.0000E+01
# Units: Permil
    Distance        SO4--            SO164--         
    2.0000000E-03    2.1059108E+01    8.7552372E+00
    6.0000000E-03    2.1177132E+01    8.9077458E+00
    1.0000000E-02    2.1295076E+01    9.0585042E+00
    1.4000000E-02    2.1412940E+01    9.2075298E+00
    1.8000000E-02    2.1530724E+01    9.3548402E+00
    2.2000000E-02    2.1648425E+01    9.5004526E+00
    2.6000000E-02    2.1766044E+01    9.6443840E+00
    3.0000000E-02    2.1883580E+01    9.7866514E+00
    3.4000000E-02    2.2001031E+01    9.9272717E+00
    3.8000000E-02    2.2118396E+01    1.0066262E+01
    4.2000000E-02    2.2235675E+01    1.0203638E+01
    4.6000000E-02    2.2352866E+01    1.0339416E+01
    5.0000000E-02    2.2469969E+01    1.0473613E+01
    5.4000000E-02    2.2586983E+01    1.0606245E+01
    5.8000000E-02    2.2703906E+01    1.0737329E+01
    6.2000000E-02    2.2820739E+01    1.0866879E+01
    6.6000000E-02    2.2937479E+01    1.0994911E+01
    7.0000000E-02    2.3054126E+01    1.1121442E+01
    7.4000000E-02    2.3170679E+01    1.1246486E+01
    7.8000000E-02    2.3287137E+01    1.1370060E+01
    8.2000000E-02    2.3403499E+01    1.1492177E+01
    8.6000000E-02    2.3519764E+01    1.1612854E+01
    9.0000000E-02    2.3635931E+01    1.1732106E+01
    9.4000000E-02    2.3752000E+01    1.1849946E+01
    9.8000000E-02    2.3867968E+01    1.1966390E+01
    1.0200000E-01    2.3983837E+01    1.2081453E+01
    1.0600000E-01    2.4099603E+01    1.2195148E+01
    1.1000000E-01    2.4215267E+01    1.2307490E+01
    1.1400000E-01    2.4330828E+01    1.2418494E+01
    1.1800000E-01    2.4446284E+01    1.2528174E+01
    1.2200000E-01    2.4561634E+01    1.2636542E+01
    1.2600000E-01    2.4676879E+01    1.2743614E+01
    1.3000000E-01    2.4792016E+01    1.2849403E+01
    1.3400000E-01    2.4907045E+01    1.2953923E+01
    1.3800000E-01    2.5021965E+01    1.3057186E+01
    1.4200000E-01    2.5136775E+01    1.3159207E+01
    1.4600000E-01    2.5251474E+01    1.3259998E+01
    1.5000000E-01    2.5366060E+01    1.3359574E+01
    1.5400000E-01    2.5480534E+01    1.3457946E+01
    1.5800000E-01    2.5594895E+01    1.3555127E+01
    1.6200000E-01    2.5709140E+01    1.3651131E+01
    1.6600000E-01    2.5823270E+01    1.3745970E+01
    1.7000000E-01    2.5937283E+01    1.3839657E+01
    1.7400000E-01    2.6051179E+01    1.3932203E+01
    1.7800000E-01    2.6164956E+01    1.4023622E+01
