# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0285663E+01   -1.0205796E+01   -2.3044058E+00   -4.2771923E+00   -1.5723520E+00   -2.9182464E+00   -4.2639823E+00   -1.5699258E+00   -7.9999999E+00    7.9104772E-02    1.8666425E-09   -2.6888555E+00   -3.9730075E+00
    6.0000000E-03    1.0759609E+01   -1.0679758E+01   -2.2690378E+00   -3.8011857E+00   -1.5731968E+00   -2.9190410E+00   -4.2647387E+00   -1.5707479E+00   -7.9999999E+00    7.8952373E-02    5.5460121E-09   -2.6888572E+00   -3.4990990E+00
    1.0000000E-02    1.0980182E+01   -1.0900348E+01   -2.2364555E+00   -3.5802278E+00   -1.5740400E+00   -2.9198341E+00   -4.2654943E+00   -1.5715684E+00   -7.9999999E+00    7.8800508E-02    9.1721834E-09   -2.6888590E+00   -3.2785622E+00
    1.4000000E-02    1.1125308E+01   -1.1045489E+01   -2.2062606E+00   -3.4349585E+00   -1.5748815E+00   -2.9206255E+00   -4.2662491E+00   -1.5723873E+00   -7.9999999E+00    7.8649173E-02    1.2745846E-08   -2.6888608E+00   -3.1334735E+00
    1.8000000E-02    1.1233541E+01   -1.1153738E+01   -2.1781344E+00   -3.3266620E+00   -1.5757215E+00   -2.9214154E+00   -4.2670030E+00   -1.5732046E+00   -7.9999999E+00    7.8498368E-02    1.6267682E-08   -2.6888625E+00   -3.0252774E+00
    2.2000000E-02    1.1319821E+01   -1.1240033E+01   -2.1518183E+00   -3.2403548E+00   -1.5765598E+00   -2.9222037E+00   -4.2677561E+00   -1.5740203E+00   -7.9999999E+00    7.8348092E-02    1.9738365E-08   -2.6888642E+00   -2.9390341E+00
    2.6000000E-02    1.1391523E+01   -1.1311752E+01   -2.1270990E+00   -3.1686444E+00   -1.5773965E+00   -2.9229904E+00   -4.2685082E+00   -1.5748344E+00   -7.9999999E+00    7.8198344E-02    2.3158560E-08   -2.6888659E+00   -2.8673679E+00
    3.0000000E-02    1.1452837E+01   -1.1373081E+01   -2.1037990E+00   -3.1073350E+00   -1.5782316E+00   -2.9237755E+00   -4.2692595E+00   -1.5756469E+00   -7.9999999E+00    7.8049121E-02    2.6528926E-08   -2.6888675E+00   -2.8060910E+00
    3.4000000E-02    1.1506369E+01   -1.1426628E+01   -2.0817690E+00   -3.0538148E+00   -1.5790650E+00   -2.9245590E+00   -4.2700099E+00   -1.5764577E+00   -7.9999999E+00    7.7900424E-02    2.9850112E-08   -2.6888691E+00   -2.7525955E+00
    3.8000000E-02    1.1553853E+01   -1.1474128E+01   -2.0608818E+00   -3.0063467E+00   -1.5798968E+00   -2.9253409E+00   -4.2707594E+00   -1.5772670E+00   -7.9999999E+00    7.7752250E-02    3.3122760E-08   -2.6888707E+00   -2.7051470E+00
