# Time          7.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.2050000E-04    4.9894598E-03    5.9864938E-05    2.6766527E-02    1.2069766E-03    5.4445475E-05    2.6916512E-02    1.0000000E-08    1.1997605E+00    1.0000000E+00    2.0471257E-03
    6.0000000E-03   -3.5914740E-04    5.4667545E-03    1.7918864E-04    2.6707602E-02    1.2044662E-03    5.4336695E-05    2.6858732E-02    1.0000000E-08    1.1992832E+00    1.0000000E+00    2.0471173E-03
    1.0000000E-02   -5.9698605E-04    5.9424318E-03    2.9810796E-04    2.6648878E-02    1.2019641E-03    5.4228185E-05    2.6801148E-02    1.0000000E-08    1.1988076E+00    1.0000000E+00    2.0471090E-03
    1.4000000E-02   -8.3401831E-04    6.4164964E-03    4.1662409E-04    2.6590354E-02    1.1994704E-03    5.4119945E-05    2.6743758E-02    1.0000000E-08    1.1983335E+00    1.0000000E+00    2.0471008E-03
    1.8000000E-02   -1.0702465E-03    6.8889528E-03    5.3473820E-04    2.6532029E-02    1.1969851E-03    5.4011976E-05    2.6686562E-02    1.0000000E-08    1.1978610E+00    1.0000000E+00    2.0470927E-03
    2.2000000E-02   -1.3056731E-03    7.3598059E-03    6.5245147E-04    2.6473903E-02    1.1945081E-03    5.3904278E-05    2.6629559E-02    1.0000000E-08    1.1973902E+00    1.0000000E+00    2.0470848E-03
    2.6000000E-02   -1.5403003E-03    7.8290603E-03    7.6976507E-04    2.6415975E-02    1.1920395E-03    5.3796851E-05    2.6572750E-02    1.0000000E-08    1.1969209E+00    1.0000001E+00    2.0470769E-03
    3.0000000E-02   -1.7741304E-03    8.2967206E-03    8.8668015E-04    2.6358244E-02    1.1895791E-03    5.3689696E-05    2.6516133E-02    1.0000000E-08    1.1964533E+00    1.0000001E+00    2.0470692E-03
    3.4000000E-02   -2.0071659E-03    8.7627916E-03    1.0031979E-03    2.6300710E-02    1.1871270E-03    5.3582814E-05    2.6459708E-02    1.0000000E-08    1.1959872E+00    1.0000001E+00    2.0470616E-03
    3.8000000E-02   -2.2394090E-03    9.2272778E-03    1.1193195E-03    2.6243373E-02    1.1846831E-03    5.3476205E-05    2.6403474E-02    1.0000000E-08    1.1955227E+00    1.0000001E+00    2.0470541E-03
    4.2000000E-02   -2.4708621E-03    9.6901840E-03    1.2350460E-03    2.6186231E-02    1.1822474E-03    5.3369869E-05    2.6347431E-02    1.0000000E-08    1.1950598E+00    1.0000001E+00    2.0470467E-03
    4.6000000E-02   -2.7015275E-03    1.0151515E-02    1.3503787E-03    2.6129285E-02    1.1798199E-03    5.3263806E-05    2.6291579E-02    1.0000000E-08    1.1945985E+00    1.0000001E+00    2.0470394E-03
    5.0000000E-02   -2.9314074E-03    1.0611275E-02    1.4653186E-03    2.6072533E-02    1.1774006E-03    5.3158018E-05    2.6235915E-02    1.0000000E-08    1.1941387E+00    1.0000001E+00    2.0470323E-03
    5.4000000E-02   -3.1605042E-03    1.1069468E-02    1.5798670E-03    2.6015976E-02    1.1749895E-03    5.3052503E-05    2.6180441E-02    1.0000000E-08    1.1936805E+00    1.0000001E+00    2.0470252E-03
    5.8000000E-02   -3.3888202E-03    1.1526100E-02    1.6940250E-03    2.5959612E-02    1.1725864E-03    5.2947263E-05    2.6125156E-02    1.0000000E-08    1.1932239E+00    1.0000001E+00    2.0470183E-03
