# Time          2.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0172602E+01   -1.0092734E+01   -2.3086969E+00   -4.3911914E+00   -1.5722546E+00   -2.9181532E+00   -4.2638859E+00   -1.5698303E+00   -7.9999999E+00    7.9122428E-02    1.8815696E-09   -2.6888555E+00   -4.0860640E+00
    6.0000000E-03    1.0645580E+01   -1.0565723E+01   -2.2810093E+00   -3.9155200E+00   -1.5729041E+00   -2.9187610E+00   -4.2644492E+00   -1.5704609E+00   -7.9999999E+00    7.9005359E-02    5.5908021E-09   -2.6888573E+00   -3.6131155E+00
    1.0000000E-02    1.0865751E+01   -1.0785907E+01   -2.2551079E+00   -3.6948306E+00   -1.5735514E+00   -2.9193666E+00   -4.2650111E+00   -1.5710893E+00   -7.9999999E+00    7.8888844E-02    9.2468622E-09   -2.6888591E+00   -3.3929731E+00
    1.4000000E-02    1.1010555E+01   -1.0930723E+01   -2.2307837E+00   -3.5498203E+00   -1.5741964E+00   -2.9199700E+00   -4.2655716E+00   -1.5717155E+00   -7.9999999E+00    7.8772882E-02    1.2850455E-08   -2.6888608E+00   -3.2481976E+00
    1.8000000E-02    1.1118493E+01   -1.1038673E+01   -2.2078625E+00   -3.4417798E+00   -1.5748391E+00   -2.9205712E+00   -4.2661306E+00   -1.5723394E+00   -7.9999999E+00    7.8657470E-02    1.6402279E-08   -2.6888626E+00   -3.1402876E+00
    2.2000000E-02    1.1204491E+01   -1.1124683E+01   -2.1861972E+00   -3.3557273E+00   -1.5754795E+00   -2.9211702E+00   -4.2666882E+00   -1.5729610E+00   -7.9999999E+00    7.8542607E-02    1.9903022E-08   -2.6888643E+00   -3.0543182E+00
    2.6000000E-02    1.1275917E+01   -1.1196122E+01   -2.1656628E+00   -3.2842710E+00   -1.5761176E+00   -2.9217671E+00   -4.2672444E+00   -1.5735805E+00   -7.9999999E+00    7.8428291E-02    2.3353365E-08   -2.6888659E+00   -2.9829193E+00
    3.0000000E-02    1.1336959E+01   -1.1257176E+01   -2.1461522E+00   -3.2232155E+00   -1.5767534E+00   -2.9223618E+00   -4.2677990E+00   -1.5741977E+00   -7.9999999E+00    7.8314521E-02    2.6753979E-08   -2.6888676E+00   -2.9219060E+00
    3.4000000E-02    1.1390221E+01   -1.1310450E+01   -2.1275727E+00   -3.1699488E+00   -1.5773870E+00   -2.9229543E+00   -4.2683522E+00   -1.5748126E+00   -7.9999999E+00    7.8201295E-02    3.0105529E-08   -2.6888692E+00   -2.8686716E+00
    3.8000000E-02    1.1437438E+01   -1.1357678E+01   -2.1098436E+00   -3.1227343E+00   -1.5780183E+00   -2.9235446E+00   -4.2689039E+00   -1.5754253E+00   -7.9999999E+00    7.8088611E-02    3.3408670E-08   -2.6888709E+00   -2.8214825E+00
    4.2000000E-02    1.1479821E+01   -1.1400073E+01   -2.0928944E+00   -3.0803582E+00   -1.5786472E+00   -2.9241328E+00   -4.2694541E+00   -1.5760358E+00   -7.9999999E+00    7.7976467E-02    3.6664049E-08   -2.6888725E+00   -2.7791270E+00
    4.6000000E-02    1.1518251E+01   -1.1438515E+01   -2.0766630E+00   -3.0419387E+00   -1.5792739E+00   -2.9247188E+00   -4.2700028E+00   -1.5766441E+00   -7.9999999E+00    7.7864862E-02    3.9872307E-08   -2.6888740E+00   -2.7407246E+00
    5.0000000E-02    1.1553387E+01   -1.1473663E+01   -2.0610942E+00   -3.0068153E+00   -1.5798984E+00   -2.9253026E+00   -4.2705501E+00   -1.5772501E+00   -7.9999999E+00    7.7753794E-02    4.3034074E-08   -2.6888756E+00   -2.7056155E+00
    5.4000000E-02    1.1585737E+01   -1.1506025E+01   -2.0461393E+00   -2.9744800E+00   -1.5805205E+00   -2.9258843E+00   -4.2710958E+00   -1.5778539E+00   -7.9999999E+00    7.7643261E-02    4.6149976E-08   -2.6888771E+00   -2.6732924E+00
    5.8000000E-02    1.1615700E+01   -1.1536000E+01   -2.0317545E+00   -2.9445340E+00   -1.5811404E+00   -2.9264637E+00   -4.2716400E+00   -1.5784555E+00   -7.9999999E+00    7.7533262E-02    4.9220627E-08   -2.6888786E+00   -2.6433569E+00
    6.2000000E-02    1.1643593E+01   -1.1563905E+01   -2.0179006E+00   -2.9166584E+00   -1.5817579E+00   -2.9270411E+00   -4.2721826E+00   -1.5790548E+00   -7.9999999E+00    7.7423795E-02    5.2246637E-08   -2.6888801E+00   -2.6154904E+00
    6.6000000E-02    1.1669677E+01   -1.1589999E+01   -2.0045423E+00   -2.8905941E+00   -1.5823732E+00   -2.9276162E+00   -4.2727238E+00   -1.5796519E+00   -7.9999999E+00    7.7314858E-02    5.5228607E-08   -2.6888815E+00   -2.5894342E+00
    7.0000000E-02    1.1694162E+01   -1.1614497E+01   -1.9916479E+00   -2.8661278E+00   -1.5829863E+00   -2.9281892E+00   -4.2732634E+00   -1.5802468E+00   -7.9999999E+00    7.7206449E-02    5.8167130E-08   -2.6888830E+00   -2.5649750E+00
    7.4000000E-02    1.1717229E+01   -1.1637575E+01   -1.9791883E+00   -2.8430819E+00   -1.5835970E+00   -2.9287601E+00   -4.2738014E+00   -1.5808394E+00   -7.9999999E+00    7.7098567E-02    6.1062792E-08   -2.6888844E+00   -2.5419354E+00
    7.8000000E-02    1.1739025E+01   -1.1659382E+01   -1.9671373E+00   -2.8213066E+00   -1.5842055E+00   -2.9293287E+00   -4.2743379E+00   -1.5814299E+00   -7.9999999E+00    7.6991211E-02    6.3916174E-08   -2.6888858E+00   -2.5201658E+00
    8.2000000E-02    1.1759678E+01   -1.1680046E+01   -1.9554709E+00   -2.8006749E+00   -1.5848117E+00   -2.9298952E+00   -4.2748729E+00   -1.5820181E+00   -7.9999999E+00    7.6884377E-02    6.6727846E-08   -2.6888871E+00   -2.4995393E+00
    8.6000000E-02    1.1779296E+01   -1.1699676E+01   -1.9441672E+00   -2.7810778E+00   -1.5854157E+00   -2.9304596E+00   -4.2754063E+00   -1.5826040E+00   -7.9999999E+00    7.6778065E-02    6.9498372E-08   -2.6888885E+00   -2.4799468E+00
    9.0000000E-02    1.1797975E+01   -1.1718366E+01   -1.9332062E+00   -2.7624212E+00   -1.5860173E+00   -2.9310218E+00   -4.2759381E+00   -1.5831878E+00   -7.9999999E+00    7.6672273E-02    7.2228312E-08   -2.6888898E+00   -2.4612944E+00
    9.4000000E-02    1.1815795E+01   -1.1736198E+01   -1.9225692E+00   -2.7446232E+00   -1.5866167E+00   -2.9315818E+00   -4.2764684E+00   -1.5837694E+00   -7.9999999E+00    7.6567000E-02    7.4918215E-08   -2.6888911E+00   -2.4435003E+00
    9.8000000E-02    1.1832828E+01   -1.1753242E+01   -1.9122394E+00   -2.7276122E+00   -1.5872138E+00   -2.9321397E+00   -4.2769970E+00   -1.5843487E+00   -7.9999999E+00    7.6462243E-02    7.7568626E-08   -2.6888924E+00   -2.4264929E+00
    1.0200000E-01    1.1849137E+01   -1.1769562E+01   -1.9022010E+00   -2.7113254E+00   -1.5878087E+00   -2.9326955E+00   -4.2775241E+00   -1.5849258E+00   -7.9999999E+00    7.6358000E-02    8.0180080E-08   -2.6888937E+00   -2.4102094E+00
    1.0600000E-01    1.1864778E+01   -1.1785215E+01   -1.8924395E+00   -2.6957069E+00   -1.5884013E+00   -2.9332491E+00   -4.2780496E+00   -1.5855007E+00   -7.9999999E+00    7.6254271E-02    8.2753109E-08   -2.6888950E+00   -2.3945939E+00
    1.1000000E-01    1.1879801E+01   -1.1800248E+01   -1.8829413E+00   -2.6807072E+00   -1.5889916E+00   -2.9338005E+00   -4.2785735E+00   -1.5860734E+00   -7.9999999E+00    7.6151054E-02    8.5288236E-08   -2.6888962E+00   -2.3795970E+00
    1.1400000E-01    1.1894249E+01   -1.1814707E+01   -1.8736941E+00   -2.6662821E+00   -1.5895797E+00   -2.9343498E+00   -4.2790958E+00   -1.5866439E+00   -7.9999999E+00    7.6048346E-02    8.7785977E-08   -2.6888974E+00   -2.3651745E+00
    1.1800000E-01    1.1908162E+01   -1.1828631E+01   -1.8646860E+00   -2.6523919E+00   -1.5901655E+00   -2.9348970E+00   -4.2796165E+00   -1.5872121E+00   -7.9999999E+00    7.5946146E-02    9.0246845E-08   -2.6888986E+00   -2.3512868E+00
    1.2200000E-01    1.1921575E+01   -1.1842056E+01   -1.8559064E+00   -2.6390011E+00   -1.5907491E+00   -2.9354420E+00   -4.2801356E+00   -1.5877782E+00   -7.9999999E+00    7.5844452E-02    9.2671341E-08   -2.6888998E+00   -2.3378983E+00
    1.2600000E-01    1.1934522E+01   -1.1855013E+01   -1.8473449E+00   -2.6260773E+00   -1.5913304E+00   -2.9359849E+00   -4.2806531E+00   -1.5883421E+00   -7.9999999E+00    7.5743263E-02    9.5059965E-08   -2.6889010E+00   -2.3249766E+00
