# Time          5.0000E+02
# Units: Mol/kgw
    Distance        SO4--            SO164--         
    2.0000000E-03    2.7966384E-02    2.6963986E-02
    6.0000000E-03    2.7890711E-02    2.6892155E-02
    1.0000000E-02    2.7815246E-02    2.6820520E-02
    1.4000000E-02    2.7739989E-02    2.6749079E-02
    1.8000000E-02    2.7664940E-02    2.6677833E-02
    2.2000000E-02    2.7590098E-02    2.6606780E-02
    2.6000000E-02    2.7515463E-02    2.6535921E-02
    3.0000000E-02    2.7441033E-02    2.6465255E-02
    3.4000000E-02    2.7366809E-02    2.6394781E-02
    3.8000000E-02    2.7292790E-02    2.6324499E-02
    4.2000000E-02    2.7218975E-02    2.6254408E-02
    4.6000000E-02    2.7145364E-02    2.6184508E-02
    5.0000000E-02    2.7071956E-02    2.6114799E-02
    5.4000000E-02    2.6998751E-02    2.6045279E-02
    5.8000000E-02    2.6925747E-02    2.5975948E-02
    6.2000000E-02    2.6852946E-02    2.5906806E-02
    6.6000000E-02    2.6780345E-02    2.5837853E-02
    7.0000000E-02    2.6707945E-02    2.5769087E-02
    7.4000000E-02    2.6635744E-02    2.5700508E-02
    7.8000000E-02    2.6563744E-02    2.5632116E-02
    8.2000000E-02    2.6491941E-02    2.5563911E-02
    8.6000000E-02    2.6420338E-02    2.5495891E-02
    9.0000000E-02    2.6348932E-02    2.5428056E-02
    9.4000000E-02    2.6277723E-02    2.5360406E-02
    9.8000000E-02    2.6206711E-02    2.5292941E-02
    1.0200000E-01    2.6135895E-02    2.5225659E-02
    1.0600000E-01    2.6065274E-02    2.5158561E-02
    1.1000000E-01    2.5994849E-02    2.5091645E-02
    1.1400000E-01    2.5924618E-02    2.5024912E-02
    1.1800000E-01    2.5854581E-02    2.4958361E-02
    1.2200000E-01    2.5784738E-02    2.4891990E-02
    1.2600000E-01    2.5715088E-02    2.4825801E-02
    1.3000000E-01    2.5645630E-02    2.4759792E-02
    1.3400000E-01    2.5576365E-02    2.4693964E-02
    1.3800000E-01    2.5507290E-02    2.4628314E-02
    1.4200000E-01    2.5438407E-02    2.4562844E-02
    1.4600000E-01    2.5369714E-02    2.4497551E-02
