# Time          1.0000E+03
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.4888534E-04    5.0462304E-03    7.4057608E-05    2.6759679E-02    1.2066558E-03    5.4431173E-05    2.6909502E-02    1.0000000E-08    1.1997038E+00    1.0000000E+00    2.0471258E-03
    6.0000000E-03   -4.4430362E-04    5.6370670E-03    2.2176675E-04    2.6687059E-02    1.2035037E-03    5.4293788E-05    2.6837703E-02    1.0000000E-08    1.1991129E+00    1.0000000E+00    2.0471174E-03
    1.0000000E-02   -7.3891347E-04    6.2262867E-03    3.6907167E-04    2.6614639E-02    1.2003600E-03    5.4156672E-05    2.6766099E-02    1.0000000E-08    1.1985237E+00    1.0000000E+00    2.0471092E-03
    1.4000000E-02   -1.0327171E-03    6.8138939E-03    5.1597346E-04    2.6542418E-02    1.1972247E-03    5.4019827E-05    2.6694690E-02    1.0000000E-08    1.1979361E+00    1.0000000E+00    2.0471010E-03
    1.8000000E-02   -1.3257165E-03    7.3998928E-03    6.6247321E-04    2.6470398E-02    1.1940977E-03    5.3883252E-05    2.6623474E-02    1.0000000E-08    1.1973501E+00    1.0000000E+00    2.0470930E-03
    2.2000000E-02   -1.6179141E-03    7.9842880E-03    8.0857199E-04    2.6398575E-02    1.1909791E-03    5.3746948E-05    2.6552453E-02    1.0000000E-08    1.1967657E+00    1.0000000E+00    2.0470852E-03
    2.6000000E-02   -1.9093119E-03    8.5670836E-03    9.5427089E-04    2.6326951E-02    1.1878687E-03    5.3610916E-05    2.6481624E-02    1.0000000E-08    1.1961829E+00    1.0000001E+00    2.0470774E-03
    3.0000000E-02   -2.1999121E-03    9.1482839E-03    1.0995710E-03    2.6255525E-02    1.1847667E-03    5.3475155E-05    2.6410988E-02    1.0000000E-08    1.1956017E+00    1.0000001E+00    2.0470697E-03
    3.4000000E-02   -2.4897168E-03    9.7278933E-03    1.2444733E-03    2.6184296E-02    1.1816730E-03    5.3339668E-05    2.6340544E-02    1.0000000E-08    1.1950221E+00    1.0000001E+00    2.0470622E-03
    3.8000000E-02   -2.7787281E-03    1.0305916E-02    1.3889790E-03    2.6113264E-02    1.1785875E-03    5.3204453E-05    2.6270292E-02    1.0000000E-08    1.1944441E+00    1.0000001E+00    2.0470548E-03
    4.2000000E-02   -3.0669482E-03    1.0882356E-02    1.5330891E-03    2.6042427E-02    1.1755102E-03    5.3069512E-05    2.6200230E-02    1.0000000E-08    1.1938676E+00    1.0000001E+00    2.0470475E-03
    4.6000000E-02   -3.3543793E-03    1.1457218E-02    1.6768046E-03    2.5971786E-02    1.1724411E-03    5.2934844E-05    2.6130359E-02    1.0000000E-08    1.1932928E+00    1.0000001E+00    2.0470403E-03
    5.0000000E-02   -3.6410234E-03    1.2030507E-02    1.8201266E-03    2.5901340E-02    1.1693802E-03    5.2800451E-05    2.6060679E-02    1.0000000E-08    1.1927195E+00    1.0000001E+00    2.0470332E-03
    5.4000000E-02   -3.9268827E-03    1.2602225E-02    1.9630563E-03    2.5831089E-02    1.1663275E-03    5.2666332E-05    2.5991187E-02    1.0000000E-08    1.1921478E+00    1.0000001E+00    2.0470262E-03
    5.8000000E-02   -4.2119592E-03    1.3172378E-02    2.1055945E-03    2.5761031E-02    1.1632830E-03    5.2532488E-05    2.5921885E-02    1.0000000E-08    1.1915776E+00    1.0000001E+00    2.0470193E-03
    6.2000000E-02   -4.4962551E-03    1.3740970E-02    2.2477425E-03    2.5691167E-02    1.1602465E-03    5.2398920E-05    2.5852771E-02    1.0000000E-08    1.1910090E+00    1.0000001E+00    2.0470125E-03
    6.6000000E-02   -4.7797724E-03    1.4308005E-02    2.3895011E-03    2.5621496E-02    1.1572181E-03    5.2265627E-05    2.5783845E-02    1.0000000E-08    1.1904420E+00    1.0000001E+00    2.0470059E-03
    7.0000000E-02   -5.0625133E-03    1.4873486E-02    2.5308716E-03    2.5552017E-02    1.1541979E-03    5.2132611E-05    2.5715107E-02    1.0000000E-08    1.1898765E+00    1.0000001E+00    2.0469993E-03
    7.4000000E-02   -5.3444799E-03    1.5437420E-02    2.6718549E-03    2.5482730E-02    1.1511857E-03    5.1999870E-05    2.5646555E-02    1.0000000E-08    1.1893126E+00    1.0000001E+00    2.0469928E-03
    7.8000000E-02   -5.6256742E-03    1.5999808E-02    2.8124520E-03    2.5413635E-02    1.1481815E-03    5.1867407E-05    2.5578190E-02    1.0000000E-08    1.1887502E+00    1.0000001E+00    2.0469864E-03
    8.2000000E-02   -5.9060983E-03    1.6560656E-02    2.9526641E-03    2.5344730E-02    1.1451853E-03    5.1735220E-05    2.5510011E-02    1.0000000E-08    1.1881893E+00    1.0000001E+00    2.0469802E-03
    8.6000000E-02   -6.1857542E-03    1.7119968E-02    3.0924921E-03    2.5276016E-02    1.1421971E-03    5.1603311E-05    2.5442018E-02    1.0000000E-08    1.1876300E+00    1.0000002E+00    2.0469740E-03
    9.0000000E-02   -6.4646441E-03    1.7677748E-02    3.2319370E-03    2.5207491E-02    1.1392169E-03    5.1471679E-05    2.5374209E-02    1.0000000E-08    1.1870723E+00    1.0000002E+00    2.0469679E-03
    9.4000000E-02   -6.7427700E-03    1.8234000E-02    3.3709999E-03    2.5139156E-02    1.1362447E-03    5.1340325E-05    2.5306586E-02    1.0000000E-08    1.1865160E+00    1.0000002E+00    2.0469619E-03
    9.8000000E-02   -7.0201339E-03    1.8788728E-02    3.5096819E-03    2.5071009E-02    1.1332804E-03    5.1209249E-05    2.5239146E-02    1.0000000E-08    1.1859613E+00    1.0000002E+00    2.0469560E-03
    1.0200000E-01   -7.2967380E-03    1.9341936E-02    3.6479839E-03    2.5003051E-02    1.1303240E-03    5.1078452E-05    2.5171889E-02    1.0000000E-08    1.1854081E+00    1.0000002E+00    2.0469502E-03
    1.0600000E-01   -7.5725841E-03    1.9893628E-02    3.7859070E-03    2.4935280E-02    1.1273755E-03    5.0947933E-05    2.5104816E-02    1.0000000E-08    1.1848564E+00    1.0000002E+00    2.0469445E-03
    1.1000000E-01   -7.8476744E-03    2.0443809E-02    3.9234522E-03    2.4867696E-02    1.1244349E-03    5.0817693E-05    2.5037925E-02    1.0000000E-08    1.1843062E+00    1.0000002E+00    2.0469388E-03
    1.1400000E-01   -8.1220110E-03    2.0992482E-02    4.0606204E-03    2.4800300E-02    1.1215021E-03    5.0687732E-05    2.4971216E-02    1.0000000E-08    1.1837575E+00    1.0000002E+00    2.0469333E-03
    1.1800000E-01   -8.3955957E-03    2.1539651E-02    4.1974128E-03    2.4733089E-02    1.1185771E-03    5.0558050E-05    2.4904689E-02    1.0000000E-08    1.1832103E+00    1.0000002E+00    2.0469278E-03
    1.2200000E-01   -8.6684307E-03    2.2085321E-02    4.3338303E-03    2.4666064E-02    1.1156600E-03    5.0428647E-05    2.4838343E-02    1.0000000E-08    1.1826647E+00    1.0000002E+00    2.0469225E-03
    1.2600000E-01   -8.9405179E-03    2.2629496E-02    4.4698739E-03    2.4599225E-02    1.1127506E-03    5.0299524E-05    2.4772177E-02    1.0000000E-08    1.1821205E+00    1.0000002E+00    2.0469172E-03
    1.3000000E-01   -9.2118594E-03    2.3172179E-02    4.6055446E-03    2.4532570E-02    1.1098491E-03    5.0170681E-05    2.4706192E-02    1.0000000E-08    1.1815778E+00    1.0000002E+00    2.0469120E-03
    1.3400000E-01   -9.4824572E-03    2.3713374E-02    4.7408435E-03    2.4466099E-02    1.1069552E-03    5.0042118E-05    2.4640386E-02    1.0000000E-08    1.1810366E+00    1.0000002E+00    2.0469069E-03
    1.3800000E-01   -9.7523132E-03    2.4253086E-02    4.8757715E-03    2.4399812E-02    1.1040691E-03    4.9913834E-05    2.4574759E-02    1.0000000E-08    1.1804969E+00    1.0000002E+00    2.0469018E-03
    1.4200000E-01   -1.0021429E-02    2.4791319E-02    5.0103297E-03    2.4333709E-02    1.1011907E-03    4.9785831E-05    2.4509311E-02    1.0000000E-08    1.1799587E+00    1.0000002E+00    2.0468969E-03
    1.4600000E-01   -1.0289808E-02    2.5328076E-02    5.1445189E-03    2.4267788E-02    1.0983200E-03    4.9658108E-05    2.4444042E-02    1.0000000E-08    1.1794219E+00    1.0000002E+00    2.0468920E-03
    1.5000000E-01   -1.0557451E-02    2.5863361E-02    5.2783403E-03    2.4202049E-02    1.0954569E-03    4.9530666E-05    2.4378949E-02    1.0000000E-08    1.1788866E+00    1.0000002E+00    2.0468872E-03
    1.5400000E-01   -1.0824360E-02    2.6397179E-02    5.4117948E-03    2.4136492E-02    1.0926016E-03    4.9403504E-05    2.4314035E-02    1.0000000E-08    1.1783528E+00    1.0000002E+00    2.0468825E-03
    1.5800000E-01   -1.1090537E-02    2.6929533E-02    5.5448833E-03    2.4071116E-02    1.0897538E-03    4.9276623E-05    2.4249297E-02    1.0000000E-08    1.1778205E+00    1.0000003E+00    2.0468779E-03
