# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.0641238E-04    4.9612845E-03    5.2821129E-05    2.6769978E-02    1.2071286E-03    5.4452483E-05    2.6919946E-02    1.0000000E-08    1.1997887E+00    1.0000000E+00    2.0471257E-03
    6.0000000E-03   -3.1688448E-04    5.3822287E-03    1.5805718E-04    2.6717954E-02    1.2049219E-03    5.4357719E-05    2.6869035E-02    1.0000000E-08    1.1993678E+00    1.0000000E+00    2.0471172E-03
    1.0000000E-02   -5.2654777E-04    5.8015553E-03    2.6288882E-04    2.6666131E-02    1.2027237E-03    5.4263225E-05    2.6818319E-02    1.0000000E-08    1.1989484E+00    1.0000000E+00    2.0471089E-03
    1.4000000E-02   -7.3540478E-04    6.2192693E-03    3.6731733E-04    2.6614508E-02    1.2005339E-03    5.4169001E-05    2.6767798E-02    1.0000000E-08    1.1985307E+00    1.0000000E+00    2.0471007E-03
    1.8000000E-02   -9.4345801E-04    6.6353758E-03    4.7134394E-04    2.6563084E-02    1.1983524E-03    5.4075047E-05    2.6717471E-02    1.0000000E-08    1.1981146E+00    1.0000000E+00    2.0470925E-03
    2.2000000E-02   -1.1507100E-03    7.0498797E-03    5.7496993E-04    2.6511859E-02    1.1961793E-03    5.3981365E-05    2.6667337E-02    1.0000000E-08    1.1977001E+00    1.0000000E+00    2.0470846E-03
    2.6000000E-02   -1.3571632E-03    7.4627861E-03    6.7819652E-04    2.6460831E-02    1.1940145E-03    5.3887954E-05    2.6617396E-02    1.0000000E-08    1.1972872E+00    1.0000001E+00    2.0470767E-03
    3.0000000E-02   -1.5628201E-03    7.8740999E-03    7.8102498E-04    2.6410001E-02    1.1918579E-03    5.3794815E-05    2.6567647E-02    1.0000000E-08    1.1968759E+00    1.0000001E+00    2.0470689E-03
    3.4000000E-02   -1.7676832E-03    8.2838262E-03    8.8345655E-04    2.6359368E-02    1.1897096E-03    5.3701948E-05    2.6518090E-02    1.0000000E-08    1.1964662E+00    1.0000001E+00    2.0470613E-03
    3.8000000E-02   -1.9717550E-03    8.6919698E-03    9.8549246E-04    2.6308931E-02    1.1875695E-03    5.3609353E-05    2.6468724E-02    1.0000000E-08    1.1960580E+00    1.0000001E+00    2.0470537E-03
    4.2000000E-02   -2.1750380E-03    9.0985358E-03    1.0871339E-03    2.6258689E-02    1.1854376E-03    5.3517031E-05    2.6419548E-02    1.0000000E-08    1.1956515E+00    1.0000001E+00    2.0470463E-03
    4.6000000E-02   -2.3775346E-03    9.5035290E-03    1.1883823E-03    2.6208642E-02    1.1833139E-03    5.3424983E-05    2.6370563E-02    1.0000000E-08    1.1952465E+00    1.0000001E+00    2.0470390E-03
    5.0000000E-02   -2.5792474E-03    9.9069545E-03    1.2892386E-03    2.6158790E-02    1.1811984E-03    5.3333207E-05    2.6321766E-02    1.0000000E-08    1.1948430E+00    1.0000001E+00    2.0470318E-03
    5.4000000E-02   -2.7801786E-03    1.0308817E-02    1.3897043E-03    2.6109131E-02    1.1790910E-03    5.3241705E-05    2.6273158E-02    1.0000000E-08    1.1944412E+00    1.0000001E+00    2.0470247E-03
    5.8000000E-02   -2.9803309E-03    1.0709122E-02    1.4897804E-03    2.6059665E-02    1.1769916E-03    5.3150478E-05    2.6224739E-02    1.0000000E-08    1.1940409E+00    1.0000001E+00    2.0470177E-03
    6.2000000E-02   -3.1797067E-03    1.1107873E-02    1.5894683E-03    2.6010391E-02    1.1749004E-03    5.3059524E-05    2.6176506E-02    1.0000000E-08    1.1936421E+00    1.0000001E+00    2.0470108E-03
    6.6000000E-02   -3.3783083E-03    1.1505076E-02    1.6887691E-03    2.5961310E-02    1.1728172E-03    5.2968844E-05    2.6128461E-02    1.0000000E-08    1.1932449E+00    1.0000001E+00    2.0470040E-03
    7.0000000E-02   -3.5761383E-03    1.1900736E-02    1.7876841E-03    2.5912419E-02    1.1707420E-03    5.2878439E-05    2.6080602E-02    1.0000000E-08    1.1928493E+00    1.0000001E+00    2.0469973E-03
    7.4000000E-02   -3.7731990E-03    1.2294858E-02    1.8862144E-03    2.5863720E-02    1.1686749E-03    5.2788309E-05    2.6032929E-02    1.0000000E-08    1.1924551E+00    1.0000001E+00    2.0469907E-03
    7.8000000E-02   -3.9694929E-03    1.2687446E-02    1.9843614E-03    2.5815210E-02    1.1666157E-03    5.2698454E-05    2.5985441E-02    1.0000000E-08    1.1920626E+00    1.0000001E+00    2.0469842E-03
