# Time          2.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -8.2022970E-05    4.9125057E-03    4.0626422E-05    2.6775981E-02    1.2073876E-03    5.4464564E-05    2.6925867E-02    1.0000000E-08    1.1998375E+00    1.0000000E+00    2.0471257E-03
    6.0000000E-03   -2.4371622E-04    5.2358922E-03    1.2147305E-04    2.6735963E-02    1.2056992E-03    5.4393963E-05    2.6886797E-02    1.0000000E-08    1.1995141E+00    1.0000000E+00    2.0471171E-03
    1.0000000E-02   -4.0460087E-04    5.5576615E-03    2.0191537E-04    2.6696146E-02    1.2040192E-03    5.4323632E-05    2.6847922E-02    1.0000000E-08    1.1991923E+00    1.0000000E+00    2.0471087E-03
    1.4000000E-02   -5.6467991E-04    5.8778196E-03    2.8195489E-04    2.6656529E-02    1.2023475E-03    5.4253570E-05    2.6809242E-02    1.0000000E-08    1.1988722E+00    1.0000000E+00    2.0471004E-03
    1.8000000E-02   -7.2395633E-04    6.1963724E-03    3.6159310E-04    2.6617110E-02    1.2006842E-03    5.4183779E-05    2.6770755E-02    1.0000000E-08    1.1985536E+00    1.0000000E+00    2.0470922E-03
    2.2000000E-02   -8.8243310E-04    6.5133260E-03    4.4083149E-04    2.6577890E-02    1.1990292E-03    5.4114259E-05    2.6732461E-02    1.0000000E-08    1.1982367E+00    1.0000000E+00    2.0470842E-03
    2.6000000E-02   -1.0401132E-03    6.8286862E-03    5.1967154E-04    2.6538867E-02    1.1973825E-03    5.4045008E-05    2.6694360E-02    1.0000000E-08    1.1979213E+00    1.0000001E+00    2.0470762E-03
    3.0000000E-02   -1.1969996E-03    7.1424589E-03    5.9811474E-04    2.6500041E-02    1.1957440E-03    5.3976029E-05    2.6656450E-02    1.0000000E-08    1.1976075E+00    1.0000001E+00    2.0470684E-03
    3.4000000E-02   -1.3530952E-03    7.4546502E-03    6.7616256E-04    2.6461411E-02    1.1941137E-03    5.3907320E-05    2.6618732E-02    1.0000000E-08    1.1972953E+00    1.0000001E+00    2.0470607E-03
    3.8000000E-02   -1.5084031E-03    7.7652659E-03    7.5381648E-04    2.6422976E-02    1.1924917E-03    5.3838883E-05    2.6581203E-02    1.0000000E-08    1.1969847E+00    1.0000001E+00    2.0470531E-03
    4.2000000E-02   -1.6629261E-03    8.0743119E-03    8.3107799E-04    2.6384735E-02    1.1908778E-03    5.3770716E-05    2.6543864E-02    1.0000000E-08    1.1966757E+00    1.0000001E+00    2.0470456E-03
    4.6000000E-02   -1.8166672E-03    8.3817941E-03    9.0794854E-04    2.6346689E-02    1.1892720E-03    5.3702821E-05    2.6506714E-02    1.0000000E-08    1.1963682E+00    1.0000001E+00    2.0470382E-03
    5.0000000E-02   -1.9696293E-03    8.6877184E-03    9.8442961E-04    2.6308835E-02    1.1876743E-03    5.3635197E-05    2.6469752E-02    1.0000000E-08    1.1960623E+00    1.0000001E+00    2.0470309E-03
    5.4000000E-02   -2.1218154E-03    8.9920906E-03    1.0605227E-03    2.6271174E-02    1.1860847E-03    5.3567845E-05    2.6432977E-02    1.0000000E-08    1.1957579E+00    1.0000001E+00    2.0470237E-03
    5.8000000E-02   -2.2732284E-03    9.2949166E-03    1.1362292E-03    2.6233704E-02    1.1845031E-03    5.3500763E-05    2.6396389E-02    1.0000000E-08    1.1954551E+00    1.0000001E+00    2.0470167E-03
    6.2000000E-02   -2.4238712E-03    9.5962022E-03    1.2115505E-03    2.6196426E-02    1.1829296E-03    5.3433954E-05    2.6359986E-02    1.0000000E-08    1.1951538E+00    1.0000001E+00    2.0470097E-03
    6.6000000E-02   -2.5737467E-03    9.8959532E-03    1.2864883E-03    2.6159337E-02    1.1813640E-03    5.3367415E-05    2.6323769E-02    1.0000000E-08    1.1948540E+00    1.0000001E+00    2.0470028E-03
    7.0000000E-02   -2.7228579E-03    1.0194175E-02    1.3610439E-03    2.6122438E-02    1.1798064E-03    5.3301148E-05    2.6287737E-02    1.0000000E-08    1.1945558E+00    1.0000001E+00    2.0469961E-03
