# Time          5.0000E+01
# Units: Mol/kgw
    Distance        SO4--            SO164--         
    2.0000000E-03    2.7977106E-02    2.6974399E-02
    6.0000000E-03    2.7922876E-02    2.6923393E-02
    1.0000000E-02    2.7868855E-02    2.6872582E-02
    1.4000000E-02    2.7815042E-02    2.6821967E-02
    1.8000000E-02    2.7761436E-02    2.6771546E-02
    2.2000000E-02    2.7708038E-02    2.6721318E-02
    2.6000000E-02    2.7654846E-02    2.6671284E-02
    3.0000000E-02    2.7601859E-02    2.6621442E-02
    3.4000000E-02    2.7549078E-02    2.6571792E-02
    3.8000000E-02    2.7496500E-02    2.6522333E-02
    4.2000000E-02    2.7444127E-02    2.6473065E-02
    4.6000000E-02    2.7391956E-02    2.6423988E-02
    5.0000000E-02    2.7339988E-02    2.6375099E-02
    5.4000000E-02    2.7288222E-02    2.6326400E-02
    5.8000000E-02    2.7236656E-02    2.6277889E-02
    6.2000000E-02    2.7185292E-02    2.6229566E-02
    6.6000000E-02    2.7134127E-02    2.6181430E-02
    7.0000000E-02    2.7083161E-02    2.6133481E-02
    7.4000000E-02    2.7032394E-02    2.6085717E-02
    7.8000000E-02    2.6981826E-02    2.6038139E-02
    8.2000000E-02    2.6931454E-02    2.5990746E-02
    8.6000000E-02    2.6881279E-02    2.5943537E-02
    9.0000000E-02    2.6831300E-02    2.5896512E-02
    9.4000000E-02    2.6781517E-02    2.5849670E-02
    9.8000000E-02    2.6731929E-02    2.5803010E-02
    1.0200000E-01    2.6682534E-02    2.5756533E-02
    1.0600000E-01    2.6633334E-02    2.5710236E-02
    1.1000000E-01    2.6584326E-02    2.5664121E-02
    1.1400000E-01    2.6535511E-02    2.5618186E-02
    1.1800000E-01    2.6486888E-02    2.5572430E-02
    1.2200000E-01    2.6438456E-02    2.5526854E-02
    1.2600000E-01    2.6390214E-02    2.5481456E-02
    1.3000000E-01    2.6342163E-02    2.5436236E-02
    1.3400000E-01    2.6294300E-02    2.5391193E-02
    1.3800000E-01    2.6246627E-02    2.5346328E-02
    1.4200000E-01    2.6199141E-02    2.5301638E-02
    1.4600000E-01    2.6151844E-02    2.5257124E-02
    1.5000000E-01    2.6104733E-02    2.5212786E-02
    1.5400000E-01    2.6057808E-02    2.5168622E-02
    1.5800000E-01    2.6011069E-02    2.5124632E-02
    1.6200000E-01    2.5964515E-02    2.5080816E-02
    1.6600000E-01    2.5918146E-02    2.5037172E-02
    1.7000000E-01    2.5871961E-02    2.4993701E-02
    1.7400000E-01    2.5825959E-02    2.4950402E-02
    1.7800000E-01    2.5780140E-02    2.4907274E-02
    1.8200000E-01    2.5734503E-02    2.4864316E-02
    1.8600000E-01    2.5689048E-02    2.4821529E-02
    1.9000000E-01    2.5643773E-02    2.4778912E-02
    1.9400000E-01    2.5598679E-02    2.4736464E-02
    1.9800000E-01    2.5553765E-02    2.4694184E-02
    2.0200000E-01    2.5509030E-02    2.4652072E-02
    2.0600000E-01    2.5464474E-02    2.4610128E-02
    2.1000000E-01    2.5420096E-02    2.4568350E-02
    2.1400000E-01    2.5375895E-02    2.4526739E-02
    2.1800000E-01    2.5331872E-02    2.4485294E-02
    2.2200000E-01    2.5288024E-02    2.4444014E-02
    2.2600000E-01    2.5244353E-02    2.4402899E-02
    2.3000000E-01    2.5200856E-02    2.4361949E-02
    2.3400000E-01    2.5157535E-02    2.4321162E-02
    2.3800000E-01    2.5114387E-02    2.4280538E-02
    2.4200000E-01    2.5071413E-02    2.4240077E-02
    2.4600000E-01    2.5028611E-02    2.4199778E-02
    2.5000000E-01    2.4985983E-02    2.4159640E-02
    2.5400000E-01    2.4943526E-02    2.4119664E-02
    2.5800000E-01    2.4901240E-02    2.4079848E-02
    2.6200000E-01    2.4859124E-02    2.4040193E-02
    2.6600000E-01    2.4817179E-02    2.4000696E-02
    2.7000000E-01    2.4775404E-02    2.3961359E-02
    2.7400000E-01    2.4733797E-02    2.3922180E-02
    2.7800000E-01    2.4692359E-02    2.3883160E-02
    2.8200000E-01    2.4651089E-02    2.3844296E-02
    2.8600000E-01    2.4609986E-02    2.3805590E-02
    2.9000000E-01    2.4569050E-02    2.3767040E-02
    2.9400000E-01    2.4528280E-02    2.3728646E-02
    2.9800000E-01    2.4487676E-02    2.3690407E-02
    3.0200000E-01    2.4447237E-02    2.3652323E-02
    3.0600000E-01    2.4406963E-02    2.3614394E-02
    3.1000000E-01    2.4366852E-02    2.3576619E-02
    3.1400000E-01    2.4326905E-02    2.3538996E-02
    3.1800000E-01    2.4287121E-02    2.3501527E-02
    3.2200000E-01    2.4247500E-02    2.3464210E-02
    3.2600000E-01    2.4208040E-02    2.3427045E-02
    3.3000000E-01    2.4168742E-02    2.3390031E-02
    3.3400000E-01    2.4129604E-02    2.3353168E-02
    3.3800000E-01    2.4090627E-02    2.3316456E-02
    3.4200000E-01    2.4051809E-02    2.3279893E-02
    3.4600000E-01    2.4013151E-02    2.3243480E-02
    3.5000000E-01    2.3974651E-02    2.3207215E-02
    3.5400000E-01    2.3936310E-02    2.3171099E-02
    3.5800000E-01    2.3898126E-02    2.3135131E-02
    3.6200000E-01    2.3860099E-02    2.3099310E-02
    3.6600000E-01    2.3822228E-02    2.3063636E-02
    3.7000000E-01    2.3784514E-02    2.3028108E-02
    3.7400000E-01    2.3746955E-02    2.2992727E-02
    3.7800000E-01    2.3709551E-02    2.2957490E-02
