# Time          7.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0327758E+01   -1.0248304E+01   -2.3114007E+00   -4.4684929E+00   -1.5725666E+00   -2.9184692E+00   -4.2642025E+00   -1.5701441E+00   -8.0003614E+00    7.9132019E-02    1.7312116E-09   -2.6888554E+00   -4.1625743E+00
    6.0000000E-03    1.0799986E+01   -1.0720572E+01   -2.2886632E+00   -3.9931066E+00   -1.5738424E+00   -2.9197110E+00   -4.2654008E+00   -1.5714045E+00   -8.0010853E+00    7.9034139E-02    5.1396813E-09   -2.6888571E+00   -3.6904360E+00
    1.0000000E-02    1.1019882E+01   -1.0940507E+01   -2.2671874E+00   -3.7726471E+00   -1.5751186E+00   -2.9209533E+00   -4.2666003E+00   -1.5726654E+00   -8.0018103E+00    7.8936824E-02    8.4948584E-09   -2.6888587E+00   -3.4706298E+00
    1.4000000E-02    1.1164480E+01   -1.1085144E+01   -2.2468476E+00   -3.6278597E+00   -1.5763953E+00   -2.9221961E+00   -4.2678010E+00   -1.5739268E+00   -8.0025366E+00    7.8840073E-02    1.1797397E-08   -2.6888603E+00   -3.3261228E+00
    1.8000000E-02    1.1272234E+01   -1.1192937E+01   -2.2275359E+00   -3.5200403E+00   -1.5776724E+00   -2.9234394E+00   -4.2690027E+00   -1.5751886E+00   -8.0032641E+00    7.8743883E-02    1.5047945E-08   -2.6888619E+00   -3.2184591E+00
    2.2000000E-02    1.1358057E+01   -1.1278799E+01   -2.2091592E+00   -3.4342084E+00   -1.5789501E+00   -2.9246832E+00   -4.2702056E+00   -1.5764510E+00   -8.0039928E+00    7.8648253E-02    1.8247142E-08   -2.6888635E+00   -3.1327265E+00
    2.6000000E-02    1.1429314E+01   -1.1350096E+01   -2.1916366E+00   -3.3629730E+00   -1.5802282E+00   -2.9259275E+00   -4.2714097E+00   -1.5777138E+00   -8.0047227E+00    7.8553181E-02    2.1395621E-08   -2.6888650E+00   -3.0615597E+00
    3.0000000E-02    1.1490188E+01   -1.1411009E+01   -2.1748970E+00   -3.3021387E+00   -1.5815068E+00   -2.9271723E+00   -4.2726148E+00   -1.5789771E+00   -8.0054538E+00    7.8458666E-02    2.4494010E-08   -2.6888665E+00   -3.0007758E+00
    3.4000000E-02    1.1543285E+01   -1.1464145E+01   -2.1588782E+00   -3.2490940E+00   -1.5827859E+00   -2.9284177E+00   -4.2738211E+00   -1.5802410E+00   -8.0061862E+00    7.8364705E-02    2.7542927E-08   -2.6888680E+00   -2.9477697E+00
    3.8000000E-02    1.1590337E+01   -1.1511237E+01   -2.1435248E+00   -3.2021020E+00   -1.5840654E+00   -2.9296635E+00   -4.2750284E+00   -1.5815053E+00   -8.0069197E+00    7.8271298E-02    3.0542987E-08   -2.6888695E+00   -2.9008082E+00
    4.2000000E-02    1.1632556E+01   -1.1553495E+01   -2.1287878E+00   -3.1599492E+00   -1.5853455E+00   -2.9309099E+00   -4.2762369E+00   -1.5827701E+00   -8.0076544E+00    7.8178443E-02    3.3494796E-08   -2.6888709E+00   -2.8586799E+00
    4.6000000E-02    1.1670821E+01   -1.1591800E+01   -2.1146232E+00   -3.1217538E+00   -1.5866260E+00   -2.9321568E+00   -4.2774465E+00   -1.5840354E+00   -8.0083904E+00    7.8086138E-02    3.6398954E-08   -2.6888723E+00   -2.8205049E+00
    5.0000000E-02    1.1705793E+01   -1.1626812E+01   -2.1009918E+00   -3.0868553E+00   -1.5879070E+00   -2.9334042E+00   -4.2786571E+00   -1.5853013E+00   -8.0091275E+00    7.7994381E-02    3.9256055E-08   -2.6888737E+00   -2.7856235E+00
    5.4000000E-02    1.1737979E+01   -1.1659037E+01   -2.0878581E+00   -3.0547457E+00   -1.5891885E+00   -2.9346521E+00   -4.2798689E+00   -1.5865676E+00   -8.0098659E+00    7.7903170E-02    4.2066685E-08   -2.6888751E+00   -2.7535284E+00
    5.8000000E-02    1.1767777E+01   -1.1688874E+01   -2.0751902E+00   -3.0250262E+00   -1.5904705E+00   -2.9359006E+00   -4.2810818E+00   -1.5878344E+00   -8.0106055E+00    7.7812505E-02    4.4831426E-08   -2.6888764E+00   -2.7238215E+00
    6.2000000E-02    1.1795505E+01   -1.1716642E+01   -2.0629591E+00   -2.9973780E+00   -1.5917530E+00   -2.9371496E+00   -4.2822957E+00   -1.5891017E+00   -8.0113463E+00    7.7722383E-02    4.7550853E-08   -2.6888778E+00   -2.6961842E+00
    6.6000000E-02    1.1821422E+01   -1.1742599E+01   -2.0511384E+00   -2.9715419E+00   -1.5930360E+00   -2.9383991E+00   -4.2835107E+00   -1.5903696E+00   -8.0120883E+00    7.7632802E-02    5.0225534E-08   -2.6888791E+00   -2.6703577E+00
    7.0000000E-02    1.1845741E+01   -1.1766958E+01   -2.0397040E+00   -2.9473047E+00   -1.5943195E+00   -2.9396491E+00   -4.2847268E+00   -1.5916379E+00   -8.0128315E+00    7.7543762E-02    5.2856031E-08   -2.6888804E+00   -2.6461290E+00
    7.4000000E-02    1.1868641E+01   -1.1789897E+01   -2.0286340E+00   -2.9244887E+00   -1.5956035E+00   -2.9408997E+00   -4.2859440E+00   -1.5929068E+00   -8.0135760E+00    7.7455260E-02    5.5442900E-08   -2.6888816E+00   -2.6233206E+00
    7.8000000E-02    1.1890269E+01   -1.1811566E+01   -2.0179082E+00   -2.9029443E+00   -1.5968879E+00   -2.9421508E+00   -4.2871622E+00   -1.5941761E+00   -8.0143216E+00    7.7367295E-02    5.7986691E-08   -2.6888829E+00   -2.6017830E+00
    8.2000000E-02    1.1910754E+01   -1.1832091E+01   -2.0075081E+00   -2.8825443E+00   -1.5981729E+00   -2.9434024E+00   -4.2883815E+00   -1.5954460E+00   -8.0150685E+00    7.7279864E-02    6.0487948E-08   -2.6888841E+00   -2.5813891E+00
    8.6000000E-02    1.1930204E+01   -1.1851580E+01   -1.9974166E+00   -2.8631797E+00   -1.5994584E+00   -2.9446546E+00   -4.2896019E+00   -1.5967164E+00   -8.0158166E+00    7.7192967E-02    6.2947210E-08   -2.6888853E+00   -2.5620302E+00
    9.0000000E-02    1.1948713E+01   -1.1870130E+01   -1.9876180E+00   -2.8447566E+00   -1.6007443E+00   -2.9459072E+00   -4.2908233E+00   -1.5979873E+00   -8.0165659E+00    7.7106602E-02    6.5365007E-08   -2.6888865E+00   -2.5436121E+00
    9.4000000E-02    1.1966363E+01   -1.1887820E+01   -1.9780977E+00   -2.8271929E+00   -1.6020308E+00   -2.9471605E+00   -4.2920458E+00   -1.5992587E+00   -8.0173165E+00    7.7020767E-02    6.7741867E-08   -2.6888876E+00   -2.5260531E+00
    9.8000000E-02    1.1983225E+01   -1.1904722E+01   -1.9688422E+00   -2.8104173E+00   -1.6033178E+00   -2.9484142E+00   -4.2932694E+00   -1.6005307E+00   -8.0180682E+00    7.6935460E-02    7.0078311E-08   -2.6888888E+00   -2.5092817E+00
    1.0200000E-01    1.1999363E+01   -1.1920900E+01   -1.9598389E+00   -2.7943666E+00   -1.6046052E+00   -2.9496685E+00   -4.2944939E+00   -1.6018031E+00   -8.0188212E+00    7.6850680E-02    7.2374852E-08   -2.6888899E+00   -2.4932349E+00
    1.0600000E-01    1.2014832E+01   -1.1936409E+01   -1.9510762E+00   -2.7789852E+00   -1.6058932E+00   -2.9509234E+00   -4.2957196E+00   -1.6030761E+00   -8.0195754E+00    7.6766425E-02    7.4632001E-08   -2.6888910E+00   -2.4778571E+00
    1.1000000E-01    1.2029681E+01   -1.1951299E+01   -1.9425432E+00   -2.7642235E+00   -1.6071817E+00   -2.9521787E+00   -4.2969462E+00   -1.6043496E+00   -8.0203308E+00    7.6682694E-02    7.6850260E-08   -2.6888921E+00   -2.4630988E+00
    1.1400000E-01    1.2043955E+01   -1.1965614E+01   -1.9342298E+00   -2.7500373E+00   -1.6084707E+00   -2.9534347E+00   -4.2981739E+00   -1.6056236E+00   -8.0210875E+00    7.6599484E-02    7.9030128E-08   -2.6888931E+00   -2.4489157E+00
    1.1800000E-01    1.2057694E+01   -1.1979393E+01   -1.9261264E+00   -2.7363870E+00   -1.6097602E+00   -2.9546911E+00   -4.2994027E+00   -1.6068982E+00   -8.0218453E+00    7.6516795E-02    8.1172096E-08   -2.6888942E+00   -2.4352684E+00
    1.2200000E-01    1.2070933E+01   -1.1992672E+01   -1.9182242E+00   -2.7232369E+00   -1.6110503E+00   -2.9559481E+00   -4.3006325E+00   -1.6081733E+00   -8.0226044E+00    7.6434624E-02    8.3276653E-08   -2.6888952E+00   -2.4221210E+00
    1.2600000E-01    1.2083703E+01   -1.2005483E+01   -1.9105148E+00   -2.7105548E+00   -1.6123408E+00   -2.9572057E+00   -4.3018632E+00   -1.6094489E+00   -8.0233647E+00    7.6352970E-02    8.5344279E-08   -2.6888962E+00   -2.4094414E+00
    1.3000000E-01    1.2096036E+01   -1.2017856E+01   -1.9029904E+00   -2.6983114E+00   -1.6136319E+00   -2.9584638E+00   -4.3030951E+00   -1.6107250E+00   -8.0241263E+00    7.6271831E-02    8.7375450E-08   -2.6888972E+00   -2.3972005E+00
    1.3400000E-01    1.2107956E+01   -1.2029816E+01   -1.8956437E+00   -2.6864804E+00   -1.6149234E+00   -2.9597225E+00   -4.3043279E+00   -1.6120016E+00   -8.0248890E+00    7.6191206E-02    8.9370638E-08   -2.6888982E+00   -2.3853717E+00
    1.3800000E-01    1.2119488E+01   -1.2041389E+01   -1.8884677E+00   -2.6750373E+00   -1.6162155E+00   -2.9609817E+00   -4.3055618E+00   -1.6132788E+00   -8.0256530E+00    7.6111093E-02    9.1330309E-08   -2.6888992E+00   -2.3739307E+00
    1.4200000E-01    1.2130655E+01   -1.2052597E+01   -1.8814560E+00   -2.6639602E+00   -1.6175081E+00   -2.9622414E+00   -4.3067966E+00   -1.6145566E+00   -8.0264183E+00    7.6031490E-02    9.3254922E-08   -2.6889001E+00   -2.3628556E+00
    1.4600000E-01    1.2141476E+01   -1.2063458E+01   -1.8746023E+00   -2.6532287E+00   -1.6188013E+00   -2.9635017E+00   -4.3080325E+00   -1.6158348E+00   -8.0271847E+00    7.5952396E-02    9.5144933E-08   -2.6889010E+00   -2.3521260E+00
    1.5000000E-01    1.2151970E+01   -1.2073993E+01   -1.8679008E+00   -2.6428242E+00   -1.6200949E+00   -2.9647626E+00   -4.3092694E+00   -1.6171136E+00   -8.0279524E+00    7.5873809E-02    9.7000792E-08   -2.6889019E+00   -2.3417233E+00
    1.5400000E-01    1.2162154E+01   -1.2084219E+01   -1.8613461E+00   -2.6327295E+00   -1.6213891E+00   -2.9660240E+00   -4.3105073E+00   -1.6183929E+00   -8.0287213E+00    7.5795727E-02    9.8822945E-08   -2.6889028E+00   -2.3316303E+00
    1.5800000E-01    1.2172045E+01   -1.2094150E+01   -1.8549330E+00   -2.6229289E+00   -1.6226838E+00   -2.9672860E+00   -4.3117462E+00   -1.6196728E+00   -8.0294914E+00    7.5718149E-02    1.0061183E-07   -2.6889037E+00   -2.3218313E+00
    1.6200000E-01    1.2181656E+01   -1.2103802E+01   -1.8486564E+00   -2.6134075E+00   -1.6239790E+00   -2.9685486E+00   -4.3129861E+00   -1.6209532E+00   -8.0302628E+00    7.5641073E-02    1.0236788E-07   -2.6889045E+00   -2.3123115E+00
    1.6600000E-01    1.2191002E+01   -1.2113189E+01   -1.8425119E+00   -2.6041520E+00   -1.6252748E+00   -2.9698117E+00   -4.3142270E+00   -1.6222342E+00   -8.0310354E+00    7.5564498E-02    1.0409154E-07   -2.6889054E+00   -2.3030574E+00
    1.7000000E-01    1.2200095E+01   -1.2122323E+01   -1.8364948E+00   -2.5951495E+00   -1.6265710E+00   -2.9710753E+00   -4.3154688E+00   -1.6235157E+00   -8.0318093E+00    7.5488421E-02    1.0578321E-07   -2.6889062E+00   -2.2940563E+00
    1.7400000E-01    1.2208946E+01   -1.2131215E+01   -1.8306011E+00   -2.5863885E+00   -1.6278678E+00   -2.9723395E+00   -4.3167117E+00   -1.6247977E+00   -8.0325843E+00    7.5412842E-02    1.0744334E-07   -2.6889070E+00   -2.2852966E+00
    1.7800000E-01    1.2217567E+01   -1.2139877E+01   -1.8248266E+00   -2.5778579E+00   -1.6291652E+00   -2.9736043E+00   -4.3179556E+00   -1.6260803E+00   -8.0333606E+00    7.5337758E-02    1.0907232E-07   -2.6889078E+00   -2.2767673E+00
    1.8200000E-01    1.2225968E+01   -1.2148319E+01   -1.8191676E+00   -2.5695476E+00   -1.6304631E+00   -2.9748697E+00   -4.3192004E+00   -1.6273634E+00   -8.0341382E+00    7.5263168E-02    1.1067057E-07   -2.6889086E+00   -2.2684582E+00
    1.8600000E-01    1.2234158E+01   -1.2156551E+01   -1.8136205E+00   -2.5614481E+00   -1.6317615E+00   -2.9761356E+00   -4.3204462E+00   -1.6286471E+00   -8.0349170E+00    7.5189071E-02    1.1223850E-07   -2.6889094E+00   -2.2603598E+00
    1.9000000E-01    1.2242146E+01   -1.2164581E+01   -1.8081817E+00   -2.5535503E+00   -1.6330604E+00   -2.9774021E+00   -4.3216930E+00   -1.6299313E+00   -8.0356970E+00    7.5115464E-02    1.1377651E-07   -2.6889101E+00   -2.2524632E+00
    1.9400000E-01    1.2249941E+01   -1.2172417E+01   -1.8028481E+00   -2.5458460E+00   -1.6343599E+00   -2.9786692E+00   -4.3229408E+00   -1.6312161E+00   -8.0364782E+00    7.5042346E-02    1.1528500E-07   -2.6889109E+00   -2.2447599E+00
    1.9800000E-01    1.2257551E+01   -1.2180068E+01   -1.7976163E+00   -2.5383273E+00   -1.6356599E+00   -2.9799368E+00   -4.3241895E+00   -1.6325015E+00   -8.0372607E+00    7.4969716E-02    1.1676436E-07   -2.6889116E+00   -2.2372422E+00
    2.0200000E-01    1.2264982E+01   -1.2187541E+01   -1.7924835E+00   -2.5309867E+00   -1.6369605E+00   -2.9812050E+00   -4.3254393E+00   -1.6337873E+00   -8.0380445E+00    7.4897572E-02    1.1821497E-07   -2.6889123E+00   -2.2299026E+00
    2.0600000E-01    1.2272243E+01   -1.2194843E+01   -1.7874467E+00   -2.5238174E+00   -1.6382616E+00   -2.9824738E+00   -4.3266899E+00   -1.6350738E+00   -8.0388294E+00    7.4825911E-02    1.1963723E-07   -2.6889130E+00   -2.2227343E+00
    2.1000000E-01    1.2279338E+01   -1.2201980E+01   -1.7825032E+00   -2.5168128E+00   -1.6395632E+00   -2.9837432E+00   -4.3279416E+00   -1.6363608E+00   -8.0396156E+00    7.4754734E-02    1.2103151E-07   -2.6889137E+00   -2.2157306E+00
    2.1400000E-01    1.2286276E+01   -1.2208959E+01   -1.7776504E+00   -2.5099667E+00   -1.6408654E+00   -2.9850131E+00   -4.3291942E+00   -1.6376483E+00   -8.0404031E+00    7.4684037E-02    1.2239818E-07   -2.6889143E+00   -2.2088853E+00
    2.1800000E-01    1.2293060E+01   -1.2215785E+01   -1.7728857E+00   -2.5032733E+00   -1.6421681E+00   -2.9862836E+00   -4.3304478E+00   -1.6389365E+00   -8.0411918E+00    7.4613820E-02    1.2373762E-07   -2.6889150E+00   -2.2021927E+00
    2.2200000E-01    1.2299698E+01   -1.2222464E+01   -1.7682067E+00   -2.4967270E+00   -1.6434714E+00   -2.9875547E+00   -4.3317023E+00   -1.6402251E+00   -8.0419817E+00    7.4544080E-02    1.2505019E-07   -2.6889156E+00   -2.1956473E+00
    2.2600000E-01    1.2306193E+01   -1.2229002E+01   -1.7636111E+00   -2.4903227E+00   -1.6447752E+00   -2.9888264E+00   -4.3329578E+00   -1.6415144E+00   -8.0427729E+00    7.4474817E-02    1.2633625E-07   -2.6889163E+00   -2.1892437E+00
    2.3000000E-01    1.2312552E+01   -1.2235402E+01   -1.7590966E+00   -2.4840553E+00   -1.6460796E+00   -2.9900986E+00   -4.3342142E+00   -1.6428042E+00   -8.0435653E+00    7.4406028E-02    1.2759617E-07   -2.6889169E+00   -2.1829771E+00
    2.3400000E-01    1.2318779E+01   -1.2241671E+01   -1.7546612E+00   -2.4779203E+00   -1.6473846E+00   -2.9913715E+00   -4.3354716E+00   -1.6440946E+00   -8.0443590E+00    7.4337712E-02    1.2883030E-07   -2.6889175E+00   -2.1768427E+00
    2.3800000E-01    1.2324877E+01   -1.2247811E+01   -1.7503028E+00   -2.4719130E+00   -1.6486900E+00   -2.9926449E+00   -4.3367299E+00   -1.6453855E+00   -8.0451539E+00    7.4269867E-02    1.3003897E-07   -2.6889181E+00   -2.1708362E+00
