# Time          2.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0127723E+01   -1.0048278E+01   -2.3162034E+00   -4.6714310E+00   -1.5727323E+00   -2.9186404E+00   -4.2643720E+00   -1.5703123E+00   -8.0006259E+00    7.9150396E-02    1.6300709E-09   -2.6888553E+00   -4.3626287E+00
    6.0000000E-03    1.0597050E+01   -1.0517661E+01   -2.3024784E+00   -4.1970794E+00   -1.5743410E+00   -2.9202261E+00   -4.2659110E+00   -1.5719106E+00   -8.0018807E+00    7.9089278E-02    4.8362466E-09   -2.6888569E+00   -3.8934309E+00
    1.0000000E-02    1.0815769E+01   -1.0736436E+01   -2.2893107E+00   -3.9774508E+00   -1.5759523E+00   -2.9218146E+00   -4.2674533E+00   -1.5735116E+00   -8.0031392E+00    7.9028738E-02    7.9890937E-09   -2.6888584E+00   -3.6748423E+00
    1.4000000E-02    1.0959436E+01   -1.0880160E+01   -2.2766625E+00   -3.8334670E+00   -1.5775663E+00   -2.9234058E+00   -4.2689989E+00   -1.5751153E+00   -8.0044012E+00    7.8968773E-02    1.1089243E-08   -2.6888600E+00   -3.5313052E+00
    1.8000000E-02    1.1066341E+01   -1.0987122E+01   -2.2645001E+00   -3.7264434E+00   -1.5791830E+00   -2.9249998E+00   -4.2705478E+00   -1.5767218E+00   -8.0056668E+00    7.8909379E-02    1.4137319E-08   -2.6888614E+00   -3.4245300E+00
    2.2000000E-02    1.1151352E+01   -1.1072189E+01   -2.2527929E+00   -3.6414053E+00   -1.5808024E+00   -2.9265965E+00   -4.2721000E+00   -1.5783309E+00   -8.0069361E+00    7.8850553E-02    1.7133941E-08   -2.6888629E+00   -3.3396501E+00
    2.6000000E-02    1.1221815E+01   -1.1142709E+01   -2.2415129E+00   -3.5709633E+00   -1.5824245E+00   -2.9281960E+00   -4.2736554E+00   -1.5799428E+00   -8.0082090E+00    7.8792295E-02    2.0079721E-08   -2.6888643E+00   -3.2693176E+00
    3.0000000E-02    1.1281906E+01   -1.1202857E+01   -2.2306349E+00   -3.5109233E+00   -1.5840494E+00   -2.9297983E+00   -4.2752142E+00   -1.5815575E+00   -8.0094855E+00    7.8734599E-02    2.2975265E-08   -2.6888658E+00   -3.2093579E+00
    3.4000000E-02    1.1334224E+01   -1.1255233E+01   -2.2201358E+00   -3.4586742E+00   -1.5856769E+00   -2.9314033E+00   -4.2767762E+00   -1.5831749E+00   -8.0107657E+00    7.8677465E-02    2.5821175E-08   -2.6888672E+00   -3.1571702E+00
    3.8000000E-02    1.1380502E+01   -1.1301568E+01   -2.2099943E+00   -3.4124794E+00   -1.5873072E+00   -2.9330112E+00   -4.2783416E+00   -1.5847950E+00   -8.0120495E+00    7.8620889E-02    2.8618045E-08   -2.6888685E+00   -3.1110239E+00
    4.2000000E-02    1.1421948E+01   -1.1343072E+01   -2.2001911E+00   -3.3711254E+00   -1.5889402E+00   -2.9346218E+00   -4.2799102E+00   -1.5864179E+00   -8.0133369E+00    7.8564869E-02    3.1366463E-08   -2.6888699E+00   -3.0697092E+00
    4.6000000E-02    1.1459442E+01   -1.1380624E+01   -2.1907083E+00   -3.3337309E+00   -1.5905759E+00   -2.9362352E+00   -4.2814821E+00   -1.5880435E+00   -8.0146280E+00    7.8509402E-02    3.4067012E-08   -2.6888712E+00   -3.0323471E+00
    5.0000000E-02    1.1493643E+01   -1.1414882E+01   -2.1815294E+00   -3.2996351E+00   -1.5922144E+00   -2.9378514E+00   -4.2830574E+00   -1.5896719E+00   -8.0159228E+00    7.8454485E-02    3.6720270E-08   -2.6888725E+00   -2.9982785E+00
    5.4000000E-02    1.1525057E+01   -1.1446354E+01   -2.1726392E+00   -3.2683303E+00   -1.5938556E+00   -2.9394705E+00   -4.2846359E+00   -1.5913031E+00   -8.0172212E+00    7.8400115E-02    3.9326807E-08   -2.6888738E+00   -2.9669970E+00
    5.8000000E-02    1.1554082E+01   -1.1475438E+01   -2.1640236E+00   -3.2394177E+00   -1.5954996E+00   -2.9410923E+00   -4.2862178E+00   -1.5929371E+00   -8.0185232E+00    7.8346291E-02    4.1887189E-08   -2.6888750E+00   -2.9381044E+00
    6.2000000E-02    1.1581037E+01   -1.1502451E+01   -2.1556695E+00   -3.2125785E+00   -1.5971464E+00   -2.9427170E+00   -4.2878030E+00   -1.5945739E+00   -8.0198290E+00    7.8293009E-02    4.4401977E-08   -2.6888762E+00   -2.9112826E+00
    6.6000000E-02    1.1606179E+01   -1.1527652E+01   -2.1475648E+00   -3.1875536E+00   -1.5987959E+00   -2.9443445E+00   -4.2893915E+00   -1.5962135E+00   -8.0211383E+00    7.8240266E-02    4.6871724E-08   -2.6888774E+00   -2.8862729E+00
    7.0000000E-02    1.1629723E+01   -1.1551254E+01   -2.1396980E+00   -3.1641296E+00   -1.6004483E+00   -2.9459749E+00   -4.2909833E+00   -1.5978559E+00   -8.0224514E+00    7.8188061E-02    4.9296979E-08   -2.6888786E+00   -2.8628626E+00
    7.4000000E-02    1.1651844E+01   -1.1573435E+01   -2.1320588E+00   -3.1421291E+00   -1.6021034E+00   -2.9476081E+00   -4.2925784E+00   -1.5995011E+00   -8.0237681E+00    7.8136389E-02    5.1678287E-08   -2.6888798E+00   -2.8408741E+00
    7.8000000E-02    1.1672694E+01   -1.1594344E+01   -2.1246372E+00   -3.1214024E+00   -1.6037613E+00   -2.9492441E+00   -4.2941768E+00   -1.6011491E+00   -8.0250885E+00    7.8085250E-02    5.4016184E-08   -2.6888809E+00   -2.8201582E+00
    8.2000000E-02    1.1692398E+01   -1.1614107E+01   -2.1174240E+00   -3.1018222E+00   -1.6054220E+00   -2.9508831E+00   -4.2957786E+00   -1.6028000E+00   -8.0264126E+00    7.8034640E-02    5.6311203E-08   -2.6888820E+00   -2.8005879E+00
    8.6000000E-02    1.1711066E+01   -1.1632834E+01   -2.1104106E+00   -3.0832798E+00   -1.6070855E+00   -2.9525248E+00   -4.2973837E+00   -1.6044536E+00   -8.0277404E+00    7.7984556E-02    5.8563872E-08   -2.6888831E+00   -2.7820543E+00
    9.0000000E-02    1.1728791E+01   -1.1650619E+01   -2.1035888E+00   -3.0656809E+00   -1.6087518E+00   -2.9541695E+00   -4.2989921E+00   -1.6061102E+00   -8.0290719E+00    7.7934995E-02    6.0774712E-08   -2.6888842E+00   -2.7644635E+00
    9.4000000E-02    1.1745655E+01   -1.1667543E+01   -2.0969511E+00   -3.0489439E+00   -1.6104209E+00   -2.9558170E+00   -4.3006038E+00   -1.6077695E+00   -8.0304071E+00    7.7885956E-02    6.2944239E-08   -2.6888853E+00   -2.7477338E+00
    9.8000000E-02    1.1761730E+01   -1.1683678E+01   -2.0904903E+00   -3.0329970E+00   -1.6120929E+00   -2.9574674E+00   -4.3022189E+00   -1.6094317E+00   -8.0317459E+00    7.7837435E-02    6.5072966E-08   -2.6888863E+00   -2.7317937E+00
    1.0200000E-01    1.1777078E+01   -1.1699086E+01   -2.0841996E+00   -3.0177773E+00   -1.6137677E+00   -2.9591207E+00   -4.3038374E+00   -1.6110968E+00   -8.0330885E+00    7.7789430E-02    6.7161399E-08   -2.6888873E+00   -2.7165803E+00
