# Time          7.5000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.4158932E-04    5.0313112E-03    7.0409613E-05    2.6759610E-02    1.2066527E-03    5.4431033E-05    2.6909433E-02    9.9993179E-09    1.1997184E+00    1.0000000E+00    2.0471258E-03
    6.0000000E-03   -4.2241405E-04    5.5923062E-03    2.1082200E-04    2.6686852E-02    1.2034944E-03    5.4293369E-05    2.6837495E-02    9.9979537E-09    1.1991567E+00    1.0000000E+00    2.0471174E-03
    1.0000000E-02   -7.0242733E-04    6.1516784E-03    3.5082868E-04    2.6614295E-02    1.2003445E-03    5.4155976E-05    2.6765753E-02    9.9965895E-09    1.1985967E+00    1.0000000E+00    2.0471092E-03
    1.4000000E-02   -9.8163141E-04    6.7094321E-03    4.9043074E-04    2.6541939E-02    1.1972030E-03    5.4018855E-05    2.6694207E-02    9.9952253E-09    1.1980383E+00    1.0000000E+00    2.0471012E-03
    1.8000000E-02   -1.2600285E-03    7.2655719E-03    6.2962931E-04    2.6469783E-02    1.1940699E-03    5.3882005E-05    2.6622855E-02    9.9938612E-09    1.1974815E+00    1.0000000E+00    2.0470932E-03
    2.2000000E-02   -1.5376208E-03    7.8201020E-03    7.6842549E-04    2.6397826E-02    1.1909451E-03    5.3745428E-05    2.6551698E-02    9.9924970E-09    1.1969263E+00    1.0000000E+00    2.0470854E-03
    2.6000000E-02   -1.8144105E-03    8.3730271E-03    9.0682037E-04    2.6326068E-02    1.1878288E-03    5.3609124E-05    2.6480734E-02    9.9911329E-09    1.1963727E+00    1.0000001E+00    2.0470776E-03
    3.0000000E-02   -2.0903998E-03    8.9243514E-03    1.0448151E-03    2.6254508E-02    1.1847207E-03    5.3473094E-05    2.6409964E-02    9.9897688E-09    1.1958207E+00    1.0000001E+00    2.0470700E-03
    3.4000000E-02   -2.3655910E-03    9.4740793E-03    1.1824107E-03    2.6183147E-02    1.1816210E-03    5.3337337E-05    2.6339387E-02    9.9884047E-09    1.1952704E+00    1.0000001E+00    2.0470625E-03
    3.8000000E-02   -2.6399861E-03    1.0022215E-02    1.3196083E-03    2.6111983E-02    1.1785295E-03    5.3201855E-05    2.6269002E-02    9.9870406E-09    1.1947216E+00    1.0000001E+00    2.0470551E-03
    4.2000000E-02   -2.9135875E-03    1.0568764E-02    1.4564090E-03    2.6041015E-02    1.1754463E-03    5.3066647E-05    2.6198808E-02    9.9856766E-09    1.1941744E+00    1.0000001E+00    2.0470479E-03
    4.6000000E-02   -3.1863972E-03    1.1113729E-02    1.5928139E-03    2.5970244E-02    1.1723713E-03    5.2931715E-05    2.6128806E-02    9.9843126E-09    1.1936287E+00    1.0000001E+00    2.0470407E-03
    5.0000000E-02   -3.4584174E-03    1.1657115E-02    1.7288240E-03    2.5899669E-02    1.1693045E-03    5.2797058E-05    2.6058995E-02    9.9829487E-09    1.1930847E+00    1.0000001E+00    2.0470336E-03
    5.4000000E-02   -3.7296504E-03    1.2198926E-02    1.8644405E-03    2.5829288E-02    1.1662460E-03    5.2662677E-05    2.5989374E-02    9.9815848E-09    1.1925422E+00    1.0000001E+00    2.0470267E-03
