# Time          5.0000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.3145347E-04    5.0106009E-03    6.5341707E-05    2.6759605E-02    1.2066523E-03    5.4431020E-05    2.6909426E-02    9.9984036E-09    1.1997386E+00    1.0000000E+00    2.0471258E-03
    6.0000000E-03   -3.9200652E-04    5.5301753E-03    1.9561830E-04    2.6686836E-02    1.2034933E-03    5.4293331E-05    2.6837476E-02    9.9952107E-09    1.1992175E+00    1.0000000E+00    2.0471175E-03
    1.0000000E-02   -6.5174821E-04    6.0481270E-03    3.2548921E-04    2.6614268E-02    1.2003427E-03    5.4155913E-05    2.6765721E-02    9.9920178E-09    1.1986980E+00    1.0000000E+00    2.0471094E-03
    1.4000000E-02   -9.1068080E-04    6.5644606E-03    4.5495558E-04    2.6541901E-02    1.1972004E-03    5.4018766E-05    2.6694162E-02    9.9888250E-09    1.1981802E+00    1.0000000E+00    2.0471013E-03
    1.8000000E-02   -1.1688066E-03    7.0791805E-03    5.8401854E-04    2.6469734E-02    1.1940666E-03    5.3881891E-05    2.6622797E-02    9.9856321E-09    1.1976639E+00    1.0000000E+00    2.0470934E-03
    2.2000000E-02   -1.4261278E-03    7.5922913E-03    7.1267921E-04    2.6397767E-02    1.1909412E-03    5.3745289E-05    2.6551627E-02    9.9824394E-09    1.1971493E+00    1.0000000E+00    2.0470856E-03
    2.6000000E-02   -1.6826467E-03    8.1037975E-03    8.4093874E-04    2.6325998E-02    1.1878241E-03    5.3608959E-05    2.6480650E-02    9.9792466E-09    1.1966362E+00    1.0000001E+00    2.0470780E-03
    3.0000000E-02   -1.9383656E-03    8.6137037E-03    9.6879824E-04    2.6254428E-02    1.1847153E-03    5.3472903E-05    2.6409867E-02    9.9760539E-09    1.1961248E+00    1.0000001E+00    2.0470704E-03
    3.4000000E-02   -2.1932866E-03    9.1220142E-03    1.0962588E-03    2.6183056E-02    1.1816148E-03    5.3337121E-05    2.6339277E-02    9.9728613E-09    1.1956150E+00    1.0000001E+00    2.0470630E-03
    3.8000000E-02   -2.4474121E-03    9.6287337E-03    1.2233216E-03    2.6111881E-02    1.1785226E-03    5.3201614E-05    2.6268879E-02    9.9696687E-09    1.1951067E+00    1.0000001E+00    2.0470556E-03
    4.2000000E-02   -2.7007443E-03    1.0133867E-02    1.3499878E-03    2.6040903E-02    1.1754387E-03    5.3066381E-05    2.6198673E-02    9.9664762E-09    1.1946000E+00    1.0000001E+00    2.0470484E-03
    4.6000000E-02   -2.9532853E-03    1.0637417E-02    1.4762584E-03    2.5970121E-02    1.1723630E-03    5.2931423E-05    2.6128658E-02    9.9632838E-09    1.1940950E+00    1.0000001E+00    2.0470413E-03
    5.0000000E-02   -3.2050374E-03    1.1139390E-02    1.6021345E-03    2.5899535E-02    1.1692955E-03    5.2796741E-05    2.6058833E-02    9.9600915E-09    1.1935915E+00    1.0000001E+00    2.0470343E-03
    5.4000000E-02   -3.4560029E-03    1.1639790E-02    1.7276173E-03    2.5829144E-02    1.1662363E-03    5.2662335E-05    2.5989199E-02    9.9568993E-09    1.1930895E+00    1.0000001E+00    2.0470274E-03
    5.8000000E-02   -3.7061839E-03    1.2138620E-02    1.8527079E-03    2.5758948E-02    1.1631852E-03    5.2528205E-05    2.5919755E-02    9.9537072E-09    1.1925892E+00    1.0000001E+00    2.0470206E-03
    6.2000000E-02   -3.9555826E-03    1.2635887E-02    1.9774073E-03    2.5688945E-02    1.1601422E-03    5.2394352E-05    2.5850500E-02    9.9505152E-09    1.1920904E+00    1.0000001E+00    2.0470139E-03
