# Time          1.0000E+00
# Units: Mol/kgw
    Distance        SO4--            SO164--         
    2.0000000E-03    2.7798210E-02    2.6801340E-02
    6.0000000E-03    2.7386253E-02    2.6404280E-02
    1.0000000E-02    2.6974703E-02    2.6007607E-02
    1.4000000E-02    2.6563692E-02    2.5611448E-02
    1.8000000E-02    2.6153350E-02    2.5215928E-02
    2.2000000E-02    2.5743807E-02    2.4821174E-02
    2.6000000E-02    2.5335194E-02    2.4427311E-02
    3.0000000E-02    2.4927639E-02    2.4034462E-02
    3.4000000E-02    2.4521270E-02    2.3642753E-02
    3.8000000E-02    2.4116214E-02    2.3252304E-02
    4.2000000E-02    2.3712598E-02    2.2863239E-02
    4.6000000E-02    2.3310546E-02    2.2475677E-02
    5.0000000E-02    2.2910181E-02    2.2089738E-02
    5.4000000E-02    2.2511625E-02    2.1705539E-02
    5.8000000E-02    2.2114999E-02    2.1323196E-02
    6.2000000E-02    2.1720422E-02    2.0942824E-02
    6.6000000E-02    2.1328009E-02    2.0564535E-02
    7.0000000E-02    2.0937876E-02    2.0188441E-02
    7.4000000E-02    2.0550136E-02    1.9814650E-02
    7.8000000E-02    2.0164899E-02    1.9443268E-02
    8.2000000E-02    1.9782274E-02    1.9074401E-02
    8.6000000E-02    1.9402367E-02    1.8708151E-02
    9.0000000E-02    1.9025281E-02    1.8344618E-02
    9.4000000E-02    1.8651117E-02    1.7983900E-02
    9.8000000E-02    1.8279974E-02    1.7626091E-02
    1.0200000E-01    1.7911948E-02    1.7271283E-02
    1.0600000E-01    1.7547131E-02    1.6919568E-02
    1.1000000E-01    1.7185614E-02    1.6571031E-02
    1.1400000E-01    1.6827484E-02    1.6225758E-02
    1.1800000E-01    1.6472826E-02    1.5883829E-02
    1.2200000E-01    1.6121721E-02    1.5545323E-02
    1.2600000E-01    1.5774246E-02    1.5210315E-02
    1.3000000E-01    1.5430477E-02    1.4878878E-02
    1.3400000E-01    1.5090487E-02    1.4551082E-02
    1.3800000E-01    1.4754343E-02    1.4226992E-02
    1.4200000E-01    1.4422110E-02    1.3906672E-02
    1.4600000E-01    1.4093853E-02    1.3590182E-02
    1.5000000E-01    1.3769628E-02    1.3277579E-02
    1.5400000E-01    1.3449492E-02    1.2968916E-02
    1.5800000E-01    1.3133497E-02    1.2664244E-02
    1.6200000E-01    1.2821692E-02    1.2363610E-02
    1.6600000E-01    1.2514121E-02    1.2067058E-02
    1.7000000E-01    1.2210829E-02    1.1774629E-02
    1.7400000E-01    1.1911852E-02    1.1486360E-02
    1.7800000E-01    1.1617228E-02    1.1202285E-02
    1.8200000E-01    1.1326987E-02    1.0922436E-02
    1.8600000E-01    1.1041158E-02    1.0646840E-02
    1.9000000E-01    1.0759768E-02    1.0375523E-02
    1.9400000E-01    1.0482838E-02    1.0108504E-02
    1.9800000E-01    1.0210387E-02    9.8458037E-03
    2.0200000E-01    9.9424317E-03    9.5874363E-03
    2.0600000E-01    9.6789835E-03    9.3334141E-03
    2.1000000E-01    9.4200523E-03    9.0837462E-03
    2.1400000E-01    9.1656444E-03    8.8384389E-03
    2.1800000E-01    8.9157631E-03    8.5974952E-03
    2.2200000E-01    8.6704086E-03    8.3609156E-03
    2.2600000E-01    8.4295782E-03    8.1286975E-03
    2.3000000E-01    8.1932663E-03    7.9008354E-03
    2.3400000E-01    7.9614646E-03    7.6773215E-03
    2.3800000E-01    7.7341617E-03    7.4581448E-03
    2.4200000E-01    7.5113438E-03    7.2432920E-03
    2.4600000E-01    7.2929944E-03    7.0327472E-03
    2.5000000E-01    7.0790941E-03    6.8264920E-03
    2.5400000E-01    6.8696215E-03    6.6245054E-03
    2.5800000E-01    6.6645524E-03    6.4267644E-03
    2.6200000E-01    6.4638602E-03    6.2332434E-03
    2.6600000E-01    6.2675164E-03    6.0439148E-03
    2.7000000E-01    6.0754899E-03    5.8587486E-03
    2.7400000E-01    5.8877476E-03    5.6777132E-03
    2.7800000E-01    5.7042544E-03    5.5007745E-03
    2.8200000E-01    5.5249732E-03    5.3278968E-03
    2.8600000E-01    5.3498649E-03    5.1590426E-03
    2.9000000E-01    5.1788887E-03    4.9941725E-03
    2.9400000E-01    5.0120020E-03    4.8332454E-03
    2.9800000E-01    4.8491607E-03    4.6762189E-03
