# Time          5.0000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0609089E+01   -1.0529629E+01   -2.3001102E+00   -4.1848095E+00   -1.5725203E+00   -2.9184178E+00   -4.2641535E+00   -1.5700955E+00   -8.0000692E+00    7.9086643E-02    1.8236214E-09   -2.6888554E+00   -3.8812278E+00
    6.0000000E-03    1.1083669E+01   -1.1004234E+01   -2.2572611E+00   -3.7085905E+00   -1.5737029E+00   -2.9195563E+00   -4.2652535E+00   -1.5712583E+00   -8.0002079E+00    7.8897966E-02    5.4169145E-09   -2.6888572E+00   -3.4067066E+00
    1.0000000E-02    1.1304514E+01   -1.1225106E+01   -2.2183791E+00   -3.4874634E+00   -1.5748854E+00   -2.9206947E+00   -4.2663541E+00   -1.5724210E+00   -8.0003467E+00    7.8709795E-02    8.9569270E-09   -2.6888589E+00   -3.1859201E+00
    1.4000000E-02    1.1449860E+01   -1.1370477E+01   -2.1828009E+00   -3.3420310E+00   -1.5760679E+00   -2.9218331E+00   -4.2674553E+00   -1.5735837E+00   -8.0004855E+00    7.8522129E-02    1.2444320E-08   -2.6888606E+00   -3.0406338E+00
    1.8000000E-02    1.1558295E+01   -1.1478938E+01   -2.1500170E+00   -3.2335733E+00   -1.5772504E+00   -2.9229714E+00   -4.2685571E+00   -1.5747463E+00   -8.0006243E+00    7.8334968E-02    1.5879749E-08   -2.6888623E+00   -2.9322573E+00
    2.2000000E-02    1.1644770E+01   -1.1565438E+01   -2.1196271E+00   -3.1471059E+00   -1.5784328E+00   -2.9241096E+00   -4.2696595E+00   -1.5759088E+00   -8.0007632E+00    7.8148309E-02    1.9263861E-08   -2.6888640E+00   -2.8458415E+00
    2.6000000E-02    1.1716663E+01   -1.1637357E+01   -2.0913114E+00   -3.0752356E+00   -1.5796151E+00   -2.9252478E+00   -4.2707626E+00   -1.5770713E+00   -8.0009021E+00    7.7962152E-02    2.2597295E-08   -2.6888656E+00   -2.7740070E+00
    3.0000000E-02    1.1778165E+01   -1.1698884E+01   -2.0648100E+00   -3.0137666E+00   -1.5807974E+00   -2.9263860E+00   -4.2718662E+00   -1.5782338E+00   -8.0010411E+00    7.7776496E-02    2.5880685E-08   -2.6888672E+00   -2.7125643E+00
    3.4000000E-02    1.1831883E+01   -1.1752628E+01   -2.0399092E+00   -2.9600869E+00   -1.5819796E+00   -2.9275240E+00   -4.2729704E+00   -1.5793961E+00   -8.0011801E+00    7.7591341E-02    2.9114658E-08   -2.6888688E+00   -2.6589046E+00
    3.8000000E-02    1.1879554E+01   -1.1800323E+01   -2.0164308E+00   -2.9124593E+00   -1.5831618E+00   -2.9286620E+00   -4.2740751E+00   -1.5805584E+00   -8.0013192E+00    7.7406685E-02    3.2299833E-08   -2.6888703E+00   -2.6112929E+00
    4.2000000E-02    1.1922388E+01   -1.1843184E+01   -1.9942248E+00   -2.8696701E+00   -1.5843439E+00   -2.9298000E+00   -4.2751805E+00   -1.5817207E+00   -8.0014583E+00    7.7222527E-02    3.5436823E-08   -2.6888719E+00   -2.5685165E+00
    4.6000000E-02    1.1961269E+01   -1.1882090E+01   -1.9731638E+00   -2.8308376E+00   -1.5855260E+00   -2.9309378E+00   -4.2762864E+00   -1.5828829E+00   -8.0015974E+00    7.7038867E-02    3.8526233E-08   -2.6888734E+00   -2.5296946E+00
    5.0000000E-02    1.1996855E+01   -1.1917701E+01   -1.9531386E+00   -2.7953010E+00   -1.5867080E+00   -2.9320757E+00   -4.2773928E+00   -1.5840450E+00   -8.0017366E+00    7.6855702E-02    4.1568663E-08   -2.6888748E+00   -2.4941669E+00
    5.4000000E-02    1.2029654E+01   -1.1950526E+01   -1.9340548E+00   -2.7625524E+00   -1.5878900E+00   -2.9332134E+00   -4.2784998E+00   -1.5852071E+00   -8.0018758E+00    7.6673034E-02    4.4564705E-08   -2.6888763E+00   -2.4614259E+00
    5.8000000E-02    1.2060066E+01   -1.1980962E+01   -1.9158306E+00   -2.7321930E+00   -1.5890719E+00   -2.9343511E+00   -4.2796074E+00   -1.5863691E+00   -8.0020150E+00    7.6490860E-02    4.7514945E-08   -2.6888778E+00   -2.4310730E+00
    6.2000000E-02    1.2088407E+01   -1.2009330E+01   -1.8983943E+00   -2.7039038E+00   -1.5902537E+00   -2.9354887E+00   -4.2807155E+00   -1.5875310E+00   -8.0021543E+00    7.6309179E-02    5.0419963E-08   -2.6888792E+00   -2.4027895E+00
    6.6000000E-02    1.2114938E+01   -1.2035886E+01   -1.8816826E+00   -2.6774258E+00   -1.5914355E+00   -2.9366263E+00   -4.2818241E+00   -1.5886929E+00   -8.0022937E+00    7.6127991E-02    5.3280331E-08   -2.6888806E+00   -2.3763165E+00
    7.0000000E-02    1.2139872E+01   -1.2060845E+01   -1.8656398E+00   -2.6525456E+00   -1.5926172E+00   -2.9377638E+00   -4.2829332E+00   -1.5898547E+00   -8.0024330E+00    7.5947294E-02    5.6096617E-08   -2.6888819E+00   -2.3514407E+00
    7.4000000E-02    1.2163386E+01   -1.2084385E+01   -1.8502163E+00   -2.6290856E+00   -1.5937989E+00   -2.9389012E+00   -4.2840429E+00   -1.5910165E+00   -8.0025724E+00    7.5767088E-02    5.8869382E-08   -2.6888833E+00   -2.3279846E+00
