# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -5.8540232E-05    4.8606523E-03    2.8885272E-05    2.6754212E-02    1.2063895E-03    5.4419564E-05    2.6903809E-02    9.9898108E-09    1.1998845E+00    1.0000000E+00    2.0471261E-03
    6.0000000E-03   -1.7326724E-04    5.0803307E-03    8.6249218E-05    2.6670659E-02    1.2027047E-03    5.4258961E-05    2.6820622E-02    9.9694326E-09    1.1996550E+00    1.0000000E+00    2.0471184E-03
    1.0000000E-02   -2.8718423E-04    5.2983890E-03    1.4320815E-04    2.6587306E-02    1.1990284E-03    5.4098630E-05    2.6737632E-02    9.9490545E-09    1.1994272E+00    1.0000000E+00    2.0471108E-03
    1.4000000E-02   -4.0029435E-04    5.5148339E-03    1.9976365E-04    2.6504155E-02    1.1953605E-03    5.3938571E-05    2.6654837E-02    9.9286768E-09    1.1992009E+00    1.0000000E+00    2.0471033E-03
    1.8000000E-02   -5.1260077E-04    5.7296715E-03    2.5591730E-04    2.6421204E-02    1.1917010E-03    5.3778785E-05    2.6572238E-02    9.9082995E-09    1.1989763E+00    1.0000000E+00    2.0470960E-03
    2.2000000E-02   -6.2410663E-04    5.9429083E-03    3.1167067E-04    2.6338453E-02    1.1880499E-03    5.3619272E-05    2.6489834E-02    9.8879229E-09    1.1987533E+00    1.0000000E+00    2.0470887E-03
    2.6000000E-02   -7.3481509E-04    6.1545507E-03    3.6702534E-04    2.6255902E-02    1.1844072E-03    5.3460034E-05    2.6407624E-02    9.8675470E-09    1.1985319E+00    1.0000000E+00    2.0470816E-03
    3.0000000E-02   -8.4472928E-04    6.3646049E-03    4.2198288E-04    2.6173550E-02    1.1807729E-03    5.3301070E-05    2.6325608E-02    9.8471720E-09    1.1983121E+00    1.0000001E+00    2.0470746E-03
    3.4000000E-02   -9.5385234E-04    6.5730774E-03    4.7654484E-04    2.6091397E-02    1.1771469E-03    5.3142382E-05    2.6243786E-02    9.8267980E-09    1.1980938E+00    1.0000001E+00    2.0470677E-03
    3.8000000E-02   -1.0621874E-03    6.7799744E-03    5.3071281E-04    2.6009442E-02    1.1735292E-03    5.2983971E-05    2.6162158E-02    9.8064251E-09    1.1978771E+00    1.0000001E+00    2.0470610E-03
    4.2000000E-02   -1.1697376E-03    6.9853023E-03    5.8448834E-04    2.5927685E-02    1.1699199E-03    5.2825836E-05    2.6080722E-02    9.7860536E-09    1.1976620E+00    1.0000001E+00    2.0470543E-03
    4.6000000E-02   -1.2765060E-03    7.1890673E-03    6.3787298E-04    2.5846126E-02    1.1663188E-03    5.2667980E-05    2.5999479E-02    9.7656835E-09    1.1974485E+00    1.0000001E+00    2.0470478E-03
    5.0000000E-02   -1.3824957E-03    7.3912758E-03    6.9086829E-04    2.5764764E-02    1.1627261E-03    5.2510401E-05    2.5918429E-02    9.7453149E-09    1.1972365E+00    1.0000001E+00    2.0470413E-03
    5.4000000E-02   -1.4877099E-03    7.5919340E-03    7.4347583E-04    2.5683599E-02    1.1591416E-03    5.2353102E-05    2.5837570E-02    9.7249480E-09    1.1970261E+00    1.0000001E+00    2.0470350E-03
    5.8000000E-02   -1.5921517E-03    7.7910481E-03    7.9569714E-04    2.5602630E-02    1.1555654E-03    5.2196082E-05    2.5756903E-02    9.7045830E-09    1.1968172E+00    1.0000001E+00    2.0470288E-03
    6.2000000E-02   -1.6958240E-03    7.9886245E-03    8.4753377E-04    2.5521858E-02    1.1519974E-03    5.2039342E-05    2.5676427E-02    9.6842200E-09    1.1966099E+00    1.0000001E+00    2.0470226E-03
    6.6000000E-02   -1.7987301E-03    8.1846693E-03    8.9898726E-04    2.5441280E-02    1.1484376E-03    5.1882883E-05    2.5596141E-02    9.6638590E-09    1.1964041E+00    1.0000001E+00    2.0470166E-03
    7.0000000E-02   -1.9008730E-03    8.3791888E-03    9.5005915E-04    2.5360899E-02    1.1448861E-03    5.1726706E-05    2.5516046E-02    9.6435003E-09    1.1961998E+00    1.0000001E+00    2.0470107E-03
    7.4000000E-02   -2.0022558E-03    8.5721892E-03    1.0007510E-03    2.5280711E-02    1.1413427E-03    5.1570810E-05    2.5436141E-02    9.6231440E-09    1.1959970E+00    1.0000001E+00    2.0470049E-03
    7.8000000E-02   -2.1028815E-03    8.7636766E-03    1.0510643E-03    2.5200719E-02    1.1378076E-03    5.1415197E-05    2.5356426E-02    9.6027902E-09    1.1957957E+00    1.0000001E+00    2.0469992E-03
    8.2000000E-02   -2.2027533E-03    8.9536574E-03    1.1010006E-03    2.5120920E-02    1.1342806E-03    5.1259866E-05    2.5276900E-02    9.5824390E-09    1.1955960E+00    1.0000001E+00    2.0469936E-03
    8.6000000E-02   -2.3018741E-03    9.1421376E-03    1.1505614E-03    2.5041315E-02    1.1307617E-03    5.1104820E-05    2.5197562E-02    9.5620906E-09    1.1953978E+00    1.0000001E+00    2.0469880E-03
    9.0000000E-02   -2.4002470E-03    9.3291234E-03    1.1997483E-03    2.4961903E-02    1.1272510E-03    5.0950057E-05    2.5118414E-02    9.5417451E-09    1.1952010E+00    1.0000001E+00    2.0469826E-03
    9.4000000E-02   -2.4978750E-03    9.5146210E-03    1.2485628E-03    2.4882684E-02    1.1237484E-03    5.0795579E-05    2.5039453E-02    9.5214027E-09    1.1950057E+00    1.0000002E+00    2.0469773E-03
    9.8000000E-02   -2.5947612E-03    9.6986366E-03    1.2970063E-03    2.4803657E-02    1.1202539E-03    5.0641386E-05    2.4960680E-02    9.5010635E-09    1.1948120E+00    1.0000002E+00    2.0469720E-03
    1.0200000E-01   -2.6909087E-03    9.8811761E-03    1.3450805E-03    2.4724822E-02    1.1167675E-03    5.0487479E-05    2.4882095E-02    9.4807276E-09    1.1946197E+00    1.0000002E+00    2.0469669E-03
    1.0600000E-01   -2.7863204E-03    1.0062246E-02    1.3927868E-03    2.4646180E-02    1.1132892E-03    5.0333858E-05    2.4803696E-02    9.4603951E-09    1.1944289E+00    1.0000002E+00    2.0469618E-03
    1.1000000E-01   -2.8809994E-03    1.0241852E-02    1.4401267E-03    2.4567728E-02    1.1098189E-03    5.0180523E-05    2.4725485E-02    9.4400663E-09    1.1942395E+00    1.0000002E+00    2.0469569E-03
    1.1400000E-01   -2.9749486E-03    1.0420000E-02    1.4871018E-03    2.4489467E-02    1.1063567E-03    5.0027476E-05    2.4647459E-02    9.4197411E-09    1.1940516E+00    1.0000002E+00    2.0469520E-03
    1.1800000E-01   -3.0681712E-03    1.0596697E-02    1.5337135E-03    2.4411397E-02    1.1029025E-03    4.9874716E-05    2.4569620E-02    9.3994199E-09    1.1938651E+00    1.0000002E+00    2.0469472E-03
    1.2200000E-01   -3.1606700E-03    1.0771948E-02    1.5799633E-03    2.4333517E-02    1.0994564E-03    4.9722243E-05    2.4491966E-02    9.3791026E-09    1.1936801E+00    1.0000002E+00    2.0469425E-03
    1.2600000E-01   -3.2524481E-03    1.0945760E-02    1.6258528E-03    2.4255827E-02    1.0960182E-03    4.9570059E-05    2.4414498E-02    9.3587895E-09    1.1934966E+00    1.0000002E+00    2.0469379E-03
    1.3000000E-01   -3.3435085E-03    1.1118138E-02    1.6713835E-03    2.4178326E-02    1.0925880E-03    4.9418164E-05    2.4337214E-02    9.3384806E-09    1.1933145E+00    1.0000002E+00    2.0469333E-03
    1.3400000E-01   -3.4338541E-03    1.1289089E-02    1.7165567E-03    2.4101014E-02    1.0891659E-03    4.9266558E-05    2.4260115E-02    9.3181761E-09    1.1931338E+00    1.0000002E+00    2.0469289E-03
    1.3800000E-01   -3.5234880E-03    1.1458619E-02    1.7613741E-03    2.4023890E-02    1.0857516E-03    4.9115241E-05    2.4183201E-02    9.2978762E-09    1.1929545E+00    1.0000002E+00    2.0469245E-03
    1.4200000E-01   -3.6124130E-03    1.1626733E-02    1.8058370E-03    2.3946955E-02    1.0823453E-03    4.8964215E-05    2.4106470E-02    9.2775810E-09    1.1927767E+00    1.0000002E+00    2.0469202E-03
    1.4600000E-01   -3.7006323E-03    1.1793438E-02    1.8499471E-03    2.3870208E-02    1.0789470E-03    4.8813478E-05    2.4029923E-02    9.2572905E-09    1.1926002E+00    1.0000002E+00    2.0469160E-03
    1.5000000E-01   -3.7881486E-03    1.1958739E-02    1.8937057E-03    2.3793648E-02    1.0755566E-03    4.8663033E-05    2.3953558E-02    9.2370050E-09    1.1924252E+00    1.0000002E+00    2.0469119E-03
    1.5400000E-01   -3.8749650E-03    1.2122643E-02    1.9371143E-03    2.3717276E-02    1.0721740E-03    4.8512878E-05    2.3877377E-02    9.2167246E-09    1.1922515E+00    1.0000002E+00    2.0469078E-03
    1.5800000E-01   -3.9610845E-03    1.2285156E-02    1.9801745E-03    2.3641090E-02    1.0687994E-03    4.8363015E-05    2.3801378E-02    9.1964493E-09    1.1920793E+00    1.0000002E+00    2.0469039E-03
    1.6200000E-01   -4.0465099E-03    1.2446283E-02    2.0228876E-03    2.3565091E-02    1.0654326E-03    4.8213443E-05    2.3725561E-02    9.1761794E-09    1.1919084E+00    1.0000002E+00    2.0469000E-03
    1.6600000E-01   -4.1312442E-03    1.2606031E-02    2.0652552E-03    2.3489277E-02    1.0620737E-03    4.8064164E-05    2.3649927E-02    9.1559150E-09    1.1917390E+00    1.0000002E+00    2.0468962E-03
    1.7000000E-01   -4.2152903E-03    1.2764405E-02    2.1072787E-03    2.3413649E-02    1.0587227E-03    4.7915177E-05    2.3574473E-02    9.1356562E-09    1.1915709E+00    1.0000002E+00    2.0468924E-03
    1.7400000E-01   -4.2986511E-03    1.2921411E-02    2.1489596E-03    2.3338207E-02    1.0553795E-03    4.7766482E-05    2.3499201E-02    9.1154032E-09    1.1914042E+00    1.0000002E+00    2.0468887E-03
    1.7800000E-01   -4.3813297E-03    1.3077055E-02    2.1902993E-03    2.3262950E-02    1.0520441E-03    4.7618081E-05    2.3424109E-02    9.0951560E-09    1.1912388E+00    1.0000002E+00    2.0468851E-03
    1.8200000E-01   -4.4633288E-03    1.3231343E-02    2.2312993E-03    2.3187877E-02    1.0487165E-03    4.7469972E-05    2.3349198E-02    9.0749148E-09    1.1910748E+00    1.0000002E+00    2.0468816E-03
    1.8600000E-01   -4.5446513E-03    1.3384281E-02    2.2719610E-03    2.3112988E-02    1.0453967E-03    4.7322158E-05    2.3274467E-02    9.0546798E-09    1.1909122E+00    1.0000003E+00    2.0468781E-03
    1.9000000E-01   -4.6253003E-03    1.3535875E-02    2.3122859E-03    2.3038283E-02    1.0420847E-03    4.7174637E-05    2.3199915E-02    9.0344510E-09    1.1907509E+00    1.0000003E+00    2.0468747E-03
    1.9400000E-01   -4.7052785E-03    1.3686131E-02    2.3522755E-03    2.2963762E-02    1.0387804E-03    4.7027410E-05    2.3125543E-02    9.0142286E-09    1.1905909E+00    1.0000003E+00    2.0468714E-03
    1.9800000E-01   -4.7845889E-03    1.3835054E-02    2.3919311E-03    2.2889424E-02    1.0354840E-03    4.6880478E-05    2.3051350E-02    8.9940128E-09    1.1904323E+00    1.0000003E+00    2.0468681E-03
    2.0200000E-01   -4.8632342E-03    1.3982650E-02    2.4312542E-03    2.2815268E-02    1.0321952E-03    4.6733840E-05    2.2977336E-02    8.9738037E-09    1.1902750E+00    1.0000003E+00    2.0468650E-03
    2.0600000E-01   -4.9412175E-03    1.4128925E-02    2.4702463E-03    2.2741295E-02    1.0289142E-03    4.6587497E-05    2.2903501E-02    8.9536014E-09    1.1901190E+00    1.0000003E+00    2.0468618E-03
    2.1000000E-01   -5.0185416E-03    1.4273885E-02    2.5089087E-03    2.2667504E-02    1.0256409E-03    4.6441449E-05    2.2829843E-02    8.9334060E-09    1.1899644E+00    1.0000003E+00    2.0468588E-03
    2.1400000E-01   -5.0952093E-03    1.4417536E-02    2.5472430E-03    2.2593895E-02    1.0223752E-03    4.6295697E-05    2.2756363E-02    8.9132177E-09    1.1898110E+00    1.0000003E+00    2.0468558E-03
    2.1800000E-01   -5.1712234E-03    1.4559883E-02    2.5852505E-03    2.2520467E-02    1.0191173E-03    4.6150240E-05    2.2683061E-02    8.8930365E-09    1.1896590E+00    1.0000003E+00    2.0468528E-03
    2.2200000E-01   -5.2465869E-03    1.4700933E-02    2.6229327E-03    2.2447220E-02    1.0158670E-03    4.6005079E-05    2.2609935E-02    8.8728627E-09    1.1895083E+00    1.0000003E+00    2.0468500E-03
    2.2600000E-01   -5.3213026E-03    1.4840690E-02    2.6602910E-03    2.2374154E-02    1.0126244E-03    4.5860213E-05    2.2536987E-02    8.8526964E-09    1.1893588E+00    1.0000003E+00    2.0468471E-03
    2.3000000E-01   -5.3953733E-03    1.4979161E-02    2.6973268E-03    2.2301268E-02    1.0093895E-03    4.5715644E-05    2.2464215E-02    8.8325377E-09    1.1892107E+00    1.0000003E+00    2.0468444E-03
    2.3400000E-01   -5.4688018E-03    1.5116351E-02    2.7340415E-03    2.2228563E-02    1.0061622E-03    4.5571371E-05    2.2391619E-02    8.8123867E-09    1.1890638E+00    1.0000003E+00    2.0468417E-03
    2.3800000E-01   -5.5415910E-03    1.5252267E-02    2.7704365E-03    2.2156036E-02    1.0029425E-03    4.5427395E-05    2.2319198E-02    8.7922436E-09    1.1889183E+00    1.0000003E+00    2.0468391E-03
    2.4200000E-01   -5.6137437E-03    1.5386913E-02    2.8065133E-03    2.2083689E-02    9.9973037E-04    4.5283716E-05    2.2246954E-02    8.7721085E-09    1.1887739E+00    1.0000003E+00    2.0468365E-03
    2.4600000E-01   -5.6852626E-03    1.5520296E-02    2.8422732E-03    2.2011522E-02    9.9652587E-04    4.5140333E-05    2.2174884E-02    8.7519814E-09    1.1886309E+00    1.0000003E+00    2.0468340E-03
    2.5000000E-01   -5.7561507E-03    1.5652421E-02    2.8777176E-03    2.1939532E-02    9.9332895E-04    4.4997247E-05    2.2102989E-02    8.7318627E-09    1.1884891E+00    1.0000003E+00    2.0468315E-03
    2.5400000E-01   -5.8264107E-03    1.5783294E-02    2.9128481E-03    2.1867721E-02    9.9013959E-04    4.4854458E-05    2.2031269E-02    8.7117523E-09    1.1883486E+00    1.0000003E+00    2.0468291E-03
    2.5800000E-01   -5.8960453E-03    1.5912920E-02    2.9476658E-03    2.1796088E-02    9.8695779E-04    4.4711967E-05    2.1959723E-02    8.6916505E-09    1.1882093E+00    1.0000003E+00    2.0468268E-03
