# Time          1.0000E+03
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0047964E+01   -9.9863704E+00   -2.3131980E+00   -4.5534071E+00   -2.0197619E+00   -3.3652492E+00   -4.6954930E+00   -2.0014581E+00   -7.9999999E+00    7.9140762E-02    1.1573480E-09   -2.6888551E+00   -4.2469114E+00
    6.0000000E-03    1.0520728E+01   -1.0459158E+01   -2.2937114E+00   -4.0770507E+00   -2.0209421E+00   -3.3663852E+00   -4.6965462E+00   -2.0026186E+00   -7.9999999E+00    7.9059997E-02    3.4183411E-09   -2.6888562E+00   -3.7741881E+00
    1.0000000E-02    1.0741276E+01   -1.0679730E+01   -2.2751097E+00   -3.8558126E+00   -2.0221223E+00   -3.3675211E+00   -4.6976013E+00   -2.0037789E+00   -7.9999999E+00    7.8979431E-02    5.6267666E-09   -2.6888573E+00   -3.5536806E+00
    1.4000000E-02    1.0886543E+01   -1.0825020E+01   -2.2573182E+00   -3.7102730E+00   -2.0233024E+00   -3.3686570E+00   -4.6986584E+00   -2.0049392E+00   -7.9999999E+00    7.8899062E-02    7.7837253E-09   -2.6888583E+00   -3.4084545E+00
    1.8000000E-02    1.0994973E+01   -1.0933473E+01   -2.2402711E+00   -3.6017094E+00   -2.0244824E+00   -3.3697928E+00   -4.6997175E+00   -2.0060995E+00   -7.9999999E+00    7.8818890E-02    9.8902968E-09   -2.6888594E+00   -3.3000652E+00
    2.2000000E-02    1.1081475E+01   -1.1019999E+01   -2.2239104E+00   -3.5151365E+00   -2.0256624E+00   -3.3709286E+00   -4.7007786E+00   -2.0072596E+00   -7.9999999E+00    7.8738914E-02    1.1947539E-08   -2.6888604E+00   -3.2136032E+00
    2.6000000E-02    1.1153414E+01   -1.1091962E+01   -2.2081845E+00   -3.4431611E+00   -2.0268423E+00   -3.3720643E+00   -4.7018415E+00   -2.0084198E+00   -7.9999999E+00    7.8659134E-02    1.3956490E-08   -2.6888614E+00   -3.1417046E+00
    3.0000000E-02    1.1214972E+01   -1.1153543E+01   -2.1930474E+00   -3.3815870E+00   -2.0280222E+00   -3.3731999E+00   -4.7029062E+00   -2.0095798E+00   -7.9999999E+00    7.8579549E-02    1.5918166E-08   -2.6888623E+00   -3.0801869E+00
    3.4000000E-02    1.1268754E+01   -1.1207348E+01   -2.1784581E+00   -3.3278023E+00   -2.0292020E+00   -3.3743355E+00   -4.7039728E+00   -2.0107398E+00   -7.9999999E+00    7.8500160E-02    1.7833566E-08   -2.6888633E+00   -3.0264453E+00
    3.8000000E-02    1.1316493E+01   -1.1255110E+01   -2.1643796E+00   -3.2800698E+00   -2.0303818E+00   -3.3754710E+00   -4.7050412E+00   -2.0118997E+00   -7.9999999E+00    7.8420965E-02    1.9703665E-08   -2.6888642E+00   -2.9787468E+00
    4.2000000E-02    1.1359399E+01   -1.1298040E+01   -2.1507786E+00   -3.2371757E+00   -2.0315615E+00   -3.3766064E+00   -4.7061113E+00   -2.0130596E+00   -7.9999999E+00    7.8341965E-02    2.1529423E-08   -2.6888651E+00   -2.9358803E+00
    4.6000000E-02    1.1398354E+01   -1.1337018E+01   -2.1376248E+00   -3.1982382E+00   -2.0327411E+00   -3.3777418E+00   -4.7071831E+00   -2.0142194E+00   -7.9999999E+00    7.8263158E-02    2.3311779E-08   -2.6888659E+00   -2.8969656E+00
    5.0000000E-02    1.1434016E+01   -1.1372703E+01   -2.1248908E+00   -3.1625967E+00   -2.0339207E+00   -3.3788771E+00   -4.7082565E+00   -2.0153792E+00   -7.9999999E+00    7.8184545E-02    2.5051654E-08   -2.6888668E+00   -2.8613431E+00
    5.4000000E-02    1.1466894E+01   -1.1405603E+01   -2.1125518E+00   -3.1297432E+00   -2.0351003E+00   -3.3800123E+00   -4.7093317E+00   -2.0165388E+00   -7.9999999E+00    7.8106124E-02    2.6749949E-08   -2.6888676E+00   -2.8285059E+00
    5.8000000E-02    1.1497384E+01   -1.1436116E+01   -2.1005848E+00   -3.0992788E+00   -2.0362797E+00   -3.3811475E+00   -4.7104084E+00   -2.0176985E+00   -7.9999999E+00    7.8027896E-02    2.8407551E-08   -2.6888684E+00   -2.7980555E+00
    6.2000000E-02    1.1525805E+01   -1.1464561E+01   -2.0889690E+00   -3.0708846E+00   -2.0374592E+00   -3.3822826E+00   -4.7114867E+00   -2.0188580E+00   -7.9999999E+00    7.7949860E-02    3.0025325E-08   -2.6888692E+00   -2.7696736E+00
    6.6000000E-02    1.1552417E+01   -1.1491196E+01   -2.0776852E+00   -3.0443015E+00   -2.0386385E+00   -3.3834177E+00   -4.7125666E+00   -2.0200175E+00   -7.9999999E+00    7.7872015E-02    3.1604123E-08   -2.6888700E+00   -2.7431012E+00
    7.0000000E-02    1.1577432E+01   -1.1516234E+01   -2.0667157E+00   -3.0193162E+00   -2.0398178E+00   -3.3845527E+00   -4.7136480E+00   -2.0211769E+00   -7.9999999E+00    7.7794361E-02    3.3144775E-08   -2.6888707E+00   -2.7181255E+00
    7.4000000E-02    1.1601029E+01   -1.1539853E+01   -2.0560444E+00   -2.9957511E+00   -2.0409971E+00   -3.3856876E+00   -4.7147309E+00   -2.0223363E+00   -7.9999999E+00    7.7716898E-02    3.4648100E-08   -2.6888715E+00   -2.6945688E+00
    7.8000000E-02    1.1623355E+01   -1.1562203E+01   -2.0456561E+00   -2.9734564E+00   -2.0421763E+00   -3.3868225E+00   -4.7158152E+00   -2.0234956E+00   -7.9999999E+00    7.7639625E-02    3.6114897E-08   -2.6888722E+00   -2.6722817E+00
    8.2000000E-02    1.1644539E+01   -1.1583409E+01   -2.0355369E+00   -2.9523051E+00   -2.0433554E+00   -3.3879572E+00   -4.7169010E+00   -2.0246548E+00   -7.9999999E+00    7.7562542E-02    3.7545950E-08   -2.6888729E+00   -2.6511373E+00
    8.6000000E-02    1.1664689E+01   -1.1603582E+01   -2.0256739E+00   -2.9321881E+00   -2.0445345E+00   -3.3890920E+00   -4.7179882E+00   -2.0258139E+00   -7.9999999E+00    7.7485649E-02    3.8942027E-08   -2.6888736E+00   -2.6310266E+00
    9.0000000E-02    1.1683899E+01   -1.1622815E+01   -2.0160550E+00   -2.9130114E+00   -2.0457135E+00   -3.3902266E+00   -4.7190767E+00   -2.0269730E+00   -7.9999999E+00    7.7408944E-02    4.0303882E-08   -2.6888742E+00   -2.6118555E+00
    9.4000000E-02    1.1702251E+01   -1.1641190E+01   -2.0066690E+00   -2.8946931E+00   -2.0468924E+00   -3.3913612E+00   -4.7201666E+00   -2.0281321E+00   -7.9999999E+00    7.7332428E-02    4.1632252E-08   -2.6888749E+00   -2.5935424E+00
    9.8000000E-02    1.1719817E+01   -1.1658778E+01   -1.9975056E+00   -2.8771617E+00   -2.0480713E+00   -3.3924957E+00   -4.7212578E+00   -2.0292910E+00   -7.9999999E+00    7.7256099E-02    4.2927861E-08   -2.6888755E+00   -2.5760158E+00
