# Time          7.5000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0068612E+01   -1.0007018E+01   -2.3127056E+00   -4.5325025E+00   -2.0197619E+00   -3.3652492E+00   -4.6954930E+00   -2.0014581E+00   -7.9999999E+00    7.9138765E-02    1.1603792E-09   -2.6888551E+00   -4.2262621E+00
    6.0000000E-03    1.0541580E+01   -1.0480007E+01   -2.2923004E+00   -4.0561100E+00   -2.0209421E+00   -3.3663852E+00   -4.6965461E+00   -2.0026185E+00   -7.9999999E+00    7.9054007E-02    3.4274347E-09   -2.6888562E+00   -3.7533335E+00
    1.0000000E-02    1.0762189E+01   -1.0700639E+01   -2.2728589E+00   -3.8348431E+00   -2.0221222E+00   -3.3675210E+00   -4.6976012E+00   -2.0037788E+00   -7.9999999E+00    7.8969445E-02    5.6419227E-09   -2.6888573E+00   -3.5327630E+00
    1.4000000E-02    1.0907496E+01   -1.0845968E+01   -2.2542962E+00   -3.6892757E+00   -2.0233023E+00   -3.3686569E+00   -4.6986583E+00   -2.0049391E+00   -7.9999999E+00    7.8885079E-02    7.8049438E-09   -2.6888584E+00   -3.3874944E+00
    1.8000000E-02    1.1015959E+01   -1.0954453E+01   -2.2365383E+00   -3.5806846E+00   -2.0244823E+00   -3.3697927E+00   -4.6997174E+00   -2.0060993E+00   -7.9999999E+00    7.8800908E-02    9.9175775E-09   -2.6888594E+00   -3.2790694E+00
    2.2000000E-02    1.1102492E+01   -1.1041008E+01   -2.2195200E+00   -3.4940844E+00   -2.0256622E+00   -3.3709284E+00   -4.7007784E+00   -2.0072595E+00   -7.9999999E+00    7.8716932E-02    1.1980882E-08   -2.6888604E+00   -3.1925749E+00
    2.6000000E-02    1.1174459E+01   -1.1112998E+01   -2.2031839E+00   -3.4220817E+00   -2.0268421E+00   -3.3720640E+00   -4.7018413E+00   -2.0084196E+00   -7.9999999E+00    7.8633151E-02    1.3995895E-08   -2.6888614E+00   -3.1206454E+00
    3.0000000E-02    1.1236045E+01   -1.1174606E+01   -2.1874788E+00   -3.3604805E+00   -2.0280220E+00   -3.3731996E+00   -4.7029060E+00   -2.0095796E+00   -7.9999999E+00    7.8549563E-02    1.5963634E-08   -2.6888623E+00   -3.0590979E+00
    3.4000000E-02    1.1289854E+01   -1.1228436E+01   -2.1723593E+00   -3.3066686E+00   -2.0292018E+00   -3.3743351E+00   -4.7039726E+00   -2.0107396E+00   -7.9999999E+00    7.8466169E-02    1.7885095E-08   -2.6888633E+00   -3.0053271E+00
    3.8000000E-02    1.1337619E+01   -1.1276224E+01   -2.1577845E+00   -3.2589090E+00   -2.0303815E+00   -3.3754706E+00   -4.7050409E+00   -2.0118995E+00   -7.9999999E+00    7.8382969E-02    1.9761257E-08   -2.6888642E+00   -2.9575999E+00
    4.2000000E-02    1.1380551E+01   -1.1319178E+01   -2.1437178E+00   -3.2159877E+00   -2.0315612E+00   -3.3766060E+00   -4.7061110E+00   -2.0130593E+00   -7.9999999E+00    7.8299961E-02    2.1593077E-08   -2.6888651E+00   -2.9147049E+00
    4.6000000E-02    1.1419532E+01   -1.1358181E+01   -2.1301261E+00   -3.1770231E+00   -2.0327408E+00   -3.3777413E+00   -4.7071827E+00   -2.0142191E+00   -7.9999999E+00    7.8217145E-02    2.3381496E-08   -2.6888660E+00   -2.8757620E+00
    5.0000000E-02    1.1455220E+01   -1.1393891E+01   -2.1169794E+00   -3.1413545E+00   -2.0339204E+00   -3.3788766E+00   -4.7082562E+00   -2.0153788E+00   -7.9999999E+00    7.8134522E-02    2.5127432E-08   -2.6888668E+00   -2.8401115E+00
    5.4000000E-02    1.1488123E+01   -1.1426815E+01   -2.1042505E+00   -3.1084738E+00   -2.0350999E+00   -3.3800118E+00   -4.7093313E+00   -2.0165384E+00   -7.9999999E+00    7.8052090E-02    2.6831790E-08   -2.6888676E+00   -2.8072464E+00
    5.8000000E-02    1.1518639E+01   -1.1457353E+01   -2.0919147E+00   -3.0779823E+00   -2.0362794E+00   -3.3811469E+00   -4.7104080E+00   -2.0176980E+00   -7.9999999E+00    7.7969849E-02    2.8495453E-08   -2.6888685E+00   -2.7767683E+00
    6.2000000E-02    1.1547086E+01   -1.1485821E+01   -2.0799493E+00   -3.0495610E+00   -2.0374588E+00   -3.3822820E+00   -4.7114863E+00   -2.0188575E+00   -7.9999999E+00    7.7887798E-02    3.0119290E-08   -2.6888693E+00   -2.7483586E+00
    6.6000000E-02    1.1573723E+01   -1.1512480E+01   -2.0683335E+00   -3.0229508E+00   -2.0386381E+00   -3.3834170E+00   -4.7125661E+00   -2.0200170E+00   -7.9999999E+00    7.7805938E-02    3.1704149E-08   -2.6888700E+00   -2.7217587E+00
    7.0000000E-02    1.1598764E+01   -1.1537543E+01   -2.0570483E+00   -2.9979384E+00   -2.0398174E+00   -3.3845519E+00   -4.7136475E+00   -2.0211764E+00   -7.9999999E+00    7.7724267E-02    3.3250863E-08   -2.6888708E+00   -2.6967553E+00
    7.4000000E-02    1.1622385E+01   -1.1561186E+01   -2.0460761E+00   -2.9743461E+00   -2.0409966E+00   -3.3856868E+00   -4.7147303E+00   -2.0223357E+00   -7.9999999E+00    7.7642786E-02    3.4760250E-08   -2.6888715E+00   -2.6731711E+00
    7.8000000E-02    1.1644736E+01   -1.1583559E+01   -2.0354008E+00   -2.9520243E+00   -2.0421758E+00   -3.3868216E+00   -4.7158147E+00   -2.0234950E+00   -7.9999999E+00    7.7561494E-02    3.6233108E-08   -2.6888722E+00   -2.6508566E+00
    8.2000000E-02    1.1665945E+01   -1.1604789E+01   -2.0250075E+00   -2.9308459E+00   -2.0433549E+00   -3.3879564E+00   -4.7169004E+00   -2.0246542E+00   -7.9999999E+00    7.7480390E-02    3.7670222E-08   -2.6888729E+00   -2.6296847E+00
