# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0346247E+01   -1.0284631E+01   -2.3033189E+00   -4.2523608E+00   -2.0195822E+00   -3.3650566E+00   -4.6953163E+00   -2.0012829E+00   -7.9999999E+00    7.9100271E-02    1.2483800E-09   -2.6888551E+00   -3.9485894E+00
    6.0000000E-03    1.0821125E+01   -1.0759488E+01   -2.2659557E+00   -3.7756215E+00   -2.0204019E+00   -3.3658060E+00   -4.6960150E+00   -2.0020917E+00   -7.9999999E+00    7.8938493E-02    3.6914536E-09   -2.6888563E+00   -3.4736748E+00
    1.0000000E-02    1.1042266E+01   -1.0980607E+01   -2.2315973E+00   -3.5540775E+00   -2.0212198E+00   -3.3665537E+00   -4.6967142E+00   -2.0028989E+00   -7.9999999E+00    7.8776867E-02    6.0820053E-09   -2.6888575E+00   -3.2524968E+00
    1.4000000E-02    1.1187906E+01   -1.1126226E+01   -2.1997994E+00   -3.4082433E+00   -2.0220360E+00   -3.3672996E+00   -4.6974140E+00   -2.0037044E+00   -7.9999999E+00    7.8615393E-02    8.4211634E-09   -2.6888587E+00   -3.1068195E+00
    1.8000000E-02    1.1296636E+01   -1.1234935E+01   -2.1702094E+00   -3.2993891E+00   -2.0228505E+00   -3.3680439E+00   -4.6981143E+00   -2.0045083E+00   -7.9999999E+00    7.8454072E-02    1.0710034E-08   -2.6888598E+00   -2.9980526E+00
    2.2000000E-02    1.1383405E+01   -1.1321682E+01   -2.1425428E+00   -3.2125276E+00   -2.0236632E+00   -3.3687864E+00   -4.6988151E+00   -2.0053105E+00   -7.9999999E+00    7.8292904E-02    1.2949698E-08   -2.6888609E+00   -2.9112466E+00
    2.6000000E-02    1.1455592E+01   -1.1393847E+01   -2.1165670E+00   -3.1402649E+00   -2.0244743E+00   -3.3695272E+00   -4.6995163E+00   -2.0061111E+00   -7.9999999E+00    7.8131889E-02    1.5141217E-08   -2.6888619E+00   -2.8390223E+00
    3.0000000E-02    1.1517387E+01   -1.1455621E+01   -2.0920890E+00   -3.0784045E+00   -2.0252837E+00   -3.3702662E+00   -4.7002179E+00   -2.0069100E+00   -7.9999999E+00    7.7971027E-02    1.7285629E-08   -2.6888630E+00   -2.7771901E+00
    3.4000000E-02    1.1571398E+01   -1.1509611E+01   -2.0689472E+00   -3.0243341E+00   -2.0260914E+00   -3.3710036E+00   -4.7009199E+00   -2.0077073E+00   -7.9999999E+00    7.7810318E-02    1.9383952E-08   -2.6888640E+00   -2.7231412E+00
    3.8000000E-02    1.1619361E+01   -1.1557552E+01   -2.0470047E+00   -2.9763166E+00   -2.0268974E+00   -3.3717392E+00   -4.7016222E+00   -2.0085030E+00   -7.9999999E+00    7.7649763E-02    2.1437182E-08   -2.6888650E+00   -2.6751407E+00
    4.2000000E-02    1.1662489E+01   -1.1600657E+01   -2.0261448E+00   -2.9331380E+00   -2.0277017E+00   -3.3724731E+00   -4.7023248E+00   -2.0092970E+00   -7.9999999E+00    7.7489361E-02    2.3446294E-08   -2.6888660E+00   -2.6319759E+00
    4.6000000E-02    1.1701661E+01   -1.1639808E+01   -2.0062668E+00   -2.8939165E+00   -2.0285043E+00   -3.3732053E+00   -4.7030277E+00   -2.0100894E+00   -7.9999999E+00    7.7329112E-02    2.5412244E-08   -2.6888670E+00   -2.5927658E+00
    5.0000000E-02    1.1737539E+01   -1.1675664E+01   -1.9872837E+00   -2.8579915E+00   -2.0293052E+00   -3.3739358E+00   -4.7037307E+00   -2.0108801E+00   -7.9999999E+00    7.7169017E-02    2.7335967E-08   -2.6888679E+00   -2.5568503E+00
    5.4000000E-02    1.1770629E+01   -1.1708733E+01   -1.9691194E+00   -2.8248549E+00   -2.0301044E+00   -3.3746646E+00   -4.7044340E+00   -2.0116693E+00   -7.9999999E+00    7.7009075E-02    2.9218381E-08   -2.6888688E+00   -2.5237219E+00
    5.8000000E-02    1.1801332E+01   -1.1739413E+01   -1.9517071E+00   -2.7941079E+00   -2.0309019E+00   -3.3753916E+00   -4.7051374E+00   -2.0124567E+00   -7.9999999E+00    7.6849288E-02    3.1060382E-08   -2.6888697E+00   -2.4929819E+00
    6.2000000E-02    1.1829964E+01   -1.1768024E+01   -1.9349879E+00   -2.7654315E+00   -2.0316978E+00   -3.3761170E+00   -4.7058409E+00   -2.0132426E+00   -7.9999999E+00    7.6689654E-02    3.2862850E-08   -2.6888706E+00   -2.4643116E+00
    6.6000000E-02    1.1856785E+01   -1.1794824E+01   -1.9189097E+00   -2.7385666E+00   -2.0324919E+00   -3.3768407E+00   -4.7065445E+00   -2.0140269E+00   -7.9999999E+00    7.6530175E-02    3.4626645E-08   -2.6888715E+00   -2.4374522E+00
    7.0000000E-02    1.1882009E+01   -1.1820025E+01   -1.9034258E+00   -2.7133000E+00   -2.0332844E+00   -3.3775627E+00   -4.7072482E+00   -2.0148095E+00   -7.9999999E+00    7.6370849E-02    3.6352609E-08   -2.6888723E+00   -2.4121903E+00
    7.4000000E-02    1.1905813E+01   -1.1843807E+01   -1.8884946E+00   -2.6894539E+00   -2.0340752E+00   -3.3782830E+00   -4.7079518E+00   -2.0155905E+00   -7.9999999E+00    7.6211679E-02    3.8041569E-08   -2.6888731E+00   -2.3883484E+00
    7.8000000E-02    1.1928346E+01   -1.1866319E+01   -1.8740787E+00   -2.6668787E+00   -2.0348643E+00   -3.3790016E+00   -4.7086555E+00   -2.0163699E+00   -7.9999999E+00    7.6052662E-02    3.9694331E-08   -2.6888739E+00   -2.3657771E+00
    8.2000000E-02    1.1949736E+01   -1.1887686E+01   -1.8601444E+00   -2.6454473E+00   -2.0356518E+00   -3.3797185E+00   -4.7093591E+00   -2.0171476E+00   -7.9999999E+00    7.5893801E-02    4.1311688E-08   -2.6888747E+00   -2.3443491E+00
    8.6000000E-02    1.1970091E+01   -1.1908020E+01   -1.8466611E+00   -2.6250506E+00   -2.0364375E+00   -3.3804337E+00   -4.7100627E+00   -2.0179238E+00   -7.9999999E+00    7.5735094E-02    4.2894413E-08   -2.6888755E+00   -2.3239555E+00
    9.0000000E-02    1.1989506E+01   -1.1927412E+01   -1.8336012E+00   -2.6055946E+00   -2.0372216E+00   -3.3811473E+00   -4.7107662E+00   -2.0186983E+00   -7.9999999E+00    7.5576541E-02    4.4443266E-08   -2.6888762E+00   -2.3045023E+00
    9.4000000E-02    1.2008062E+01   -1.1945946E+01   -1.8209392E+00   -2.5869974E+00   -2.0380041E+00   -3.3818592E+00   -4.7114695E+00   -2.0194712E+00   -7.9999999E+00    7.5418144E-02    4.5958989E-08   -2.6888770E+00   -2.2859077E+00
    9.8000000E-02    1.2025831E+01   -1.1963693E+01   -1.8086524E+00   -2.5691874E+00   -2.0387848E+00   -3.3825694E+00   -4.7121727E+00   -2.0202426E+00   -7.9999999E+00    7.5259902E-02    4.7442309E-08   -2.6888777E+00   -2.2681002E+00
    1.0200000E-01    1.2042876E+01   -1.1980716E+01   -1.7967194E+00   -2.5521017E+00   -2.0395640E+00   -3.3832779E+00   -4.7128757E+00   -2.0210123E+00   -7.9999999E+00    7.5101816E-02    4.8893938E-08   -2.6888784E+00   -2.2510167E+00
    1.0600000E-01    1.2059253E+01   -1.1997071E+01   -1.7851210E+00   -2.5356846E+00   -2.0403414E+00   -3.3839848E+00   -4.7135785E+00   -2.0217804E+00   -7.9999999E+00    7.4943885E-02    5.0314572E-08   -2.6888791E+00   -2.2346015E+00
    1.1000000E-01    1.2075010E+01   -1.2012806E+01   -1.7738393E+00   -2.5198864E+00   -2.0411172E+00   -3.3846900E+00   -4.7142811E+00   -2.0225470E+00   -7.9999999E+00    7.4786109E-02    5.1704895E-08   -2.6888798E+00   -2.2188053E+00
    1.1400000E-01    1.2090193E+01   -1.2027967E+01   -1.7628580E+00   -2.5046630E+00   -2.0418913E+00   -3.3853935E+00   -4.7149834E+00   -2.0233119E+00   -7.9999999E+00    7.4628489E-02    5.3065574E-08   -2.6888805E+00   -2.2035836E+00
    1.1800000E-01    1.2104841E+01   -1.2042593E+01   -1.7521618E+00   -2.4899748E+00   -2.0426638E+00   -3.3860954E+00   -4.7156855E+00   -2.0240752E+00   -7.9999999E+00    7.4471025E-02    5.4397262E-08   -2.6888811E+00   -2.1888970E+00
    1.2200000E-01    1.2118990E+01   -1.2056719E+01   -1.7417366E+00   -2.4757860E+00   -2.0434346E+00   -3.3867956E+00   -4.7163872E+00   -2.0248370E+00   -7.9999999E+00    7.4313717E-02    5.5700601E-08   -2.6888817E+00   -2.1747098E+00
    1.2600000E-01    1.2132671E+01   -1.2070378E+01   -1.7315695E+00   -2.4620645E+00   -2.0442038E+00   -3.3874942E+00   -4.7170886E+00   -2.0255971E+00   -7.9999999E+00    7.4156565E-02    5.6976216E-08   -2.6888824E+00   -2.1609897E+00
    1.3000000E-01    1.2145914E+01   -1.2083599E+01   -1.7216483E+00   -2.4487810E+00   -2.0449714E+00   -3.3881911E+00   -4.7177897E+00   -2.0263557E+00   -7.9999999E+00    7.3999569E-02    5.8224721E-08   -2.6888830E+00   -2.1477076E+00
