# Time          7.5000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -5.9393255E-05    4.8673701E-03    2.9342525E-05    9.5551625E-03    4.3127150E-04    2.0160760E-05    9.9664815E-03    1.0000000E-08    1.1998826E+00    1.0000000E+00    2.0471273E-03
    6.0000000E-03   -1.7646818E-04    5.1015199E-03    8.7879981E-05    9.5292320E-03    4.3014492E-04    2.0111934E-05    9.9398874E-03    1.0000000E-08    1.1996485E+00    1.0000000E+00    2.0471221E-03
    1.0000000E-02   -2.9324929E-04    5.3350821E-03    1.4627053E-04    9.5033730E-03    4.2902135E-04    2.0063131E-05    9.9133657E-03    1.0000000E-08    1.1994149E+00    1.0000000E+00    2.0471170E-03
    1.4000000E-02   -4.0973736E-04    5.5680583E-03    2.0451456E-04    9.4775854E-03    4.2790077E-04    2.0014355E-05    9.8869162E-03    1.0000000E-08    1.1991819E+00    1.0000000E+00    2.0471120E-03
    1.8000000E-02   -5.2593315E-04    5.8004498E-03    2.6261245E-04    9.4518689E-03    4.2678318E-04    1.9965607E-05    9.8605387E-03    1.0000000E-08    1.1989496E+00    1.0000000E+00    2.0471072E-03
    2.2000000E-02   -6.4183742E-04    6.0322583E-03    3.2056459E-04    9.4262234E-03    4.2566857E-04    1.9916890E-05    9.8342329E-03    1.0000000E-08    1.1987177E+00    1.0000000E+00    2.0471024E-03
    2.6000000E-02   -7.5745094E-04    6.2634854E-03    3.7837134E-04    9.4006487E-03    4.2455693E-04    1.9868205E-05    9.8079987E-03    1.0000000E-08    1.1984865E+00    1.0000000E+00    2.0470978E-03
    3.0000000E-02   -8.7277446E-04    6.4941324E-03    4.3603310E-04    9.3751446E-03    4.2344826E-04    1.9819555E-05    9.7818359E-03    1.0000000E-08    1.1982559E+00    1.0000000E+00    2.0470932E-03
    3.4000000E-02   -9.8780873E-04    6.7242009E-03    4.9355023E-04    9.3497108E-03    4.2234254E-04    1.9770942E-05    9.7557443E-03    1.0000000E-08    1.1980258E+00    1.0000000E+00    2.0470888E-03
    3.8000000E-02   -1.1025545E-03    6.9536925E-03    5.5092312E-04    9.3243473E-03    4.2123977E-04    1.9722367E-05    9.7297237E-03    1.0000000E-08    1.1977963E+00    1.0000000E+00    2.0470845E-03
    4.2000000E-02   -1.2170126E-03    7.1826085E-03    6.0815213E-04    9.2990538E-03    4.2013994E-04    1.9673833E-05    9.7037740E-03    1.0000000E-08    1.1975674E+00    1.0000000E+00    2.0470803E-03
    4.6000000E-02   -1.3311836E-03    7.4109506E-03    6.6523766E-04    9.2738301E-03    4.1904305E-04    1.9625340E-05    9.6778948E-03    1.0000000E-08    1.1973390E+00    1.0000001E+00    2.0470762E-03
    5.0000000E-02   -1.4450684E-03    7.6387202E-03    7.2218006E-04    9.2486760E-03    4.1794908E-04    1.9576892E-05    9.6520861E-03    1.0000000E-08    1.1971113E+00    1.0000001E+00    2.0470721E-03
    5.4000000E-02   -1.5586677E-03    7.8659188E-03    7.7897971E-04    9.2235914E-03    4.1685803E-04    1.9528489E-05    9.6263476E-03    1.0000000E-08    1.1968841E+00    1.0000001E+00    2.0470682E-03
    5.8000000E-02   -1.6719823E-03    8.0925479E-03    8.3563698E-04    9.1985760E-03    4.1576988E-04    1.9480134E-05    9.6006791E-03    1.0000000E-08    1.1966575E+00    1.0000001E+00    2.0470644E-03
    6.2000000E-02   -1.7850128E-03    8.3186090E-03    8.9215225E-04    9.1736297E-03    4.1468465E-04    1.9431828E-05    9.5750806E-03    1.0000000E-08    1.1964314E+00    1.0000001E+00    2.0470607E-03
    6.6000000E-02   -1.8977601E-03    8.5441035E-03    9.4852587E-04    9.1487523E-03    4.1360230E-04    1.9383572E-05    9.5495517E-03    1.0000000E-08    1.1962059E+00    1.0000001E+00    2.0470570E-03
    7.0000000E-02   -2.0102248E-03    8.7690329E-03    1.0047582E-03    9.1239435E-03    4.1252285E-04    1.9335368E-05    9.5240923E-03    1.0000000E-08    1.1959810E+00    1.0000001E+00    2.0470534E-03
    7.4000000E-02   -2.1224077E-03    8.9933987E-03    1.0608497E-03    9.0992033E-03    4.1144627E-04    1.9287218E-05    9.4987022E-03    1.0000000E-08    1.1957566E+00    1.0000001E+00    2.0470500E-03
    7.8000000E-02   -2.2343096E-03    9.2172024E-03    1.1168006E-03    9.0745314E-03    4.1037257E-04    1.9239123E-05    9.4733812E-03    1.0000000E-08    1.1955328E+00    1.0000001E+00    2.0470466E-03
    8.2000000E-02   -2.3459311E-03    9.4404454E-03    1.1726113E-03    9.0499277E-03    4.0930173E-04    1.9191085E-05    9.4481291E-03    1.0000000E-08    1.1953096E+00    1.0000001E+00    2.0470433E-03
    8.6000000E-02   -2.4572730E-03    9.6631291E-03    1.2282823E-03    9.0253918E-03    4.0823375E-04    1.9143105E-05    9.4229458E-03    1.0000000E-08    1.1950869E+00    1.0000001E+00    2.0470400E-03
    9.0000000E-02   -2.5683360E-03    9.8852551E-03    1.2838138E-03    9.0009238E-03    4.0716861E-04    1.9095185E-05    9.3978311E-03    1.0000000E-08    1.1948647E+00    1.0000001E+00    2.0470369E-03
    9.4000000E-02   -2.6791208E-03    1.0106825E-02    1.3392062E-03    8.9765233E-03    4.0610633E-04    1.9047325E-05    9.3727847E-03    1.0000000E-08    1.1946432E+00    1.0000001E+00    2.0470338E-03
    9.8000000E-02   -2.7896282E-03    1.0327840E-02    1.3944599E-03    8.9521903E-03    4.0504687E-04    1.8999527E-05    9.3478065E-03    1.0000000E-08    1.1944222E+00    1.0000001E+00    2.0470308E-03
    1.0200000E-01   -2.8998588E-03    1.0548301E-02    1.4495752E-03    8.9279244E-03    4.0399025E-04    1.8951793E-05    9.3228964E-03    1.0000000E-08    1.1942017E+00    1.0000001E+00    2.0470279E-03
    1.0600000E-01   -3.0098135E-03    1.0768210E-02    1.5045525E-03    8.9037256E-03    4.0293644E-04    1.8904124E-05    9.2980540E-03    1.0000000E-08    1.1939818E+00    1.0000001E+00    2.0470250E-03
    1.1000000E-01   -3.1194929E-03    1.0987569E-02    1.5593922E-03    8.8795937E-03    4.0188545E-04    1.8856520E-05    9.2732793E-03    1.0000000E-08    1.1937624E+00    1.0000001E+00    2.0470223E-03
    1.1400000E-01   -3.2288977E-03    1.1206378E-02    1.6140946E-03    8.8555284E-03    4.0083727E-04    1.8808984E-05    9.2485721E-03    1.0000000E-08    1.1935436E+00    1.0000001E+00    2.0470196E-03
    1.1800000E-01   -3.3380286E-03    1.1424640E-02    1.6686601E-03    8.8315296E-03    3.9979188E-04    1.8761515E-05    9.2239321E-03    1.0000000E-08    1.1933254E+00    1.0000001E+00    2.0470169E-03
    1.2200000E-01   -3.4468864E-03    1.1642356E-02    1.7230890E-03    8.8075971E-03    3.9874928E-04    1.8714116E-05    9.1993593E-03    1.0000000E-08    1.1931076E+00    1.0000001E+00    2.0470143E-03
    1.2600000E-01   -3.5554717E-03    1.1859526E-02    1.7773816E-03    8.7837308E-03    3.9770947E-04    1.8666788E-05    9.1748534E-03    1.0000000E-08    1.1928905E+00    1.0000001E+00    2.0470118E-03
    1.3000000E-01   -3.6637853E-03    1.2076154E-02    1.8315384E-03    8.7599304E-03    3.9667243E-04    1.8619531E-05    9.1504142E-03    1.0000000E-08    1.1926738E+00    1.0000001E+00    2.0470094E-03
    1.3400000E-01   -3.7718279E-03    1.2292239E-02    1.8855597E-03    8.7361957E-03    3.9563817E-04    1.8572347E-05    9.1260415E-03    1.0000000E-08    1.1924578E+00    1.0000001E+00    2.0470070E-03
    1.3800000E-01   -3.8796001E-03    1.2507783E-02    1.9394458E-03    8.7125267E-03    3.9460666E-04    1.8525236E-05    9.1017353E-03    1.0000000E-08    1.1922422E+00    1.0000001E+00    2.0470047E-03
    1.4200000E-01   -3.9871027E-03    1.2722788E-02    1.9931971E-03    8.6889231E-03    3.9357792E-04    1.8478200E-05    9.0774953E-03    1.0000000E-08    1.1920272E+00    1.0000001E+00    2.0470024E-03
    1.4600000E-01   -4.0943363E-03    1.2937256E-02    2.0468139E-03    8.6653848E-03    3.9255191E-04    1.8431240E-05    9.0533213E-03    1.0000000E-08    1.1918127E+00    1.0000001E+00    2.0470002E-03
    1.5000000E-01   -4.2013017E-03    1.3151186E-02    2.1002966E-03    8.6419114E-03    3.9152865E-04    1.8384356E-05    9.0292131E-03    1.0000000E-08    1.1915988E+00    1.0000001E+00    2.0469980E-03
    1.5400000E-01   -4.3079996E-03    1.3364582E-02    2.1536455E-03    8.6185030E-03    3.9050813E-04    1.8337549E-05    9.0051706E-03    1.0000000E-08    1.1913854E+00    1.0000001E+00    2.0469959E-03
    1.5800000E-01   -4.4144306E-03    1.3577444E-02    2.2068610E-03    8.5951593E-03    3.8949033E-04    1.8290821E-05    8.9811936E-03    1.0000000E-08    1.1911726E+00    1.0000001E+00    2.0469939E-03
    1.6200000E-01   -4.5205954E-03    1.3789774E-02    2.2599434E-03    8.5718802E-03    3.8847524E-04    1.8244171E-05    8.9572820E-03    1.0000000E-08    1.1909602E+00    1.0000001E+00    2.0469919E-03
    1.6600000E-01   -4.6264948E-03    1.4001572E-02    2.3128931E-03    8.5486654E-03    3.8746287E-04    1.8197602E-05    8.9334355E-03    1.0000000E-08    1.1907484E+00    1.0000001E+00    2.0469899E-03
    1.7000000E-01   -4.7321294E-03    1.4212842E-02    2.3657104E-03    8.5255147E-03    3.8645321E-04    1.8151114E-05    8.9096539E-03    1.0000000E-08    1.1905372E+00    1.0000001E+00    2.0469881E-03
    1.7400000E-01   -4.8374998E-03    1.4423583E-02    2.4183956E-03    8.5024281E-03    3.8544624E-04    1.8104707E-05    8.8859372E-03    1.0000000E-08    1.1903264E+00    1.0000001E+00    2.0469862E-03
    1.7800000E-01   -4.9426069E-03    1.4633797E-02    2.4709491E-03    8.4794054E-03    3.8444197E-04    1.8058383E-05    8.8622851E-03    1.0000000E-08    1.1901162E+00    1.0000001E+00    2.0469844E-03
    1.8200000E-01   -5.0474512E-03    1.4843485E-02    2.5233713E-03    8.4564463E-03    3.8344038E-04    1.8012142E-05    8.8386975E-03    1.0000000E-08    1.1899065E+00    1.0000001E+00    2.0469827E-03
    1.8600000E-01   -5.1520334E-03    1.5052650E-02    2.5756624E-03    8.4335507E-03    3.8244146E-04    1.7965984E-05    8.8151741E-03    1.0000000E-08    1.1896974E+00    1.0000001E+00    2.0469810E-03
    1.9000000E-01   -5.2563543E-03    1.5261291E-02    2.6278228E-03    8.4107184E-03    3.8144522E-04    1.7919911E-05    8.7917148E-03    1.0000000E-08    1.1894887E+00    1.0000002E+00    2.0469793E-03
    1.9400000E-01   -5.3604144E-03    1.5469412E-02    2.6798529E-03    8.3879493E-03    3.8045164E-04    1.7873924E-05    8.7683195E-03    1.0000000E-08    1.1892806E+00    1.0000002E+00    2.0469777E-03
    1.9800000E-01   -5.4642145E-03    1.5677012E-02    2.7317529E-03    8.3652432E-03    3.7946071E-04    1.7828022E-05    8.7449880E-03    1.0000000E-08    1.1890730E+00    1.0000002E+00    2.0469762E-03
    2.0200000E-01   -5.5677552E-03    1.5884093E-02    2.7835233E-03    8.3425998E-03    3.7847244E-04    1.7782207E-05    8.7217200E-03    1.0000000E-08    1.1888659E+00    1.0000002E+00    2.0469746E-03
    2.0600000E-01   -5.6710372E-03    1.6090657E-02    2.8351643E-03    8.3200191E-03    3.7748680E-04    1.7736478E-05    8.6985155E-03    1.0000000E-08    1.1886593E+00    1.0000002E+00    2.0469732E-03
    2.1000000E-01   -5.7740612E-03    1.6296705E-02    2.8866763E-03    8.2975009E-03    3.7650381E-04    1.7690838E-05    8.6753742E-03    1.0000000E-08    1.1884533E+00    1.0000002E+00    2.0469717E-03
    2.1400000E-01   -5.8768278E-03    1.6502238E-02    2.9380595E-03    8.2750450E-03    3.7552344E-04    1.7645286E-05    8.6522960E-03    1.0000000E-08    1.1882478E+00    1.0000002E+00    2.0469703E-03
    2.1800000E-01   -5.9793376E-03    1.6707258E-02    2.9893145E-03    8.2526512E-03    3.7454569E-04    1.7599823E-05    8.6292808E-03    1.0000000E-08    1.1880427E+00    1.0000002E+00    2.0469690E-03
    2.2200000E-01   -6.0815915E-03    1.6911766E-02    3.0404414E-03    8.2303194E-03    3.7357056E-04    1.7554449E-05    8.6063282E-03    1.0000000E-08    1.1878382E+00    1.0000002E+00    2.0469676E-03
    2.2600000E-01   -6.1835899E-03    1.7115763E-02    3.0914406E-03    8.2080494E-03    3.7259803E-04    1.7509166E-05    8.5834383E-03    1.0000000E-08    1.1876342E+00    1.0000002E+00    2.0469663E-03
    2.3000000E-01   -6.2853337E-03    1.7319250E-02    3.1423125E-03    8.1858410E-03    3.7162811E-04    1.7463972E-05    8.5606108E-03    1.0000000E-08    1.1874308E+00    1.0000002E+00    2.0469651E-03
    2.3400000E-01   -6.3868233E-03    1.7522229E-02    3.1930573E-03    8.1636941E-03    3.7066078E-04    1.7418870E-05    8.5378455E-03    1.0000000E-08    1.1872278E+00    1.0000002E+00    2.0469639E-03
    2.3800000E-01   -6.4880596E-03    1.7724702E-02    3.2436754E-03    8.1416084E-03    3.6969604E-04    1.7373859E-05    8.5151424E-03    1.0000000E-08    1.1870253E+00    1.0000002E+00    2.0469627E-03
    2.4200000E-01   -6.5890430E-03    1.7926669E-02    3.2941672E-03    8.1195839E-03    3.6873388E-04    1.7328940E-05    8.4925011E-03    1.0000000E-08    1.1868233E+00    1.0000002E+00    2.0469615E-03
    2.4600000E-01   -6.6897744E-03    1.8128131E-02    3.3445328E-03    8.0976204E-03    3.6777429E-04    1.7284114E-05    8.4699216E-03    1.0000000E-08    1.1866219E+00    1.0000002E+00    2.0469604E-03
    2.5000000E-01   -6.7902542E-03    1.8329091E-02    3.3947727E-03    8.0757177E-03    3.6681728E-04    1.7239380E-05    8.4474037E-03    1.0000000E-08    1.1864209E+00    1.0000002E+00    2.0469593E-03
    2.5400000E-01   -6.8904833E-03    1.8529549E-02    3.4448873E-03    8.0538756E-03    3.6586282E-04    1.7194740E-05    8.4249472E-03    1.0000000E-08    1.1862205E+00    1.0000002E+00    2.0469583E-03
    2.5800000E-01   -6.9904621E-03    1.8729507E-02    3.4948767E-03    8.0320940E-03    3.6491092E-04    1.7150193E-05    8.4025519E-03    1.0000000E-08    1.1860205E+00    1.0000002E+00    2.0469573E-03
    2.6200000E-01   -7.0901915E-03    1.8928965E-02    3.5447414E-03    8.0103727E-03    3.6396156E-04    1.7105740E-05    8.3802178E-03    1.0000000E-08    1.1858210E+00    1.0000002E+00    2.0469563E-03
    2.6600000E-01   -7.1896719E-03    1.9127926E-02    3.5944816E-03    7.9887115E-03    3.6301475E-04    1.7061381E-05    8.3579446E-03    1.0000000E-08    1.1856221E+00    1.0000002E+00    2.0469553E-03
    2.7000000E-01   -7.2889041E-03    1.9326391E-02    3.6440976E-03    7.9671103E-03    3.6207047E-04    1.7017117E-05    8.3357321E-03    1.0000000E-08    1.1854236E+00    1.0000002E+00    2.0469544E-03
    2.7400000E-01   -7.3878886E-03    1.9524360E-02    3.6935899E-03    7.9455689E-03    3.6112872E-04    1.6972949E-05    8.3135803E-03    1.0000000E-08    1.1852256E+00    1.0000002E+00    2.0469535E-03
    2.7800000E-01   -7.4866262E-03    1.9721835E-02    3.7429587E-03    7.9240872E-03    3.6018949E-04    1.6928875E-05    8.2914889E-03    1.0000000E-08    1.1850282E+00    1.0000002E+00    2.0469526E-03
    2.8200000E-01   -7.5851174E-03    1.9918817E-02    3.7922043E-03    7.9026650E-03    3.5925277E-04    1.6884898E-05    8.2694578E-03    1.0000000E-08    1.1848312E+00    1.0000002E+00    2.0469517E-03
    2.8600000E-01   -7.6833629E-03    2.0115308E-02    3.8413270E-03    7.8813022E-03    3.5831856E-04    1.6841016E-05    8.2474869E-03    1.0000000E-08    1.1846347E+00    1.0000002E+00    2.0469509E-03
    2.9000000E-01   -7.7813633E-03    2.0311309E-02    3.8903272E-03    7.8599985E-03    3.5738686E-04    1.6797230E-05    8.2255759E-03    1.0000000E-08    1.1844387E+00    1.0000002E+00    2.0469501E-03
    2.9400000E-01   -7.8791192E-03    2.0506821E-02    3.9392052E-03    7.8387538E-03    3.5645765E-04    1.6753542E-05    8.2037247E-03    1.0000000E-08    1.1842432E+00    1.0000002E+00    2.0469493E-03
    2.9800000E-01   -7.9766313E-03    2.0701845E-02    3.9879613E-03    7.8175680E-03    3.5553092E-04    1.6709950E-05    8.1819331E-03    1.0000000E-08    1.1840482E+00    1.0000002E+00    2.0469486E-03
    3.0200000E-01   -8.0739002E-03    2.0896383E-02    4.0365957E-03    7.7964409E-03    3.5460668E-04    1.6666455E-05    8.1602010E-03    1.0000000E-08    1.1838536E+00    1.0000002E+00    2.0469479E-03
    3.0600000E-01   -8.1709265E-03    2.1090435E-02    4.0851088E-03    7.7753723E-03    3.5368492E-04    1.6623057E-05    8.1385283E-03    1.0000000E-08    1.1836596E+00    1.0000002E+00    2.0469471E-03
    3.1000000E-01   -8.2677109E-03    2.1284004E-02    4.1335010E-03    7.7543621E-03    3.5276563E-04    1.6579758E-05    8.1169147E-03    1.0000000E-08    1.1834660E+00    1.0000002E+00    2.0469465E-03
    3.1400000E-01   -8.3642539E-03    2.1477090E-02    4.1817725E-03    7.7334102E-03    3.5184879E-04    1.6536555E-05    8.0953601E-03    1.0000000E-08    1.1832729E+00    1.0000002E+00    2.0469458E-03
    3.1800000E-01   -8.4605561E-03    2.1669695E-02    4.2299236E-03    7.7125163E-03    3.5093442E-04    1.6493451E-05    8.0738644E-03    1.0000000E-08    1.1830803E+00    1.0000002E+00    2.0469452E-03
    3.2200000E-01   -8.5566183E-03    2.1861819E-02    4.2779547E-03    7.6916803E-03    3.5002249E-04    1.6450445E-05    8.0524274E-03    1.0000000E-08    1.1828882E+00    1.0000002E+00    2.0469445E-03
    3.2600000E-01   -8.6524409E-03    2.2053464E-02    4.3258660E-03    7.6709020E-03    3.4911301E-04    1.6407538E-05    8.0310490E-03    1.0000000E-08    1.1826965E+00    1.0000002E+00    2.0469439E-03
    3.3000000E-01   -8.7480247E-03    2.2244632E-02    4.3736579E-03    7.6501814E-03    3.4820597E-04    1.6364729E-05    8.0097289E-03    1.0000000E-08    1.1825054E+00    1.0000002E+00    2.0469434E-03
    3.3400000E-01   -8.8433702E-03    2.2435322E-02    4.4213306E-03    7.6295182E-03    3.4730135E-04    1.6322019E-05    7.9884670E-03    1.0000000E-08    1.1823147E+00    1.0000002E+00    2.0469428E-03
    3.3800000E-01   -8.9384780E-03    2.2625538E-02    4.4688845E-03    7.6089123E-03    3.4639916E-04    1.6279407E-05    7.9672633E-03    1.0000000E-08    1.1821245E+00    1.0000002E+00    2.0469423E-03
