# Time          1.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0413922E+01   -1.0352265E+01   -2.3000129E+00   -4.1842180E+00   -2.0187210E+00   -3.3641836E+00   -4.6944905E+00   -2.0004642E+00   -7.9999999E+00    7.9086514E-02    1.4073096E-09   -2.6888552E+00   -3.8808433E+00
    6.0000000E-03    1.0888977E+01   -1.0827216E+01   -2.2569155E+00   -3.7074240E+00   -2.0178185E+00   -3.3631881E+00   -4.6935381E+00   -1.9996356E+00   -7.9999999E+00    7.8897204E-02    4.1683075E-09   -2.6888566E+00   -3.4056101E+00
    1.0000000E-02    1.1110072E+01   -1.1048209E+01   -2.2177539E+00   -3.4858375E+00   -2.0169148E+00   -3.3621919E+00   -4.6925875E+00   -1.9988056E+00   -7.9999999E+00    7.8708026E-02    6.8769709E-09   -2.6888579E+00   -3.1843366E+00
    1.4000000E-02    1.1255635E+01   -1.1193669E+01   -2.1818727E+00   -3.3399634E+00   -2.0160101E+00   -3.3611954E+00   -4.6916387E+00   -1.9979744E+00   -7.9999999E+00    7.8518982E-02    9.5345398E-09   -2.6888592E+00   -3.0385967E+00
    1.8000000E-02    1.1364276E+01   -1.1302209E+01   -2.1487677E+00   -3.2310709E+00   -2.0151044E+00   -3.3601986E+00   -4.6906917E+00   -1.9971421E+00   -7.9999999E+00    7.8330072E-02    1.2142222E-08   -2.6888605E+00   -2.9297787E+00
    2.2000000E-02    1.1450951E+01   -1.1388782E+01   -2.1180429E+00   -3.1441724E+00   -2.0141981E+00   -3.3592017E+00   -4.6897466E+00   -1.9963088E+00   -7.9999999E+00    7.8141300E-02    1.4701196E-08   -2.6888617E+00   -2.8429277E+00
    2.6000000E-02    1.1523041E+01   -1.1460772E+01   -2.0893812E+00   -3.0718738E+00   -2.0132912E+00   -3.3582049E+00   -4.6888035E+00   -1.9954748E+00   -7.9999999E+00    7.7952665E-02    1.7212608E-08   -2.6888629E+00   -2.7706619E+00
    3.0000000E-02    1.1584737E+01   -1.1522368E+01   -2.0625252E+00   -3.0099787E+00   -2.0123838E+00   -3.3572082E+00   -4.6878625E+00   -1.9946400E+00   -7.9999999E+00    7.7764170E-02    1.9677576E-08   -2.6888642E+00   -2.7087908E+00
    3.4000000E-02    1.1638649E+01   -1.1576180E+01   -2.0372626E+00   -2.9558746E+00   -2.0114761E+00   -3.3562119E+00   -4.6869236E+00   -1.9938047E+00   -7.9999999E+00    7.7575817E-02    2.2097191E-08   -2.6888653E+00   -2.6547052E+00
    3.8000000E-02    1.1686511E+01   -1.1623942E+01   -2.0134168E+00   -2.9078244E+00   -2.0105683E+00   -3.3552160E+00   -4.6859869E+00   -1.9929690E+00   -7.9999999E+00    7.7387606E-02    2.4472513E-08   -2.6888665E+00   -2.6066696E+00
    4.2000000E-02    1.1729536E+01   -1.1666869E+01   -1.9908389E+00   -2.8646143E+00   -2.0096605E+00   -3.3542208E+00   -4.6850525E+00   -1.9921330E+00   -7.9999999E+00    7.7199539E-02    2.6804579E-08   -2.6888676E+00   -2.5634712E+00
    4.6000000E-02    1.1768606E+01   -1.1705841E+01   -1.9694022E+00   -2.8253623E+00   -2.0087528E+00   -3.3532263E+00   -4.6841203E+00   -1.9912969E+00   -7.9999999E+00    7.7011618E-02    2.9094395E-08   -2.6888688E+00   -2.5242290E+00
    5.0000000E-02    1.1804381E+01   -1.1741518E+01   -1.9489984E+00   -2.7894078E+00   -2.0078454E+00   -3.3522327E+00   -4.6831906E+00   -1.9904608E+00   -7.9999999E+00    7.6823844E-02    3.1342944E-08   -2.6888699E+00   -2.4882826E+00
    5.4000000E-02    1.1837368E+01   -1.1774409E+01   -1.9295336E+00   -2.7562428E+00   -2.0069384E+00   -3.3512401E+00   -4.6822634E+00   -1.9896248E+00   -7.9999999E+00    7.6636220E-02    3.3551184E-08   -2.6888709E+00   -2.4551246E+00
    5.8000000E-02    1.1867967E+01   -1.1804910E+01   -1.9109264E+00   -2.7254685E+00   -2.0060319E+00   -3.3502486E+00   -4.6813387E+00   -1.9887891E+00   -7.9999999E+00    7.6448745E-02    3.5720048E-08   -2.6888720E+00   -2.4243562E+00
    6.2000000E-02    1.1896495E+01   -1.1833342E+01   -1.8931054E+00   -2.6967658E+00   -2.0051262E+00   -3.3492584E+00   -4.6804166E+00   -1.9879538E+00   -7.9999999E+00    7.6261423E-02    3.7850444E-08   -2.6888730E+00   -2.3956588E+00
    6.6000000E-02    1.1923212E+01   -1.1859964E+01   -1.8760080E+00   -2.6698756E+00   -2.0042212E+00   -3.3482697E+00   -4.6794972E+00   -1.9871191E+00   -7.9999999E+00    7.6074254E-02    3.9943260E-08   -2.6888741E+00   -2.3687732E+00
