# Time          2.5000E+02
# Units: Mol/kgw
    Distance        SO4--            SO164--         
    2.0000000E-03    9.9865847E-03    9.9867976E-03
    6.0000000E-03    9.9598289E-03    9.9604655E-03
    1.0000000E-02    9.9331477E-03    9.9342059E-03
    1.4000000E-02    9.9065409E-03    9.9080184E-03
    1.8000000E-02    9.8800082E-03    9.8819029E-03
    2.2000000E-02    9.8535495E-03    9.8558592E-03
    2.6000000E-02    9.8271645E-03    9.8298871E-03
    3.0000000E-02    9.8008530E-03    9.8039864E-03
    3.4000000E-02    9.7746149E-03    9.7781570E-03
    3.8000000E-02    9.7484500E-03    9.7523986E-03
    4.2000000E-02    9.7223579E-03    9.7267111E-03
    4.6000000E-02    9.6963387E-03    9.7010942E-03
    5.0000000E-02    9.6703920E-03    9.6755478E-03
    5.4000000E-02    9.6445176E-03    9.6500717E-03
    5.8000000E-02    9.6187154E-03    9.6246656E-03
    6.2000000E-02    9.5929852E-03    9.5993295E-03
    6.6000000E-02    9.5673267E-03    9.5740631E-03
    7.0000000E-02    9.5417398E-03    9.5488662E-03
    7.4000000E-02    9.5162243E-03    9.5237387E-03
    7.8000000E-02    9.4907800E-03    9.4986803E-03
    8.2000000E-02    9.4654066E-03    9.4736909E-03
    8.6000000E-02    9.4401041E-03    9.4487703E-03
    9.0000000E-02    9.4148721E-03    9.4239182E-03
    9.4000000E-02    9.3897106E-03    9.3991347E-03
    9.8000000E-02    9.3646192E-03    9.3744193E-03
    1.0200000E-01    9.3395979E-03    9.3497720E-03
    1.0600000E-01    9.3146465E-03    9.3251926E-03
    1.1000000E-01    9.2897647E-03    9.3006808E-03
    1.1400000E-01    9.2649523E-03    9.2762366E-03
    1.1800000E-01    9.2402092E-03    9.2518597E-03
    1.2200000E-01    9.2155352E-03    9.2275499E-03
    1.2600000E-01    9.1909301E-03    9.2033072E-03
    1.3000000E-01    9.1663937E-03    9.1791312E-03
    1.3400000E-01    9.1419258E-03    9.1550218E-03
    1.3800000E-01    9.1175263E-03    9.1309788E-03
    1.4200000E-01    9.0931949E-03    9.1070021E-03
    1.4600000E-01    9.0689314E-03    9.0830915E-03
    1.5000000E-01    9.0447358E-03    9.0592468E-03
    1.5400000E-01    9.0206077E-03    9.0354678E-03
    1.5800000E-01    8.9965470E-03    9.0117544E-03
    1.6200000E-01    8.9725536E-03    8.9881063E-03
    1.6600000E-01    8.9486272E-03    8.9645234E-03
    1.7000000E-01    8.9247677E-03    8.9410056E-03
    1.7400000E-01    8.9009748E-03    8.9175526E-03
    1.7800000E-01    8.8772485E-03    8.8941642E-03
    1.8200000E-01    8.8535884E-03    8.8708404E-03
    1.8600000E-01    8.8299945E-03    8.8475809E-03
    1.9000000E-01    8.8064666E-03    8.8243856E-03
    1.9400000E-01    8.7830044E-03    8.8012542E-03
    1.9800000E-01    8.7596079E-03    8.7781867E-03
    2.0200000E-01    8.7362767E-03    8.7551828E-03
    2.0600000E-01    8.7130108E-03    8.7322424E-03
    2.1000000E-01    8.6898100E-03    8.7093653E-03
    2.1400000E-01    8.6666741E-03    8.6865513E-03
    2.1800000E-01    8.6436029E-03    8.6638003E-03
    2.2200000E-01    8.6205962E-03    8.6411121E-03
    2.2600000E-01    8.5976538E-03    8.6184865E-03
    2.3000000E-01    8.5747757E-03    8.5959234E-03
    2.3400000E-01    8.5519616E-03    8.5734225E-03
    2.3800000E-01    8.5292113E-03    8.5509838E-03
    2.4200000E-01    8.5065247E-03    8.5286071E-03
    2.4600000E-01    8.4839016E-03    8.5062922E-03
    2.5000000E-01    8.4613418E-03    8.4840388E-03
    2.5400000E-01    8.4388451E-03    8.4618470E-03
    2.5800000E-01    8.4164114E-03    8.4397165E-03
    2.6200000E-01    8.3940406E-03    8.4176471E-03
    2.6600000E-01    8.3717323E-03    8.3956386E-03
    2.7000000E-01    8.3494866E-03    8.3736910E-03
    2.7400000E-01    8.3273031E-03    8.3518040E-03
    2.7800000E-01    8.3051817E-03    8.3299775E-03
    2.8200000E-01    8.2831224E-03    8.3082114E-03
    2.8600000E-01    8.2611248E-03    8.2865054E-03
    2.9000000E-01    8.2391888E-03    8.2648594E-03
    2.9400000E-01    8.2173143E-03    8.2432732E-03
    2.9800000E-01    8.1955010E-03    8.2217468E-03
    3.0200000E-01    8.1737489E-03    8.2002798E-03
    3.0600000E-01    8.1520578E-03    8.1788723E-03
    3.1000000E-01    8.1304274E-03    8.1575239E-03
    3.1400000E-01    8.1088577E-03    8.1362346E-03
    3.1800000E-01    8.0873484E-03    8.1150041E-03
    3.2200000E-01    8.0658994E-03    8.0938324E-03
    3.2600000E-01    8.0445106E-03    8.0727193E-03
    3.3000000E-01    8.0231817E-03    8.0516646E-03
    3.3400000E-01    8.0019126E-03    8.0306681E-03
    3.3800000E-01    7.9807032E-03    8.0097298E-03
    3.4200000E-01    7.9595533E-03    7.9888494E-03
    3.4600000E-01    7.9384627E-03    7.9680268E-03
    3.5000000E-01    7.9174312E-03    7.9472618E-03
    3.5400000E-01    7.8964587E-03    7.9265543E-03
    3.5800000E-01    7.8755451E-03    7.9059042E-03
    3.6200000E-01    7.8546902E-03    7.8853113E-03
    3.6600000E-01    7.8338938E-03    7.8647753E-03
    3.7000000E-01    7.8131557E-03    7.8442963E-03
    3.7400000E-01    7.7924759E-03    7.8238740E-03
    3.7800000E-01    7.7718541E-03    7.8035082E-03
    3.8200000E-01    7.7512902E-03    7.7831989E-03
    3.8600000E-01    7.7307840E-03    7.7629458E-03
    3.9000000E-01    7.7103354E-03    7.7427489E-03
    3.9400000E-01    7.6899442E-03    7.7226079E-03
    3.9800000E-01    7.6696103E-03    7.7025228E-03
    4.0200000E-01    7.6493335E-03    7.6824933E-03
    4.0600000E-01    7.6291136E-03    7.6625194E-03
    4.1000000E-01    7.6089506E-03    7.6426008E-03
    4.1400000E-01    7.5888442E-03    7.6227375E-03
    4.1800000E-01    7.5687943E-03    7.6029292E-03
    4.2200000E-01    7.5488007E-03    7.5831759E-03
    4.2600000E-01    7.5288633E-03    7.5634774E-03
    4.3000000E-01    7.5089819E-03    7.5438335E-03
    4.3400000E-01    7.4891565E-03    7.5242441E-03
