# Time          7.5000E+02
# Units: Permil
    Distance        SO4--            SO164--         
    2.0000000E-03    2.2016832E+01    8.8052882E+00
    6.0000000E-03    2.2120903E+01    9.0545926E+00
    1.0000000E-02    2.2225000E+01    9.2990856E+00
    1.4000000E-02    2.2329125E+01    9.5388531E+00
    1.8000000E-02    2.2433277E+01    9.7739797E+00
    2.2000000E-02    2.2537456E+01    1.0004549E+01
    2.6000000E-02    2.2641663E+01    1.0230641E+01
    3.0000000E-02    2.2745897E+01    1.0452339E+01
    3.4000000E-02    2.2850158E+01    1.0669720E+01
    3.8000000E-02    2.2954447E+01    1.0882862E+01
    4.2000000E-02    2.3058764E+01    1.1091842E+01
    4.6000000E-02    2.3163108E+01    1.1296736E+01
    5.0000000E-02    2.3267480E+01    1.1497616E+01
    5.4000000E-02    2.3371880E+01    1.1694557E+01
    5.8000000E-02    2.3476308E+01    1.1887629E+01
    6.2000000E-02    2.3580764E+01    1.2076903E+01
    6.6000000E-02    2.3685248E+01    1.2262449E+01
    7.0000000E-02    2.3789759E+01    1.2444333E+01
    7.4000000E-02    2.3894299E+01    1.2622624E+01
    7.8000000E-02    2.3998868E+01    1.2797387E+01
    8.2000000E-02    2.4103464E+01    1.2968686E+01
    8.6000000E-02    2.4208089E+01    1.3136586E+01
    9.0000000E-02    2.4312743E+01    1.3301148E+01
    9.4000000E-02    2.4417425E+01    1.3462434E+01
    9.8000000E-02    2.4522135E+01    1.3620506E+01
    1.0200000E-01    2.4626874E+01    1.3775421E+01
    1.0600000E-01    2.4731642E+01    1.3927239E+01
    1.1000000E-01    2.4836439E+01    1.4076016E+01
    1.1400000E-01    2.4941264E+01    1.4221810E+01
    1.1800000E-01    2.5046119E+01    1.4364676E+01
    1.2200000E-01    2.5151002E+01    1.4504668E+01
    1.2600000E-01    2.5255915E+01    1.4641840E+01
    1.3000000E-01    2.5360856E+01    1.4776244E+01
    1.3400000E-01    2.5465827E+01    1.4907934E+01
    1.3800000E-01    2.5570828E+01    1.5036958E+01
    1.4200000E-01    2.5675857E+01    1.5163368E+01
    1.4600000E-01    2.5780916E+01    1.5287212E+01
    1.5000000E-01    2.5886005E+01    1.5408539E+01
    1.5400000E-01    2.5991123E+01    1.5527396E+01
    1.5800000E-01    2.6096271E+01    1.5643830E+01
    1.6200000E-01    2.6201448E+01    1.5757887E+01
    1.6600000E-01    2.6306656E+01    1.5869611E+01
    1.7000000E-01    2.6411893E+01    1.5979048E+01
    1.7400000E-01    2.6517160E+01    1.6086240E+01
    1.7800000E-01    2.6622457E+01    1.6191230E+01
    1.8200000E-01    2.6727785E+01    1.6294061E+01
    1.8600000E-01    2.6833142E+01    1.6394773E+01
    1.9000000E-01    2.6938530E+01    1.6493408E+01
    1.9400000E-01    2.7043948E+01    1.6590004E+01
    1.9800000E-01    2.7149397E+01    1.6684601E+01
    2.0200000E-01    2.7254876E+01    1.6777237E+01
    2.0600000E-01    2.7360385E+01    1.6867951E+01
    2.1000000E-01    2.7465925E+01    1.6956778E+01
    2.1400000E-01    2.7571496E+01    1.7043757E+01
    2.1800000E-01    2.7677098E+01    1.7128922E+01
    2.2200000E-01    2.7782730E+01    1.7212308E+01
    2.2600000E-01    2.7888394E+01    1.7293950E+01
    2.3000000E-01    2.7994088E+01    1.7373883E+01
    2.3400000E-01    2.8099814E+01    1.7452138E+01
    2.3800000E-01    2.8205571E+01    1.7528750E+01
    2.4200000E-01    2.8311359E+01    1.7603749E+01
    2.4600000E-01    2.8417178E+01    1.7677168E+01
    2.5000000E-01    2.8523029E+01    1.7749038E+01
    2.5400000E-01    2.8628911E+01    1.7819389E+01
    2.5800000E-01    2.8734825E+01    1.7888250E+01
    2.6200000E-01    2.8840770E+01    1.7955652E+01
    2.6600000E-01    2.8946747E+01    1.8021622E+01
    2.7000000E-01    2.9052756E+01    1.8086190E+01
    2.7400000E-01    2.9158797E+01    1.8149382E+01
    2.7800000E-01    2.9264869E+01    1.8211227E+01
    2.8200000E-01    2.9370974E+01    1.8271751E+01
    2.8600000E-01    2.9477111E+01    1.8330980E+01
    2.9000000E-01    2.9583280E+01    1.8388939E+01
    2.9400000E-01    2.9689481E+01    1.8445656E+01
    2.9800000E-01    2.9795715E+01    1.8501153E+01
    3.0200000E-01    2.9901981E+01    1.8555455E+01
    3.0600000E-01    3.0008279E+01    1.8608588E+01
    3.1000000E-01    3.0114610E+01    1.8660573E+01
    3.1400000E-01    3.0220974E+01    1.8711434E+01
    3.1800000E-01    3.0327371E+01    1.8761193E+01
    3.2200000E-01    3.0433800E+01    1.8809874E+01
    3.2600000E-01    3.0540262E+01    1.8857497E+01
    3.3000000E-01    3.0646758E+01    1.8904084E+01
    3.3400000E-01    3.0753286E+01    1.8949656E+01
    3.3800000E-01    3.0859847E+01    1.8994234E+01
    3.4200000E-01    3.0966442E+01    1.9037837E+01
    3.4600000E-01    3.1073070E+01    1.9080486E+01
    3.5000000E-01    3.1179732E+01    1.9122201E+01
    3.5400000E-01    3.1286427E+01    1.9162999E+01
    3.5800000E-01    3.1393155E+01    1.9202901E+01
    3.6200000E-01    3.1499917E+01    1.9241924E+01
    3.6600000E-01    3.1606713E+01    1.9280086E+01
    3.7000000E-01    3.1713543E+01    1.9317405E+01
    3.7400000E-01    3.1820406E+01    1.9353899E+01
    3.7800000E-01    3.1927304E+01    1.9389584E+01
    3.8200000E-01    3.2034235E+01    1.9424477E+01
    3.8600000E-01    3.2141201E+01    1.9458595E+01
    3.9000000E-01    3.2248201E+01    1.9491954E+01
    3.9400000E-01    3.2355235E+01    1.9524569E+01
    3.9800000E-01    3.2462304E+01    1.9556456E+01
    4.0200000E-01    3.2569407E+01    1.9587629E+01
    4.0600000E-01    3.2676545E+01    1.9618105E+01
    4.1000000E-01    3.2783717E+01    1.9647897E+01
    4.1400000E-01    3.2890924E+01    1.9677020E+01
    4.1800000E-01    3.2998166E+01    1.9705488E+01
    4.2200000E-01    3.3105443E+01    1.9733314E+01
    4.2600000E-01    3.3212755E+01    1.9760513E+01
    4.3000000E-01    3.3320101E+01    1.9787096E+01
    4.3400000E-01    3.3427483E+01    1.9813078E+01
    4.3800000E-01    3.3534901E+01    1.9838471E+01
    4.4200000E-01    3.3642353E+01    1.9863287E+01
    4.4600000E-01    3.3749841E+01    1.9887539E+01
    4.5000000E-01    3.3857365E+01    1.9911239E+01
    4.5400000E-01    3.3964924E+01    1.9934397E+01
    4.5800000E-01    3.4072519E+01    1.9957027E+01
    4.6200000E-01    3.4180149E+01    1.9979139E+01
    4.6600000E-01    3.4287815E+01    2.0000744E+01
    4.7000000E-01    3.4395518E+01    2.0021854E+01
    4.7400000E-01    3.4503256E+01    2.0042478E+01
    4.7800000E-01    3.4611030E+01    2.0062627E+01
    4.8200000E-01    3.4718841E+01    2.0082312E+01
    4.8600000E-01    3.4826688E+01    2.0101541E+01
    4.9000000E-01    3.4934571E+01    2.0120327E+01
    4.9400000E-01    3.5042491E+01    2.0138676E+01
    4.9800000E-01    3.5150447E+01    2.0156601E+01
    5.0200000E-01    3.5258440E+01    2.0174108E+01
    5.0600000E-01    3.5366470E+01    2.0191208E+01
    5.1000000E-01    3.5474536E+01    2.0207909E+01
    5.1400000E-01    3.5582640E+01    2.0224221E+01
    5.1800000E-01    3.5690780E+01    2.0240151E+01
    5.2200000E-01    3.5798957E+01    2.0255708E+01
    5.2600000E-01    3.5907172E+01    2.0270900E+01
    5.3000000E-01    3.6015424E+01    2.0285734E+01
    5.3400000E-01    3.6123713E+01    2.0300220E+01
    5.3800000E-01    3.6232039E+01    2.0314365E+01
    5.4200000E-01    3.6340404E+01    2.0328175E+01
    5.4600000E-01    3.6448805E+01    2.0341659E+01
    5.5000000E-01    3.6557245E+01    2.0354824E+01
    5.5400000E-01    3.6665722E+01    2.0367676E+01
    5.5800000E-01    3.6774237E+01    2.0380223E+01
    5.6200000E-01    3.6882790E+01    2.0392472E+01
    5.6600000E-01    3.6991381E+01    2.0404428E+01
    5.7000000E-01    3.7100010E+01    2.0416099E+01
    5.7400000E-01    3.7208678E+01    2.0427492E+01
    5.7800000E-01    3.7317384E+01    2.0438611E+01
    5.8200000E-01    3.7426128E+01    2.0449464E+01
    5.8600000E-01    3.7534911E+01    2.0460056E+01
    5.9000000E-01    3.7643732E+01    2.0470393E+01
    5.9400000E-01    3.7752592E+01    2.0480481E+01
    5.9800000E-01    3.7861491E+01    2.0490325E+01
    6.0200000E-01    3.7970429E+01    2.0499932E+01
    6.0600000E-01    3.8079405E+01    2.0509305E+01
    6.1000000E-01    3.8188421E+01    2.0518452E+01
    6.1400000E-01    3.8297476E+01    2.0527376E+01
    6.1800000E-01    3.8406570E+01    2.0536083E+01
    6.2200000E-01    3.8515703E+01    2.0544578E+01
    6.2600000E-01    3.8624876E+01    2.0552866E+01
    6.3000000E-01    3.8734089E+01    2.0560951E+01
    6.3400000E-01    3.8843341E+01    2.0568837E+01
    6.3800000E-01    3.8952632E+01    2.0576531E+01
    6.4200000E-01    3.9061964E+01    2.0584035E+01
    6.4600000E-01    3.9171335E+01    2.0591355E+01
    6.5000000E-01    3.9280746E+01    2.0598494E+01
