# Time          2.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0381471E+01   -1.0319842E+01   -2.3016601E+00   -4.2169002E+00   -2.0193410E+00   -3.3648096E+00   -4.6950839E+00   -2.0010525E+00   -7.9999999E+00    7.9093382E-02    1.2977062E-09   -2.6888552E+00   -3.9133430E+00
    6.0000000E-03    1.0856477E+01   -1.0794801E+01   -2.2614049E+00   -3.7401311E+00   -2.0196773E+00   -3.3650642E+00   -4.6953171E+00   -2.0013997E+00   -7.9999999E+00    7.8917816E-02    3.8394518E-09   -2.6888564E+00   -3.4382562E+00
    1.0000000E-02    1.1077626E+01   -1.1015902E+01   -2.2246093E+00   -3.5185637E+00   -2.0200106E+00   -3.3653159E+00   -4.6955498E+00   -2.0017440E+00   -7.9999999E+00    7.8742392E-02    6.3287326E-09   -2.6888576E+00   -3.2170262E+00
    1.4000000E-02    1.1223256E+01   -1.1161486E+01   -2.1907289E+00   -3.3727073E+00   -2.0203409E+00   -3.3655649E+00   -4.6957821E+00   -2.0020855E+00   -7.9999999E+00    7.8567112E-02    8.7667115E-09   -2.6888588E+00   -3.0713144E+00
    1.8000000E-02    1.1331970E+01   -1.1270153E+01   -2.1593385E+00   -3.2638315E+00   -2.0206684E+00   -3.3658110E+00   -4.6960140E+00   -2.0024242E+00   -7.9999999E+00    7.8391974E-02    1.1154526E-08   -2.6888600E+00   -2.9625190E+00
    2.2000000E-02    1.1418720E+01   -1.1356857E+01   -2.1300994E+00   -3.1769489E+00   -2.0209929E+00   -3.3660543E+00   -4.6962454E+00   -2.0027600E+00   -7.9999999E+00    7.8216981E-02    1.3493289E-08   -2.6888611E+00   -2.8756875E+00
    2.6000000E-02    1.1490887E+01   -1.1428977E+01   -2.1027379E+00   -3.1046655E+00   -2.0213146E+00   -3.3662950E+00   -4.6964764E+00   -2.0030932E+00   -7.9999999E+00    7.8042131E-02    1.5784089E-08   -2.6888623E+00   -2.8034395E+00
    3.0000000E-02    1.1552661E+01   -1.1490704E+01   -2.0770293E+00   -3.0427847E+00   -2.0216334E+00   -3.3665329E+00   -4.6967068E+00   -2.0034235E+00   -7.9999999E+00    7.7867427E-02    1.8027991E-08   -2.6888633E+00   -2.7415847E+00
    3.4000000E-02    1.1606650E+01   -1.1544647E+01   -2.0527871E+00   -2.9886943E+00   -2.0219494E+00   -3.3667681E+00   -4.6969367E+00   -2.0037512E+00   -7.9999999E+00    7.7692869E-02    2.0226035E-08   -2.6888644E+00   -2.6875141E+00
    3.8000000E-02    1.1654591E+01   -1.1592541E+01   -2.0298544E+00   -2.9406571E+00   -2.0222626E+00   -3.3670006E+00   -4.6971660E+00   -2.0040762E+00   -7.9999999E+00    7.7518456E-02    2.2379242E-08   -2.6888655E+00   -2.6394926E+00
    4.2000000E-02    1.1697695E+01   -1.1635598E+01   -2.0080986E+00   -2.8974591E+00   -2.0225731E+00   -3.3672305E+00   -4.6973948E+00   -2.0043985E+00   -7.9999999E+00    7.7344190E-02    2.4488606E-08   -2.6888665E+00   -2.5963074E+00
    4.6000000E-02    1.1736844E+01   -1.1674701E+01   -1.9874061E+00   -2.8582187E+00   -2.0228807E+00   -3.3674578E+00   -4.6976229E+00   -2.0047182E+00   -7.9999999E+00    7.7170071E-02    2.6555103E-08   -2.6888675E+00   -2.5570774E+00
    5.0000000E-02    1.1772698E+01   -1.1710509E+01   -1.9676789E+00   -2.8222750E+00   -2.0231857E+00   -3.3676825E+00   -4.6978505E+00   -2.0050353E+00   -7.9999999E+00    7.6996100E-02    2.8579686E-08   -2.6888685E+00   -2.5211425E+00
    5.4000000E-02    1.1805765E+01   -1.1743529E+01   -1.9488321E+00   -2.7891200E+00   -2.0234880E+00   -3.3679046E+00   -4.6980774E+00   -2.0053497E+00   -7.9999999E+00    7.6822278E-02    3.0563287E-08   -2.6888695E+00   -2.4879951E+00
    5.8000000E-02    1.1836443E+01   -1.1774160E+01   -1.9307915E+00   -2.7583551E+00   -2.0237876E+00   -3.3681243E+00   -4.6983036E+00   -2.0056616E+00   -7.9999999E+00    7.6648604E-02    3.2506819E-08   -2.6888704E+00   -2.4572366E+00
    6.2000000E-02    1.1865051E+01   -1.1802722E+01   -1.9134919E+00   -2.7296610E+00   -2.0240846E+00   -3.3683414E+00   -4.6985292E+00   -2.0059710E+00   -7.9999999E+00    7.6475079E-02    3.4411172E-08   -2.6888713E+00   -2.4285482E+00
    6.6000000E-02    1.1891847E+01   -1.1829473E+01   -1.8968758E+00   -2.7027788E+00   -2.0243789E+00   -3.3685560E+00   -4.6987541E+00   -2.0062778E+00   -7.9999999E+00    7.6301705E-02    3.6277219E-08   -2.6888723E+00   -2.4016709E+00
    7.0000000E-02    1.1917046E+01   -1.1854625E+01   -1.8808919E+00   -2.6774952E+00   -2.0246707E+00   -3.3687682E+00   -4.6989782E+00   -2.0065821E+00   -7.9999999E+00    7.6128481E-02    3.8105812E-08   -2.6888732E+00   -2.3763917E+00
    7.4000000E-02    1.1940825E+01   -1.1878358E+01   -1.8654947E+00   -2.6536325E+00   -2.0249599E+00   -3.3689779E+00   -4.6992017E+00   -2.0068840E+00   -7.9999999E+00    7.5955408E-02    3.9897787E-08   -2.6888740E+00   -2.3525329E+00
    7.8000000E-02    1.1963332E+01   -1.1900820E+01   -1.8506433E+00   -2.6310410E+00   -2.0252465E+00   -3.3691853E+00   -4.6994244E+00   -2.0071834E+00   -7.9999999E+00    7.5782486E-02    4.1653959E-08   -2.6888749E+00   -2.3299449E+00
    8.2000000E-02    1.1984696E+01   -1.1922138E+01   -1.8363012E+00   -2.6095935E+00   -2.0255307E+00   -3.3693903E+00   -4.6996464E+00   -2.0074804E+00   -7.9999999E+00    7.5609717E-02    4.3375126E-08   -2.6888757E+00   -2.3085006E+00
    8.6000000E-02    1.2005026E+01   -1.1942422E+01   -1.8224351E+00   -2.5891812E+00   -2.0258123E+00   -3.3695930E+00   -4.6998677E+00   -2.0077750E+00   -7.9999999E+00    7.5437101E-02    4.5062068E-08   -2.6888766E+00   -2.2880912E+00
    9.0000000E-02    1.2024415E+01   -1.1961765E+01   -1.8090150E+00   -2.5697099E+00   -2.0260915E+00   -3.3697933E+00   -4.7000882E+00   -2.0080672E+00   -7.9999999E+00    7.5264638E-02    4.6715548E-08   -2.6888774E+00   -2.2686224E+00
    9.4000000E-02    1.2042944E+01   -1.1980249E+01   -1.7960138E+00   -2.5510977E+00   -2.0263683E+00   -3.3699914E+00   -4.7003079E+00   -2.0083571E+00   -7.9999999E+00    7.5092329E-02    4.8336312E-08   -2.6888782E+00   -2.2500127E+00
    9.8000000E-02    1.2060687E+01   -1.1997946E+01   -1.7834065E+00   -2.5332731E+00   -2.0266426E+00   -3.3701872E+00   -4.7005268E+00   -2.0086447E+00   -7.9999999E+00    7.4920174E-02    4.9925089E-08   -2.6888789E+00   -2.2321903E+00
    1.0200000E-01    1.2077705E+01   -1.2014919E+01   -1.7711706E+00   -2.5161731E+00   -2.0269146E+00   -3.3703807E+00   -4.7007450E+00   -2.0089299E+00   -7.9999999E+00    7.4748175E-02    5.1482594E-08   -2.6888797E+00   -2.2150923E+00
    1.0600000E-01    1.2094055E+01   -1.2031223E+01   -1.7592853E+00   -2.4997419E+00   -2.0271842E+00   -3.3705721E+00   -4.7009623E+00   -2.0092129E+00   -7.9999999E+00    7.4576331E-02    5.3009524E-08   -2.6888804E+00   -2.1986630E+00
    1.1000000E-01    1.2109785E+01   -1.2046908E+01   -1.7477315E+00   -2.4839301E+00   -2.0274515E+00   -3.3707613E+00   -4.7011788E+00   -2.0094936E+00   -7.9999999E+00    7.4404644E-02    5.4506562E-08   -2.6888812E+00   -2.1828529E+00
    1.1400000E-01    1.2124941E+01   -1.2062019E+01   -1.7364917E+00   -2.4686934E+00   -2.0277164E+00   -3.3709483E+00   -4.7013946E+00   -2.0097722E+00   -7.9999999E+00    7.4233113E-02    5.5974373E-08   -2.6888819E+00   -2.1676179E+00
