# Time          5.0000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0115315E+01   -1.0053719E+01   -2.3115039E+00   -4.4852633E+00   -2.0197616E+00   -3.3652488E+00   -4.6954927E+00   -2.0014578E+00   -7.9999999E+00    7.9133884E-02    1.1678684E-09   -2.6888551E+00   -4.1795570E+00
    6.0000000E-03    1.0588706E+01   -1.0527128E+01   -2.2888695E+00   -4.0087955E+00   -2.0209413E+00   -3.3663840E+00   -4.6965452E+00   -2.0026176E+00   -7.9999999E+00    7.9039359E-02    3.4499026E-09   -2.6888562E+00   -3.7061989E+00
    1.0000000E-02    1.0809441E+01   -1.0747882E+01   -2.2674039E+00   -3.7874684E+00   -2.0221209E+00   -3.3675192E+00   -4.6975998E+00   -2.0037774E+00   -7.9999999E+00    7.8945027E-02    5.6793691E-09   -2.6888573E+00   -3.4854966E+00
    1.4000000E-02    1.0954831E+01   -1.0893291E+01   -2.2469943E+00   -3.6418429E+00   -2.0233004E+00   -3.3686543E+00   -4.6986563E+00   -2.0049371E+00   -7.9999999E+00    7.8850887E-02    7.8573689E-09   -2.6888584E+00   -3.3401392E+00
    1.8000000E-02    1.1063363E+01   -1.1001842E+01   -2.2275439E+00   -3.5331944E+00   -2.0244799E+00   -3.3697893E+00   -4.6997148E+00   -2.0060967E+00   -7.9999999E+00    7.8756937E-02    9.9849819E-09   -2.6888594E+00   -3.2316398E+00
    2.2000000E-02    1.1149957E+01   -1.1088456E+01   -2.2089683E+00   -3.4465372E+00   -2.0256593E+00   -3.3709243E+00   -4.7007752E+00   -2.0072563E+00   -7.9999999E+00    7.8663179E-02    1.2063266E-08   -2.6888604E+00   -3.1450773E+00
    2.6000000E-02    1.1221984E+01   -1.1160501E+01   -2.1911940E+00   -3.3744776E+00   -2.0268387E+00   -3.3720591E+00   -4.7018375E+00   -2.0084158E+00   -7.9999999E+00    7.8569612E-02    1.4093259E-08   -2.6888614E+00   -3.0730835E+00
    3.0000000E-02    1.1283626E+01   -1.1222162E+01   -2.1741562E+00   -3.3128196E+00   -2.0280180E+00   -3.3731940E+00   -4.7029016E+00   -2.0095752E+00   -7.9999999E+00    7.8476234E-02    1.6075978E-08   -2.6888624E+00   -3.0114737E+00
    3.4000000E-02    1.1337490E+01   -1.1276044E+01   -2.1577978E+00   -3.2589510E+00   -2.0291973E+00   -3.3743287E+00   -4.7039676E+00   -2.0107346E+00   -7.9999999E+00    7.8383046E-02    1.8012420E-08   -2.6888633E+00   -2.9576419E+00
    3.8000000E-02    1.1385309E+01   -1.1323882E+01   -2.1420681E+00   -3.2111348E+00   -2.0303765E+00   -3.3754634E+00   -4.7050353E+00   -2.0118939E+00   -7.9999999E+00    7.8290048E-02    1.9903562E-08   -2.6888643E+00   -2.9098547E+00
    4.2000000E-02    1.1428295E+01   -1.1366887E+01   -2.1269217E+00   -3.1681569E+00   -2.0315556E+00   -3.3765980E+00   -4.7061048E+00   -2.0130531E+00   -7.9999999E+00    7.8197238E-02    2.1750363E-08   -2.6888652E+00   -2.8669004E+00
    4.6000000E-02    1.1467329E+01   -1.1405939E+01   -2.1123181E+00   -3.1291357E+00   -2.0327347E+00   -3.3777326E+00   -4.7071759E+00   -2.0142123E+00   -7.9999999E+00    7.8104617E-02    2.3553763E-08   -2.6888660E+00   -2.8278987E+00
    5.0000000E-02    1.1503070E+01   -1.1441698E+01   -2.0982209E+00   -3.0934105E+00   -2.0339137E+00   -3.3788671E+00   -4.7082488E+00   -2.0153714E+00   -7.9999999E+00    7.8012185E-02    2.5314681E-08   -2.6888669E+00   -2.7921898E+00
    5.4000000E-02    1.1536025E+01   -1.1474671E+01   -2.0845970E+00   -3.0604733E+00   -2.0350927E+00   -3.3800015E+00   -4.7093233E+00   -2.0165304E+00   -7.9999999E+00    7.7919940E-02    2.7034021E-08   -2.6888677E+00   -2.7592665E+00
    5.8000000E-02    1.1566592E+01   -1.1505257E+01   -2.0714168E+00   -3.0299253E+00   -2.0362715E+00   -3.3811358E+00   -4.7103994E+00   -2.0176893E+00   -7.9999999E+00    7.7827882E-02    2.8712667E-08   -2.6888686E+00   -2.7287305E+00
    6.2000000E-02    1.1595091E+01   -1.1533775E+01   -2.0586530E+00   -3.0014474E+00   -2.0374504E+00   -3.3822701E+00   -4.7114770E+00   -2.0188482E+00   -7.9999999E+00    7.7736012E-02    3.0351486E-08   -2.6888694E+00   -2.7002631E+00
    6.6000000E-02    1.1621780E+01   -1.1560482E+01   -2.0462811E+00   -2.9747807E+00   -2.0386292E+00   -3.3834043E+00   -4.7125563E+00   -2.0200071E+00   -7.9999999E+00    7.7644328E-02    3.1951328E-08   -2.6888701E+00   -2.6736056E+00
    7.0000000E-02    1.1646872E+01   -1.1585592E+01   -2.0342785E+00   -2.9497118E+00   -2.0398079E+00   -3.3845384E+00   -4.7136370E+00   -2.0211658E+00   -7.9999999E+00    7.7552830E-02    3.3513026E-08   -2.6888709E+00   -2.6485448E+00
    7.4000000E-02    1.1670545E+01   -1.1609283E+01   -2.0226246E+00   -2.9260631E+00   -2.0409865E+00   -3.3856725E+00   -4.7147192E+00   -2.0223245E+00   -7.9999999E+00    7.7461518E-02    3.5037395E-08   -2.6888717E+00   -2.6249033E+00
    7.8000000E-02    1.1692948E+01   -1.1631704E+01   -2.0113003E+00   -2.9036848E+00   -2.0421651E+00   -3.3868065E+00   -4.7158029E+00   -2.0234831E+00   -7.9999999E+00    7.7370391E-02    3.6525238E-08   -2.6888724E+00   -2.6025316E+00
    8.2000000E-02    1.1714208E+01   -1.1652982E+01   -2.0002882E+00   -2.8824499E+00   -2.0433436E+00   -3.3879404E+00   -4.7168880E+00   -2.0246417E+00   -7.9999999E+00    7.7279450E-02    3.7977336E-08   -2.6888731E+00   -2.5813025E+00
    8.6000000E-02    1.1734434E+01   -1.1673227E+01   -1.9895722E+00   -2.8622493E+00   -2.0445221E+00   -3.3890743E+00   -4.7179745E+00   -2.0258002E+00   -7.9999999E+00    7.7188693E-02    3.9394459E-08   -2.6888738E+00   -2.5611073E+00
    9.0000000E-02    1.1753721E+01   -1.1692531E+01   -1.9791374E+00   -2.8429890E+00   -2.0457005E+00   -3.3902081E+00   -4.7190624E+00   -2.0269586E+00   -7.9999999E+00    7.7098121E-02    4.0777359E-08   -2.6888745E+00   -2.5418518E+00
    9.4000000E-02    1.1772149E+01   -1.1710977E+01   -1.9689700E+00   -2.8245871E+00   -2.0468788E+00   -3.3913418E+00   -4.7201516E+00   -2.0281169E+00   -7.9999999E+00    7.7007732E-02    4.2126775E-08   -2.6888751E+00   -2.5234544E+00
    9.8000000E-02    1.1789791E+01   -1.1728637E+01   -1.9590572E+00   -2.8069721E+00   -2.0480571E+00   -3.3924754E+00   -4.7212422E+00   -2.0292752E+00   -7.9999999E+00    7.6917527E-02    4.3443429E-08   -2.6888758E+00   -2.5058434E+00
    1.0200000E-01    1.1806709E+01   -1.1745573E+01   -1.9493870E+00   -2.7900809E+00   -2.0492353E+00   -3.3936090E+00   -4.7223340E+00   -2.0304334E+00   -7.9999999E+00    7.6827505E-02    4.4728030E-08   -2.6888764E+00   -2.4889560E+00
    1.0600000E-01    1.1822959E+01   -1.1761840E+01   -1.9399484E+00   -2.7738579E+00   -2.0504134E+00   -3.3947425E+00   -4.7234271E+00   -2.0315916E+00   -7.9999999E+00    7.6737666E-02    4.5981272E-08   -2.6888770E+00   -2.4727365E+00
    1.1000000E-01    1.1838590E+01   -1.1777490E+01   -1.9307311E+00   -2.7582534E+00   -2.0515915E+00   -3.3958759E+00   -4.7245215E+00   -2.0327496E+00   -7.9999999E+00    7.6648009E-02    4.7203836E-08   -2.6888776E+00   -2.4571352E+00
    1.1400000E-01    1.1853648E+01   -1.1792565E+01   -1.9217252E+00   -2.7432234E+00   -2.0527695E+00   -3.3970092E+00   -4.7256170E+00   -2.0339076E+00   -7.9999999E+00    7.6558535E-02    4.8396388E-08   -2.6888782E+00   -2.4421082E+00
