# Time          5.0000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -6.6136669E-05    4.8808569E-03    3.2714229E-05    9.5551682E-03    4.3127187E-04    2.0160774E-05    9.9664881E-03    1.0000000E-08    1.1998691E+00    1.0000000E+00    2.0471273E-03
    6.0000000E-03   -1.9669847E-04    5.1419805E-03    9.7995120E-05    9.5292491E-03    4.3014602E-04    2.0111974E-05    9.9399072E-03    1.0000000E-08    1.1996080E+00    1.0000000E+00    2.0471221E-03
    1.0000000E-02   -3.2696655E-04    5.4025166E-03    1.6312915E-04    9.5034016E-03    4.2902318E-04    2.0063198E-05    9.9133988E-03    1.0000000E-08    1.1993475E+00    1.0000000E+00    2.0471169E-03
    1.4000000E-02   -4.5694165E-04    5.6624668E-03    2.2811669E-04    9.4776254E-03    4.2790334E-04    2.0014448E-05    9.8869625E-03    1.0000000E-08    1.1990875E+00    1.0000000E+00    2.0471119E-03
    1.8000000E-02   -5.8662449E-04    5.9218324E-03    2.9295810E-04    9.4519203E-03    4.2678648E-04    1.9965727E-05    9.8605982E-03    1.0000000E-08    1.1988282E+00    1.0000000E+00    2.0471070E-03
    2.2000000E-02   -7.1601581E-04    6.1806150E-03    3.5765375E-04    9.4262862E-03    4.2567261E-04    1.9917036E-05    9.8343056E-03    1.0000000E-08    1.1985694E+00    1.0000000E+00    2.0471022E-03
    2.6000000E-02   -8.4511632E-04    6.4388160E-03    4.2220399E-04    9.4007230E-03    4.2456170E-04    1.9868379E-05    9.8080846E-03    1.0000000E-08    1.1983112E+00    1.0000000E+00    2.0470976E-03
    3.0000000E-02   -9.7392676E-04    6.6964368E-03    4.8660920E-04    9.3752303E-03    4.2345376E-04    1.9819755E-05    9.7819351E-03    1.0000000E-08    1.1980536E+00    1.0000000E+00    2.0470930E-03
    3.4000000E-02   -1.1024478E-03    6.9534789E-03    5.5086973E-04    9.3498079E-03    4.2234877E-04    1.9771169E-05    9.7558567E-03    1.0000000E-08    1.1977965E+00    1.0000000E+00    2.0470885E-03
    3.8000000E-02   -1.2306803E-03    7.2099438E-03    6.1498594E-04    9.3244558E-03    4.2124674E-04    1.9722621E-05    9.7298493E-03    1.0000000E-08    1.1975401E+00    1.0000000E+00    2.0470842E-03
    4.2000000E-02   -1.3586248E-03    7.4658328E-03    6.7895820E-04    9.2991737E-03    4.2014764E-04    1.9674113E-05    9.7039127E-03    1.0000000E-08    1.1972842E+00    1.0000001E+00    2.0470799E-03
    4.6000000E-02   -1.4862821E-03    7.7211474E-03    7.4278685E-04    9.2739614E-03    4.1905148E-04    1.9625647E-05    9.6780468E-03    1.0000000E-08    1.1970289E+00    1.0000001E+00    2.0470758E-03
    5.0000000E-02   -1.6136530E-03    7.9758891E-03    8.0647226E-04    9.2488188E-03    4.1795824E-04    1.9577226E-05    9.6522513E-03    1.0000000E-08    1.1967741E+00    1.0000001E+00    2.0470717E-03
    5.4000000E-02   -1.7407380E-03    8.2300591E-03    8.7001479E-04    9.2237456E-03    4.1686792E-04    1.9528850E-05    9.6265260E-03    1.0000000E-08    1.1965199E+00    1.0000001E+00    2.0470678E-03
