# Time          7.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -7.5820593E-05    4.9001009E-03    3.7525233E-05    2.6777698E-02    1.2074274E-03    5.4467181E-05    2.6927208E-02    1.0000000E-08    1.1998499E+00    1.0000000E+00    2.0471256E-03
    6.0000000E-03   -2.2583992E-04    5.2001396E-03    1.1253490E-04    2.6740935E-02    1.2058110E-03    5.4401458E-05    2.6890644E-02    1.0000000E-08    1.1995499E+00    1.0000000E+00    2.0471171E-03
    1.0000000E-02   -3.7577741E-04    5.5000146E-03    1.8750364E-04    2.6704192E-02    1.2041954E-03    5.4335653E-05    2.6854099E-02    1.0000000E-08    1.1992500E+00    1.0000000E+00    2.0471086E-03
    1.4000000E-02   -5.2563279E-04    5.7997253E-03    2.6243133E-04    2.6667469E-02    1.2025807E-03    5.4269766E-05    2.6817575E-02    1.0000000E-08    1.1989503E+00    1.0000000E+00    2.0471003E-03
    1.8000000E-02   -6.7540584E-04    6.0992714E-03    3.3731786E-04    2.6630767E-02    1.2009668E-03    5.4203800E-05    2.6781071E-02    1.0000000E-08    1.1986507E+00    1.0000000E+00    2.0470921E-03
    2.2000000E-02   -8.2509629E-04    6.3986523E-03    4.1216308E-04    2.6594085E-02    1.1993538E-03    5.4137756E-05    2.6744586E-02    1.0000000E-08    1.1983513E+00    1.0000000E+00    2.0470839E-03
    2.6000000E-02   -9.7470391E-04    6.6978676E-03    4.8696689E-04    2.6557424E-02    1.1977416E-03    5.4071636E-05    2.6708122E-02    1.0000000E-08    1.1980521E+00    1.0000001E+00    2.0470760E-03
    3.0000000E-02   -1.1242285E-03    6.9969167E-03    5.6172916E-04    2.6520783E-02    1.1961303E-03    5.4005441E-05    2.6671678E-02    1.0000000E-08    1.1977531E+00    1.0000001E+00    2.0470681E-03
    3.4000000E-02   -1.2736697E-03    7.2957991E-03    6.3644977E-04    2.6484163E-02    1.1945199E-03    5.3939174E-05    2.6635254E-02    1.0000000E-08    1.1974542E+00    1.0000001E+00    2.0470603E-03
    3.8000000E-02   -1.4230273E-03    7.5945143E-03    7.1112858E-04    2.6447564E-02    1.1929103E-03    5.3872835E-05    2.6598850E-02    1.0000000E-08    1.1971555E+00    1.0000001E+00    2.0470527E-03
    4.2000000E-02   -1.5723011E-03    7.8930619E-03    7.8576549E-04    2.6410985E-02    1.1913017E-03    5.3806427E-05    2.6562467E-02    1.0000000E-08    1.1968569E+00    1.0000001E+00    2.0470452E-03
    4.6000000E-02   -1.7214908E-03    8.1914414E-03    8.6036035E-04    2.6374428E-02    1.1896938E-03    5.3739951E-05    2.6526104E-02    1.0000000E-08    1.1965586E+00    1.0000001E+00    2.0470377E-03
    5.0000000E-02   -1.8705963E-03    8.4896523E-03    9.3491306E-04    2.6337891E-02    1.1880869E-03    5.3673408E-05    2.6489762E-02    1.0000000E-08    1.1962603E+00    1.0000001E+00    2.0470304E-03
    5.4000000E-02   -2.0196171E-03    8.7876940E-03    1.0094235E-03    2.6301375E-02    1.1864809E-03    5.3606801E-05    2.6453440E-02    1.0000000E-08    1.1959623E+00    1.0000001E+00    2.0470232E-03
    5.8000000E-02   -2.1685532E-03    9.0855660E-03    1.0838915E-03    2.6264880E-02    1.1848757E-03    5.3540130E-05    2.6417139E-02    1.0000000E-08    1.1956644E+00    1.0000001E+00    2.0470161E-03
    6.2000000E-02   -2.3174041E-03    9.3832680E-03    1.1583170E-03    2.6228406E-02    1.1832714E-03    5.3473397E-05    2.6380858E-02    1.0000000E-08    1.1953667E+00    1.0000001E+00    2.0470091E-03
