# Time          1.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0303967E+01   -1.0224100E+01   -2.3036047E+00   -4.2587590E+00   -1.5723670E+00   -2.9182738E+00   -4.2640041E+00   -1.5699465E+00   -7.9999999E+00    7.9101456E-02    1.8615869E-09   -2.6888554E+00   -3.9547049E+00
    6.0000000E-03    1.0779006E+01   -1.0699156E+01   -2.2667087E+00   -3.7817461E+00   -1.5732449E+00   -2.9191262E+00   -4.2648071E+00   -1.5708130E+00   -7.9999999E+00    7.8941893E-02    5.5308162E-09   -2.6888572E+00   -3.4797055E+00
    1.0000000E-02    1.1000402E+01   -1.0920570E+01   -2.2327158E+00   -3.5599855E+00   -1.5741243E+00   -2.9199799E+00   -4.2656122E+00   -1.5716810E+00   -7.9999999E+00    7.8782333E-02    9.1467796E-09   -2.6888590E+00   -3.2583488E+00
    1.4000000E-02    1.1146310E+01   -1.1066495E+01   -2.2012035E+00   -3.4139439E+00   -1.5750050E+00   -2.9208349E+00   -4.2664195E+00   -1.5725503E+00   -7.9999999E+00    7.8622777E-02    1.2710148E-08   -2.6888607E+00   -3.1124803E+00
    1.8000000E-02    1.1255311E+01   -1.1175513E+01   -2.1718352E+00   -3.3048861E+00   -1.5758873E+00   -2.9216913E+00   -4.2672289E+00   -1.5734210E+00   -7.9999999E+00    7.8463226E-02    1.6221584E-08   -2.6888625E+00   -3.0035188E+00
    2.2000000E-02    1.1342352E+01   -1.1262571E+01   -2.1443386E+00   -3.2178234E+00   -1.5767709E+00   -2.9225490E+00   -4.2680404E+00   -1.5742932E+00   -7.9999999E+00    7.8303682E-02    1.9681743E-08   -2.6888642E+00   -2.9165174E+00
    2.6000000E-02    1.1414811E+01   -1.1335047E+01   -2.1184903E+00   -3.1453613E+00   -1.5776560E+00   -2.9234081E+00   -4.2688540E+00   -1.5751667E+00   -7.9999999E+00    7.8144146E-02    2.3091273E-08   -2.6888658E+00   -2.8440977E+00
    3.0000000E-02    1.1476878E+01   -1.1397131E+01   -2.0941045E+00   -3.0833031E+00   -1.5785425E+00   -2.9242686E+00   -4.2696697E+00   -1.5760416E+00   -7.9999999E+00    7.7984620E-02    2.6450813E-08   -2.6888675E+00   -2.7820705E+00
    3.4000000E-02    1.1531160E+01   -1.1451430E+01   -2.0710253E+00   -3.0290363E+00   -1.5794304E+00   -2.9251303E+00   -4.2704875E+00   -1.5769178E+00   -7.9999999E+00    7.7825105E-02    2.9760996E-08   -2.6888691E+00   -2.7278275E+00
    3.8000000E-02    1.1579394E+01   -1.1499681E+01   -2.0491204E+00   -2.9808237E+00   -1.5803197E+00   -2.9259935E+00   -4.2713074E+00   -1.5777955E+00   -7.9999999E+00    7.7665602E-02    3.3022447E-08   -2.6888707E+00   -2.6796337E+00
