# Time          2.5000E+01
# Units: Permil
    Distance        SO4--            SO164--         
    2.0000000E-03    2.1023517E+01    8.7538486E+00
    6.0000000E-03    2.1070619E+01    8.9035743E+00
    1.0000000E-02    2.1117832E+01    9.0515298E+00
    1.4000000E-02    2.1165155E+01    9.1977348E+00
    1.8000000E-02    2.1212589E+01    9.3422090E+00
    2.2000000E-02    2.1260134E+01    9.4849717E+00
    2.6000000E-02    2.1307790E+01    9.6260422E+00
    3.0000000E-02    2.1355558E+01    9.7654393E+00
    3.4000000E-02    2.1403437E+01    9.9031818E+00
    3.8000000E-02    2.1451428E+01    1.0039288E+01
    4.2000000E-02    2.1499531E+01    1.0173777E+01
    4.6000000E-02    2.1547746E+01    1.0306667E+01
    5.0000000E-02    2.1596074E+01    1.0437974E+01
    5.4000000E-02    2.1644514E+01    1.0567718E+01
    5.8000000E-02    2.1693067E+01    1.0695916E+01
    6.2000000E-02    2.1741733E+01    1.0822586E+01
    6.6000000E-02    2.1790512E+01    1.0947743E+01
    7.0000000E-02    2.1839405E+01    1.1071406E+01
    7.4000000E-02    2.1888411E+01    1.1193592E+01
    7.8000000E-02    2.1937531E+01    1.1314316E+01
    8.2000000E-02    2.1986765E+01    1.1433596E+01
    8.6000000E-02    2.2036113E+01    1.1551448E+01
    9.0000000E-02    2.2085576E+01    1.1667887E+01
    9.4000000E-02    2.2135154E+01    1.1782930E+01
    9.8000000E-02    2.2184846E+01    1.1896593E+01
    1.0200000E-01    2.2234653E+01    1.2008892E+01
    1.0600000E-01    2.2284575E+01    1.2119841E+01
    1.1000000E-01    2.2334613E+01    1.2229456E+01
    1.1400000E-01    2.2384767E+01    1.2337752E+01
    1.1800000E-01    2.2435036E+01    1.2444744E+01
    1.2200000E-01    2.2485421E+01    1.2550447E+01
    1.2600000E-01    2.2535922E+01    1.2654875E+01
    1.3000000E-01    2.2586540E+01    1.2758044E+01
    1.3400000E-01    2.2637274E+01    1.2859966E+01
    1.3800000E-01    2.2688125E+01    1.2960658E+01
    1.4200000E-01    2.2739093E+01    1.3060131E+01
    1.4600000E-01    2.2790178E+01    1.3158401E+01
    1.5000000E-01    2.2841381E+01    1.3255481E+01
    1.5400000E-01    2.2892701E+01    1.3351385E+01
    1.5800000E-01    2.2944138E+01    1.3446125E+01
    1.6200000E-01    2.2995694E+01    1.3539716E+01
    1.6600000E-01    2.3047367E+01    1.3632171E+01
    1.7000000E-01    2.3099159E+01    1.3723501E+01
    1.7400000E-01    2.3151069E+01    1.3813721E+01
    1.7800000E-01    2.3203098E+01    1.3902843E+01
