# Time          2.5000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    9.9695683E+00   -9.8896974E+00   -2.3141466E+00   -4.5966810E+00   -1.5721300E+00   -2.9180432E+00   -4.2637679E+00   -1.5697124E+00   -7.9999999E+00    7.9144601E-02    1.9081913E-09   -2.6888555E+00   -4.2890928E+00
    6.0000000E-03    1.0442114E+01   -1.0362251E+01   -2.2964012E+00   -4.1197929E+00   -1.5725329E+00   -2.9184331E+00   -4.2640977E+00   -1.5701096E+00   -7.9999999E+00    7.9071363E-02    5.6706491E-09   -2.6888573E+00   -3.8165649E+00
    1.0000000E-02    1.0662917E+01   -1.0583062E+01   -2.2793659E+00   -3.8981308E+00   -1.5729359E+00   -2.9188232E+00   -4.2644285E+00   -1.5705068E+00   -7.9999999E+00    7.8998172E-02    9.3798994E-09   -2.6888591E+00   -3.5957801E+00
    1.4000000E-02    1.0808507E+01   -1.0728660E+01   -2.2629867E+00   -3.7521829E+00   -1.5733388E+00   -2.9192132E+00   -4.2647601E+00   -1.5709041E+00   -7.9999999E+00    7.8925028E-02    1.3036650E-08   -2.6888609E+00   -3.4502088E+00
    1.8000000E-02    1.0917282E+01   -1.0837443E+01   -2.2472154E+00   -3.6432165E+00   -1.5737419E+00   -2.9196034E+00   -4.2650926E+00   -1.5713014E+00   -7.9999999E+00    7.8851930E-02    1.6641600E-08   -2.6888627E+00   -3.3414517E+00
    2.2000000E-02    1.1004140E+01   -1.0924309E+01   -2.2320088E+00   -3.5562434E+00   -1.5741449E+00   -2.9199935E+00   -4.2654261E+00   -1.5716988E+00   -7.9999999E+00    7.8778879E-02    2.0195440E-08   -2.6888644E+00   -3.2546119E+00
    2.6000000E-02    1.1076440E+01   -1.0996616E+01   -2.2173285E+00   -3.4838695E+00   -1.5745481E+00   -2.9203837E+00   -4.2657603E+00   -1.5720962E+00   -7.9999999E+00    7.8705876E-02    2.3698850E-08   -2.6888661E+00   -3.1823302E+00
    3.0000000E-02    1.1138362E+01   -1.1058546E+01   -2.2031395E+00   -3.4218981E+00   -1.5749512E+00   -2.9207740E+00   -4.2660955E+00   -1.5724937E+00   -7.9999999E+00    7.8632919E-02    2.7152502E-08   -2.6888678E+00   -3.1204266E+00
    3.4000000E-02    1.1192510E+01   -1.1112701E+01   -2.1894105E+00   -3.3677169E+00   -1.5753544E+00   -2.9211642E+00   -4.2664315E+00   -1.5728912E+00   -7.9999999E+00    7.8560009E-02    3.0557060E-08   -2.6888695E+00   -3.0662971E+00
    3.8000000E-02    1.1240615E+01   -1.1160815E+01   -2.1761129E+00   -3.3195887E+00   -1.5757577E+00   -2.9215546E+00   -4.2667683E+00   -1.5732887E+00   -7.9999999E+00    7.8487146E-02    3.3913179E-08   -2.6888711E+00   -3.0182097E+00
    4.2000000E-02    1.1283889E+01   -1.1204097E+01   -2.1632207E+00   -3.2762994E+00   -1.5761610E+00   -2.9219449E+00   -4.2671059E+00   -1.5736863E+00   -7.9999999E+00    7.8414330E-02    3.7221506E-08   -2.6888727E+00   -2.9749536E+00
    4.6000000E-02    1.1323212E+01   -1.1243428E+01   -2.1507103E+00   -3.2369674E+00   -1.5765643E+00   -2.9223354E+00   -4.2674444E+00   -1.5740839E+00   -7.9999999E+00    7.8341562E-02    4.0482677E-08   -2.6888743E+00   -2.9356489E+00
