# Time          7.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0138454E+01   -1.0058585E+01   -2.3097949E+00   -4.4256765E+00   -1.5722267E+00   -2.9181389E+00   -4.2638650E+00   -1.5698087E+00   -7.9999999E+00    7.9126918E-02    1.8904125E-09   -2.6888555E+00   -4.1202123E+00
    6.0000000E-03    1.0612494E+01   -1.0532637E+01   -2.2839850E+00   -3.9487127E+00   -1.5728234E+00   -2.9187207E+00   -4.2643894E+00   -1.5703988E+00   -7.9999999E+00    7.9018303E-02    5.6173043E-09   -2.6888573E+00   -3.6461992E+00
    1.0000000E-02    1.0833652E+01   -1.0753807E+01   -2.2596361E+00   -3.7269902E+00   -1.5734205E+00   -2.9193030E+00   -4.2649151E+00   -1.5709894E+00   -7.9999999E+00    7.8909721E-02    9.2909634E-09   -2.6888591E+00   -3.4250693E+00
    1.4000000E-02    1.0979431E+01   -1.0899598E+01   -2.2365925E+00   -3.5809843E+00   -1.5740182E+00   -2.9198857E+00   -4.2654420E+00   -1.5715805E+00   -7.9999999E+00    7.8801170E-02    1.2912082E-08   -2.6888608E+00   -3.2793175E+00
    1.8000000E-02    1.1088341E+01   -1.1008520E+01   -2.2147220E+00   -3.4719606E+00   -1.5746163E+00   -2.9204690E+00   -4.2659702E+00   -1.5721720E+00   -7.9999999E+00    7.8692653E-02    1.6481343E-08   -2.6888626E+00   -3.1704351E+00
    2.2000000E-02    1.1175309E+01   -1.1095499E+01   -2.1939115E+00   -3.3849309E+00   -1.5752149E+00   -2.9210527E+00   -4.2664997E+00   -1.5727641E+00   -7.9999999E+00    7.8584168E-02    1.9999421E-08   -2.6888643E+00   -3.0834953E+00
    2.6000000E-02    1.1247704E+01   -1.1167907E+01   -2.1740634E+00   -3.3125005E+00   -1.5758140E+00   -2.9216368E+00   -4.2670304E+00   -1.5733566E+00   -7.9999999E+00    7.8475715E-02    2.3466983E-08   -2.6888660E+00   -3.0111272E+00
    3.0000000E-02    1.1309714E+01   -1.1229928E+01   -2.1550933E+00   -3.2504730E+00   -1.5764136E+00   -2.9222215E+00   -4.2675624E+00   -1.5739496E+00   -7.9999999E+00    7.8367296E-02    2.6884688E-08   -2.6888677E+00   -2.9491454E+00
    3.4000000E-02    1.1363944E+01   -1.1284170E+01   -2.1369271E+00   -3.1962358E+00   -1.5770137E+00   -2.9228066E+00   -4.2680956E+00   -1.5745431E+00   -7.9999999E+00    7.8258911E-02    3.0253185E-08   -2.6888693E+00   -2.8949432E+00
    3.8000000E-02    1.1412128E+01   -1.1332366E+01   -2.1195000E+00   -3.1480518E+00   -1.5776143E+00   -2.9233922E+00   -4.2686301E+00   -1.5751371E+00   -7.9999999E+00    7.8150559E-02    3.3573116E-08   -2.6888709E+00   -2.8467867E+00
    4.2000000E-02    1.1455478E+01   -1.1375728E+01   -2.1027545E+00   -3.1047070E+00   -1.5782154E+00   -2.9239782E+00   -4.2691658E+00   -1.5757316E+00   -7.9999999E+00    7.8042241E-02    3.6845115E-08   -2.6888725E+00   -2.8034642E+00
    4.6000000E-02    1.1494875E+01   -1.1415137E+01   -2.0866396E+00   -3.0653196E+00   -1.5788169E+00   -2.9245647E+00   -4.2697027E+00   -1.5763265E+00   -7.9999999E+00    7.7933956E-02    4.0069809E-08   -2.6888741E+00   -2.7640952E+00
    5.0000000E-02    1.1530978E+01   -1.1451252E+01   -2.0711101E+00   -3.0292287E+00   -1.5794190E+00   -2.9251517E+00   -4.2702408E+00   -1.5769219E+00   -7.9999999E+00    7.7825706E-02    4.3247816E-08   -2.6888757E+00   -2.7280199E+00
    5.4000000E-02    1.1564294E+01   -1.1484580E+01   -2.0561250E+00   -2.9959266E+00   -1.5800215E+00   -2.9257392E+00   -4.2707801E+00   -1.5775178E+00   -7.9999999E+00    7.7717491E-02    4.6379745E-08   -2.6888772E+00   -2.6947309E+00
    5.8000000E-02    1.1595223E+01   -1.1515521E+01   -2.0416480E+00   -2.9650141E+00   -1.5806246E+00   -2.9263272E+00   -4.2713205E+00   -1.5781142E+00   -7.9999999E+00    7.7609310E-02    4.9466200E-08   -2.6888787E+00   -2.6638299E+00
    6.2000000E-02    1.1624082E+01   -1.1544392E+01   -2.0276459E+00   -2.9361725E+00   -1.5812281E+00   -2.9269156E+00   -4.2718622E+00   -1.5787111E+00   -7.9999999E+00    7.7501164E-02    5.2507777E-08   -2.6888802E+00   -2.6349982E+00
    6.6000000E-02    1.1651131E+01   -1.1571453E+01   -2.0140888E+00   -2.9091426E+00   -1.5818321E+00   -2.9275045E+00   -4.2724050E+00   -1.5793084E+00   -7.9999999E+00    7.7393053E-02    5.5505064E-08   -2.6888817E+00   -2.6079770E+00
    7.0000000E-02    1.1676583E+01   -1.1596917E+01   -2.0009495E+00   -2.8837111E+00   -1.5824366E+00   -2.9280938E+00   -4.2729490E+00   -1.5799062E+00   -7.9999999E+00    7.7284977E-02    5.8458640E-08   -2.6888831E+00   -2.5825532E+00
    7.4000000E-02    1.1700614E+01   -1.1620960E+01   -1.9882034E+00   -2.8597003E+00   -1.5830416E+00   -2.9286837E+00   -4.2734941E+00   -1.5805045E+00   -7.9999999E+00    7.7176937E-02    6.1369080E-08   -2.6888845E+00   -2.5585493E+00
    7.8000000E-02    1.1723376E+01   -1.1643733E+01   -1.9758278E+00   -2.8369605E+00   -1.5836471E+00   -2.9292740E+00   -4.2740404E+00   -1.5811033E+00   -7.9999999E+00    7.7068932E-02    6.4236950E-08   -2.6888859E+00   -2.5358157E+00
    8.2000000E-02    1.1744993E+01   -1.1665363E+01   -1.9638020E+00   -2.8153647E+00   -1.5842530E+00   -2.9298647E+00   -4.2745878E+00   -1.5817026E+00   -7.9999999E+00    7.6960964E-02    6.7062809E-08   -2.6888873E+00   -2.5142254E+00
    8.6000000E-02    1.1765577E+01   -1.1685959E+01   -1.9521070E+00   -2.7948037E+00   -1.5848595E+00   -2.9304560E+00   -4.2751363E+00   -1.5823023E+00   -7.9999999E+00    7.6853031E-02    6.9847208E-08   -2.6888887E+00   -2.4936695E+00
    9.0000000E-02    1.1785220E+01   -1.1705614E+01   -1.9407253E+00   -2.7751836E+00   -1.5854664E+00   -2.9310477E+00   -4.2756859E+00   -1.5829025E+00   -7.9999999E+00    7.6745135E-02    7.2590693E-08   -2.6888900E+00   -2.4740540E+00
    9.4000000E-02    1.1804005E+01   -1.1724411E+01   -1.9296407E+00   -2.7564225E+00   -1.5860739E+00   -2.9316399E+00   -4.2762367E+00   -1.5835032E+00   -7.9999999E+00    7.6637275E-02    7.5293804E-08   -2.6888913E+00   -2.4552971E+00
    9.8000000E-02    1.1822002E+01   -1.1742420E+01   -1.9188382E+00   -2.7384487E+00   -1.5866818E+00   -2.9322325E+00   -4.2767886E+00   -1.5841044E+00   -7.9999999E+00    7.6529453E-02    7.7957070E-08   -2.6888926E+00   -2.4373272E+00
    1.0200000E-01    1.1839276E+01   -1.1759706E+01   -1.9083041E+00   -2.7211994E+00   -1.5872902E+00   -2.9328257E+00   -4.2773415E+00   -1.5847060E+00   -7.9999999E+00    7.6421667E-02    8.0581017E-08   -2.6888939E+00   -2.4200814E+00
    1.0600000E-01    1.1855881E+01   -1.1776323E+01   -1.8980255E+00   -2.7046187E+00   -1.5878991E+00   -2.9334193E+00   -4.2778956E+00   -1.5853082E+00   -7.9999999E+00    7.6313918E-02    8.3166164E-08   -2.6888952E+00   -2.4035040E+00
    1.1000000E-01    1.1871867E+01   -1.1792321E+01   -1.8879904E+00   -2.6886572E+00   -1.5885085E+00   -2.9340133E+00   -4.2784507E+00   -1.5859108E+00   -7.9999999E+00    7.6206207E-02    8.5713023E-08   -2.6888964E+00   -2.3875455E+00
    1.1400000E-01    1.1887278E+01   -1.1807744E+01   -1.8781878E+00   -2.6732706E+00   -1.5891184E+00   -2.9346079E+00   -4.2790069E+00   -1.5865139E+00   -7.9999999E+00    7.6098533E-02    8.8222098E-08   -2.6888976E+00   -2.3721618E+00
    1.1800000E-01    1.1902155E+01   -1.1822633E+01   -1.8686073E+00   -2.6584192E+00   -1.5897287E+00   -2.9352029E+00   -4.2795642E+00   -1.5871174E+00   -7.9999999E+00    7.5990898E-02    9.0693890E-08   -2.6888988E+00   -2.3573131E+00
    1.2200000E-01    1.1916532E+01   -1.1837021E+01   -1.8592391E+00   -2.6440675E+00   -1.5903396E+00   -2.9357983E+00   -4.2801225E+00   -1.5877215E+00   -7.9999999E+00    7.5883300E-02    9.3128890E-08   -2.6889000E+00   -2.3429639E+00
    1.2600000E-01    1.1930441E+01   -1.1850943E+01   -1.8500743E+00   -2.6301832E+00   -1.5909509E+00   -2.9363943E+00   -4.2806819E+00   -1.5883260E+00   -7.9999999E+00    7.5775740E-02    9.5527586E-08   -2.6889012E+00   -2.3290818E+00
    1.3000000E-01    1.1943913E+01   -1.1864427E+01   -1.8411042E+00   -2.6167371E+00   -1.5915627E+00   -2.9369907E+00   -4.2812423E+00   -1.5889310E+00   -7.9999999E+00    7.5668220E-02    9.7890457E-08   -2.6889024E+00   -2.3156379E+00
    1.3400000E-01    1.1956973E+01   -1.1877499E+01   -1.8323209E+00   -2.6037025E+00   -1.5921750E+00   -2.9375876E+00   -4.2818038E+00   -1.5895365E+00   -7.9999999E+00    7.5560737E-02    1.0021798E-07   -2.6889035E+00   -2.3026054E+00
    1.3800000E-01    1.1969646E+01   -1.1890184E+01   -1.8237169E+00   -2.5910555E+00   -1.5927878E+00   -2.9381849E+00   -4.2823663E+00   -1.5901425E+00   -7.9999999E+00    7.5453294E-02    1.0251062E-07   -2.6889046E+00   -2.2899603E+00
    1.4200000E-01    1.1981954E+01   -1.1902503E+01   -1.8152852E+00   -2.5787737E+00   -1.5934011E+00   -2.9387827E+00   -4.2829298E+00   -1.5907489E+00   -7.9999999E+00    7.5345890E-02    1.0476884E-07   -2.6889057E+00   -2.2776803E+00
    1.4600000E-01    1.1993916E+01   -1.1914478E+01   -1.8070192E+00   -2.5668370E+00   -1.5940149E+00   -2.9393810E+00   -4.2834943E+00   -1.5913558E+00   -7.9999999E+00    7.5238525E-02    1.0699310E-07   -2.6889068E+00   -2.2657453E+00
    1.5000000E-01    1.2005553E+01   -1.1926127E+01   -1.7989124E+00   -2.5552266E+00   -1.5946291E+00   -2.9399797E+00   -4.2840599E+00   -1.5919632E+00   -7.9999999E+00    7.5131200E-02    1.0918385E-07   -2.6889079E+00   -2.2541366E+00
    1.5400000E-01    1.2016880E+01   -1.1937466E+01   -1.7909591E+00   -2.5439255E+00   -1.5952439E+00   -2.9405790E+00   -4.2846264E+00   -1.5925711E+00   -7.9999999E+00    7.5023914E-02    1.1134154E-07   -2.6889089E+00   -2.2428370E+00
    1.5800000E-01    1.2027914E+01   -1.1948512E+01   -1.7831536E+00   -2.5329177E+00   -1.5958591E+00   -2.9411786E+00   -4.2851940E+00   -1.5931794E+00   -7.9999999E+00    7.4916669E-02    1.1346660E-07   -2.6889100E+00   -2.2318307E+00
    1.6200000E-01    1.2038669E+01   -1.1959279E+01   -1.7754907E+00   -2.5221886E+00   -1.5964748E+00   -2.9417788E+00   -4.2857625E+00   -1.5937882E+00   -7.9999999E+00    7.4809464E-02    1.1555946E-07   -2.6889110E+00   -2.2211030E+00
    1.6600000E-01    1.2049160E+01   -1.1969782E+01   -1.7679653E+00   -2.5117247E+00   -1.5970910E+00   -2.9423794E+00   -4.2863320E+00   -1.5943975E+00   -7.9999999E+00    7.4702299E-02    1.1762057E-07   -2.6889120E+00   -2.2106404E+00
    1.7000000E-01    1.2059397E+01   -1.1980031E+01   -1.7605726E+00   -2.5015133E+00   -1.5977077E+00   -2.9429805E+00   -4.2869025E+00   -1.5950073E+00   -7.9999999E+00    7.4595175E-02    1.1965033E-07   -2.6889130E+00   -2.2004303E+00
    1.7400000E-01    1.2069394E+01   -1.1990041E+01   -1.7533082E+00   -2.4915427E+00   -1.5983249E+00   -2.9435820E+00   -4.2874740E+00   -1.5956175E+00   -7.9999999E+00    7.4488091E-02    1.2164918E-07   -2.6889140E+00   -2.1904609E+00
    1.7800000E-01    1.2079162E+01   -1.1999820E+01   -1.7461678E+00   -2.4818020E+00   -1.5989426E+00   -2.9441840E+00   -4.2880464E+00   -1.5962282E+00   -7.9999999E+00    7.4381049E-02    1.2361751E-07   -2.6889149E+00   -2.1807213E+00
    1.8200000E-01    1.2088709E+01   -1.2009380E+01   -1.7391473E+00   -2.4722808E+00   -1.5995607E+00   -2.9447865E+00   -4.2886198E+00   -1.5968394E+00   -7.9999999E+00    7.4274048E-02    1.2555574E-07   -2.6889159E+00   -2.1712012E+00
    1.8600000E-01    1.2098047E+01   -1.2018729E+01   -1.7322429E+00   -2.4629698E+00   -1.6001793E+00   -2.9453895E+00   -4.2891941E+00   -1.5974511E+00   -7.9999999E+00    7.4167089E-02    1.2746427E-07   -2.6889168E+00   -2.1618913E+00
    1.9000000E-01    1.2107184E+01   -1.2027878E+01   -1.7254507E+00   -2.4538600E+00   -1.6007984E+00   -2.9459929E+00   -4.2897694E+00   -1.5980633E+00   -7.9999999E+00    7.4060171E-02    1.2934350E-07   -2.6889177E+00   -2.1527825E+00
    1.9400000E-01    1.2116127E+01   -1.2036834E+01   -1.7187675E+00   -2.4449430E+00   -1.6014180E+00   -2.9465967E+00   -4.2903456E+00   -1.5986759E+00   -7.9999999E+00    7.3953296E-02    1.3119382E-07   -2.6889186E+00   -2.1438664E+00
    1.9800000E-01    1.2124886E+01   -1.2045604E+01   -1.7121896E+00   -2.4362109E+00   -1.6020381E+00   -2.9472011E+00   -4.2909228E+00   -1.5992890E+00   -7.9999999E+00    7.3846462E-02    1.3301562E-07   -2.6889195E+00   -2.1351353E+00
    2.0200000E-01    1.2133467E+01   -1.2054198E+01   -1.7057141E+00   -2.4276564E+00   -1.6026587E+00   -2.9478059E+00   -4.2915009E+00   -1.5999025E+00   -7.9999999E+00    7.3739671E-02    1.3480927E-07   -2.6889204E+00   -2.1265817E+00
    2.0600000E-01    1.2141878E+01   -1.2062621E+01   -1.6993378E+00   -2.4192725E+00   -1.6032797E+00   -2.9484111E+00   -4.2920799E+00   -1.6005166E+00   -7.9999999E+00    7.3632923E-02    1.3657516E-07   -2.6889213E+00   -2.1181986E+00
    2.1000000E-01    1.2150125E+01   -1.2070879E+01   -1.6930578E+00   -2.4110527E+00   -1.6039012E+00   -2.9490169E+00   -4.2926599E+00   -1.6011311E+00   -7.9999999E+00    7.3526217E-02    1.3831366E-07   -2.6889221E+00   -2.1099796E+00
