# Time          2.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -9.6097067E-05    4.9406539E-03    4.7663470E-05    2.6772721E-02    1.2072102E-03    5.4457118E-05    2.6922275E-02    1.0000000E-08    1.1998093E+00    1.0000000E+00    2.0471257E-03
    6.0000000E-03   -2.8666905E-04    5.3217978E-03    1.4294946E-04    2.6726002E-02    1.2051592E-03    5.4371268E-05    2.6875844E-02    1.0000000E-08    1.1994282E+00    1.0000000E+00    2.0471172E-03
    1.0000000E-02   -4.7715829E-04    5.7027763E-03    2.3819408E-04    2.6679305E-02    1.2031091E-03    5.4285336E-05    2.6829433E-02    1.0000000E-08    1.1990472E+00    1.0000000E+00    2.0471088E-03
    1.4000000E-02   -6.6756395E-04    6.0835876E-03    3.3339691E-04    2.6632628E-02    1.2010598E-03    5.4199324E-05    2.6783042E-02    1.0000000E-08    1.1986664E+00    1.0000000E+00    2.0471005E-03
    1.8000000E-02   -8.5788519E-04    6.4642301E-03    4.2855753E-04    2.6585972E-02    1.1990115E-03    5.4113233E-05    2.6736672E-02    1.0000000E-08    1.1982858E+00    1.0000000E+00    2.0470924E-03
    2.2000000E-02   -1.0481212E-03    6.8447021E-03    5.2367552E-04    2.6539337E-02    1.1969640E-03    5.4027066E-05    2.6690323E-02    1.0000000E-08    1.1979053E+00    1.0000000E+00    2.0470844E-03
    2.6000000E-02   -1.2382710E-03    7.2250018E-03    6.1875045E-04    2.6492723E-02    1.1949174E-03    5.3940824E-05    2.6643994E-02    1.0000000E-08    1.1975250E+00    1.0000001E+00    2.0470764E-03
    3.0000000E-02   -1.4283339E-03    7.6051276E-03    7.1378191E-04    2.6446131E-02    1.1928717E-03    5.3854509E-05    2.6597687E-02    1.0000000E-08    1.1971449E+00    1.0000001E+00    2.0470686E-03
    3.4000000E-02   -1.6183091E-03    7.9850779E-03    8.0876947E-04    2.6399561E-02    1.1908269E-03    5.3768123E-05    2.6551401E-02    1.0000000E-08    1.1967649E+00    1.0000001E+00    2.0470610E-03
    3.8000000E-02   -1.8081956E-03    8.3648509E-03    9.0371272E-04    2.6353012E-02    1.1887831E-03    5.3681669E-05    2.6505136E-02    1.0000000E-08    1.1963851E+00    1.0000001E+00    2.0470534E-03
