# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -8.3530381E-05    4.9155205E-03    4.1380127E-05    2.6775808E-02    1.2073444E-03    5.4463349E-05    2.6925330E-02    1.0000000E-08    1.1998345E+00    1.0000000E+00    2.0471257E-03
    6.0000000E-03   -2.4896921E-04    5.2463982E-03    1.2409954E-04    2.6735266E-02    1.2055620E-03    5.4389964E-05    2.6885009E-02    1.0000000E-08    1.1995036E+00    1.0000000E+00    2.0471171E-03
    1.0000000E-02   -4.1432596E-04    5.5771117E-03    2.0677792E-04    2.6694743E-02    1.2037804E-03    5.4316495E-05    2.6844708E-02    1.0000000E-08    1.1991729E+00    1.0000000E+00    2.0471087E-03
    1.4000000E-02   -5.7960022E-04    5.9076602E-03    2.8941505E-04    2.6654241E-02    1.2019997E-03    5.4242945E-05    2.6804427E-02    1.0000000E-08    1.1988423E+00    1.0000000E+00    2.0471004E-03
    1.8000000E-02   -7.4479160E-04    6.2380429E-03    3.7201074E-04    2.6613760E-02    1.2002198E-03    5.4169317E-05    2.6764167E-02    1.0000000E-08    1.1985120E+00    1.0000000E+00    2.0470922E-03
    2.2000000E-02   -9.0989968E-04    6.5682591E-03    4.5456478E-04    2.6573299E-02    1.1984408E-03    5.4095610E-05    2.6723926E-02    1.0000000E-08    1.1981817E+00    1.0000000E+00    2.0470841E-03
    2.6000000E-02   -1.0749241E-03    6.8983079E-03    5.3707698E-04    2.6532859E-02    1.1966627E-03    5.4021828E-05    2.6683706E-02    1.0000000E-08    1.1978517E+00    1.0000001E+00    2.0470761E-03
    3.0000000E-02   -1.2398644E-03    7.2281885E-03    6.1954713E-04    2.6492439E-02    1.1948854E-03    5.3947972E-05    2.6643506E-02    1.0000000E-08    1.1975218E+00    1.0000001E+00    2.0470683E-03
    3.4000000E-02   -1.4047202E-03    7.5579001E-03    7.0197503E-04    2.6452041E-02    1.1931090E-03    5.3874044E-05    2.6603327E-02    1.0000000E-08    1.1971921E+00    1.0000001E+00    2.0470606E-03
    3.8000000E-02   -1.5694911E-03    7.8874419E-03    7.8436048E-04    2.6411664E-02    1.1913335E-03    5.3800045E-05    2.6563168E-02    1.0000000E-08    1.1968626E+00    1.0000001E+00    2.0470530E-03
    4.2000000E-02   -1.7341767E-03    8.2168131E-03    8.6670328E-04    2.6371307E-02    1.1895589E-03    5.3725977E-05    2.6523030E-02    1.0000000E-08    1.1965332E+00    1.0000001E+00    2.0470454E-03
    4.6000000E-02   -1.8987766E-03    8.5460129E-03    9.4900323E-04    2.6330972E-02    1.1877852E-03    5.3651842E-05    2.6482913E-02    1.0000000E-08    1.1962040E+00    1.0000001E+00    2.0470380E-03
    5.0000000E-02   -2.0632904E-03    8.8750405E-03    1.0312601E-03    2.6290659E-02    1.1860124E-03    5.3577641E-05    2.6442817E-02    1.0000000E-08    1.1958750E+00    1.0000001E+00    2.0470308E-03
    5.4000000E-02   -2.2277177E-03    9.2038951E-03    1.1134738E-03    2.6250367E-02    1.1842405E-03    5.3503375E-05    2.6402742E-02    1.0000000E-08    1.1955461E+00    1.0000001E+00    2.0470236E-03
