# Time          1.0000E+00
# Units: Permil
    Distance        SO4--            SO164--         
    2.0000000E-03    2.1043022E+01    8.7515416E+00
    6.0000000E-03    2.1129326E+01    8.8967932E+00
    1.0000000E-02    2.1215995E+01    9.0404585E+00
    1.4000000E-02    2.1303024E+01    9.1825539E+00
    1.8000000E-02    2.1390410E+01    9.3230960E+00
    2.2000000E-02    2.1478150E+01    9.4621007E+00
    2.6000000E-02    2.1566240E+01    9.5995841E+00
    3.0000000E-02    2.1654676E+01    9.7355620E+00
    3.4000000E-02    2.1743456E+01    9.8700498E+00
    3.8000000E-02    2.1832575E+01    1.0003063E+01
    4.2000000E-02    2.1922029E+01    1.0134617E+01
    4.6000000E-02    2.2011815E+01    1.0264727E+01
    5.0000000E-02    2.2101930E+01    1.0393407E+01
    5.4000000E-02    2.2192369E+01    1.0520673E+01
    5.8000000E-02    2.2283128E+01    1.0646538E+01
    6.2000000E-02    2.2374204E+01    1.0771017E+01
    6.6000000E-02    2.2465593E+01    1.0894125E+01
    7.0000000E-02    2.2557291E+01    1.1015875E+01
    7.4000000E-02    2.2649294E+01    1.1136281E+01
    7.8000000E-02    2.2741598E+01    1.1255357E+01
    8.2000000E-02    2.2834199E+01    1.1373117E+01
    8.6000000E-02    2.2927093E+01    1.1489573E+01
    9.0000000E-02    2.3020276E+01    1.1604740E+01
    9.4000000E-02    2.3113745E+01    1.1718629E+01
    9.8000000E-02    2.3207494E+01    1.1831255E+01
    1.0200000E-01    2.3301521E+01    1.1942630E+01
    1.0600000E-01    2.3395822E+01    1.2052766E+01
    1.1000000E-01    2.3490391E+01    1.2161676E+01
    1.1400000E-01    2.3585226E+01    1.2269372E+01
    1.1800000E-01    2.3680322E+01    1.2375867E+01
    1.2200000E-01    2.3775676E+01    1.2481173E+01
    1.2600000E-01    2.3871283E+01    1.2585302E+01
    1.3000000E-01    2.3967140E+01    1.2688265E+01
    1.3400000E-01    2.4063242E+01    1.2790074E+01
    1.3800000E-01    2.4159586E+01    1.2890742E+01
    1.4200000E-01    2.4256169E+01    1.2990278E+01
    1.4600000E-01    2.4352985E+01    1.3088696E+01
    1.5000000E-01    2.4450032E+01    1.3186005E+01
    1.5400000E-01    2.4547305E+01    1.3282217E+01
    1.5800000E-01    2.4644802E+01    1.3377344E+01
    1.6200000E-01    2.4742517E+01    1.3471395E+01
    1.6600000E-01    2.4840448E+01    1.3564382E+01
    1.7000000E-01    2.4938590E+01    1.3656315E+01
    1.7400000E-01    2.5036941E+01    1.3747205E+01
    1.7800000E-01    2.5135497E+01    1.3837062E+01
    1.8200000E-01    2.5234253E+01    1.3925897E+01
    1.8600000E-01    2.5333207E+01    1.4013720E+01
    1.9000000E-01    2.5432355E+01    1.4100541E+01
    1.9400000E-01    2.5531694E+01    1.4186369E+01
    1.9800000E-01    2.5631220E+01    1.4271216E+01
