# Time          7.5000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -3.5662436E-05    4.8197846E-03    1.7446154E-05    2.6787481E-02    1.2078681E-03    5.4487246E-05    2.6937043E-02    1.0000000E-08    1.1999302E+00    1.0000000E+00    2.0471256E-03
    6.0000000E-03   -1.0536559E-04    4.9591909E-03    5.2297734E-05    2.6770284E-02    1.2071329E-03    5.4461654E-05    2.6920150E-02    1.0000000E-08    1.1997908E+00    1.0000000E+00    2.0471169E-03
    1.0000000E-02   -1.7498733E-04    5.0984344E-03    8.7108604E-05    2.6753107E-02    1.2063986E-03    5.4435979E-05    2.6903276E-02    1.0000000E-08    1.1996516E+00    1.0000000E+00    2.0471083E-03
    1.4000000E-02   -2.4452769E-04    5.2375151E-03    1.2187878E-04    2.6735950E-02    1.2056652E-03    5.4410222E-05    2.6886422E-02    1.0000000E-08    1.1995125E+00    1.0000000E+00    2.0470998E-03
    1.8000000E-02   -3.1398671E-04    5.3764332E-03    1.5660829E-04    2.6718813E-02    1.2049326E-03    5.4384385E-05    2.6869587E-02    1.0000000E-08    1.1993736E+00    1.0000000E+00    2.0470914E-03
    2.2000000E-02   -3.8336443E-04    5.5151886E-03    1.9129715E-04    2.6701697E-02    1.2042008E-03    5.4358471E-05    2.6852773E-02    1.0000000E-08    1.1992348E+00    1.0000000E+00    2.0470832E-03
    2.6000000E-02   -4.5266088E-04    5.6537815E-03    2.2594538E-04    2.6684600E-02    1.2034699E-03    5.4332480E-05    2.6835978E-02    1.0000000E-08    1.1990962E+00    1.0000001E+00    2.0470751E-03
    3.0000000E-02   -5.2187611E-04    5.7922120E-03    2.6055299E-04    2.6667524E-02    1.2027398E-03    5.4306414E-05    2.6819203E-02    1.0000000E-08    1.1989578E+00    1.0000001E+00    2.0470671E-03
    3.4000000E-02   -5.9101015E-04    5.9304801E-03    2.9512001E-04    2.6650468E-02    1.2020106E-03    5.4280274E-05    2.6802447E-02    1.0000000E-08    1.1988195E+00    1.0000001E+00    2.0470592E-03
    3.8000000E-02   -6.6006305E-04    6.0685859E-03    3.2964646E-04    2.6633432E-02    1.2012822E-03    5.4254063E-05    2.6785712E-02    1.0000000E-08    1.1986814E+00    1.0000001E+00    2.0470514E-03
