# Time          1.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    9.4757832E+00   -9.3964350E+00   -2.3248418E+00   -5.3517506E+00   -1.5751359E+00   -2.9210530E+00   -4.2667935E+00   -1.5727199E+00   -8.0031394E+00    7.9174805E-02    8.6174594E-10   -2.6888550E+00   -5.0147912E+00
    6.0000000E-03    9.9168264E+00   -9.8377305E+00   -2.3280770E+00   -4.8879407E+00   -1.5816181E+00   -2.9275303E+00   -4.2732416E+00   -1.5792000E+00   -8.0094862E+00    7.9162507E-02    2.5313277E-09   -2.6888558E+00   -4.5743289E+00
    1.0000000E-02    1.0123634E+01   -1.0044795E+01   -2.3314800E+00   -4.6768575E+00   -1.5881921E+00   -2.9340994E+00   -4.2797815E+00   -1.5857718E+00   -8.0159241E+00    7.9150779E-02    4.1477421E-09   -2.6888566E+00   -4.3681094E+00
    1.4000000E-02    1.0257782E+01   -1.0179204E+01   -2.3350492E+00   -4.5412009E+00   -1.5948584E+00   -2.9407609E+00   -4.2864138E+00   -1.5924360E+00   -8.0224533E+00    7.9139608E-02    5.7117223E-09   -2.6888573E+00   -4.2345564E+00
    1.8000000E-02    1.0355926E+01   -1.0277615E+01   -2.3387830E+00   -4.4424855E+00   -1.6016175E+00   -2.9475154E+00   -4.2931391E+00   -1.5991930E+00   -8.0290745E+00    7.9128981E-02    7.2240002E-09   -2.6888581E+00   -4.1370138E+00
    2.2000000E-02    1.0432482E+01   -1.0354441E+01   -2.3426796E+00   -4.3657913E+00   -1.6084701E+00   -2.9543633E+00   -4.2999579E+00   -1.6060436E+00   -8.0357882E+00    7.9118885E-02    8.6853064E-09   -2.6888588E+00   -4.0610665E+00
    2.6000000E-02    1.0494622E+01   -1.0416856E+01   -2.3467378E+00   -4.3037503E+00   -1.6154166E+00   -2.9613054E+00   -4.3068707E+00   -1.6129881E+00   -8.0425947E+00    7.9109309E-02    1.0096370E-08   -2.6888595E+00   -3.9995424E+00
    3.0000000E-02    1.0546438E+01   -1.0468952E+01   -2.3509559E+00   -4.2521786E+00   -1.6224577E+00   -2.9683420E+00   -4.3138781E+00   -1.6200272E+00   -8.0494945E+00    7.9100238E-02    1.1457920E-08   -2.6888601E+00   -3.9483491E+00
    3.4000000E-02    1.0590487E+01   -1.0513286E+01   -2.3553328E+00   -4.2084705E+00   -1.6295939E+00   -2.9754739E+00   -4.3209806E+00   -1.6271615E+00   -8.0564882E+00    7.9091660E-02    1.2770681E-08   -2.6888608E+00   -3.9049298E+00
    3.8000000E-02    1.0628473E+01   -1.0551561E+01   -2.3598671E+00   -4.1708932E+00   -1.6368258E+00   -2.9827014E+00   -4.3281788E+00   -1.6343915E+00   -8.0635760E+00    7.9083562E-02    1.4035380E-08   -2.6888614E+00   -3.8675796E+00
    4.2000000E-02    1.0661591E+01   -1.0584973E+01   -2.3645575E+00   -4.1382353E+00   -1.6441538E+00   -2.9900252E+00   -4.3354732E+00   -1.6417176E+00   -8.0707586E+00    7.9075932E-02    1.5252740E-08   -2.6888620E+00   -3.8351049E+00
    4.6000000E-02    1.0690708E+01   -1.0614390E+01   -2.3694030E+00   -4.1096170E+00   -1.6515785E+00   -2.9974457E+00   -4.3428643E+00   -1.6491405E+00   -8.0780363E+00    7.9068758E-02    1.6423482E-08   -2.6888626E+00   -3.8066372E+00
    5.0000000E-02    1.0716477E+01   -1.0640462E+01   -2.3744023E+00   -4.0843789E+00   -1.6591005E+00   -3.0049635E+00   -4.3503526E+00   -1.6566606E+00   -8.0854095E+00    7.9062026E-02    1.7548328E-08   -2.6888631E+00   -3.7815250E+00
    5.4000000E-02    1.0739398E+01   -1.0663692E+01   -2.3795545E+00   -4.0620144E+00   -1.6667201E+00   -3.0125792E+00   -4.3579386E+00   -1.6642785E+00   -8.0928787E+00    7.9055725E-02    1.8627996E-08   -2.6888636E+00   -3.7592669E+00
    5.8000000E-02    1.0759865E+01   -1.0684473E+01   -2.3848585E+00   -4.0421254E+00   -1.6744381E+00   -3.0202931E+00   -4.3656228E+00   -1.6719947E+00   -8.1004441E+00    7.9049843E-02    1.9663203E-08   -2.6888641E+00   -3.7394690E+00
    6.2000000E-02    1.0778194E+01   -1.0703120E+01   -2.3903134E+00   -4.0243938E+00   -1.6822547E+00   -3.0281059E+00   -4.3734058E+00   -1.6798096E+00   -8.1081063E+00    7.9044366E-02    2.0654664E-08   -2.6888646E+00   -3.7218161E+00
    6.6000000E-02    1.0794640E+01   -1.0719890E+01   -2.3959182E+00   -4.0085613E+00   -1.6901707E+00   -3.0360180E+00   -4.3812880E+00   -1.6877239E+00   -8.1158656E+00    7.9039283E-02    2.1603092E-08   -2.6888651E+00   -3.7060520E+00
    7.0000000E-02    1.0809415E+01   -1.0734993E+01   -2.4016720E+00   -3.9944151E+00   -1.6981864E+00   -3.0440299E+00   -4.3892699E+00   -1.6957379E+00   -8.1237224E+00    7.9034582E-02    2.2509200E-08   -2.6888655E+00   -3.6919657E+00
    7.4000000E-02    1.0822694E+01   -1.0748605E+01   -2.4075741E+00   -3.9817781E+00   -1.7063023E+00   -3.0521421E+00   -4.3973519E+00   -1.7038522E+00   -8.1316770E+00    7.9030251E-02    2.3373696E-08   -2.6888660E+00   -3.6793816E+00
    7.8000000E-02    1.0834625E+01   -1.0760874E+01   -2.4136237E+00   -3.9705013E+00   -1.7145190E+00   -3.0603551E+00   -4.4055346E+00   -1.7120672E+00   -8.1397298E+00    7.9026278E-02    2.4197288E-08   -2.6888664E+00   -3.6681517E+00
    8.2000000E-02    1.0845334E+01   -1.0771926E+01   -2.4198199E+00   -3.9604580E+00   -1.7228368E+00   -3.0686694E+00   -4.4138184E+00   -1.7203835E+00   -8.1478811E+00    7.9022652E-02    2.4980682E-08   -2.6888667E+00   -3.6581500E+00
    8.6000000E-02    1.0854928E+01   -1.0781868E+01   -2.4261621E+00   -3.9515398E+00   -1.7312563E+00   -3.0770853E+00   -4.4222038E+00   -1.7288014E+00   -8.1561313E+00    7.9019361E-02    2.5724580E-08   -2.6888671E+00   -3.6492689E+00
    9.0000000E-02    1.0863501E+01   -1.0790793E+01   -2.4326495E+00   -3.9436530E+00   -1.7397779E+00   -3.0856035E+00   -4.4306912E+00   -1.7373215E+00   -8.1644806E+00    7.9016394E-02    2.6429685E-08   -2.6888675E+00   -3.6414154E+00
    9.4000000E-02    1.0871133E+01   -1.0798783E+01   -2.4392815E+00   -3.9367163E+00   -1.7484022E+00   -3.0942243E+00   -4.4392810E+00   -1.7459443E+00   -8.1729294E+00    7.9013739E-02    2.7096694E-08   -2.6888678E+00   -3.6345084E+00
    9.8000000E-02    1.0877894E+01   -1.0805907E+01   -2.4460574E+00   -3.9306585E+00   -1.7571294E+00   -3.1029482E+00   -4.4479738E+00   -1.7546700E+00   -8.1814780E+00    7.9011386E-02    2.7726305E-08   -2.6888681E+00   -3.6284773E+00
    1.0200000E-01    1.0883848E+01   -1.0812229E+01   -2.4529768E+00   -3.9254171E+00   -1.7659602E+00   -3.1117756E+00   -4.4567699E+00   -1.7634993E+00   -8.1901266E+00    7.9009323E-02    2.8319212E-08   -2.6888684E+00   -3.6232599E+00
    1.0600000E-01    1.0889048E+01   -1.0817802E+01   -2.4600389E+00   -3.9209367E+00   -1.7748948E+00   -3.1207070E+00   -4.4656699E+00   -1.7724326E+00   -8.1988756E+00    7.9007540E-02    2.8876107E-08   -2.6888686E+00   -3.6188011E+00
    1.1000000E-01    1.0893544E+01   -1.0822676E+01   -2.4672432E+00   -3.9171683E+00   -1.7839339E+00   -3.1297428E+00   -4.4746740E+00   -1.7814702E+00   -8.2077251E+00    7.9006026E-02    2.9397680E-08   -2.6888689E+00   -3.6150521E+00
    1.1400000E-01    1.0897379E+01   -1.0826894E+01   -2.4745893E+00   -3.9140681E+00   -1.7930777E+00   -3.1388835E+00   -4.4837828E+00   -1.7906127E+00   -8.2166755E+00    7.9004770E-02    2.9884617E-08   -2.6888691E+00   -3.6119693E+00
    1.1800000E-01    1.0900592E+01   -1.0830494E+01   -2.4820766E+00   -3.9115968E+00   -1.8023268E+00   -3.1481295E+00   -4.4929966E+00   -1.7998604E+00   -8.2257270E+00    7.9003763E-02    3.0337604E-08   -2.6888694E+00   -3.6095136E+00
    1.2200000E-01    1.0903219E+01   -1.0833513E+01   -2.4897046E+00   -3.9097191E+00   -1.8116815E+00   -3.1574811E+00   -4.5023159E+00   -1.8092138E+00   -8.2348798E+00    7.9002994E-02    3.0757323E-08   -2.6888696E+00   -3.6076499E+00
    1.2600000E-01    1.0905290E+01   -1.0835981E+01   -2.4974729E+00   -3.9084033E+00   -1.8211422E+00   -3.1669388E+00   -4.5117411E+00   -1.8186732E+00   -8.2441341E+00    7.9002453E-02    3.1144453E-08   -2.6888698E+00   -3.6063465E+00
    1.3000000E-01    1.0906834E+01   -1.0837928E+01   -2.5053811E+00   -3.9076205E+00   -1.8307095E+00   -3.1765031E+00   -4.5212725E+00   -1.8282392E+00   -8.2534901E+00    7.9002130E-02    3.1499671E-08   -2.6888699E+00   -3.6055747E+00
    1.3400000E-01    1.0907877E+01   -1.0839378E+01   -2.5134286E+00   -3.9073445E+00   -1.8403835E+00   -3.1861743E+00   -4.5309106E+00   -1.8379120E+00   -8.2629480E+00    7.9002016E-02    3.1823651E-08   -2.6888701E+00   -3.6053085E+00
    1.3800000E-01    1.0908443E+01   -1.0840356E+01   -2.5216153E+00   -3.9075516E+00   -1.8501649E+00   -3.1959527E+00   -4.5406557E+00   -1.8476921E+00   -8.2725079E+00    7.9002102E-02    3.2117065E-08   -2.6888702E+00   -3.6055241E+00
    1.4200000E-01    1.0908553E+01   -1.0840883E+01   -2.5299406E+00   -3.9082199E+00   -1.8600539E+00   -3.2058389E+00   -4.5505083E+00   -1.8575799E+00   -8.2821701E+00    7.9002377E-02    3.2380581E-08   -2.6888704E+00   -3.6061998E+00
    1.4600000E-01    1.0908227E+01   -1.0840979E+01   -2.5384041E+00   -3.9093297E+00   -1.8700509E+00   -3.2158332E+00   -4.5604687E+00   -1.8675757E+00   -8.2919347E+00    7.9002834E-02    3.2614866E-08   -2.6888705E+00   -3.6073158E+00
    1.5000000E-01    1.0907483E+01   -1.0840662E+01   -2.5470057E+00   -3.9108625E+00   -1.8801564E+00   -3.2259359E+00   -4.5705373E+00   -1.8776800E+00   -8.3018017E+00    7.9003462E-02    3.2820583E-08   -2.6888706E+00   -3.6088539E+00
