# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0257798E+01   -1.0178347E+01   -2.3133042E+00   -4.5393174E+00   -1.5726067E+00   -2.9185113E+00   -4.2642438E+00   -1.5701851E+00   -8.0004415E+00    7.9139427E-02    1.7012228E-09   -2.6888554E+00   -4.2325390E+00
    6.0000000E-03    1.0729163E+01   -1.0649756E+01   -2.2941043E+00   -4.0642372E+00   -1.5739628E+00   -2.9198375E+00   -4.2655251E+00   -1.5715277E+00   -8.0013261E+00    7.9056366E-02    5.0497289E-09   -2.6888570E+00   -3.7612758E+00
    1.0000000E-02    1.0948710E+01   -1.0869347E+01   -2.2758500E+00   -3.8440225E+00   -1.5753200E+00   -2.9211648E+00   -4.2668080E+00   -1.5728714E+00   -8.0022124E+00    7.8973876E-02    8.3449674E-09   -2.6888586E+00   -3.5418296E+00
    1.4000000E-02    1.1093033E+01   -1.1013714E+01   -2.2584590E+00   -3.6994715E+00   -1.5766781E+00   -2.9224931E+00   -4.2680926E+00   -1.5742160E+00   -8.0031006E+00    7.8891953E-02    1.1587586E-08   -2.6888602E+00   -3.3976085E+00
    1.8000000E-02    1.1200536E+01   -1.1121261E+01   -2.2418593E+00   -3.5918861E+00   -1.5780371E+00   -2.9238224E+00   -4.2693787E+00   -1.5755616E+00   -8.0039906E+00    7.8810596E-02    1.4778224E-08   -2.6888618E+00   -3.2902065E+00
    2.2000000E-02    1.1286120E+01   -1.1206889E+01   -2.2259876E+00   -3.5062876E+00   -1.5793972E+00   -2.9251528E+00   -4.2706665E+00   -1.5769082E+00   -8.0048824E+00    7.8729804E-02    1.7917516E-08   -2.6888633E+00   -3.2047247E+00
    2.6000000E-02    1.1357143E+01   -1.1277956E+01   -2.2107879E+00   -3.4352852E+00   -1.5807582E+00   -2.9264841E+00   -4.2719560E+00   -1.5782559E+00   -8.0057760E+00    7.8649573E-02    2.1006091E-08   -2.6888648E+00   -3.1338032E+00
    3.0000000E-02    1.1417786E+01   -1.1338644E+01   -2.1962104E+00   -3.3746841E+00   -1.5821203E+00   -2.9278165E+00   -4.2732470E+00   -1.5796045E+00   -8.0066714E+00    7.8569903E-02    2.4044567E-08   -2.6888663E+00   -3.0732614E+00
    3.4000000E-02    1.1470654E+01   -1.1391556E+01   -2.1822107E+00   -3.3218729E+00   -1.5834833E+00   -2.9291500E+00   -4.2745396E+00   -1.5809541E+00   -8.0075687E+00    7.8490790E-02    2.7033559E-08   -2.6888677E+00   -3.0204956E+00
    3.8000000E-02    1.1517478E+01   -1.1438424E+01   -2.1687490E+00   -3.2751149E+00   -1.5848473E+00   -2.9304844E+00   -4.2758339E+00   -1.5823048E+00   -8.0084677E+00    7.8412234E-02    2.9973675E-08   -2.6888692E+00   -2.9737733E+00
    4.2000000E-02    1.1559470E+01   -1.1480460E+01   -2.1557895E+00   -3.2331963E+00   -1.5862123E+00   -2.9318199E+00   -4.2771297E+00   -1.5836565E+00   -8.0093686E+00    7.8334232E-02    3.2865516E-08   -2.6888706E+00   -2.9318837E+00
    4.6000000E-02    1.1597508E+01   -1.1518544E+01   -2.1432998E+00   -3.1952357E+00   -1.5875783E+00   -2.9331565E+00   -4.2784272E+00   -1.5850091E+00   -8.0102713E+00    7.8256782E-02    3.5709677E-08   -2.6888720E+00   -2.8939471E+00
    5.0000000E-02    1.1632254E+01   -1.1553334E+01   -2.1312506E+00   -3.1605724E+00   -1.5889454E+00   -2.9344941E+00   -4.2797262E+00   -1.5863629E+00   -8.0111758E+00    7.8179883E-02    3.8506746E-08   -2.6888734E+00   -2.8593039E+00
    5.4000000E-02    1.1664213E+01   -1.1585337E+01   -2.1196153E+00   -3.1286985E+00   -1.5903134E+00   -2.9358327E+00   -4.2810269E+00   -1.5877176E+00   -8.0120821E+00    7.8103532E-02    4.1257307E-08   -2.6888747E+00   -2.8274471E+00
    5.8000000E-02    1.1693784E+01   -1.1614953E+01   -2.1083695E+00   -3.0992153E+00   -1.5916824E+00   -2.9371724E+00   -4.2823291E+00   -1.5890733E+00   -8.0129903E+00    7.8027727E-02    4.3961934E-08   -2.6888760E+00   -2.7979787E+00
    6.2000000E-02    1.1721285E+01   -1.1642499E+01   -2.0974910E+00   -3.0718038E+00   -1.5930524E+00   -2.9385132E+00   -4.2836330E+00   -1.5904301E+00   -8.0139003E+00    7.7952467E-02    4.6621199E-08   -2.6888773E+00   -2.7705800E+00
    6.6000000E-02    1.1746975E+01   -1.1668234E+01   -2.0869595E+00   -3.0462050E+00   -1.5944234E+00   -2.9398550E+00   -4.2849384E+00   -1.5917879E+00   -8.0148121E+00    7.7877749E-02    4.9235665E-08   -2.6888786E+00   -2.7449925E+00
    7.0000000E-02    1.1771066E+01   -1.1692371E+01   -2.0767564E+00   -3.0222056E+00   -1.5957955E+00   -2.9411978E+00   -4.2862454E+00   -1.5931468E+00   -8.0157257E+00    7.7803572E-02    5.1805891E-08   -2.6888798E+00   -2.7210032E+00
    7.4000000E-02    1.1793738E+01   -1.1715087E+01   -2.0668643E+00   -2.9996280E+00   -1.5971686E+00   -2.9425418E+00   -4.2875540E+00   -1.5945066E+00   -8.0166411E+00    7.7729934E-02    5.4332428E-08   -2.6888811E+00   -2.6984344E+00
    7.8000000E-02    1.1815138E+01   -1.1736533E+01   -2.0572673E+00   -2.9783225E+00   -1.5985427E+00   -2.9438867E+00   -4.2888642E+00   -1.5958675E+00   -8.0175584E+00    7.7656832E-02    5.6815822E-08   -2.6888823E+00   -2.6771369E+00
    8.2000000E-02    1.1835394E+01   -1.1756834E+01   -2.0479509E+00   -2.9581619E+00   -1.5999178E+00   -2.9452328E+00   -4.2901759E+00   -1.5972295E+00   -8.0184776E+00    7.7584265E-02    5.9256614E-08   -2.6888835E+00   -2.6569836E+00
    8.6000000E-02    1.1854615E+01   -1.1776100E+01   -2.0389013E+00   -2.9390374E+00   -1.6012939E+00   -2.9465799E+00   -4.2914893E+00   -1.5985925E+00   -8.0193985E+00    7.7512231E-02    6.1655338E-08   -2.6888847E+00   -2.6378656E+00
    9.0000000E-02    1.1872895E+01   -1.1794425E+01   -2.0301059E+00   -2.9208548E+00   -1.6026711E+00   -2.9479281E+00   -4.2928042E+00   -1.5999565E+00   -8.0203213E+00    7.7440728E-02    6.4012523E-08   -2.6888858E+00   -2.6196890E+00
    9.4000000E-02    1.1890315E+01   -1.1811891E+01   -2.0215529E+00   -2.9035323E+00   -1.6040492E+00   -2.9492774E+00   -4.2941207E+00   -1.6013216E+00   -8.0212459E+00    7.7369754E-02    6.6328692E-08   -2.6888869E+00   -2.6023719E+00
    9.8000000E-02    1.1906947E+01   -1.1828569E+01   -2.0132314E+00   -2.8869983E+00   -1.6054285E+00   -2.9506277E+00   -4.2954387E+00   -1.6026878E+00   -8.0221724E+00    7.7299307E-02    6.8604363E-08   -2.6888881E+00   -2.5858430E+00
    1.0200000E-01    1.1922854E+01   -1.1844521E+01   -2.0051311E+00   -2.8711898E+00   -1.6068087E+00   -2.9519791E+00   -4.2967583E+00   -1.6040550E+00   -8.0231007E+00    7.7229385E-02    7.0840048E-08   -2.6888891E+00   -2.5700391E+00
    1.0600000E-01    1.1938091E+01   -1.1859805E+01   -1.9972426E+00   -2.8560512E+00   -1.6081900E+00   -2.9533316E+00   -4.2980795E+00   -1.6054232E+00   -8.0240308E+00    7.7159985E-02    7.3036252E-08   -2.6888902E+00   -2.5549048E+00
    1.1000000E-01    1.1952709E+01   -1.1874468E+01   -1.9895567E+00   -2.8415328E+00   -1.6095724E+00   -2.9546852E+00   -4.2994023E+00   -1.6067925E+00   -8.0249628E+00    7.7091108E-02    7.5193476E-08   -2.6888913E+00   -2.5403904E+00
    1.1400000E-01    1.1966751E+01   -1.1888556E+01   -1.9820651E+00   -2.8275906E+00   -1.6109557E+00   -2.9560399E+00   -4.3007266E+00   -1.6081629E+00   -8.0258966E+00    7.7022749E-02    7.7312217E-08   -2.6888923E+00   -2.5264518E+00
    1.1800000E-01    1.1980257E+01   -1.1902108E+01   -1.9747600E+00   -2.8141848E+00   -1.6123402E+00   -2.9573956E+00   -4.3020525E+00   -1.6095343E+00   -8.0268323E+00    7.6954908E-02    7.9392964E-08   -2.6888933E+00   -2.5130494E+00
