# Time          5.0000E+02
# Units: Permil
    Distance        SO4--            SO164--         
    2.0000000E-03    2.1051919E+01    8.7518264E+00
    6.0000000E-03    2.1155641E+01    8.8976635E+00
    1.0000000E-02    2.1259389E+01    9.0419475E+00
    1.4000000E-02    2.1363163E+01    9.1846925E+00
    1.8000000E-02    2.1466963E+01    9.3259123E+00
    2.2000000E-02    2.1570788E+01    9.4656208E+00
    2.6000000E-02    2.1674640E+01    9.6038316E+00
    3.0000000E-02    2.1778518E+01    9.7405584E+00
    3.4000000E-02    2.1882422E+01    9.8758146E+00
    3.8000000E-02    2.1986352E+01    1.0009614E+01
    4.2000000E-02    2.2090309E+01    1.0141969E+01
    4.6000000E-02    2.2194292E+01    1.0272894E+01
    5.0000000E-02    2.2298301E+01    1.0402401E+01
    5.4000000E-02    2.2402337E+01    1.0530504E+01
    5.8000000E-02    2.2506399E+01    1.0657215E+01
    6.2000000E-02    2.2610488E+01    1.0782548E+01
    6.6000000E-02    2.2714604E+01    1.0906515E+01
    7.0000000E-02    2.2818746E+01    1.1029128E+01
    7.4000000E-02    2.2922915E+01    1.1150401E+01
    7.8000000E-02    2.3027111E+01    1.1270346E+01
    8.2000000E-02    2.3131334E+01    1.1388975E+01
    8.6000000E-02    2.3235584E+01    1.1506300E+01
    9.0000000E-02    2.3339861E+01    1.1622334E+01
    9.4000000E-02    2.3444166E+01    1.1737088E+01
    9.8000000E-02    2.3548497E+01    1.1850576E+01
    1.0200000E-01    2.3652856E+01    1.1962808E+01
    1.0600000E-01    2.3757242E+01    1.2073796E+01
    1.1000000E-01    2.3861655E+01    1.2183553E+01
    1.1400000E-01    2.3966096E+01    1.2292090E+01
    1.1800000E-01    2.4070564E+01    1.2399418E+01
    1.2200000E-01    2.4175061E+01    1.2505549E+01
    1.2600000E-01    2.4279584E+01    1.2610494E+01
    1.3000000E-01    2.4384136E+01    1.2714265E+01
    1.3400000E-01    2.4488715E+01    1.2816873E+01
    1.3800000E-01    2.4593322E+01    1.2918329E+01
    1.4200000E-01    2.4697957E+01    1.3018644E+01
    1.4600000E-01    2.4802620E+01    1.3117830E+01
    1.5000000E-01    2.4907311E+01    1.3215896E+01
    1.5400000E-01    2.5012031E+01    1.3312853E+01
    1.5800000E-01    2.5116778E+01    1.3408714E+01
    1.6200000E-01    2.5221554E+01    1.3503487E+01
    1.6600000E-01    2.5326358E+01    1.3597184E+01
    1.7000000E-01    2.5431191E+01    1.3689815E+01
    1.7400000E-01    2.5536052E+01    1.3781390E+01
    1.7800000E-01    2.5640941E+01    1.3871920E+01
    1.8200000E-01    2.5745860E+01    1.3961415E+01
    1.8600000E-01    2.5850807E+01    1.4049886E+01
    1.9000000E-01    2.5955782E+01    1.4137341E+01
    1.9400000E-01    2.6060787E+01    1.4223792E+01
    1.9800000E-01    2.6165820E+01    1.4309248E+01
    2.0200000E-01    2.6270883E+01    1.4393718E+01
    2.0600000E-01    2.6375974E+01    1.4477214E+01
    2.1000000E-01    2.6481095E+01    1.4559744E+01
    2.1400000E-01    2.6586245E+01    1.4641317E+01
    2.1800000E-01    2.6691424E+01    1.4721944E+01
    2.2200000E-01    2.6796633E+01    1.4801634E+01
    2.2600000E-01    2.6901871E+01    1.4880396E+01
    2.3000000E-01    2.7007138E+01    1.4958240E+01
    2.3400000E-01    2.7112435E+01    1.5035174E+01
    2.3800000E-01    2.7217762E+01    1.5111209E+01
    2.4200000E-01    2.7323118E+01    1.5186352E+01
    2.4600000E-01    2.7428504E+01    1.5260613E+01
    2.5000000E-01    2.7533920E+01    1.5334001E+01
    2.5400000E-01    2.7639366E+01    1.5406525E+01
    2.5800000E-01    2.7744842E+01    1.5478193E+01
    2.6200000E-01    2.7850347E+01    1.5549015E+01
    2.6600000E-01    2.7955884E+01    1.5618998E+01
    2.7000000E-01    2.8061450E+01    1.5688151E+01
    2.7400000E-01    2.8167046E+01    1.5756483E+01
    2.7800000E-01    2.8272673E+01    1.5824003E+01
    2.8200000E-01    2.8378331E+01    1.5890718E+01
    2.8600000E-01    2.8484019E+01    1.5956637E+01
    2.9000000E-01    2.8589737E+01    1.6021768E+01
    2.9400000E-01    2.8695486E+01    1.6086119E+01
    2.9800000E-01    2.8801266E+01    1.6149699E+01
    3.0200000E-01    2.8907077E+01    1.6212514E+01
    3.0600000E-01    2.9012919E+01    1.6274574E+01
    3.1000000E-01    2.9118791E+01    1.6335886E+01
    3.1400000E-01    2.9224695E+01    1.6396458E+01
    3.1800000E-01    2.9330630E+01    1.6456297E+01
    3.2200000E-01    2.9436596E+01    1.6515412E+01
    3.2600000E-01    2.9542593E+01    1.6573809E+01
    3.3000000E-01    2.9648621E+01    1.6631497E+01
    3.3400000E-01    2.9754681E+01    1.6688483E+01
    3.3800000E-01    2.9860773E+01    1.6744774E+01
    3.4200000E-01    2.9966896E+01    1.6800377E+01
    3.4600000E-01    3.0073051E+01    1.6855300E+01
    3.5000000E-01    3.0179237E+01    1.6909551E+01
    3.5400000E-01    3.0285455E+01    1.6963135E+01
    3.5800000E-01    3.0391706E+01    1.7016061E+01
    3.6200000E-01    3.0497988E+01    1.7068335E+01
    3.6600000E-01    3.0604302E+01    1.7119965E+01
    3.7000000E-01    3.0710648E+01    1.7170957E+01
    3.7400000E-01    3.0817027E+01    1.7221317E+01
    3.7800000E-01    3.0923438E+01    1.7271054E+01
    3.8200000E-01    3.1029881E+01    1.7320173E+01
    3.8600000E-01    3.1136356E+01    1.7368681E+01
    3.9000000E-01    3.1242865E+01    1.7416586E+01
    3.9400000E-01    3.1349405E+01    1.7463892E+01
    3.9800000E-01    3.1455979E+01    1.7510607E+01
    4.0200000E-01    3.1562585E+01    1.7556738E+01
    4.0600000E-01    3.1669224E+01    1.7602290E+01
    4.1000000E-01    3.1775896E+01    1.7647270E+01
    4.1400000E-01    3.1882601E+01    1.7691685E+01
    4.1800000E-01    3.1989339E+01    1.7735540E+01
    4.2200000E-01    3.2096110E+01    1.7778841E+01
    4.2600000E-01    3.2202914E+01    1.7821595E+01
    4.3000000E-01    3.2309752E+01    1.7863807E+01
    4.3400000E-01    3.2416623E+01    1.7905485E+01
    4.3800000E-01    3.2523527E+01    1.7946633E+01
    4.4200000E-01    3.2630465E+01    1.7987257E+01
    4.4600000E-01    3.2737437E+01    1.8027363E+01
    4.5000000E-01    3.2844443E+01    1.8066958E+01
    4.5400000E-01    3.2951482E+01    1.8106046E+01
    4.5800000E-01    3.3058555E+01    1.8144633E+01
    4.6200000E-01    3.3165662E+01    1.8182726E+01
    4.6600000E-01    3.3272803E+01    1.8220329E+01
    4.7000000E-01    3.3379979E+01    1.8257448E+01
    4.7400000E-01    3.3487188E+01    1.8294088E+01
    4.7800000E-01    3.3594432E+01    1.8330255E+01
    4.8200000E-01    3.3701710E+01    1.8365955E+01
    4.8600000E-01    3.3809023E+01    1.8401192E+01
    4.9000000E-01    3.3916370E+01    1.8435971E+01
    4.9400000E-01    3.4023752E+01    1.8470299E+01
    4.9800000E-01    3.4131168E+01    1.8504179E+01
    5.0200000E-01    3.4238620E+01    1.8537618E+01
    5.0600000E-01    3.4346106E+01    1.8570620E+01
    5.1000000E-01    3.4453627E+01    1.8603190E+01
    5.1400000E-01    3.4561183E+01    1.8635333E+01
    5.1800000E-01    3.4668774E+01    1.8667055E+01
    5.2200000E-01    3.4776401E+01    1.8698359E+01
    5.2600000E-01    3.4884063E+01    1.8729251E+01
    5.3000000E-01    3.4991760E+01    1.8759735E+01
    5.3400000E-01    3.5099492E+01    1.8789817E+01
    5.3800000E-01    3.5207261E+01    1.8819500E+01
    5.4200000E-01    3.5315064E+01    1.8848790E+01
    5.4600000E-01    3.5422904E+01    1.8877691E+01
    5.5000000E-01    3.5530779E+01    1.8906208E+01
    5.5400000E-01    3.5638691E+01    1.8934344E+01
    5.5800000E-01    3.5746638E+01    1.8962106E+01
    5.6200000E-01    3.5854621E+01    1.8989496E+01
    5.6600000E-01    3.5962640E+01    1.9016519E+01
    5.7000000E-01    3.6070696E+01    1.9043180E+01
    5.7400000E-01    3.6178788E+01    1.9069483E+01
    5.7800000E-01    3.6286916E+01    1.9095432E+01
    5.8200000E-01    3.6395081E+01    1.9121032E+01
    5.8600000E-01    3.6503282E+01    1.9146285E+01
    5.9000000E-01    3.6611520E+01    1.9171198E+01
    5.9400000E-01    3.6719795E+01    1.9195773E+01
    5.9800000E-01    3.6828106E+01    1.9220015E+01
    6.0200000E-01    3.6936455E+01    1.9243927E+01
    6.0600000E-01    3.7044840E+01    1.9267514E+01
    6.1000000E-01    3.7153263E+01    1.9290779E+01
    6.1400000E-01    3.7261722E+01    1.9313727E+01
    6.1800000E-01    3.7370219E+01    1.9336361E+01
    6.2200000E-01    3.7478754E+01    1.9358685E+01
    6.2600000E-01    3.7587325E+01    1.9380702E+01
    6.3000000E-01    3.7695935E+01    1.9402417E+01
    6.3400000E-01    3.7804581E+01    1.9423833E+01
    6.3800000E-01    3.7913266E+01    1.9444954E+01
    6.4200000E-01    3.8021988E+01    1.9465783E+01
    6.4600000E-01    3.8130748E+01    1.9486323E+01
    6.5000000E-01    3.8239546E+01    1.9506580E+01
    6.5400000E-01    3.8348383E+01    1.9526555E+01
    6.5800000E-01    3.8457257E+01    1.9546252E+01
    6.6200000E-01    3.8566169E+01    1.9565675E+01
    6.6600000E-01    3.8675120E+01    1.9584828E+01
    6.7000000E-01    3.8784109E+01    1.9603712E+01
    6.7400000E-01    3.8893137E+01    1.9622333E+01
    6.7800000E-01    3.9002203E+01    1.9640692E+01
    6.8200000E-01    3.9111308E+01    1.9658794E+01
    6.8600000E-01    3.9220451E+01    1.9676641E+01
    6.9000000E-01    3.9329634E+01    1.9694237E+01
    6.9400000E-01    3.9438855E+01    1.9711584E+01
    6.9800000E-01    3.9548115E+01    1.9728686E+01
    7.0200000E-01    3.9657415E+01    1.9745547E+01
    7.0600000E-01    3.9766753E+01    1.9762168E+01
    7.1000000E-01    3.9876131E+01    1.9778553E+01
    7.1400000E-01    3.9985548E+01    1.9794705E+01
    7.1800000E-01    4.0095005E+01    1.9810627E+01
    7.2200000E-01    4.0204501E+01    1.9826322E+01
    7.2600000E-01    4.0314036E+01    1.9841793E+01
    7.3000000E-01    4.0423612E+01    1.9857042E+01
    7.3400000E-01    4.0533227E+01    1.9872072E+01
    7.3800000E-01    4.0642882E+01    1.9886886E+01
    7.4200000E-01    4.0752577E+01    1.9901487E+01
    7.4600000E-01    4.0862312E+01    1.9915878E+01
    7.5000000E-01    4.0972088E+01    1.9930061E+01
