# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -5.8541043E-05    4.8606664E-03    2.8885678E-05    2.6754282E-02    1.2063926E-03    5.4419706E-05    2.6903879E-02    9.9898368E-09    1.1998845E+00    1.0000000E+00    2.0471261E-03
    6.0000000E-03   -1.7327028E-04    5.0803740E-03    8.6250732E-05    2.6670868E-02    1.2027142E-03    5.4259386E-05    2.6820833E-02    9.9695102E-09    1.1996550E+00    1.0000000E+00    2.0471184E-03
    1.0000000E-02   -2.8719067E-04    5.2984639E-03    1.4321137E-04    2.6587654E-02    1.1990441E-03    5.4099337E-05    2.6737982E-02    9.9491837E-09    1.1994272E+00    1.0000000E+00    2.0471108E-03
    1.4000000E-02   -4.0030536E-04    5.5149425E-03    1.9976915E-04    2.6504641E-02    1.1953824E-03    5.3939557E-05    2.6655326E-02    9.9288573E-09    1.1992009E+00    1.0000000E+00    2.0471033E-03
    1.8000000E-02   -5.1261752E-04    5.7298161E-03    2.5592567E-04    2.6421827E-02    1.1917291E-03    5.3780049E-05    2.6572864E-02    9.9085312E-09    1.1989763E+00    1.0000000E+00    2.0470960E-03
    2.2000000E-02   -6.2413026E-04    5.9430911E-03    3.1168248E-04    2.6339212E-02    1.1880842E-03    5.3620813E-05    2.6490597E-02    9.8882055E-09    1.1987533E+00    1.0000000E+00    2.0470887E-03
    2.6000000E-02   -7.3484673E-04    6.1547738E-03    3.6704115E-04    2.6256796E-02    1.1844475E-03    5.3461850E-05    2.6408523E-02    9.8678803E-09    1.1985318E+00    1.0000000E+00    2.0470816E-03
    3.0000000E-02   -8.4477006E-04    6.3648706E-03    4.2200326E-04    2.6174579E-02    1.1808193E-03    5.3303159E-05    2.6326643E-02    9.8475558E-09    1.1983120E+00    1.0000001E+00    2.0470746E-03
    3.4000000E-02   -9.5390337E-04    6.5733877E-03    4.7657035E-04    2.6092559E-02    1.1771993E-03    5.3144743E-05    2.6244955E-02    9.8272320E-09    1.1980937E+00    1.0000001E+00    2.0470678E-03
    3.8000000E-02   -1.0622498E-03    6.7803314E-03    5.3074399E-04    2.6010737E-02    1.1735876E-03    5.2986602E-05    2.6163460E-02    9.8069093E-09    1.1978770E+00    1.0000001E+00    2.0470610E-03
    4.2000000E-02   -1.1698124E-03    6.9857081E-03    5.8452573E-04    2.5929112E-02    1.1699842E-03    5.2828736E-05    2.6082158E-02    9.7865876E-09    1.1976619E+00    1.0000001E+00    2.0470543E-03
    4.6000000E-02   -1.2765943E-03    7.1895239E-03    6.3791712E-04    2.5847684E-02    1.1663891E-03    5.2671146E-05    2.6001047E-02    9.7662671E-09    1.1974483E+00    1.0000001E+00    2.0470478E-03
    5.0000000E-02   -1.3825986E-03    7.3917852E-03    6.9091971E-04    2.5766452E-02    1.1628023E-03    5.2513832E-05    2.5920127E-02    9.7459480E-09    1.1972363E+00    1.0000001E+00    2.0470413E-03
