# Time          1.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    9.9444811E+00   -9.8650495E+00   -2.3192615E+00   -4.8588352E+00   -1.5730393E+00   -2.9189512E+00   -4.2646832E+00   -1.5706210E+00   -8.0009892E+00    7.9161208E-02    1.4845340E-09   -2.6888553E+00   -4.5459008E+00
    6.0000000E-03    1.0409657E+01   -1.0330308E+01   -2.3114273E+00   -4.3859788E+00   -1.5752660E+00   -2.9211627E+00   -4.2668486E+00   -1.5728409E+00   -8.0029745E+00    7.9121718E-02    4.3996350E-09   -2.6888567E+00   -4.0809157E+00
    1.0000000E-02    1.0626679E+01   -1.0547413E+01   -2.3038727E+00   -4.1675526E+00   -1.5775008E+00   -2.9233823E+00   -4.2690226E+00   -1.5750688E+00   -8.0049689E+00    7.9082808E-02    7.2613884E-09   -2.6888581E+00   -3.8640854E+00
    1.4000000E-02    1.0769004E+01   -1.0689821E+01   -2.2965846E+00   -4.0247334E+00   -1.5797438E+00   -2.9256102E+00   -4.2712053E+00   -1.5773050E+00   -8.0069723E+00    7.9044473E-02    1.0070394E-08   -2.6888595E+00   -3.7219524E+00
    1.8000000E-02    1.0874683E+01   -1.0795584E+01   -2.2895508E+00   -3.9188653E+00   -1.5819949E+00   -2.9278463E+00   -4.2733966E+00   -1.5795494E+00   -8.0089848E+00    7.9006709E-02    1.2827245E-08   -2.6888608E+00   -3.6164660E+00
    2.2000000E-02    1.0958517E+01   -1.0879503E+01   -2.2827600E+00   -3.8349811E+00   -1.5842542E+00   -2.9300907E+00   -4.2755965E+00   -1.5818020E+00   -8.0110064E+00    7.8969512E-02    1.5532531E-08   -2.6888621E+00   -3.5328249E+00
    2.6000000E-02    1.1027830E+01   -1.0948900E+01   -2.2762017E+00   -3.7656945E+00   -1.5865217E+00   -2.9323433E+00   -4.2778052E+00   -1.5840628E+00   -8.0130370E+00    7.8932879E-02    1.8186838E-08   -2.6888634E+00   -3.4637067E+00
    3.0000000E-02    1.1086783E+01   -1.1007938E+01   -2.2698661E+00   -3.7068128E+00   -1.5887975E+00   -2.9346043E+00   -4.2800225E+00   -1.5863319E+00   -8.0150768E+00    7.8896804E-02    2.0790745E-08   -2.6888647E+00   -3.4049485E+00
    3.4000000E-02    1.1137971E+01   -1.1059212E+01   -2.2637438E+00   -3.6557257E+00   -1.5910815E+00   -2.9368736E+00   -4.2822486E+00   -1.5886093E+00   -8.0171258E+00    7.8861284E-02    2.3344827E-08   -2.6888659E+00   -3.3539558E+00
    3.8000000E-02    1.1183121E+01   -1.1104448E+01   -2.2578263E+00   -3.6106970E+00   -1.5933738E+00   -2.9391512E+00   -4.2844835E+00   -1.5908950E+00   -8.0191838E+00    7.8826314E-02    2.5849653E-08   -2.6888672E+00   -3.3090017E+00
