# Time          7.5000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0641194E+01   -1.0561733E+01   -2.2983265E+00   -4.1525203E+00   -1.5725191E+00   -2.9184166E+00   -4.2641523E+00   -1.5700943E+00   -8.0000286E+00    7.9079340E-02    1.8348057E-09   -2.6888554E+00   -3.8491208E+00
    6.0000000E-03    1.1115958E+01   -1.1036522E+01   -2.2524295E+00   -3.6762351E+00   -1.5736993E+00   -2.9195526E+00   -4.2652498E+00   -1.5712547E+00   -8.0000861E+00    7.8876048E-02    5.4504863E-09   -2.6888572E+00   -3.3744124E+00
    1.0000000E-02    1.1336879E+01   -1.1257467E+01   -2.2110369E+00   -3.4550541E+00   -1.5748795E+00   -2.9206885E+00   -4.2663480E+00   -1.5724150E+00   -8.0001435E+00    7.8673246E-02    9.0129234E-09   -2.6888589E+00   -3.1535476E+00
    1.4000000E-02    1.1482284E+01   -1.1402895E+01   -2.1733527E+00   -3.3095695E+00   -1.5760596E+00   -2.9218244E+00   -4.2674468E+00   -1.5735752E+00   -8.0002010E+00    7.8470934E-02    1.2522778E-08   -2.6888607E+00   -3.0081986E+00
    1.8000000E-02    1.1590773E+01   -1.1511409E+01   -2.1387752E+00   -3.2010603E+00   -1.5772396E+00   -2.9229603E+00   -4.2685463E+00   -1.5747354E+00   -8.0002585E+00    7.8269111E-02    1.5980704E-08   -2.6888623E+00   -2.8997648E+00
    2.2000000E-02    1.1677300E+01   -1.1597960E+01   -2.1068378E+00   -3.1145414E+00   -1.5784196E+00   -2.9240960E+00   -4.2696463E+00   -1.5758955E+00   -8.0003159E+00    7.8067776E-02    1.9387348E-08   -2.6888640E+00   -2.8132939E+00
    2.6000000E-02    1.1749243E+01   -1.1669927E+01   -2.0771719E+00   -3.0426199E+00   -1.5795996E+00   -2.9252317E+00   -4.2707469E+00   -1.5770556E+00   -8.0003734E+00    7.7866928E-02    2.2743349E-08   -2.6888656E+00   -2.7414056E+00
    3.0000000E-02    1.1810795E+01   -1.1731503E+01   -2.0494812E+00   -2.9810997E+00   -1.5807794E+00   -2.9263674E+00   -4.2718481E+00   -1.5782156E+00   -8.0004309E+00    7.7666567E-02    2.6049341E-08   -2.6888673E+00   -2.6799098E+00
    3.4000000E-02    1.1864562E+01   -1.1785295E+01   -2.0235237E+00   -2.9273688E+00   -1.5819593E+00   -2.9275030E+00   -4.2729498E+00   -1.5793755E+00   -8.0004884E+00    7.7466691E-02    2.9305950E-08   -2.6888689E+00   -2.6261975E+00
    3.8000000E-02    1.1912282E+01   -1.1833038E+01   -1.9990992E+00   -2.8796901E+00   -1.5831391E+00   -2.9286385E+00   -4.2740522E+00   -1.5805354E+00   -8.0005459E+00    7.7267300E-02    3.2513792E-08   -2.6888704E+00   -2.5785335E+00
    4.2000000E-02    1.1955165E+01   -1.1875945E+01   -1.9760406E+00   -2.8368498E+00   -1.5843188E+00   -2.9297740E+00   -4.2751551E+00   -1.5816952E+00   -8.0006035E+00    7.7068392E-02    3.5673482E-08   -2.6888720E+00   -2.5357050E+00
    4.6000000E-02    1.1994094E+01   -1.1914898E+01   -1.9542064E+00   -2.7979661E+00   -1.5854984E+00   -2.9309094E+00   -4.2762586E+00   -1.5828549E+00   -8.0006610E+00    7.6869968E-02    3.8785625E-08   -2.6888735E+00   -2.4968312E+00
    5.0000000E-02    1.2029729E+01   -1.1950557E+01   -1.9334762E+00   -2.7623783E+00   -1.5866780E+00   -2.9320447E+00   -4.2773626E+00   -1.5840146E+00   -8.0007185E+00    7.6672025E-02    4.1850818E-08   -2.6888750E+00   -2.4612516E+00
    5.4000000E-02    1.2062577E+01   -1.1983429E+01   -1.9137465E+00   -2.7295785E+00   -1.5878576E+00   -2.9331800E+00   -4.2784672E+00   -1.5851743E+00   -8.0007760E+00    7.6474564E-02    4.4869654E-08   -2.6888765E+00   -2.4284589E+00
    5.8000000E-02    1.2093036E+01   -1.2013912E+01   -1.8949276E+00   -2.6991679E+00   -1.5890371E+00   -2.9343152E+00   -4.2795723E+00   -1.5863338E+00   -8.0008336E+00    7.6277583E-02    4.7842718E-08   -2.6888779E+00   -2.3980544E+00
    6.2000000E-02    1.2121426E+01   -1.2042326E+01   -1.8769415E+00   -2.6708275E+00   -1.5902165E+00   -2.9354503E+00   -4.2806780E+00   -1.5874933E+00   -8.0008911E+00    7.6081081E-02    5.0770590E-08   -2.6888793E+00   -2.3697192E+00
    6.6000000E-02    1.2148005E+01   -1.2068929E+01   -1.8597196E+00   -2.6442982E+00   -1.5913959E+00   -2.9365854E+00   -4.2817842E+00   -1.5886528E+00   -8.0009487E+00    7.5885058E-02    5.3653842E-08   -2.6888807E+00   -2.3431946E+00
    7.0000000E-02    1.2172987E+01   -1.2093935E+01   -1.8432017E+00   -2.6193667E+00   -1.5925752E+00   -2.9377204E+00   -4.2828909E+00   -1.5898122E+00   -8.0010063E+00    7.5689512E-02    5.6493040E-08   -2.6888821E+00   -2.3182672E+00
    7.4000000E-02    1.2196550E+01   -1.2117521E+01   -1.8273343E+00   -2.5958554E+00   -1.5937545E+00   -2.9388553E+00   -4.2839981E+00   -1.5909715E+00   -8.0010638E+00    7.5494444E-02    5.9288743E-08   -2.6888835E+00   -2.2947596E+00
    7.8000000E-02    1.2218842E+01   -1.2139837E+01   -1.8120697E+00   -2.5736146E+00   -1.5949337E+00   -2.9399902E+00   -4.2851059E+00   -1.5921308E+00   -8.0011214E+00    7.5299851E-02    6.2041506E-08   -2.6888848E+00   -2.2725220E+00
    8.2000000E-02    1.2239991E+01   -1.2161010E+01   -1.7973653E+00   -2.5525171E+00   -1.5961128E+00   -2.9411250E+00   -4.2862141E+00   -1.5932900E+00   -8.0011790E+00    7.5105734E-02    6.4751876E-08   -2.6888862E+00   -2.2514275E+00
    8.6000000E-02    1.2260106E+01   -1.2181148E+01   -1.7831830E+00   -2.5324540E+00   -1.5972919E+00   -2.9422597E+00   -4.2873229E+00   -1.5944491E+00   -8.0012366E+00    7.4912091E-02    6.7420394E-08   -2.6888875E+00   -2.2313671E+00
    9.0000000E-02    1.2279280E+01   -1.2200347E+01   -1.7694884E+00   -2.5133311E+00   -1.5984709E+00   -2.9433944E+00   -4.2884322E+00   -1.5956081E+00   -8.0012941E+00    7.4718921E-02    7.0047595E-08   -2.6888888E+00   -2.2122467E+00
    9.4000000E-02    1.2297597E+01   -1.2218687E+01   -1.7562502E+00   -2.4950667E+00   -1.5996499E+00   -2.9445290E+00   -4.2895419E+00   -1.5967671E+00   -8.0013517E+00    7.4526223E-02    7.2634009E-08   -2.6888900E+00   -2.1939846E+00
    9.8000000E-02    1.2315126E+01   -1.2236240E+01   -1.7434403E+00   -2.4775892E+00   -1.6008288E+00   -2.9456636E+00   -4.2906521E+00   -1.5979261E+00   -8.0014093E+00    7.4333998E-02    7.5180160E-08   -2.6888913E+00   -2.1765091E+00
    1.0200000E-01    1.2331932E+01   -1.2253070E+01   -1.7310329E+00   -2.4608355E+00   -1.6020076E+00   -2.9467980E+00   -4.2917629E+00   -1.5990850E+00   -8.0014669E+00    7.4142243E-02    7.7686563E-08   -2.6888925E+00   -2.1597573E+00
    1.0600000E-01    1.2348070E+01   -1.2269231E+01   -1.7190046E+00   -2.4447500E+00   -1.6031864E+00   -2.9479324E+00   -4.2928740E+00   -1.6002438E+00   -8.0015245E+00    7.3950958E-02    8.0153732E-08   -2.6888937E+00   -2.1436735E+00
    1.1000000E-01    1.2363589E+01   -1.2284774E+01   -1.7073339E+00   -2.4292831E+00   -1.6043651E+00   -2.9490668E+00   -4.2939857E+00   -1.6014025E+00   -8.0015822E+00    7.3760142E-02    8.2582172E-08   -2.6888949E+00   -2.1282083E+00
    1.1400000E-01    1.2378534E+01   -1.2299743E+01   -1.6960011E+00   -2.4143906E+00   -1.6055438E+00   -2.9502010E+00   -4.2950978E+00   -1.6025612E+00   -8.0016398E+00    7.3569794E-02    8.4972383E-08   -2.6888960E+00   -2.1133173E+00
    1.1800000E-01    1.2392944E+01   -1.2314176E+01   -1.6849881E+00   -2.4000328E+00   -1.6067224E+00   -2.9513352E+00   -4.2962104E+00   -1.6037198E+00   -8.0016974E+00    7.3379914E-02    8.7324859E-08   -2.6888972E+00   -2.0989609E+00
    1.2200000E-01    1.2406855E+01   -1.2328111E+01   -1.6742782E+00   -2.3861741E+00   -1.6079009E+00   -2.9524693E+00   -4.2973234E+00   -1.6048783E+00   -8.0017550E+00    7.3190500E-02    8.9640090E-08   -2.6888983E+00   -2.0851035E+00
    1.2600000E-01    1.2420300E+01   -1.2341579E+01   -1.6638560E+00   -2.3727823E+00   -1.6090794E+00   -2.9536034E+00   -4.2984369E+00   -1.6060368E+00   -8.0018127E+00    7.3001552E-02    9.1918558E-08   -2.6888994E+00   -2.0717130E+00
    1.3000000E-01    1.2433306E+01   -1.2354609E+01   -1.6537072E+00   -2.3598281E+00   -1.6102578E+00   -2.9547374E+00   -4.2995508E+00   -1.6071952E+00   -8.0018703E+00    7.2813069E-02    9.4160742E-08   -2.6889005E+00   -2.0587600E+00
    1.3400000E-01    1.2445902E+01   -1.2367228E+01   -1.6438185E+00   -2.3472851E+00   -1.6114361E+00   -2.9558713E+00   -4.3006651E+00   -1.6083535E+00   -8.0019279E+00    7.2625049E-02    9.6367113E-08   -2.6889016E+00   -2.0462180E+00
    1.3800000E-01    1.2458110E+01   -1.2379460E+01   -1.6341778E+00   -2.3351289E+00   -1.6126144E+00   -2.9570051E+00   -4.3017799E+00   -1.6095118E+00   -8.0019856E+00    7.2437493E-02    9.8538139E-08   -2.6889027E+00   -2.0340629E+00
    1.4200000E-01    1.2469954E+01   -1.2391327E+01   -1.6247734E+00   -2.3233376E+00   -1.6137926E+00   -2.9581389E+00   -4.3028951E+00   -1.6106700E+00   -8.0020432E+00    7.2250399E-02    1.0067428E-07   -2.6889037E+00   -2.0222725E+00
    1.4600000E-01    1.2481453E+01   -1.2402850E+01   -1.6155947E+00   -2.3118907E+00   -1.6149707E+00   -2.9592726E+00   -4.3040107E+00   -1.6118281E+00   -8.0021008E+00    7.2063766E-02    1.0277600E-07   -2.6889047E+00   -2.0108265E+00
    1.5000000E-01    1.2492626E+01   -1.2414046E+01   -1.6066319E+00   -2.3007697E+00   -1.6161488E+00   -2.9604062E+00   -4.3051267E+00   -1.6129862E+00   -8.0021585E+00    7.1877594E-02    1.0484373E-07   -2.6889058E+00   -1.9997064E+00
