# Time          5.0000E+02
# Units: Mol/kgw
    Distance        SO4--            SO164--         
    2.0000000E-03    2.7966329E-02    2.6963926E-02
    6.0000000E-03    2.7890544E-02    2.6891976E-02
    1.0000000E-02    2.7814967E-02    2.6820220E-02
    1.4000000E-02    2.7739599E-02    2.6748660E-02
    1.8000000E-02    2.7664439E-02    2.6677294E-02
    2.2000000E-02    2.7589486E-02    2.6606121E-02
    2.6000000E-02    2.7514739E-02    2.6535142E-02
    3.0000000E-02    2.7440198E-02    2.6464356E-02
    3.4000000E-02    2.7365863E-02    2.6393763E-02
    3.8000000E-02    2.7291732E-02    2.6323361E-02
    4.2000000E-02    2.7217806E-02    2.6253150E-02
    4.6000000E-02    2.7144083E-02    2.6183130E-02
    5.0000000E-02    2.7070564E-02    2.6113301E-02
    5.4000000E-02    2.6997247E-02    2.6043661E-02
    5.8000000E-02    2.6924133E-02    2.5974211E-02
    6.2000000E-02    2.6851220E-02    2.5904949E-02
    6.6000000E-02    2.6778508E-02    2.5835876E-02
    7.0000000E-02    2.6705996E-02    2.5766990E-02
    7.4000000E-02    2.6633685E-02    2.5698292E-02
    7.8000000E-02    2.6561572E-02    2.5629780E-02
    8.2000000E-02    2.6489659E-02    2.5561455E-02
    8.6000000E-02    2.6417944E-02    2.5493315E-02
    9.0000000E-02    2.6346426E-02    2.5425361E-02
    9.4000000E-02    2.6275106E-02    2.5357591E-02
    9.8000000E-02    2.6203983E-02    2.5290006E-02
    1.0200000E-01    2.6133055E-02    2.5222604E-02
    1.0600000E-01    2.6062324E-02    2.5155386E-02
    1.1000000E-01    2.5991787E-02    2.5088351E-02
    1.1400000E-01    2.5921445E-02    2.5021498E-02
    1.1800000E-01    2.5851297E-02    2.4954827E-02
    1.2200000E-01    2.5781343E-02    2.4888337E-02
    1.2600000E-01    2.5711581E-02    2.4822028E-02
    1.3000000E-01    2.5642012E-02    2.4755900E-02
    1.3400000E-01    2.5572635E-02    2.4689951E-02
    1.3800000E-01    2.5503450E-02    2.4624182E-02
    1.4200000E-01    2.5434455E-02    2.4558592E-02
    1.4600000E-01    2.5365651E-02    2.4493180E-02
    1.5000000E-01    2.5297036E-02    2.4427946E-02
    1.5400000E-01    2.5228611E-02    2.4362890E-02
    1.5800000E-01    2.5160375E-02    2.4298011E-02
    1.6200000E-01    2.5092327E-02    2.4233308E-02
    1.6600000E-01    2.5024467E-02    2.4168782E-02
    1.7000000E-01    2.4956795E-02    2.4104431E-02
    1.7400000E-01    2.4889309E-02    2.4040256E-02
    1.7800000E-01    2.4822009E-02    2.3976255E-02
    1.8200000E-01    2.4754896E-02    2.3912428E-02
    1.8600000E-01    2.4687967E-02    2.3848775E-02
    1.9000000E-01    2.4621224E-02    2.3785296E-02
    1.9400000E-01    2.4554665E-02    2.3721989E-02
    1.9800000E-01    2.4488289E-02    2.3658855E-02
    2.0200000E-01    2.4422097E-02    2.3595893E-02
    2.0600000E-01    2.4356088E-02    2.3533102E-02
    2.1000000E-01    2.4290261E-02    2.3470482E-02
    2.1400000E-01    2.4224616E-02    2.3408033E-02
    2.1800000E-01    2.4159152E-02    2.3345754E-02
    2.2200000E-01    2.4093869E-02    2.3283645E-02
    2.2600000E-01    2.4028766E-02    2.3221705E-02
    2.3000000E-01    2.3963844E-02    2.3159933E-02
    2.3400000E-01    2.3899100E-02    2.3098330E-02
    2.3800000E-01    2.3834536E-02    2.3036895E-02
    2.4200000E-01    2.3770150E-02    2.2975627E-02
    2.4600000E-01    2.3705942E-02    2.2914527E-02
    2.5000000E-01    2.3641912E-02    2.2853592E-02
    2.5400000E-01    2.3578058E-02    2.2792824E-02
    2.5800000E-01    2.3514381E-02    2.2732222E-02
    2.6200000E-01    2.3450880E-02    2.2671784E-02
    2.6600000E-01    2.3387554E-02    2.2611512E-02
    2.7000000E-01    2.3324404E-02    2.2551404E-02
    2.7400000E-01    2.3261428E-02    2.2491460E-02
    2.7800000E-01    2.3198627E-02    2.2431679E-02
    2.8200000E-01    2.3135999E-02    2.2372061E-02
    2.8600000E-01    2.3073544E-02    2.2312606E-02
    2.9000000E-01    2.3011262E-02    2.2253313E-02
    2.9400000E-01    2.2949152E-02    2.2194182E-02
    2.9800000E-01    2.2887214E-02    2.2135212E-02
    3.0200000E-01    2.2825447E-02    2.2076403E-02
    3.0600000E-01    2.2763852E-02    2.2017754E-02
    3.1000000E-01    2.2702426E-02    2.1959265E-02
    3.1400000E-01    2.2641171E-02    2.1900936E-02
    3.1800000E-01    2.2580085E-02    2.1842767E-02
    3.2200000E-01    2.2519168E-02    2.1784756E-02
    3.2600000E-01    2.2458420E-02    2.1726903E-02
    3.3000000E-01    2.2397839E-02    2.1669208E-02
    3.3400000E-01    2.2337427E-02    2.1611671E-02
    3.3800000E-01    2.2277182E-02    2.1554291E-02
    3.4200000E-01    2.2217103E-02    2.1497067E-02
    3.4600000E-01    2.2157191E-02    2.1440000E-02
    3.5000000E-01    2.2097445E-02    2.1383088E-02
    3.5400000E-01    2.2037864E-02    2.1326332E-02
    3.5800000E-01    2.1978448E-02    2.1269731E-02
    3.6200000E-01    2.1919196E-02    2.1213284E-02
    3.6600000E-01    2.1860109E-02    2.1156992E-02
    3.7000000E-01    2.1801185E-02    2.1100853E-02
    3.7400000E-01    2.1742425E-02    2.1044868E-02
    3.7800000E-01    2.1683827E-02    2.0989036E-02
    3.8200000E-01    2.1625392E-02    2.0933356E-02
    3.8600000E-01    2.1567118E-02    2.0877829E-02
    3.9000000E-01    2.1509006E-02    2.0822453E-02
    3.9400000E-01    2.1451055E-02    2.0767229E-02
    3.9800000E-01    2.1393265E-02    2.0712155E-02
    4.0200000E-01    2.1335635E-02    2.0657232E-02
    4.0600000E-01    2.1278164E-02    2.0602459E-02
    4.1000000E-01    2.1220853E-02    2.0547836E-02
    4.1400000E-01    2.1163701E-02    2.0493362E-02
    4.1800000E-01    2.1106707E-02    2.0439038E-02
    4.2200000E-01    2.1049871E-02    2.0384861E-02
    4.2600000E-01    2.0993193E-02    2.0330833E-02
    4.3000000E-01    2.0936671E-02    2.0276953E-02
    4.3400000E-01    2.0880307E-02    2.0223220E-02
    4.3800000E-01    2.0824099E-02    2.0169634E-02
    4.4200000E-01    2.0768047E-02    2.0116195E-02
    4.4600000E-01    2.0712150E-02    2.0062902E-02
    4.5000000E-01    2.0656408E-02    2.0009754E-02
    4.5400000E-01    2.0600821E-02    1.9956753E-02
    4.5800000E-01    2.0545388E-02    1.9903896E-02
    4.6200000E-01    2.0490109E-02    1.9851184E-02
    4.6600000E-01    2.0434984E-02    1.9798616E-02
    4.7000000E-01    2.0380011E-02    1.9746192E-02
    4.7400000E-01    2.0325191E-02    1.9693911E-02
    4.7800000E-01    2.0270523E-02    1.9641774E-02
    4.8200000E-01    2.0216007E-02    1.9589780E-02
    4.8600000E-01    2.0161642E-02    1.9537927E-02
    4.9000000E-01    2.0107428E-02    1.9486217E-02
    4.9400000E-01    2.0053365E-02    1.9434649E-02
    4.9800000E-01    1.9999452E-02    1.9383222E-02
    5.0200000E-01    1.9945688E-02    1.9331935E-02
    5.0600000E-01    1.9892074E-02    1.9280789E-02
    5.1000000E-01    1.9838609E-02    1.9229784E-02
    5.1400000E-01    1.9785292E-02    1.9178918E-02
    5.1800000E-01    1.9732124E-02    1.9128191E-02
    5.2200000E-01    1.9679103E-02    1.9077604E-02
    5.2600000E-01    1.9626229E-02    1.9027155E-02
    5.3000000E-01    1.9573503E-02    1.8976844E-02
    5.3400000E-01    1.9520923E-02    1.8926672E-02
    5.3800000E-01    1.9468489E-02    1.8876637E-02
    5.4200000E-01    1.9416200E-02    1.8826739E-02
    5.4600000E-01    1.9364058E-02    1.8776978E-02
    5.5000000E-01    1.9312060E-02    1.8727354E-02
    5.5400000E-01    1.9260207E-02    1.8677865E-02
    5.5800000E-01    1.9208497E-02    1.8628513E-02
    5.6200000E-01    1.9156932E-02    1.8579295E-02
    5.6600000E-01    1.9105510E-02    1.8530213E-02
    5.7000000E-01    1.9054231E-02    1.8481266E-02
    5.7400000E-01    1.9003095E-02    1.8432453E-02
    5.7800000E-01    1.8952101E-02    1.8383774E-02
    5.8200000E-01    1.8901249E-02    1.8335228E-02
    5.8600000E-01    1.8850539E-02    1.8286816E-02
    5.9000000E-01    1.8799970E-02    1.8238537E-02
    5.9400000E-01    1.8749541E-02    1.8190390E-02
    5.9800000E-01    1.8699253E-02    1.8142375E-02
    6.0200000E-01    1.8649104E-02    1.8094493E-02
    6.0600000E-01    1.8599096E-02    1.8046741E-02
    6.1000000E-01    1.8549226E-02    1.7999122E-02
    6.1400000E-01    1.8499496E-02    1.7951632E-02
    6.1800000E-01    1.8449904E-02    1.7904274E-02
    6.2200000E-01    1.8400450E-02    1.7857045E-02
    6.2600000E-01    1.8351134E-02    1.7809947E-02
    6.3000000E-01    1.8301955E-02    1.7762977E-02
    6.3400000E-01    1.8252913E-02    1.7716137E-02
    6.3800000E-01    1.8204008E-02    1.7669426E-02
    6.4200000E-01    1.8155239E-02    1.7622843E-02
    6.4600000E-01    1.8106606E-02    1.7576388E-02
    6.5000000E-01    1.8058109E-02    1.7530061E-02
    6.5400000E-01    1.8009747E-02    1.7483862E-02
    6.5800000E-01    1.7961520E-02    1.7437789E-02
    6.6200000E-01    1.7913427E-02    1.7391843E-02
    6.6600000E-01    1.7865468E-02    1.7346024E-02
    6.7000000E-01    1.7817643E-02    1.7300331E-02
    6.7400000E-01    1.7769952E-02    1.7254763E-02
    6.7800000E-01    1.7722393E-02    1.7209321E-02
    6.8200000E-01    1.7674967E-02    1.7164004E-02
    6.8600000E-01    1.7627674E-02    1.7118812E-02
    6.9000000E-01    1.7580512E-02    1.7073744E-02
    6.9400000E-01    1.7533482E-02    1.7028800E-02
    6.9800000E-01    1.7486584E-02    1.6983981E-02
    7.0200000E-01    1.7439816E-02    1.6939284E-02
    7.0600000E-01    1.7393179E-02    1.6894711E-02
    7.1000000E-01    1.7346672E-02    1.6850260E-02
    7.1400000E-01    1.7300295E-02    1.6805932E-02
    7.1800000E-01    1.7254047E-02    1.6761727E-02
    7.2200000E-01    1.7207929E-02    1.6717643E-02
    7.2600000E-01    1.7161940E-02    1.6673680E-02
    7.3000000E-01    1.7116079E-02    1.6629839E-02
    7.3400000E-01    1.7070346E-02    1.6586118E-02
    7.3800000E-01    1.7024741E-02    1.6542519E-02
    7.4200000E-01    1.6979263E-02    1.6499039E-02
    7.4600000E-01    1.6933913E-02    1.6455679E-02
    7.5000000E-01    1.6888689E-02    1.6412439E-02
    7.5400000E-01    1.6843592E-02    1.6369319E-02
    7.5800000E-01    1.6798620E-02    1.6326317E-02
    7.6200000E-01    1.6753775E-02    1.6283434E-02
    7.6600000E-01    1.6709055E-02    1.6240669E-02
    7.7000000E-01    1.6664460E-02    1.6198023E-02
    7.7400000E-01    1.6619990E-02    1.6155494E-02
    7.7800000E-01    1.6575645E-02    1.6113083E-02
    7.8200000E-01    1.6531423E-02    1.6070788E-02
    7.8600000E-01    1.6487325E-02    1.6028611E-02
    7.9000000E-01    1.6443351E-02    1.5986550E-02
    7.9400000E-01    1.6399500E-02    1.5944605E-02
    7.9800000E-01    1.6355771E-02    1.5902776E-02
    8.0200000E-01    1.6312166E-02    1.5861063E-02
    8.0600000E-01    1.6268682E-02    1.5819465E-02
    8.1000000E-01    1.6225320E-02    1.5777982E-02
    8.1400000E-01    1.6182079E-02    1.5736614E-02
    8.1800000E-01    1.6138960E-02    1.5695360E-02
    8.2200000E-01    1.6095961E-02    1.5654221E-02
    8.2600000E-01    1.6053083E-02    1.5613195E-02
    8.3000000E-01    1.6010325E-02    1.5572282E-02
    8.3400000E-01    1.5967687E-02    1.5531483E-02
    8.3800000E-01    1.5925169E-02    1.5490797E-02
    8.4200000E-01    1.5882770E-02    1.5450223E-02
    8.4600000E-01    1.5840490E-02    1.5409762E-02
    8.5000000E-01    1.5798328E-02    1.5369413E-02
    8.5400000E-01    1.5756285E-02    1.5329175E-02
    8.5800000E-01    1.5714359E-02    1.5289049E-02
    8.6200000E-01    1.5672551E-02    1.5249034E-02
    8.6600000E-01    1.5630861E-02    1.5209130E-02
    8.7000000E-01    1.5589288E-02    1.5169336E-02
    8.7400000E-01    1.5547831E-02    1.5129653E-02
    8.7800000E-01    1.5506491E-02    1.5090079E-02
    8.8200000E-01    1.5465267E-02    1.5050616E-02
    8.8600000E-01    1.5424158E-02    1.5011262E-02
    8.9000000E-01    1.5383166E-02    1.4972017E-02
    8.9400000E-01    1.5342288E-02    1.4932880E-02
    8.9800000E-01    1.5301525E-02    1.4893853E-02
    9.0200000E-01    1.5260877E-02    1.4854933E-02
    9.0600000E-01    1.5220343E-02    1.4816122E-02
    9.1000000E-01    1.5179923E-02    1.4777418E-02
    9.1400000E-01    1.5139617E-02    1.4738822E-02
    9.1800000E-01    1.5099424E-02    1.4700333E-02
    9.2200000E-01    1.5059344E-02    1.4661951E-02
    9.2600000E-01    1.5019377E-02    1.4623675E-02
    9.3000000E-01    1.4979522E-02    1.4585506E-02
    9.3400000E-01    1.4939780E-02    1.4547442E-02
    9.3800000E-01    1.4900149E-02    1.4509485E-02
    9.4200000E-01    1.4860630E-02    1.4471633E-02
    9.4600000E-01    1.4821222E-02    1.4433886E-02
    9.5000000E-01    1.4781925E-02    1.4396244E-02
    9.5400000E-01    1.4742739E-02    1.4358707E-02
    9.5800000E-01    1.4703663E-02    1.4321274E-02
    9.6200000E-01    1.4664697E-02    1.4283945E-02
    9.6600000E-01    1.4625842E-02    1.4246720E-02
    9.7000000E-01    1.4587095E-02    1.4209599E-02
    9.7400000E-01    1.4548458E-02    1.4172581E-02
    9.7800000E-01    1.4509930E-02    1.4135666E-02
    9.8200000E-01    1.4471510E-02    1.4098854E-02
    9.8600000E-01    1.4433199E-02    1.4062144E-02
    9.9000000E-01    1.4394996E-02    1.4025537E-02
    9.9400000E-01    1.4356901E-02    1.3989031E-02
    9.9800000E-01    1.4318913E-02    1.3952627E-02
    1.0020000E+00    1.4281032E-02    1.3916325E-02
    1.0060000E+00    1.4243258E-02    1.3880124E-02
    1.0100000E+00    1.4205591E-02    1.3844024E-02
    1.0140000E+00    1.4168031E-02    1.3808024E-02
    1.0180000E+00    1.4130576E-02    1.3772125E-02
    1.0220000E+00    1.4093227E-02    1.3736326E-02
    1.0260000E+00    1.4055984E-02    1.3700627E-02
    1.0300000E+00    1.4018846E-02    1.3665027E-02
