# Time          1.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -2.8450971E-05    4.7944467E-03    1.3840913E-05    2.6727645E-02    1.2051712E-03    5.4364669E-05    2.6876887E-02    9.9772468E-09    1.1999446E+00    1.0000000E+00    2.0471266E-03
    6.0000000E-03   -8.3001126E-05    4.8817174E-03    4.1116973E-05    2.6590959E-02    1.1990500E-03    5.4094279E-05    2.6739860E-02    9.9317411E-09    1.1998355E+00    1.0000000E+00    2.0471199E-03
    1.0000000E-02   -1.3674595E-04    4.9673783E-03    6.7990366E-05    2.6454477E-02    1.1929373E-03    5.3824168E-05    2.6603031E-02    9.8862371E-09    1.1997280E+00    1.0000000E+00    2.0471133E-03
    1.4000000E-02   -1.8969135E-04    5.0514419E-03    9.4464049E-05    2.6318202E-02    1.1868334E-03    5.3554340E-05    2.6466405E-02    9.8407364E-09    1.1996221E+00    1.0000000E+00    2.0471068E-03
    1.8000000E-02   -2.4184323E-04    5.1339207E-03    1.2054097E-04    2.6182137E-02    1.1807383E-03    5.3284804E-05    2.6329984E-02    9.7952406E-09    1.1995178E+00    1.0000000E+00    2.0471005E-03
    2.2000000E-02   -2.9320749E-04    5.2148274E-03    1.4622408E-04    2.6046284E-02    1.1746522E-03    5.3015567E-05    2.6193769E-02    9.7497512E-09    1.1994151E+00    1.0000000E+00    2.0470942E-03
    2.6000000E-02   -3.4379000E-04    5.2941744E-03    1.7151632E-04    2.5910647E-02    1.1685751E-03    5.2746635E-05    2.6057766E-02    9.7042696E-09    1.1993139E+00    1.0000000E+00    2.0470881E-03
    3.0000000E-02   -3.9359667E-04    5.3719742E-03    1.9642063E-04    2.5775227E-02    1.1625073E-03    5.2478015E-05    2.5921974E-02    9.6587974E-09    1.1992143E+00    1.0000000E+00    2.0470821E-03
    3.4000000E-02   -4.4263335E-04    5.4482392E-03    2.2093995E-04    2.5640027E-02    1.1564488E-03    5.2209714E-05    2.5786399E-02    9.6133361E-09    1.1991162E+00    1.0000001E+00    2.0470762E-03
    3.8000000E-02   -4.9090591E-04    5.5229820E-03    2.4507721E-04    2.5505051E-02    1.1503997E-03    5.1941739E-05    2.5651042E-02    9.5678872E-09    1.1990197E+00    1.0000001E+00    2.0470705E-03
    4.2000000E-02   -5.3842021E-04    5.5962149E-03    2.6883535E-04    2.5370300E-02    1.1443602E-03    5.1674097E-05    2.5515905E-02    9.5224522E-09    1.1989247E+00    1.0000001E+00    2.0470648E-03
    4.6000000E-02   -5.8518210E-04    5.6679504E-03    2.9221727E-04    2.5235777E-02    1.1383305E-03    5.1406794E-05    2.5380993E-02    9.4770327E-09    1.1988311E+00    1.0000001E+00    2.0470593E-03
    5.0000000E-02   -6.3119742E-04    5.7382009E-03    3.1522591E-04    2.5101485E-02    1.1323106E-03    5.1139837E-05    2.5246306E-02    9.4316301E-09    1.1987391E+00    1.0000001E+00    2.0470538E-03
    5.4000000E-02   -6.7647200E-04    5.8069788E-03    3.3786418E-04    2.4967427E-02    1.1263006E-03    5.0873233E-05    2.5111849E-02    9.3862460E-09    1.1986485E+00    1.0000001E+00    2.0470485E-03
    5.8000000E-02   -7.2101167E-04    5.8742964E-03    3.6013499E-04    2.4833605E-02    1.1203007E-03    5.0606990E-05    2.4977624E-02    9.3408819E-09    1.1985595E+00    1.0000001E+00    2.0470433E-03
    6.2000000E-02   -7.6482223E-04    5.9401661E-03    3.8204125E-04    2.4700022E-02    1.1143110E-03    5.0341112E-05    2.4843633E-02    9.2955392E-09    1.1984718E+00    1.0000001E+00    2.0470382E-03
