# Time          7.5000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.4153996E-04    5.0312224E-03    7.0384930E-05    2.6759678E-02    1.2066558E-03    5.4431171E-05    2.6909501E-02    9.9993387E-09    1.1997185E+00    1.0000000E+00    2.0471258E-03
    6.0000000E-03   -4.2226741E-04    5.5920428E-03    2.1074869E-04    2.6687057E-02    1.2035035E-03    5.4293783E-05    2.6837700E-02    9.9980160E-09    1.1991570E+00    1.0000000E+00    2.0471175E-03
    1.0000000E-02   -7.0218633E-04    6.1512462E-03    3.5070817E-04    2.6614635E-02    1.2003597E-03    5.4156665E-05    2.6766095E-02    9.9966933E-09    1.1985972E+00    1.0000000E+00    2.0471092E-03
    1.4000000E-02   -9.8129893E-04    6.7088369E-03    4.9026450E-04    2.6542413E-02    1.1972243E-03    5.4019816E-05    2.6694683E-02    9.9953706E-09    1.1980389E+00    1.0000000E+00    2.0471012E-03
    1.8000000E-02   -1.2596074E-03    7.2648193E-03    6.2941877E-04    2.6470391E-02    1.1940972E-03    5.3883238E-05    2.6623466E-02    9.9940480E-09    1.1974823E+00    1.0000000E+00    2.0470932E-03
    2.2000000E-02   -1.5371140E-03    7.8191979E-03    7.6817208E-04    2.6398567E-02    1.1909785E-03    5.3746932E-05    2.6552443E-02    9.9927253E-09    1.1969273E+00    1.0000000E+00    2.0470854E-03
    2.6000000E-02   -1.8138208E-03    8.3719771E-03    9.0652553E-04    2.6326942E-02    1.1878681E-03    5.3610896E-05    2.6481612E-02    9.9914026E-09    1.1963739E+00    1.0000001E+00    2.0470776E-03
    3.0000000E-02   -2.0897301E-03    8.9231612E-03    1.0444802E-03    2.6255514E-02    1.1847659E-03    5.3475133E-05    2.6410975E-02    9.9900799E-09    1.1958221E+00    1.0000001E+00    2.0470700E-03
    3.4000000E-02   -2.3648441E-03    9.4727546E-03    1.1820372E-03    2.6184284E-02    1.1816721E-03    5.3339643E-05    2.6340529E-02    9.9887573E-09    1.1952719E+00    1.0000001E+00    2.0470625E-03
    3.8000000E-02   -2.6391648E-03    1.0020762E-02    1.3191976E-03    2.6113250E-02    1.1785865E-03    5.3204425E-05    2.6270275E-02    9.9874346E-09    1.1947232E+00    1.0000001E+00    2.0470551E-03
    4.2000000E-02   -2.9126946E-03    1.0567187E-02    1.4559625E-03    2.6042412E-02    1.1755091E-03    5.3069481E-05    2.6200211E-02    9.9861120E-09    1.1941761E+00    1.0000001E+00    2.0470479E-03
    4.6000000E-02   -3.1854354E-03    1.1112034E-02    1.5923330E-03    2.5971770E-02    1.1724399E-03    5.2934810E-05    2.6130339E-02    9.9847894E-09    1.1936307E+00    1.0000001E+00    2.0470407E-03
    5.0000000E-02   -3.4573896E-03    1.1655308E-02    1.7283101E-03    2.5901322E-02    1.1693789E-03    5.2800414E-05    2.6060656E-02    9.9834668E-09    1.1930868E+00    1.0000001E+00    2.0470336E-03
    5.4000000E-02   -3.7285593E-03    1.2197013E-02    1.8638950E-03    2.5831069E-02    1.1663261E-03    5.2666292E-05    2.5991163E-02    9.9821442E-09    1.1925444E+00    1.0000001E+00    2.0470267E-03
    5.8000000E-02   -3.9989466E-03    1.2737153E-02    1.9990886E-03    2.5761010E-02    1.1632814E-03    5.2532445E-05    2.5921859E-02    9.9808217E-09    1.1920036E+00    1.0000001E+00    2.0470198E-03
