# Time          7.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0327764E+01   -1.0248311E+01   -2.3113994E+00   -4.4684861E+00   -1.5725655E+00   -2.9184681E+00   -4.2642013E+00   -1.5701430E+00   -8.0003603E+00    7.9132018E-02    1.7310566E-09   -2.6888554E+00   -4.1625675E+00
    6.0000000E-03    1.0799994E+01   -1.0720580E+01   -2.2886594E+00   -3.9930983E+00   -1.5738390E+00   -2.9197076E+00   -4.2653974E+00   -1.5714011E+00   -8.0010819E+00    7.9034136E-02    5.1392340E-09   -2.6888571E+00   -3.6904277E+00
    1.0000000E-02    1.1019893E+01   -1.0940517E+01   -2.2671811E+00   -3.7726367E+00   -1.5751129E+00   -2.9209476E+00   -4.2665947E+00   -1.5726597E+00   -8.0018047E+00    7.8936818E-02    8.4941542E-09   -2.6888587E+00   -3.4706194E+00
    1.4000000E-02    1.1164492E+01   -1.1085156E+01   -2.2468388E+00   -3.6278471E+00   -1.5763873E+00   -2.9221881E+00   -4.2677930E+00   -1.5739188E+00   -8.0025287E+00    7.8840063E-02    1.1796471E-08   -2.6888603E+00   -3.3261101E+00
    1.8000000E-02    1.1272248E+01   -1.1192951E+01   -2.2275247E+00   -3.5200254E+00   -1.5776622E+00   -2.9234291E+00   -4.2689925E+00   -1.5751784E+00   -8.0032540E+00    7.8743868E-02    1.5046830E-08   -2.6888619E+00   -3.2184442E+00
    2.2000000E-02    1.1358073E+01   -1.1278815E+01   -2.2091456E+00   -3.4341913E+00   -1.5789376E+00   -2.9246707E+00   -4.2701932E+00   -1.5764385E+00   -8.0039804E+00    7.8648231E-02    1.8245871E-08   -2.6888635E+00   -3.1327094E+00
    2.6000000E-02    1.1429332E+01   -1.1350114E+01   -2.1916205E+00   -3.3629535E+00   -1.5802134E+00   -2.9259127E+00   -4.2713949E+00   -1.5776990E+00   -8.0047081E+00    7.8553153E-02    2.1394228E-08   -2.6888650E+00   -3.0615403E+00
    3.0000000E-02    1.1490209E+01   -1.1411029E+01   -2.1748786E+00   -3.3021170E+00   -1.5814898E+00   -2.9271553E+00   -4.2725978E+00   -1.5789601E+00   -8.0054369E+00    7.8458629E-02    2.4492526E-08   -2.6888665E+00   -3.0007542E+00
    3.4000000E-02    1.1543308E+01   -1.1464167E+01   -2.1588574E+00   -3.2490700E+00   -1.5827666E+00   -2.9283983E+00   -4.2738018E+00   -1.5802217E+00   -8.0061670E+00    7.8364660E-02    2.7541385E-08   -2.6888680E+00   -2.9477457E+00
    3.8000000E-02    1.1590362E+01   -1.1511261E+01   -2.1435016E+00   -3.2020758E+00   -1.5840438E+00   -2.9296419E+00   -4.2750069E+00   -1.5814837E+00   -8.0068983E+00    7.8271243E-02    3.0541417E-08   -2.6888695E+00   -2.9007820E+00
    4.2000000E-02    1.1632583E+01   -1.1553521E+01   -2.1287622E+00   -3.1599207E+00   -1.5853216E+00   -2.9308860E+00   -4.2762131E+00   -1.5827463E+00   -8.0076308E+00    7.8178377E-02    3.3493228E-08   -2.6888709E+00   -2.8586515E+00
    4.6000000E-02    1.1670850E+01   -1.1591828E+01   -2.1145952E+00   -3.1217231E+00   -1.5865999E+00   -2.9321307E+00   -4.2774204E+00   -1.5840093E+00   -8.0083645E+00    7.8086060E-02    3.6397418E-08   -2.6888723E+00   -2.8204742E+00
    5.0000000E-02    1.1705825E+01   -1.1626842E+01   -2.1009615E+00   -3.0868223E+00   -1.5878786E+00   -2.9333758E+00   -4.2786288E+00   -1.5852729E+00   -8.0090994E+00    7.7994290E-02    3.9254580E-08   -2.6888737E+00   -2.7855905E+00
    5.4000000E-02    1.1738012E+01   -1.1659069E+01   -2.0878255E+00   -3.0547104E+00   -1.5891579E+00   -2.9346215E+00   -4.2798383E+00   -1.5865369E+00   -8.0098355E+00    7.7903066E-02    4.2065301E-08   -2.6888751E+00   -2.7534932E+00
    5.8000000E-02    1.1767812E+01   -1.1688909E+01   -2.0751552E+00   -3.0249887E+00   -1.5904376E+00   -2.9358676E+00   -4.2810489E+00   -1.5878015E+00   -8.0105728E+00    7.7812386E-02    4.4830160E-08   -2.6888764E+00   -2.7237840E+00
    6.2000000E-02    1.1795542E+01   -1.1716678E+01   -2.0629217E+00   -2.9973382E+00   -1.5917178E+00   -2.9371144E+00   -4.2822606E+00   -1.5890665E+00   -8.0113114E+00    7.7722249E-02    4.7549733E-08   -2.6888778E+00   -2.6961444E+00
    6.6000000E-02    1.1821462E+01   -1.1742638E+01   -2.0510986E+00   -2.9714998E+00   -1.5929985E+00   -2.9383616E+00   -4.2834733E+00   -1.5903321E+00   -8.0120511E+00    7.7632652E-02    5.0224587E-08   -2.6888791E+00   -2.6703157E+00
    7.0000000E-02    1.1845783E+01   -1.1766999E+01   -2.0396619E+00   -2.9472604E+00   -1.5942797E+00   -2.9396094E+00   -4.2846872E+00   -1.5915982E+00   -8.0127921E+00    7.7543594E-02    5.2855283E-08   -2.6888804E+00   -2.6460847E+00
