# Time          1.0000E+03
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0432345E+01   -1.0352481E+01   -2.2969848E+00   -4.1296122E+00   -1.5725202E+00   -2.9184176E+00   -4.2641533E+00   -1.5700954E+00   -7.9999999E+00    7.9073820E-02    1.8432487E-09   -2.6888554E+00   -3.8263341E+00
    6.0000000E-03    1.0907228E+01   -1.0827388E+01   -2.2488179E+00   -3.6532855E+00   -1.5737026E+00   -2.9195558E+00   -4.2652531E+00   -1.5712579E+00   -7.9999999E+00    7.8859480E-02    5.4757963E-09   -2.6888572E+00   -3.3515035E+00
    1.0000000E-02    1.1128194E+01   -1.1048377E+01   -2.2055770E+00   -3.4320721E+00   -1.5748849E+00   -2.9206940E+00   -4.2663535E+00   -1.5724204E+00   -7.9999999E+00    7.8645623E-02    9.0550629E-09   -2.6888590E+00   -3.1305901E+00
    1.4000000E-02    1.1273634E+01   -1.1193839E+01   -2.1663573E+00   -3.2865565E+00   -1.5760672E+00   -2.9218320E+00   -4.2674545E+00   -1.5735828E+00   -7.9999999E+00    7.8432246E-02    1.2581710E-08   -2.6888607E+00   -2.9852031E+00
    1.8000000E-02    1.1382155E+01   -1.1302383E+01   -2.1304825E+00   -3.1780166E+00   -1.5772495E+00   -2.9229700E+00   -4.2685561E+00   -1.5747452E+00   -7.9999999E+00    7.8219351E-02    1.6056393E-08   -2.6888624E+00   -2.8767347E+00
    2.2000000E-02    1.1468712E+01   -1.1388962E+01   -2.0974339E+00   -3.0914673E+00   -1.5784317E+00   -2.9241079E+00   -4.2696582E+00   -1.5759075E+00   -7.9999999E+00    7.8006935E-02    1.9479759E-08   -2.6888641E+00   -2.7902310E+00
    2.6000000E-02    1.1540685E+01   -1.1460958E+01   -2.0668046E+00   -3.0195155E+00   -1.5796138E+00   -2.9252458E+00   -4.2707610E+00   -1.5770697E+00   -7.9999999E+00    7.7794998E-02    2.2852447E-08   -2.6888657E+00   -2.7183106E+00
    3.0000000E-02    1.1602265E+01   -1.1522561E+01   -2.0382699E+00   -2.9579650E+00   -1.5807959E+00   -2.9263836E+00   -4.2718644E+00   -1.5782319E+00   -7.9999999E+00    7.7583540E-02    2.6175091E-08   -2.6888673E+00   -2.6567832E+00
    3.4000000E-02    1.1656061E+01   -1.1576379E+01   -2.0115662E+00   -2.9042038E+00   -1.5819779E+00   -2.9275214E+00   -4.2729683E+00   -1.5793940E+00   -7.9999999E+00    7.7372559E-02    2.9448317E-08   -2.6888689E+00   -2.6030397E+00
    3.8000000E-02    1.1703808E+01   -1.1624149E+01   -1.9864768E+00   -2.8564948E+00   -1.5831598E+00   -2.9286591E+00   -4.2740729E+00   -1.5805561E+00   -7.9999999E+00    7.7162054E-02    3.2672746E-08   -2.6888705E+00   -2.5553446E+00
    4.2000000E-02    1.1746720E+01   -1.1667083E+01   -1.9628213E+00   -2.8136242E+00   -1.5843417E+00   -2.9297967E+00   -4.2751780E+00   -1.5817180E+00   -7.9999999E+00    7.6952025E-02    3.5848988E-08   -2.6888721E+00   -2.5124853E+00
    4.6000000E-02    1.1785676E+01   -1.1706063E+01   -1.9404480E+00   -2.7747102E+00   -1.5855236E+00   -2.9309342E+00   -4.2762836E+00   -1.5828800E+00   -7.9999999E+00    7.6742471E-02    3.8977650E-08   -2.6888736E+00   -2.4735807E+00
    5.0000000E-02    1.1821339E+01   -1.1741748E+01   -1.9192280E+00   -2.7390922E+00   -1.5867054E+00   -2.9320717E+00   -4.2773898E+00   -1.5840419E+00   -7.9999999E+00    7.6533391E-02    4.2059332E-08   -2.6888751E+00   -2.4379705E+00
    5.4000000E-02    1.1854214E+01   -1.1774646E+01   -1.8990509E+00   -2.7062622E+00   -1.5878871E+00   -2.9332092E+00   -4.2784966E+00   -1.5852037E+00   -7.9999999E+00    7.6324784E-02    4.5094626E-08   -2.6888766E+00   -2.4051471E+00
    5.8000000E-02    1.1884701E+01   -1.1805155E+01   -1.8798216E+00   -2.6758213E+00   -1.5890688E+00   -2.9343465E+00   -4.2796039E+00   -1.5863654E+00   -7.9999999E+00    7.6116650E-02    4.8084117E-08   -2.6888780E+00   -2.3747120E+00
    6.2000000E-02    1.1913119E+01   -1.1833595E+01   -1.8614571E+00   -2.6474506E+00   -1.5902504E+00   -2.9354838E+00   -4.2807117E+00   -1.5875271E+00   -7.9999999E+00    7.5908987E-02    5.1028386E-08   -2.6888795E+00   -2.3463463E+00
    6.6000000E-02    1.1939726E+01   -1.1860224E+01   -1.8438852E+00   -2.6208910E+00   -1.5914320E+00   -2.9366210E+00   -4.2818201E+00   -1.5886887E+00   -7.9999999E+00    7.5701795E-02    5.3928005E-08   -2.6888809E+00   -2.3197911E+00
    7.0000000E-02    1.1964735E+01   -1.1885256E+01   -1.8270421E+00   -2.5959292E+00   -1.5926135E+00   -2.9377582E+00   -4.2829290E+00   -1.5898503E+00   -7.9999999E+00    7.5495073E-02    5.6783541E-08   -2.6888823E+00   -2.2948333E+00
    7.4000000E-02    1.1988325E+01   -1.1908869E+01   -1.8108716E+00   -2.5723876E+00   -1.5937949E+00   -2.9388953E+00   -4.2840384E+00   -1.5910118E+00   -7.9999999E+00    7.5288821E-02    5.9595554E-08   -2.6888837E+00   -2.2712951E+00
    7.8000000E-02    1.2010644E+01   -1.1931211E+01   -1.7953237E+00   -2.5501164E+00   -1.5949763E+00   -2.9400323E+00   -4.2851483E+00   -1.5921732E+00   -7.9999999E+00    7.5083036E-02    6.2364600E-08   -2.6888850E+00   -2.2490271E+00
    8.2000000E-02    1.2031821E+01   -1.1952409E+01   -1.7803537E+00   -2.5289886E+00   -1.5961576E+00   -2.9411693E+00   -4.2862587E+00   -1.5933346E+00   -7.9999999E+00    7.4877720E-02    6.5091224E-08   -2.6888863E+00   -2.2279021E+00
    8.6000000E-02    1.2051963E+01   -1.1972574E+01   -1.7659216E+00   -2.5088952E+00   -1.5973389E+00   -2.9423062E+00   -4.2873697E+00   -1.5944959E+00   -7.9999999E+00    7.4672870E-02    6.7775970E-08   -2.6888876E+00   -2.2078112E+00
    9.0000000E-02    1.2071165E+01   -1.1991798E+01   -1.7519914E+00   -2.4897420E+00   -1.5985201E+00   -2.9434430E+00   -4.2884811E+00   -1.5956571E+00   -7.9999999E+00    7.4468485E-02    7.0419373E-08   -2.6888889E+00   -2.1886604E+00
    9.4000000E-02    1.2089509E+01   -1.2010164E+01   -1.7385307E+00   -2.4714472E+00   -1.5997012E+00   -2.9445798E+00   -4.2895930E+00   -1.5968183E+00   -7.9999999E+00    7.4264567E-02    7.3021963E-08   -2.6888902E+00   -2.1703677E+00
    9.8000000E-02    1.2107066E+01   -1.2027744E+01   -1.7255100E+00   -2.4539393E+00   -1.6008823E+00   -2.9457165E+00   -4.2907054E+00   -1.5979794E+00   -7.9999999E+00    7.4061112E-02    7.5584263E-08   -2.6888915E+00   -2.1528618E+00
    1.0200000E-01    1.2123899E+01   -1.2044599E+01   -1.7129026E+00   -2.4371553E+00   -1.6020633E+00   -2.9468531E+00   -4.2918183E+00   -1.5991404E+00   -7.9999999E+00    7.3858121E-02    7.8106792E-08   -2.6888927E+00   -2.1360795E+00
