# Time          7.5000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.4913423E-04    5.0467282E-03    7.4182053E-05    2.6759618E-02    1.2066532E-03    5.4431051E-05    2.6909442E-02    1.0000000E-08    1.1997033E+00    1.0000000E+00    2.0471258E-03
    6.0000000E-03   -4.4504876E-04    5.6385573E-03    2.2213931E-04    2.6686875E-02    1.2034958E-03    5.4293423E-05    2.6837522E-02    1.0000000E-08    1.1991114E+00    1.0000000E+00    2.0471174E-03
    1.0000000E-02   -7.4015179E-04    6.2287633E-03    3.6969083E-04    2.6614334E-02    1.2003469E-03    5.4156066E-05    2.6765798E-02    1.0000000E-08    1.1985212E+00    1.0000000E+00    2.0471092E-03
    1.4000000E-02   -1.0344455E-03    6.8173508E-03    5.1683769E-04    2.6541993E-02    1.1972063E-03    5.4018981E-05    2.6694270E-02    1.0000000E-08    1.1979326E+00    1.0000000E+00    2.0471010E-03
    1.8000000E-02   -1.3279321E-03    7.4043240E-03    6.6358099E-04    2.6469852E-02    1.1940742E-03    5.3882167E-05    2.6622936E-02    1.0000000E-08    1.1973457E+00    1.0000000E+00    2.0470930E-03
    2.2000000E-02   -1.6206138E-03    7.9896873E-03    8.0992181E-04    2.6397911E-02    1.1909504E-03    5.3745627E-05    2.6551797E-02    1.0000000E-08    1.1967603E+00    1.0000000E+00    2.0470851E-03
    2.6000000E-02   -1.9124926E-03    8.5734450E-03    9.5586124E-04    2.6326169E-02    1.1878350E-03    5.3609359E-05    2.6480852E-02    1.0000000E-08    1.1961766E+00    1.0000001E+00    2.0470774E-03
    3.0000000E-02   -2.2035709E-03    9.1556015E-03    1.1014004E-03    2.6254625E-02    1.1847279E-03    5.3473364E-05    2.6410099E-02    1.0000000E-08    1.1955944E+00    1.0000001E+00    2.0470697E-03
    3.4000000E-02   -2.4938506E-03    9.7361610E-03    1.2465403E-03    2.6183279E-02    1.1816291E-03    5.3337644E-05    2.6339540E-02    1.0000000E-08    1.1950138E+00    1.0000001E+00    2.0470622E-03
    3.8000000E-02   -2.7833341E-03    1.0315128E-02    1.3912820E-03    2.6112130E-02    1.1785386E-03    5.3202197E-05    2.6269173E-02    1.0000000E-08    1.1944349E+00    1.0000001E+00    2.0470548E-03
    4.2000000E-02   -3.0720234E-03    1.0892507E-02    1.5356266E-03    2.6041178E-02    1.1754563E-03    5.3067026E-05    2.6198998E-02    1.0000000E-08    1.1938575E+00    1.0000001E+00    2.0470475E-03
