# Time          2.5000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.4624659E-04    5.0409529E-03    7.2738231E-05    2.6760296E-02    1.2066885E-03    5.4432537E-05    2.6910170E-02    1.0000000E-08    1.1997090E+00    1.0000000E+00    2.0471258E-03
    6.0000000E-03   -4.3638583E-04    5.6212314E-03    2.1780785E-04    2.6688911E-02    1.2036017E-03    5.4297883E-05    2.6839708E-02    1.0000000E-08    1.1991288E+00    1.0000000E+00    2.0471174E-03
    1.0000000E-02   -7.2571360E-04    6.1998870E-03    3.6247174E-04    2.6617726E-02    1.2005234E-03    5.4163499E-05    2.6769441E-02    1.0000000E-08    1.1985501E+00    1.0000000E+00    2.0471091E-03
    1.4000000E-02   -1.0142321E-03    6.7769240E-03    5.0673099E-04    2.6546742E-02    1.1974535E-03    5.4029387E-05    2.6699370E-02    1.0000000E-08    1.1979731E+00    1.0000000E+00    2.0471010E-03
    1.8000000E-02   -1.3019435E-03    7.3523468E-03    6.5058670E-04    2.6475958E-02    1.1943919E-03    5.3895546E-05    2.6629493E-02    1.0000000E-08    1.1973977E+00    1.0000000E+00    2.0470930E-03
    2.2000000E-02   -1.5888501E-03    7.9261599E-03    7.9403997E-04    2.6405374E-02    1.1913388E-03    5.3761978E-05    2.6559811E-02    1.0000000E-08    1.1968238E+00    1.0000000E+00    2.0470851E-03
    2.6000000E-02   -1.8749539E-03    8.4983676E-03    9.3709189E-04    2.6334989E-02    1.1882940E-03    5.3628684E-05    2.6490323E-02    1.0000000E-08    1.1962516E+00    1.0000001E+00    2.0470774E-03
    3.0000000E-02   -2.1602572E-03    9.0689742E-03    1.0797435E-03    2.6264802E-02    1.1852575E-03    5.3495662E-05    2.6421028E-02    1.0000000E-08    1.1956810E+00    1.0000001E+00    2.0470697E-03
    3.4000000E-02   -2.4447622E-03    9.6379841E-03    1.2219960E-03    2.6194812E-02    1.1822293E-03    5.3362915E-05    2.6351926E-02    1.0000000E-08    1.1951120E+00    1.0000001E+00    2.0470622E-03
    3.8000000E-02   -2.7284709E-03    1.0205402E-02    1.3638504E-03    2.6125020E-02    1.1792094E-03    5.3230441E-05    2.6283015E-02    1.0000000E-08    1.1945446E+00    1.0000001E+00    2.0470547E-03
    4.2000000E-02   -3.0113857E-03    1.0771231E-02    1.5053078E-03    2.6055425E-02    1.1761977E-03    5.3098243E-05    2.6214297E-02    1.0000000E-08    1.1939788E+00    1.0000001E+00    2.0470474E-03
    4.6000000E-02   -3.2935085E-03    1.1335477E-02    1.6463692E-03    2.5986026E-02    1.1731943E-03    5.2966319E-05    2.6145770E-02    1.0000000E-08    1.1934145E+00    1.0000001E+00    2.0470402E-03
    5.0000000E-02   -3.5748416E-03    1.1898143E-02    1.7870358E-03    2.5916823E-02    1.1701991E-03    5.2834672E-05    2.6077433E-02    1.0000000E-08    1.1928519E+00    1.0000001E+00    2.0470331E-03
