# Time          1.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    9.5259565E+00   -9.4460830E+00   -2.3200754E+00   -5.0521978E+00   -1.5719998E+00   -2.9179144E+00   -4.2636523E+00   -1.5695827E+00   -7.9999999E+00    7.9168408E-02    1.0764914E-09   -2.6888551E+00   -4.7326986E+00
    6.0000000E-03    9.9843002E+00   -9.9044293E+00   -2.3138293E+00   -4.5817289E+00   -1.5721391E+00   -2.9180440E+00   -4.2637479E+00   -1.5697177E+00   -7.9999999E+00    7.9143318E-02    3.1756947E-09   -2.6888561E+00   -4.2743611E+00
    1.0000000E-02    1.0198342E+01   -1.0118474E+01   -2.3078123E+00   -4.3652157E+00   -1.5722752E+00   -2.9181706E+00   -4.2638414E+00   -1.5698495E+00   -7.9999999E+00    7.9118803E-02    5.2221256E-09   -2.6888571E+00   -4.0603253E+00
    1.4000000E-02    1.0338256E+01   -1.0258390E+01   -2.3020142E+00   -4.2242408E+00   -1.5724082E+00   -2.9182943E+00   -4.2639329E+00   -1.5699783E+00   -7.9999999E+00    7.9094855E-02    7.2167801E-09   -2.6888581E+00   -3.9204171E+00
    1.8000000E-02    1.0441716E+01   -1.0361852E+01   -2.2964252E+00   -4.1201931E+00   -1.5725381E+00   -2.9184152E+00   -4.2640223E+00   -1.5701042E+00   -7.9999999E+00    7.9071465E-02    9.1606446E-09   -2.6888590E+00   -3.8169630E+00
    2.2000000E-02    1.0523419E+01   -1.0443558E+01   -2.2910364E+00   -4.0381172E+00   -1.5726651E+00   -2.9185332E+00   -4.2641097E+00   -1.5702271E+00   -7.9999999E+00    7.9048624E-02    1.1054694E-08   -2.6888599E+00   -3.7352653E+00
    2.6000000E-02    1.0590649E+01   -1.0510790E+01   -2.2858392E+00   -3.9706315E+00   -1.5727890E+00   -2.9186485E+00   -4.2641951E+00   -1.5703472E+00   -7.9999999E+00    7.9026324E-02    1.2899892E-08   -2.6888608E+00   -3.6680413E+00
    3.0000000E-02    1.0647549E+01   -1.0567692E+01   -2.2808256E+00   -3.9135449E+00   -1.5729100E+00   -2.9187610E+00   -4.2642786E+00   -1.5704644E+00   -7.9999999E+00    7.9004557E-02    1.4697193E-08   -2.6888617E+00   -3.6111466E+00
    3.4000000E-02    1.0696704E+01   -1.0616850E+01   -2.2759881E+00   -3.8642478E+00   -1.5730281E+00   -2.9188709E+00   -4.2643601E+00   -1.5705788E+00   -7.9999999E+00    7.8983314E-02    1.6447540E-08   -2.6888626E+00   -3.5619961E+00
    3.8000000E-02    1.0739837E+01   -1.0659985E+01   -2.2713195E+00   -3.8210045E+00   -1.5731434E+00   -2.9189781E+00   -4.2644398E+00   -1.5706904E+00   -7.9999999E+00    7.8962586E-02    1.8151865E-08   -2.6888634E+00   -3.5188684E+00
