# Time          1.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -5.5012719E-05    4.8584852E-03    2.7121296E-05    2.6782654E-02    1.2076712E-03    5.4477839E-05    2.6932402E-02    1.0000000E-08    1.1998915E+00    1.0000000E+00    2.0471257E-03
    6.0000000E-03   -1.6268521E-04    5.0738302E-03    8.0957541E-05    2.6755983E-02    1.2065500E-03    5.4433788E-05    2.6906402E-02    1.0000000E-08    1.1996762E+00    1.0000000E+00    2.0471172E-03
    1.0000000E-02   -2.6954917E-04    5.2875581E-03    1.3438952E-04    2.6729512E-02    1.2054371E-03    5.4390006E-05    2.6880598E-02    1.0000000E-08    1.1994624E+00    1.0000000E+00    2.0471088E-03
    1.4000000E-02   -3.7560879E-04    5.4996773E-03    1.8741933E-04    2.6703241E-02    1.2043326E-03    5.4346494E-05    2.6854987E-02    1.0000000E-08    1.1992503E+00    1.0000000E+00    2.0471005E-03
    1.8000000E-02   -4.8086821E-04    5.7101962E-03    2.4004904E-04    2.6677168E-02    1.2032364E-03    5.4303250E-05    2.6829570E-02    1.0000000E-08    1.1990398E+00    1.0000000E+00    2.0470924E-03
    2.2000000E-02   -5.8533159E-04    5.9191229E-03    2.9228074E-04    2.6651292E-02    1.2021485E-03    5.4260276E-05    2.6804345E-02    1.0000000E-08    1.1988309E+00    1.0000000E+00    2.0470844E-03
    2.6000000E-02   -6.8900309E-04    6.1264659E-03    3.4411649E-04    2.6625612E-02    1.2010688E-03    5.4217570E-05    2.6779311E-02    1.0000000E-08    1.1986235E+00    1.0000001E+00    2.0470765E-03
    3.0000000E-02   -7.9188685E-04    6.3322334E-03    3.9555836E-04    2.6600128E-02    1.1999973E-03    5.4175131E-05    2.6754467E-02    1.0000000E-08    1.1984178E+00    1.0000001E+00    2.0470687E-03
    3.4000000E-02   -8.9398699E-04    6.5364337E-03    4.4660844E-04    2.6574838E-02    1.1989339E-03    5.4132961E-05    2.6729813E-02    1.0000000E-08    1.1982136E+00    1.0000001E+00    2.0470610E-03
    3.8000000E-02   -9.9530766E-04    6.7390751E-03    4.9726877E-04    2.6549741E-02    1.1978787E-03    5.4091057E-05    2.6705346E-02    1.0000000E-08    1.1980109E+00    1.0000001E+00    2.0470534E-03
