# Time          2.5000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0423764E+01   -1.0343900E+01   -2.2974873E+00   -4.1382372E+00   -1.5725091E+00   -2.9184048E+00   -4.2641414E+00   -1.5700835E+00   -7.9999999E+00    7.9075933E-02    1.8441794E-09   -2.6888554E+00   -3.8349141E+00
    6.0000000E-03    1.0898600E+01   -1.0818758E+01   -2.2501685E+00   -3.6619264E+00   -1.5736691E+00   -2.9195172E+00   -4.2652170E+00   -1.5712222E+00   -7.9999999E+00    7.8865821E-02    5.4785894E-09   -2.6888572E+00   -3.3601293E+00
    1.0000000E-02    1.1119545E+01   -1.1039725E+01   -2.2076162E+00   -3.4407258E+00   -1.5748290E+00   -2.9206293E+00   -4.2662932E+00   -1.5723607E+00   -7.9999999E+00    7.8656196E-02    9.0597217E-09   -2.6888590E+00   -3.1392347E+00
    1.4000000E-02    1.1264968E+01   -1.1185171E+01   -2.1689674E+00   -3.2952225E+00   -1.5759887E+00   -2.9217413E+00   -4.2673699E+00   -1.5734990E+00   -7.9999999E+00    7.8447056E-02    1.2588240E-08   -2.6888607E+00   -2.9938626E+00
    1.8000000E-02    1.1373474E+01   -1.1293698E+01   -2.1335740E+00   -3.1866948E+00   -1.5771483E+00   -2.9228531E+00   -4.2684471E+00   -1.5746371E+00   -7.9999999E+00    7.8238402E-02    1.6064801E-08   -2.6888624E+00   -2.8854078E+00
    2.2000000E-02    1.1460016E+01   -1.1380262E+01   -2.1009371E+00   -3.1001576E+00   -1.5783077E+00   -2.9239647E+00   -4.2695247E+00   -1.5757750E+00   -7.9999999E+00    7.8030230E-02    1.9490053E-08   -2.6888641E+00   -2.7989170E+00
    2.6000000E-02    1.1531974E+01   -1.1452242E+01   -2.0706645E+00   -3.0282178E+00   -1.5794668E+00   -2.9250761E+00   -4.2706028E+00   -1.5769127E+00   -7.9999999E+00    7.7822542E-02    2.2864639E-08   -2.6888657E+00   -2.7270094E+00
    3.0000000E-02    1.1593540E+01   -1.1513829E+01   -2.0424418E+00   -2.9666793E+00   -1.5806259E+00   -2.9261873E+00   -4.2716814E+00   -1.5780503E+00   -7.9999999E+00    7.7615336E-02    2.6189194E-08   -2.6888673E+00   -2.6654945E+00
    3.4000000E-02    1.1647321E+01   -1.1567633E+01   -2.0160138E+00   -2.9129302E+00   -1.5817847E+00   -2.9272982E+00   -4.2727604E+00   -1.5791876E+00   -7.9999999E+00    7.7408612E-02    2.9464345E-08   -2.6888689E+00   -2.6117633E+00
    3.8000000E-02    1.1695055E+01   -1.1615388E+01   -1.9911699E+00   -2.8652332E+00   -1.5829433E+00   -2.9284090E+00   -4.2738399E+00   -1.5803248E+00   -7.9999999E+00    7.7202368E-02    3.2690714E-08   -2.6888705E+00   -2.5640806E+00
    4.2000000E-02    1.1737952E+01   -1.1658307E+01   -1.9677346E+00   -2.8223747E+00   -1.5841018E+00   -2.9295196E+00   -4.2749198E+00   -1.5814618E+00   -7.9999999E+00    7.6996603E-02    3.5868916E-08   -2.6888721E+00   -2.5212336E+00
    4.6000000E-02    1.1776895E+01   -1.1697272E+01   -1.9455602E+00   -2.7834727E+00   -1.5852601E+00   -2.9306300E+00   -4.2760001E+00   -1.5825985E+00   -7.9999999E+00    7.6791318E-02    3.8999556E-08   -2.6888736E+00   -2.4823412E+00
    5.0000000E-02    1.1812543E+01   -1.1732942E+01   -1.9245208E+00   -2.7478667E+00   -1.5864182E+00   -2.9317402E+00   -4.2770809E+00   -1.5837351E+00   -7.9999999E+00    7.6586510E-02    4.2083236E-08   -2.6888751E+00   -2.4467432E+00
    5.4000000E-02    1.1845404E+01   -1.1765825E+01   -1.9045086E+00   -2.7150487E+00   -1.5875761E+00   -2.9328502E+00   -4.2781621E+00   -1.5848715E+00   -7.9999999E+00    7.6382179E-02    4.5120551E-08   -2.6888766E+00   -2.4139320E+00
    5.8000000E-02    1.1875877E+01   -1.1796320E+01   -1.8854305E+00   -2.6846199E+00   -1.5887339E+00   -2.9339599E+00   -4.2792438E+00   -1.5860077E+00   -7.9999999E+00    7.6178325E-02    4.8112087E-08   -2.6888780E+00   -2.3835090E+00
    6.2000000E-02    1.1904281E+01   -1.1824745E+01   -1.8672055E+00   -2.6562612E+00   -1.5898914E+00   -2.9350695E+00   -4.2803258E+00   -1.5871437E+00   -7.9999999E+00    7.5974946E-02    5.1058425E-08   -2.6888795E+00   -2.3551554E+00
    6.6000000E-02    1.1930874E+01   -1.1851359E+01   -1.8497626E+00   -2.6297137E+00   -1.5910488E+00   -2.9361789E+00   -4.2814082E+00   -1.5882796E+00   -7.9999999E+00    7.5772042E-02    5.3960141E-08   -2.6888809E+00   -2.3286124E+00
    7.0000000E-02    1.1955869E+01   -1.1876376E+01   -1.8330393E+00   -2.6047639E+00   -1.5922060E+00   -2.9372880E+00   -4.2824910E+00   -1.5894152E+00   -7.9999999E+00    7.5569612E-02    5.6817800E-08   -2.6888823E+00   -2.3036666E+00
    7.4000000E-02    1.1979445E+01   -1.1899974E+01   -1.8169805E+00   -2.5812343E+00   -1.5933630E+00   -2.9383970E+00   -4.2835743E+00   -1.5905506E+00   -7.9999999E+00    7.5367654E-02    5.9631967E-08   -2.6888837E+00   -2.2801406E+00
    7.8000000E-02    1.2001750E+01   -1.1922301E+01   -1.8015370E+00   -2.5589752E+00   -1.5945198E+00   -2.9395057E+00   -4.2846579E+00   -1.5916858E+00   -7.9999999E+00    7.5166169E-02    6.2403195E-08   -2.6888850E+00   -2.2578847E+00
    8.2000000E-02    1.2022913E+01   -1.1943485E+01   -1.7866649E+00   -2.5378595E+00   -1.5956765E+00   -2.9406143E+00   -4.2857419E+00   -1.5928208E+00   -7.9999999E+00    7.4965155E-02    6.5132033E-08   -2.6888864E+00   -2.2367718E+00
    8.6000000E-02    1.2043041E+01   -1.1963634E+01   -1.7723249E+00   -2.5177781E+00   -1.5968329E+00   -2.9417226E+00   -4.2868262E+00   -1.5939557E+00   -7.9999999E+00    7.4764611E-02    6.7819025E-08   -2.6888877E+00   -2.2166930E+00
    9.0000000E-02    1.2062229E+01   -1.1982844E+01   -1.7584816E+00   -2.4986369E+00   -1.5979892E+00   -2.9428307E+00   -4.2879109E+00   -1.5950903E+00   -7.9999999E+00    7.4564537E-02    7.0464708E-08   -2.6888890E+00   -2.1975542E+00
    9.4000000E-02    1.2080559E+01   -1.2001195E+01   -1.7451029E+00   -2.4803542E+00   -1.5991452E+00   -2.9439386E+00   -4.2889960E+00   -1.5962247E+00   -7.9999999E+00    7.4364932E-02    7.3069612E-08   -2.6888902E+00   -2.1792737E+00
    9.8000000E-02    1.2098102E+01   -1.2018760E+01   -1.7321600E+00   -2.4628584E+00   -1.6003011E+00   -2.9450463E+00   -4.2900814E+00   -1.5973589E+00   -7.9999999E+00    7.4165795E-02    7.5634262E-08   -2.6888915E+00   -2.1617799E+00
    1.0200000E-01    1.2114921E+01   -1.2035600E+01   -1.7196263E+00   -2.4460864E+00   -1.6014568E+00   -2.9461538E+00   -4.2911672E+00   -1.5984930E+00   -7.9999999E+00    7.3967124E-02    7.8159176E-08   -2.6888927E+00   -2.1450097E+00
    1.0600000E-01    1.2131072E+01   -1.2051773E+01   -1.7074780E+00   -2.4299825E+00   -1.6026123E+00   -2.9472611E+00   -4.2922533E+00   -1.5996268E+00   -7.9999999E+00    7.3768920E-02    8.0644869E-08   -2.6888939E+00   -2.1289075E+00
    1.1000000E-01    1.2146605E+01   -1.2067327E+01   -1.6956929E+00   -2.4144973E+00   -1.6037675E+00   -2.9483681E+00   -4.2933397E+00   -1.6007604E+00   -7.9999999E+00    7.3571182E-02    8.3091846E-08   -2.6888951E+00   -2.1134239E+00
    1.1400000E-01    1.2161563E+01   -1.2082306E+01   -1.6842509E+00   -2.3995864E+00   -1.6049226E+00   -2.9494750E+00   -4.2944265E+00   -1.6018938E+00   -7.9999999E+00    7.3373908E-02    8.5500610E-08   -2.6888963E+00   -2.0985145E+00
    1.1800000E-01    1.2175987E+01   -1.2096751E+01   -1.6731335E+00   -2.3852103E+00   -1.6060776E+00   -2.9505816E+00   -4.2955136E+00   -1.6030270E+00   -7.9999999E+00    7.3177098E-02    8.7871655E-08   -2.6888975E+00   -2.0841397E+00
    1.2200000E-01    1.2189911E+01   -1.2110697E+01   -1.6623236E+00   -2.3713333E+00   -1.6072323E+00   -2.9516880E+00   -4.2966010E+00   -1.6041600E+00   -7.9999999E+00    7.2980751E-02    9.0205473E-08   -2.6888986E+00   -2.0702640E+00
