# Time          7.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0340178E+01   -1.0260312E+01   -2.3019214E+00   -4.2223069E+00   -1.5724085E+00   -2.9183016E+00   -4.2640387E+00   -1.5699818E+00   -7.9999999E+00    7.9094469E-02    1.8587742E-09   -2.6888554E+00   -3.9184955E+00
    6.0000000E-03    1.0814508E+01   -1.0734661E+01   -2.2622022E+00   -3.7461693E+00   -1.5733668E+00   -2.9192070E+00   -4.2649084E+00   -1.5709162E+00   -7.9999999E+00    7.8921454E-02    5.5223827E-09   -2.6888572E+00   -3.4442081E+00
    1.0000000E-02    1.1035241E+01   -1.0955413E+01   -2.2259316E+00   -3.5251073E+00   -1.5743239E+00   -2.9201112E+00   -4.2657776E+00   -1.5718494E+00   -7.9999999E+00    7.8748958E-02    9.1327408E-09   -2.6888590E+00   -3.2235174E+00
    1.4000000E-02    1.1180494E+01   -1.1100684E+01   -2.1925675E+00   -3.3797378E+00   -1.5752799E+00   -2.9210142E+00   -4.2666465E+00   -1.5727815E+00   -7.9999999E+00    7.8576980E-02    1.2690529E-08   -2.6888607E+00   -3.0783071E+00
    1.8000000E-02    1.1288844E+01   -1.1209051E+01   -2.1616863E+00   -3.2713423E+00   -1.5762346E+00   -2.9219161E+00   -4.2675148E+00   -1.5737124E+00   -7.9999999E+00    7.8405519E-02    1.6196420E-08   -2.6888625E+00   -2.9700000E+00
    2.2000000E-02    1.1375235E+01   -1.1295461E+01   -2.1329509E+00   -3.1849366E+00   -1.5771883E+00   -2.9228168E+00   -4.2683828E+00   -1.5746421E+00   -7.9999999E+00    7.8234573E-02    1.9651081E-08   -2.6888641E+00   -2.8836507E+00
    2.6000000E-02    1.1447047E+01   -1.1367291E+01   -2.1060882E+00   -3.1131279E+00   -1.5781407E+00   -2.9237164E+00   -4.2692502E+00   -1.5755707E+00   -7.9999999E+00    7.8064141E-02    2.3055168E-08   -2.6888658E+00   -2.8118810E+00
    3.0000000E-02    1.1508468E+01   -1.1428730E+01   -2.0808744E+00   -3.0517205E+00   -1.5790920E+00   -2.9246147E+00   -4.2701172E+00   -1.5764981E+00   -7.9999999E+00    7.7894223E-02    2.6409332E-08   -2.6888674E+00   -2.7505022E+00
    3.4000000E-02    1.1562106E+01   -1.1482387E+01   -2.0571234E+00   -2.9981022E+00   -1.5800421E+00   -2.9255120E+00   -4.2709837E+00   -1.5774243E+00   -7.9999999E+00    7.7724818E-02    2.9714215E-08   -2.6888691E+00   -2.6969058E+00
    3.8000000E-02    1.1609697E+01   -1.1529996E+01   -2.0346789E+00   -2.9505361E+00   -1.5809910E+00   -2.9264080E+00   -4.2718497E+00   -1.5783494E+00   -7.9999999E+00    7.7555923E-02    3.2970454E-08   -2.6888706E+00   -2.6493569E+00
