# Time          1.0000E+00
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -1.8505163E-05    4.7854701E-03    8.8675187E-06    2.6791694E-02    1.2080517E-03    5.4493868E-05    2.6941219E-02    1.0000000E-08    1.1999645E+00    1.0000000E+00    2.0471275E-03
    6.0000000E-03   -5.3166474E-05    4.8547927E-03    2.6198175E-05    2.6783104E-02    1.2076914E-03    5.4481873E-05    2.6932851E-02    1.0000000E-08    1.1998952E+00    1.0000000E+00    2.0471227E-03
    1.0000000E-02   -8.7031065E-05    4.9225219E-03    4.3130472E-05    2.6774711E-02    1.2073394E-03    5.4470143E-05    2.6924676E-02    1.0000000E-08    1.1998275E+00    1.0000000E+00    2.0471180E-03
    1.4000000E-02   -1.2011097E-04    4.9886817E-03    5.9670423E-05    2.6766512E-02    1.2069955E-03    5.4458674E-05    2.6916690E-02    1.0000000E-08    1.1997613E+00    1.0000000E+00    2.0471134E-03
    1.8000000E-02   -1.5241819E-04    5.0532961E-03    7.5824035E-05    2.6758505E-02    1.2066597E-03    5.4447463E-05    2.6908890E-02    1.0000000E-08    1.1996967E+00    1.0000000E+00    2.0471089E-03
    2.2000000E-02   -1.8396473E-04    5.1163892E-03    9.1597306E-05    2.6750686E-02    1.2063317E-03    5.4436506E-05    2.6901275E-02    1.0000000E-08    1.1996336E+00    1.0000000E+00    2.0471045E-03
    2.6000000E-02   -2.1476255E-04    5.1779848E-03    1.0699622E-04    2.6743053E-02    1.2060116E-03    5.4425800E-05    2.6893840E-02    1.0000000E-08    1.1995720E+00    1.0000000E+00    2.0471003E-03
    3.0000000E-02   -2.4482360E-04    5.2381070E-03    1.2202675E-04    2.6735603E-02    1.2056990E-03    5.4415341E-05    2.6886582E-02    1.0000000E-08    1.1995119E+00    1.0000000E+00    2.0470962E-03
    3.4000000E-02   -2.7415980E-04    5.2967793E-03    1.3669484E-04    2.6728332E-02    1.2053941E-03    5.4405125E-05    2.6879500E-02    1.0000000E-08    1.1994532E+00    1.0000000E+00    2.0470921E-03
    3.8000000E-02   -3.0278301E-04    5.3540258E-03    1.5100645E-04    2.6721238E-02    1.2050965E-03    5.4395149E-05    2.6872590E-02    1.0000000E-08    1.1993960E+00    1.0000000E+00    2.0470882E-03
    4.2000000E-02   -3.3070507E-04    5.4098699E-03    1.6496748E-04    2.6714317E-02    1.2048063E-03    5.4385410E-05    2.6865850E-02    1.0000000E-08    1.1993401E+00    1.0000000E+00    2.0470844E-03
    4.6000000E-02   -3.5793778E-04    5.4643353E-03    1.7858384E-04    2.6707568E-02    1.2045232E-03    5.4375904E-05    2.6859275E-02    1.0000000E-08    1.1992857E+00    1.0000000E+00    2.0470807E-03
    5.0000000E-02   -3.8449288E-04    5.5174455E-03    1.9186139E-04    2.6700986E-02    1.2042471E-03    5.4366626E-05    2.6852865E-02    1.0000000E-08    1.1992326E+00    1.0000001E+00    2.0470770E-03
    5.4000000E-02   -4.1038208E-04    5.5692239E-03    2.0480599E-04    2.6694570E-02    1.2039779E-03    5.4357574E-05    2.6846615E-02    1.0000000E-08    1.1991808E+00    1.0000001E+00    2.0470735E-03
    5.8000000E-02   -4.3561702E-04    5.6196938E-03    2.1742346E-04    2.6688316E-02    1.2037156E-03    5.4348744E-05    2.6840523E-02    1.0000000E-08    1.1991303E+00    1.0000001E+00    2.0470701E-03
    6.2000000E-02   -4.6020928E-04    5.6688783E-03    2.2971959E-04    2.6682221E-02    1.2034600E-03    5.4340133E-05    2.6834586E-02    1.0000000E-08    1.1990811E+00    1.0000001E+00    2.0470668E-03
    6.6000000E-02   -4.8417039E-04    5.7168005E-03    2.4170015E-04    2.6676282E-02    1.2032109E-03    5.4331736E-05    2.6828801E-02    1.0000000E-08    1.1990332E+00    1.0000001E+00    2.0470635E-03
    7.0000000E-02   -5.0751181E-04    5.7634834E-03    2.5337086E-04    2.6670497E-02    1.2029682E-03    5.4323549E-05    2.6823166E-02    1.0000000E-08    1.1989865E+00    1.0000001E+00    2.0470604E-03
    7.4000000E-02   -5.3024495E-04    5.8089496E-03    2.6473743E-04    2.6664863E-02    1.2027319E-03    5.4315571E-05    2.6817678E-02    1.0000000E-08    1.1989411E+00    1.0000001E+00    2.0470573E-03
    7.8000000E-02   -5.5238111E-04    5.8532220E-03    2.7580551E-04    2.6659377E-02    1.2025017E-03    5.4307796E-05    2.6812334E-02    1.0000000E-08    1.1988968E+00    1.0000001E+00    2.0470543E-03
    8.2000000E-02   -5.7393155E-04    5.8963228E-03    2.8658073E-04    2.6654036E-02    1.2022777E-03    5.4300222E-05    2.6807132E-02    1.0000000E-08    1.1988537E+00    1.0000001E+00    2.0470514E-03
    8.6000000E-02   -5.9490744E-04    5.9382746E-03    2.9706868E-04    2.6648837E-02    1.2020596E-03    5.4292844E-05    2.6802068E-02    1.0000000E-08    1.1988117E+00    1.0000001E+00    2.0470486E-03
    9.0000000E-02   -6.1531988E-04    5.9790995E-03    3.0727490E-04    2.6643778E-02    1.2018474E-03    5.4285659E-05    2.6797140E-02    1.0000000E-08    1.1987709E+00    1.0000001E+00    2.0470459E-03
    9.4000000E-02   -6.3517986E-04    6.0188195E-03    3.1720489E-04    2.6638856E-02    1.2016409E-03    5.4278664E-05    2.6792346E-02    1.0000000E-08    1.1987312E+00    1.0000001E+00    2.0470432E-03
    9.8000000E-02   -6.5449830E-04    6.0574563E-03    3.2686411E-04    2.6634068E-02    1.2014401E-03    5.4271856E-05    2.6787682E-02    1.0000000E-08    1.1986925E+00    1.0000001E+00    2.0470407E-03
    1.0200000E-01   -6.7328605E-04    6.0950318E-03    3.3625799E-04    2.6629412E-02    1.2012448E-03    5.4265229E-05    2.6783146E-02    1.0000000E-08    1.1986550E+00    1.0000001E+00    2.0470382E-03
    1.0600000E-01   -6.9155384E-04    6.1315674E-03    3.4539188E-04    2.6624884E-02    1.2010549E-03    5.4258782E-05    2.6778736E-02    1.0000000E-08    1.1986184E+00    1.0000001E+00    2.0470357E-03
    1.1000000E-01   -7.0931230E-04    6.1670843E-03    3.5427111E-04    2.6620483E-02    1.2008702E-03    5.4252511E-05    2.6774449E-02    1.0000000E-08    1.1985829E+00    1.0000001E+00    2.0470334E-03
    1.1400000E-01   -7.2657198E-04    6.2016037E-03    3.6290096E-04    2.6616206E-02    1.2006908E-03    5.4246412E-05    2.6770282E-02    1.0000000E-08    1.1985484E+00    1.0000001E+00    2.0470311E-03
    1.1800000E-01   -7.4334334E-04    6.2351464E-03    3.7128664E-04    2.6612049E-02    1.2005164E-03    5.4240481E-05    2.6766234E-02    1.0000000E-08    1.1985149E+00    1.0000001E+00    2.0470289E-03
    1.2200000E-01   -7.5963671E-04    6.2677331E-03    3.7943332E-04    2.6608011E-02    1.2003470E-03    5.4234716E-05    2.6762300E-02    1.0000000E-08    1.1984823E+00    1.0000001E+00    2.0470267E-03
    1.2600000E-01   -7.7546232E-04    6.2993844E-03    3.8734613E-04    2.6604089E-02    1.2001825E-03    5.4229113E-05    2.6758480E-02    1.0000000E-08    1.1984506E+00    1.0000001E+00    2.0470246E-03
    1.3000000E-01   -7.9083030E-04    6.3301203E-03    3.9503012E-04    2.6600280E-02    1.2000227E-03    5.4223669E-05    2.6754770E-02    1.0000000E-08    1.1984199E+00    1.0000001E+00    2.0470226E-03
    1.3400000E-01   -8.0575068E-04    6.3599611E-03    4.0249031E-04    2.6596582E-02    1.1998676E-03    5.4218380E-05    2.6751168E-02    1.0000000E-08    1.1983900E+00    1.0000001E+00    2.0470207E-03
    1.3800000E-01   -8.2023337E-04    6.3889265E-03    4.0973166E-04    2.6592993E-02    1.1997170E-03    5.4213244E-05    2.6747671E-02    1.0000000E-08    1.1983611E+00    1.0000001E+00    2.0470188E-03
    1.4200000E-01   -8.3428814E-04    6.4170360E-03    4.1675904E-04    2.6589510E-02    1.1995709E-03    5.4208256E-05    2.6744278E-02    1.0000000E-08    1.1983330E+00    1.0000001E+00    2.0470169E-03
    1.4600000E-01   -8.4792469E-04    6.4443091E-03    4.2357732E-04    2.6586130E-02    1.1994291E-03    5.4203413E-05    2.6740986E-02    1.0000000E-08    1.1983057E+00    1.0000001E+00    2.0470151E-03
    1.5000000E-01   -8.6115257E-04    6.4707649E-03    4.3019126E-04    2.6582852E-02    1.1992916E-03    5.4198714E-05    2.6737793E-02    1.0000000E-08    1.1982792E+00    1.0000001E+00    2.0470134E-03
    1.5400000E-01   -8.7398121E-04    6.4964222E-03    4.3660558E-04    2.6579672E-02    1.1991582E-03    5.4194153E-05    2.6734696E-02    1.0000000E-08    1.1982536E+00    1.0000001E+00    2.0470117E-03
    1.5800000E-01   -8.8641995E-04    6.5212996E-03    4.4282495E-04    2.6576589E-02    1.1990289E-03    5.4189729E-05    2.6731693E-02    1.0000000E-08    1.1982287E+00    1.0000001E+00    2.0470101E-03
    1.6200000E-01   -8.9847798E-04    6.5454157E-03    4.4885397E-04    2.6573601E-02    1.1989036E-03    5.4185437E-05    2.6728782E-02    1.0000000E-08    1.1982046E+00    1.0000001E+00    2.0470086E-03
    1.6600000E-01   -9.1016437E-04    6.5687885E-03    4.5469716E-04    2.6570705E-02    1.1987821E-03    5.4181276E-05    2.6725961E-02    1.0000000E-08    1.1981812E+00    1.0000001E+00    2.0470070E-03
    1.7000000E-01   -9.2148806E-04    6.5914359E-03    4.6035901E-04    2.6567898E-02    1.1986643E-03    5.4177242E-05    2.6723227E-02    1.0000000E-08    1.1981586E+00    1.0000001E+00    2.0470056E-03
    1.7400000E-01   -9.3245789E-04    6.6133755E-03    4.6584393E-04    2.6565180E-02    1.1985503E-03    5.4173332E-05    2.6720579E-02    1.0000000E-08    1.1981366E+00    1.0000001E+00    2.0470041E-03
    1.7800000E-01   -9.4308254E-04    6.6346248E-03    4.7115625E-04    2.6562546E-02    1.1984398E-03    5.4169542E-05    2.6718014E-02    1.0000000E-08    1.1981154E+00    1.0000001E+00    2.0470028E-03
    1.8200000E-01   -9.5337059E-04    6.6552009E-03    4.7630027E-04    2.6559997E-02    1.1983328E-03    5.4165871E-05    2.6715530E-02    1.0000000E-08    1.1980948E+00    1.0000001E+00    2.0470014E-03
    1.8600000E-01   -9.6333046E-04    6.6751206E-03    4.8128021E-04    2.6557528E-02    1.1982293E-03    5.4162316E-05    2.6713126E-02    1.0000000E-08    1.1980749E+00    1.0000001E+00    2.0470002E-03
    1.9000000E-01   -9.7297046E-04    6.6944006E-03    4.8610021E-04    2.6555139E-02    1.1981291E-03    5.4158872E-05    2.6710799E-02    1.0000000E-08    1.1980556E+00    1.0000001E+00    2.0469989E-03
    1.9400000E-01   -9.8229878E-04    6.7130573E-03    4.9076437E-04    2.6552827E-02    1.1980321E-03    5.4155539E-05    2.6708547E-02    1.0000000E-08    1.1980369E+00    1.0000001E+00    2.0469977E-03
    1.9800000E-01   -9.9132345E-04    6.7311066E-03    4.9527671E-04    2.6550591E-02    1.1979383E-03    5.4152312E-05    2.6706368E-02    1.0000000E-08    1.1980189E+00    1.0000001E+00    2.0469966E-03
