# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -8.3222406E-05    4.9149046E-03    4.1226140E-05    2.6775884E-02    1.2073478E-03    5.4463501E-05    2.6925405E-02    1.0000000E-08    1.1998351E+00    1.0000000E+00    2.0471257E-03
    6.0000000E-03   -2.4804614E-04    5.2445520E-03    1.2363801E-04    2.6735491E-02    1.2055721E-03    5.4390419E-05    2.6885235E-02    1.0000000E-08    1.1995054E+00    1.0000000E+00    2.0471171E-03
    1.0000000E-02   -4.1278951E-04    5.5740388E-03    2.0600969E-04    2.6695118E-02    1.2037971E-03    5.4317253E-05    2.6845084E-02    1.0000000E-08    1.1991760E+00    1.0000000E+00    2.0471087E-03
    1.4000000E-02   -5.7745210E-04    5.9033639E-03    2.8834099E-04    2.6654766E-02    1.2020231E-03    5.4244006E-05    2.6804952E-02    1.0000000E-08    1.1988466E+00    1.0000000E+00    2.0471004E-03
    1.8000000E-02   -7.4203352E-04    6.2325268E-03    3.7063170E-04    2.6614433E-02    1.2002499E-03    5.4170678E-05    2.6764841E-02    1.0000000E-08    1.1985175E+00    1.0000000E+00    2.0470922E-03
    2.2000000E-02   -9.0653337E-04    6.5615265E-03    4.5288162E-04    2.6574121E-02    1.1984775E-03    5.4097272E-05    2.6724749E-02    1.0000000E-08    1.1981885E+00    1.0000000E+00    2.0470841E-03
    2.6000000E-02   -1.0709512E-03    6.8903622E-03    5.3509055E-04    2.6533829E-02    1.1967060E-03    5.4023790E-05    2.6684677E-02    1.0000000E-08    1.1978596E+00    1.0000001E+00    2.0470762E-03
    3.0000000E-02   -1.2352867E-03    7.2190332E-03    6.1725830E-04    2.6493557E-02    1.1949353E-03    5.3950233E-05    2.6644625E-02    1.0000000E-08    1.1975310E+00    1.0000001E+00    2.0470683E-03
    3.4000000E-02   -1.3995394E-03    7.5475386E-03    6.9938465E-04    2.6453306E-02    1.1931655E-03    5.3876603E-05    2.6604593E-02    1.0000000E-08    1.1972025E+00    1.0000001E+00    2.0470606E-03
    3.8000000E-02   -1.5637089E-03    7.8758776E-03    7.8146941E-04    2.6413075E-02    1.1913965E-03    5.3802901E-05    2.6564582E-02    1.0000000E-08    1.1968741E+00    1.0000001E+00    2.0470530E-03
    4.2000000E-02   -1.7277949E-03    8.2040495E-03    8.6351238E-04    2.6372866E-02    1.1896285E-03    5.3729130E-05    2.6524591E-02    1.0000000E-08    1.1965460E+00    1.0000001E+00    2.0470455E-03
    4.6000000E-02   -1.8917968E-03    8.5320534E-03    9.4551335E-04    2.6332677E-02    1.1878613E-03    5.3655291E-05    2.6484620E-02    1.0000000E-08    1.1962179E+00    1.0000001E+00    2.0470381E-03
    5.0000000E-02   -2.0557144E-03    8.8598885E-03    1.0274721E-03    2.6292509E-02    1.1860950E-03    5.3581385E-05    2.6444669E-02    1.0000000E-08    1.1958901E+00    1.0000001E+00    2.0470308E-03
    5.4000000E-02   -2.2195472E-03    9.1875541E-03    1.1093885E-03    2.6252361E-02    1.1843295E-03    5.3507414E-05    2.6404739E-02    1.0000000E-08    1.1955624E+00    1.0000001E+00    2.0470236E-03
    5.8000000E-02   -2.3832947E-03    9.5150492E-03    1.1912623E-03    2.6212235E-02    1.1825650E-03    5.3433379E-05    2.6364830E-02    1.0000000E-08    1.1952350E+00    1.0000001E+00    2.0470165E-03
    6.2000000E-02   -2.5469567E-03    9.8423731E-03    1.2730933E-03    2.6172131E-02    1.1808013E-03    5.3359284E-05    2.6324941E-02    1.0000000E-08    1.1949076E+00    1.0000001E+00    2.0470095E-03
    6.6000000E-02   -2.7105327E-03    1.0169525E-02    1.3548813E-03    2.6132047E-02    1.1790386E-03    5.3285127E-05    2.6285074E-02    1.0000000E-08    1.1945805E+00    1.0000001E+00    2.0470027E-03
    7.0000000E-02   -2.8740222E-03    1.0496504E-02    1.4366261E-03    2.6091985E-02    1.1772767E-03    5.3210913E-05    2.6245227E-02    1.0000000E-08    1.1942535E+00    1.0000001E+00    2.0469959E-03
    7.4000000E-02   -3.0374250E-03    1.0823310E-02    1.5183274E-03    2.6051945E-02    1.1755158E-03    5.3136641E-05    2.6205402E-02    1.0000000E-08    1.1939267E+00    1.0000001E+00    2.0469892E-03
    7.8000000E-02   -3.2007406E-03    1.1149941E-02    1.5999852E-03    2.6011926E-02    1.1737557E-03    5.3062313E-05    2.6165597E-02    1.0000000E-08    1.1936001E+00    1.0000001E+00    2.0469827E-03
    8.2000000E-02   -3.3639685E-03    1.1476397E-02    1.6815992E-03    2.5971928E-02    1.1719966E-03    5.2987931E-05    2.6125814E-02    1.0000000E-08    1.1932736E+00    1.0000002E+00    2.0469762E-03
    8.6000000E-02   -3.5271085E-03    1.1802677E-02    1.7631692E-03    2.5931953E-02    1.1702384E-03    5.2913497E-05    2.6086052E-02    1.0000000E-08    1.1929473E+00    1.0000002E+00    2.0469698E-03
    9.0000000E-02   -3.6901600E-03    1.2128780E-02    1.8446949E-03    2.5891999E-02    1.1684811E-03    5.2839011E-05    2.6046312E-02    1.0000000E-08    1.1926212E+00    1.0000002E+00    2.0469635E-03
    9.4000000E-02   -3.8531227E-03    1.2454705E-02    1.9261763E-03    2.5852067E-02    1.1667247E-03    5.2764475E-05    2.6006593E-02    1.0000000E-08    1.1922953E+00    1.0000002E+00    2.0469573E-03
    9.8000000E-02   -4.0159963E-03    1.2780452E-02    2.0076131E-03    2.5812158E-02    1.1649693E-03    5.2689892E-05    2.5966896E-02    1.0000000E-08    1.1919695E+00    1.0000002E+00    2.0469512E-03
    1.0200000E-01   -4.1787802E-03    1.3106020E-02    2.0890050E-03    2.5772271E-02    1.1632148E-03    5.2615261E-05    2.5927221E-02    1.0000000E-08    1.1916440E+00    1.0000002E+00    2.0469452E-03
    1.0600000E-01   -4.3414740E-03    1.3431408E-02    2.1703520E-03    2.5732405E-02    1.1614612E-03    5.2540584E-05    2.5887567E-02    1.0000000E-08    1.1913186E+00    1.0000002E+00    2.0469393E-03
    1.1000000E-01   -4.5040775E-03    1.3756615E-02    2.2516537E-03    2.5692563E-02    1.1597086E-03    5.2465863E-05    2.5847935E-02    1.0000000E-08    1.1909934E+00    1.0000002E+00    2.0469334E-03
    1.1400000E-01   -4.6665901E-03    1.4081640E-02    2.3329100E-03    2.5652742E-02    1.1579570E-03    5.2391100E-05    2.5808326E-02    1.0000000E-08    1.1906684E+00    1.0000002E+00    2.0469277E-03
    1.1800000E-01   -4.8290116E-03    1.4406483E-02    2.4141207E-03    2.5612945E-02    1.1562062E-03    5.2316295E-05    2.5768738E-02    1.0000000E-08    1.1903435E+00    1.0000002E+00    2.0469220E-03
    1.2200000E-01   -4.9913413E-03    1.4731142E-02    2.4952856E-03    2.5573170E-02    1.1544565E-03    5.2241450E-05    2.5729173E-02    1.0000000E-08    1.1900189E+00    1.0000002E+00    2.0469165E-03
    1.2600000E-01   -5.1535791E-03    1.5055618E-02    2.5764045E-03    2.5533418E-02    1.1527077E-03    5.2166566E-05    2.5689630E-02    1.0000000E-08    1.1896944E+00    1.0000002E+00    2.0469110E-03
    1.3000000E-01   -5.3157245E-03    1.5379909E-02    2.6574772E-03    2.5493688E-02    1.1509599E-03    5.2091644E-05    2.5650109E-02    1.0000000E-08    1.1893701E+00    1.0000002E+00    2.0469056E-03
    1.3400000E-01   -5.4777770E-03    1.5704014E-02    2.7385034E-03    2.5453982E-02    1.1492130E-03    5.2016686E-05    2.5610611E-02    1.0000000E-08    1.1890460E+00    1.0000002E+00    2.0469002E-03
    1.3800000E-01   -5.6397363E-03    1.6027932E-02    2.8194831E-03    2.5414298E-02    1.1474671E-03    5.1941694E-05    2.5571136E-02    1.0000000E-08    1.1887221E+00    1.0000002E+00    2.0468950E-03
    1.4200000E-01   -5.8016020E-03    1.6351664E-02    2.9004159E-03    2.5374638E-02    1.1457222E-03    5.1866667E-05    2.5531683E-02    1.0000000E-08    1.1883983E+00    1.0000002E+00    2.0468898E-03
    1.4600000E-01   -5.9633736E-03    1.6675207E-02    2.9813018E-03    2.5335001E-02    1.1439783E-03    5.1791608E-05    2.5492253E-02    1.0000000E-08    1.1880748E+00    1.0000002E+00    2.0468847E-03
